CONBPRES,WELL,PRESSURE,CONKPOS,CONIPOS,DATE,WELLMODEL,DRAWDOWN,CONJPOS,SWAT,CONIDX,DEPTH,SGAS
302.5519714355469,R_A2,302.5519714355469,16,22,2018-01-01,STANDARD,0,30,0.9951369762420654,16,1669.6961669921875,0.0
302.58349609375,R_A2,302.58349609375,16,22,2018-01-01,STANDARD,0,29,1.0,17,1670.1658935546875,0.0
302.71630859375,R_A2,302.71630859375,17,22,2018-01-01,STANDARD,0,29,1.0,18,1672.1458740234375,0.0
302.8491516113281,R_A2,302.8491516113281,18,22,2018-01-01,STANDARD,0,29,1.0,19,1674.1258544921875,0.0
303.11187744140625,R_A2,303.11187744140625,19,22,2018-01-01,STANDARD,0,29,1.0,20,1675.6417236328125,0.0
303.39398193359375,R_A2,303.39398193359375,26,22,2018-01-01,STANDARD,0,29,1.0,21,1677.0496826171875,0.0
303.5611572265625,R_A2,303.5611572265625,27,22,2018-01-01,STANDARD,0,29,1.0,22,1678.8138427734375,0.0
303.72833251953125,R_A2,303.72833251953125,28,22,2018-01-01,STANDARD,0,29,1.0,23,1680.578125,0.0
303.8955078125,R_A2,303.8955078125,29,22,2018-01-01,STANDARD,0,29,1.0,24,1682.34228515625,0.0
304.06268310546875,R_A2,304.06268310546875,30,22,2018-01-01,STANDARD,0,29,1.0,25,1684.1065673828125,0.0
298.40380859375,R_A3,298.40380859375,1,28,2018-01-01,STANDARD,0,41,0.6481541991233826,1,1607.8287353515625,0.0
298.5419921875,R_A3,298.5419921875,2,28,2018-01-01,STANDARD,0,41,0.19862742722034454,2,1609.8902587890625,0.0
298.6801452636719,R_A3,298.6801452636719,3,28,2018-01-01,STANDARD,0,41,0.19335529208183289,3,1611.951904296875,0.0
298.81829833984375,R_A3,298.81829833984375,4,28,2018-01-01,STANDARD,0,41,0.2737825810909271,4,1614.013427734375,0.0
298.95648193359375,R_A3,298.95648193359375,5,28,2018-01-01,STANDARD,0,41,0.6481541991233826,5,1616.0750732421875,0.0
298.5301208496094,R_A3,298.5301208496094,5,29,2018-01-01,STANDARD,0,41,0.8176272511482239,6,1609.7132568359375,0.0
298.6615905761719,R_A3,298.6615905761719,6,29,2018-01-01,STANDARD,0,41,0.2730875313282013,7,1611.6749267578125,0.0
298.7930603027344,R_A3,298.7930603027344,7,29,2018-01-01,STANDARD,0,41,0.14822404086589813,8,1613.6365966796875,0.0
298.9245300292969,R_A3,298.9245300292969,8,29,2018-01-01,STANDARD,0,41,0.20125098526477814,9,1615.59814453125,0.0
299.0559997558594,R_A3,299.0559997558594,9,29,2018-01-01,STANDARD,0,41,0.8009131550788879,10,1617.5596923828125,0.0
299.1874694824219,R_A3,299.1874694824219,10,29,2018-01-01,STANDARD,0,41,0.6481541991233826,11,1619.521240234375,0.0
299.3265380859375,R_A3,299.3265380859375,11,29,2018-01-01,STANDARD,0,41,0.05168294161558151,12,1621.5960693359375,0.0
299.47320556640625,R_A3,299.47320556640625,12,29,2018-01-01,STANDARD,0,41,0.056436438113451004,13,1623.783935546875,0.0
299.6198425292969,R_A3,299.6198425292969,13,29,2018-01-01,STANDARD,0,41,0.3714178204536438,14,1625.9716796875,0.0
299.9132080078125,R_A3,299.9132080078125,15,29,2018-01-01,STANDARD,0,41,0.6560525298118591,15,1630.3475341796875,0.0
300.04107666015625,R_A3,300.04107666015625,16,29,2018-01-01,STANDARD,0,41,0.8044830560684204,16,1632.2552490234375,0.0
300.2112731933594,R_A3,300.2112731933594,26,29,2018-01-01,STANDARD,0,41,0.6481541991233826,17,1634.793701171875,0.0
300.4425354003906,R_A3,300.4425354003906,27,29,2018-01-01,STANDARD,0,41,0.044880568981170654,18,1638.2430419921875,0.0
300.673828125,R_A3,300.673828125,28,29,2018-01-01,STANDARD,0,41,0.17268407344818115,19,1641.692626953125,0.0
300.9051208496094,R_A3,300.9051208496094,29,29,2018-01-01,STANDARD,0,41,0.6481541991233826,20,1645.14208984375,0.0
301.1364440917969,R_A3,301.1364440917969,30,29,2018-01-01,STANDARD,0,41,0.06636496633291245,21,1648.591552734375,0.0
300.14544677734375,R_A4,300.14544677734375,1,30,2018-01-01,STANDARD,0,52,0.05416418984532356,1,1633.81201171875,0.0
299.78582763671875,R_A4,299.78582763671875,1,31,2018-01-01,STANDARD,0,52,0.051229216158390045,2,1628.4473876953125,0.0
299.917236328125,R_A4,299.917236328125,2,31,2018-01-01,STANDARD,0,52,0.05396570637822151,3,1630.4075927734375,0.0
300.04864501953125,R_A4,300.04864501953125,3,31,2018-01-01,STANDARD,0,52,0.05589262768626213,4,1632.3677978515625,0.0
299.9378967285156,R_A4,299.9378967285156,3,32,2018-01-01,STANDARD,0,52,0.05615907907485962,5,1630.7161865234375,0.0
300.059814453125,R_A4,300.059814453125,4,32,2018-01-01,STANDARD,0,52,0.05714796110987663,6,1632.534423828125,0.0
300.3600769042969,R_A4,300.3600769042969,4,32,2018-01-01,STANDARD,0,51,0.059802792966365814,7,1637.01318359375,0.0
300.3741149902344,R_A4,300.3741149902344,4,33,2018-01-01,STANDARD,0,51,0.06200450658798218,8,1637.2225341796875,0.0
300.2530212402344,R_A4,300.2530212402344,3,33,2018-01-01,STANDARD,0,51,0.061289943754673004,9,1635.416259765625,0.0
300.657470703125,R_A4,300.657470703125,3,33,2018-01-01,STANDARD,0,50,0.06420037895441055,10,1641.4483642578125,0.0
300.6001281738281,R_A4,300.6001281738281,3,34,2018-01-01,STANDARD,0,50,0.08574942499399185,11,1640.59326171875,0.0
300.48016357421875,R_A4,300.48016357421875,2,34,2018-01-01,STANDARD,0,50,0.2301027774810791,12,1638.8043212890625,0.0
300.4556884765625,R_A4,300.4556884765625,2,35,2018-01-01,STANDARD,0,50,0.2756262421607971,13,1638.4393310546875,0.0
300.7704162597656,R_A4,300.7704162597656,2,35,2018-01-01,STANDARD,0,49,0.24149149656295776,14,1643.1328125,0.0
300.8484191894531,R_A4,300.8484191894531,29,36,2018-01-01,STANDARD,0,49,0.6481541991233826,15,1644.2962646484375,0.0
300.8803405761719,R_A4,300.8803405761719,29,36,2018-01-01,STANDARD,0,48,0.1810094267129898,16,1644.7723388671875,0.0
301.07745361328125,R_A4,301.07745361328125,29,37,2018-01-01,STANDARD,0,48,0.6481541991233826,17,1647.711669921875,0.0
301.31219482421875,R_A4,301.31219482421875,29,38,2018-01-01,STANDARD,0,48,0.2594190537929535,18,1651.2120361328125,0.0
301.67877197265625,R_A4,301.67877197265625,29,38,2018-01-01,STANDARD,0,47,0.3167286813259125,19,1656.6781005859375,0.0
303.8620910644531,R_A5,303.8620910644531,1,31,2018-01-01,STANDARD,0,20,1.0,1,1685.2166748046875,0.0
304.37957763671875,R_A5,304.37957763671875,2,31,2018-01-01,STANDARD,0,20,1.0,2,1687.45068359375,0.0
304.2855224609375,R_A5,304.2855224609375,3,31,2018-01-01,STANDARD,0,20,1.0,3,1689.6846923828125,0.0
304.4972229003906,R_A5,304.4972229003906,4,31,2018-01-01,STANDARD,0,20,1.0,4,1691.918701171875,0.0
304.70892333984375,R_A5,304.70892333984375,5,31,2018-01-01,STANDARD,0,20,1.0,5,1694.1527099609375,0.0
304.9206237792969,R_A5,304.9206237792969,6,31,2018-01-01,STANDARD,0,20,1.0,6,1696.3868408203125,0.0
305.4381408691406,R_A5,305.4381408691406,7,31,2018-01-01,STANDARD,0,20,1.0,7,1698.620849609375,0.0
305.962890625,R_A5,305.962890625,11,31,2018-01-01,STANDARD,0,20,1.0,8,1707.383544921875,0.0
306.1417541503906,R_A5,306.1417541503906,12,31,2018-01-01,STANDARD,0,20,1.0,9,1709.2706298828125,0.0
305.6474609375,R_A5,305.6474609375,13,31,2018-01-01,STANDARD,0,21,1.0,10,1703.9288330078125,0.0
305.81890869140625,R_A5,305.81890869140625,14,31,2018-01-01,STANDARD,0,21,1.0,11,1705.7379150390625,0.0
305.9903564453125,R_A5,305.9903564453125,15,31,2018-01-01,STANDARD,0,21,1.0,12,1707.5469970703125,0.0
306.30682373046875,R_A5,306.30682373046875,16,31,2018-01-01,STANDARD,0,21,1.0,13,1709.35595703125,0.0
306.478271484375,R_A5,306.478271484375,17,31,2018-01-01,STANDARD,0,21,1.0,14,1711.1650390625,0.0
306.6440124511719,R_A5,306.6440124511719,18,31,2018-01-01,STANDARD,0,21,1.0,15,1712.913818359375,0.0
306.77044677734375,R_A5,306.77044677734375,19,31,2018-01-01,STANDARD,0,21,1.0,16,1714.2481689453125,0.0
306.77264404296875,R_A5,306.77264404296875,26,31,2018-01-01,STANDARD,0,21,1.0,17,1715.9287109375,0.0
306.9983215332031,R_A5,306.9983215332031,27,31,2018-01-01,STANDARD,0,21,1.0,18,1718.3099365234375,0.0
307.52978515625,R_A5,307.52978515625,28,31,2018-01-01,STANDARD,0,21,1.0,19,1720.691162109375,0.0
307.7554626464844,R_A5,307.7554626464844,29,31,2018-01-01,STANDARD,0,21,1.0,20,1723.072265625,0.0
307.98114013671875,R_A5,307.98114013671875,30,31,2018-01-01,STANDARD,0,21,1.0,21,1725.4534912109375,0.0
305.1014099121094,R_A6,305.1014099121094,1,17,2018-01-01,STANDARD,0,42,1.0,1,1695.0677490234375,0.0
305.247802734375,R_A6,305.247802734375,2,17,2018-01-01,STANDARD,0,42,1.0,2,1696.6124267578125,0.0
305.3941955566406,R_A6,305.3941955566406,3,17,2018-01-01,STANDARD,0,42,1.0,3,1698.1572265625,0.0
305.54058837890625,R_A6,305.54058837890625,4,17,2018-01-01,STANDARD,0,42,1.0,4,1699.7020263671875,0.0
305.6869812011719,R_A6,305.6869812011719,5,17,2018-01-01,STANDARD,0,42,1.0,5,1701.2467041015625,0.0
305.8333740234375,R_A6,305.8333740234375,6,17,2018-01-01,STANDARD,0,42,1.0,6,1702.79150390625,0.0
305.68072509765625,R_A6,305.68072509765625,7,17,2018-01-01,STANDARD,0,42,1.0,7,1704.336181640625,0.0
305.8271179199219,R_A6,305.8271179199219,8,17,2018-01-01,STANDARD,0,42,1.0,8,1705.8809814453125,0.0
306.2725830078125,R_A6,306.2725830078125,9,17,2018-01-01,STANDARD,0,42,1.0,9,1707.4256591796875,0.0
306.1131896972656,R_A6,306.1131896972656,10,17,2018-01-01,STANDARD,0,42,1.0,10,1708.970458984375,0.0
306.2879333496094,R_A6,306.2879333496094,11,17,2018-01-01,STANDARD,0,42,1.0,11,1710.8131103515625,0.0
306.49078369140625,R_A6,306.49078369140625,12,17,2018-01-01,STANDARD,0,42,1.0,12,1712.95361328125,0.0
306.7055969238281,R_A6,306.7055969238281,13,17,2018-01-01,STANDARD,0,42,1.0,13,1715.093994140625,0.0
306.9084777832031,R_A6,306.9084777832031,14,17,2018-01-01,STANDARD,0,42,1.0,14,1717.234375,0.0
307.111328125,R_A6,307.111328125,15,17,2018-01-01,STANDARD,0,42,1.0,15,1719.374755859375,0.0
307.4591979980469,R_A6,307.4591979980469,16,17,2018-01-01,STANDARD,0,42,1.0,16,1721.5152587890625,0.0
307.66204833984375,R_A6,307.66204833984375,17,17,2018-01-01,STANDARD,0,42,1.0,17,1723.6556396484375,0.0
307.8541564941406,R_A6,307.8541564941406,18,17,2018-01-01,STANDARD,0,42,1.0,18,1725.6824951171875,0.0
307.87384033203125,R_A6,307.87384033203125,26,17,2018-01-01,STANDARD,0,42,1.0,19,1727.5478515625,0.0
308.34307861328125,R_A6,308.34307861328125,27,17,2018-01-01,STANDARD,0,42,1.0,20,1729.2720947265625,0.0
308.5065002441406,R_A6,308.5065002441406,28,17,2018-01-01,STANDARD,0,42,1.0,21,1730.9964599609375,0.0
308.669921875,R_A6,308.669921875,29,17,2018-01-01,STANDARD,0,42,1.0,22,1732.7208251953125,0.0
308.527587890625,R_A6,308.527587890625,30,17,2018-01-01,STANDARD,0,42,1.0,23,1734.445068359375,0.0
298.62408447265625,R_A2,298.62408447265625,1,22,2018-03-01,STANDARD,0,30,0.18189062178134918,1,1642.6136474609375,0.0
298.74188232421875,R_A2,298.74188232421875,2,22,2018-03-01,STANDARD,0,30,0.11225051432847977,2,1644.370361328125,0.0
298.8597412109375,R_A2,298.8597412109375,3,22,2018-03-01,STANDARD,0,30,0.06544513255357742,3,1646.126953125,0.0
298.97760009765625,R_A2,298.97760009765625,4,22,2018-03-01,STANDARD,0,30,0.07136379927396774,4,1647.883544921875,0.0
299.095458984375,R_A2,299.095458984375,5,22,2018-03-01,STANDARD,0,30,0.07359501719474792,5,1649.6402587890625,0.0
299.2326354980469,R_A2,299.2326354980469,6,22,2018-03-01,STANDARD,0,30,0.6501762270927429,6,1651.39697265625,0.0
299.3725280761719,R_A2,299.3725280761719,7,22,2018-03-01,STANDARD,0,30,0.9109586477279663,7,1653.153564453125,0.0
299.49615478515625,R_A2,299.49615478515625,8,22,2018-03-01,STANDARD,0,30,0.893339216709137,8,1654.91015625,0.0
299.97174072265625,R_A2,299.97174072265625,9,22,2018-03-01,STANDARD,0,30,0.9099918603897095,9,1656.6668701171875,0.0
300.38531494140625,R_A2,300.38531494140625,10,22,2018-03-01,STANDARD,0,30,0.9301977753639221,10,1658.423583984375,0.0
300.3328857421875,R_A2,300.3328857421875,11,22,2018-03-01,STANDARD,0,30,0.08285429328680038,11,1660.246826171875,0.0
300.4595642089844,R_A2,300.4595642089844,12,22,2018-03-01,STANDARD,0,30,0.08613870292901993,12,1662.13671875,0.0
300.5873107910156,R_A2,300.5873107910156,13,22,2018-03-01,STANDARD,0,30,0.4703238606452942,13,1664.026611328125,0.0
300.7158203125,R_A2,300.7158203125,14,22,2018-03-01,STANDARD,0,30,0.5210504531860352,14,1665.9163818359375,0.0
300.843505859375,R_A2,300.843505859375,15,22,2018-03-01,STANDARD,0,30,0.7244039177894592,15,1667.8062744140625,0.0
300.9703369140625,R_A2,300.9703369140625,16,22,2018-03-01,STANDARD,0,30,0.9951345920562744,16,1669.6961669921875,0.0
300.8852233886719,R_A2,300.8852233886719,16,22,2018-03-01,STANDARD,0,29,1.0,17,1670.1658935546875,-1.7038332966734515e-09
301.0180969238281,R_A2,301.0180969238281,17,22,2018-03-01,STANDARD,0,29,1.0,18,1672.1458740234375,-2.7672140134882284e-09
301.1509704589844,R_A2,301.1509704589844,18,22,2018-03-01,STANDARD,0,29,0.9999999403953552,19,1674.1258544921875,-4.3764298851556305e-09
301.41375732421875,R_A2,301.41375732421875,19,22,2018-03-01,STANDARD,0,29,1.0,20,1675.6417236328125,-1.889260081711086e-09
302.1822509765625,R_A2,302.1822509765625,26,22,2018-03-01,STANDARD,0,29,1.0,21,1677.0496826171875,-7.782876426665197e-11
303.0433044433594,R_A2,303.0433044433594,27,22,2018-03-01,STANDARD,0,29,1.0,22,1678.8138427734375,-1.8006073249175053e-13
303.51397705078125,R_A2,303.51397705078125,28,22,2018-03-01,STANDARD,0,29,1.0,23,1680.578125,-9.909927187938625e-15
303.7837219238281,R_A2,303.7837219238281,29,22,2018-03-01,STANDARD,0,29,1.0,24,1682.34228515625,-1.1461520446653158e-15
303.9861145019531,R_A2,303.9861145019531,30,22,2018-03-01,STANDARD,0,29,1.0,25,1684.1065673828125,-1.79510554311081e-16
275.0762023925781,R_A5,275.0762023925781,1,31,2018-04-28,STANDARD,0,20,1.0,1,1685.2166748046875,-1.0814912700075966e-16
275.596435546875,R_A5,275.596435546875,2,31,2018-04-28,STANDARD,0,20,1.0,2,1687.45068359375,-1.2846489460329884e-16
275.5057373046875,R_A5,275.5057373046875,3,31,2018-04-28,STANDARD,0,20,1.0,3,1689.6846923828125,-1.6567386771824087e-14
275.7196960449219,R_A5,275.7196960449219,4,31,2018-04-28,STANDARD,0,20,1.0,4,1691.918701171875,-2.914228035863324e-14
275.93359375,R_A5,275.93359375,5,31,2018-04-28,STANDARD,0,20,1.0,5,1694.1527099609375,-3.5278624097544176e-14
276.14739990234375,R_A5,276.14739990234375,6,31,2018-04-28,STANDARD,0,20,1.0,6,1696.3868408203125,-1.7249006042940884e-13
276.69580078125,R_A5,276.69580078125,7,31,2018-04-28,STANDARD,0,20,1.0,7,1698.620849609375,-1.28025673609434e-15
281.5758056640625,R_A5,281.5758056640625,11,31,2018-04-28,STANDARD,0,20,1.0,8,1707.383544921875,0.0
282.22576904296875,R_A5,282.22576904296875,12,31,2018-04-28,STANDARD,0,20,1.0,9,1709.2706298828125,6.827959421820684e-13
280.380859375,R_A5,280.380859375,13,31,2018-04-28,STANDARD,0,21,1.0,10,1703.9288330078125,4.572424036619616e-12
280.55023193359375,R_A5,280.55023193359375,14,31,2018-04-28,STANDARD,0,21,1.0,11,1705.7379150390625,5.286819159538991e-12
280.72052001953125,R_A5,280.72052001953125,15,31,2018-04-28,STANDARD,0,21,1.0,12,1707.5469970703125,1.5388866396459644e-12
281.0342712402344,R_A5,281.0342712402344,16,31,2018-04-28,STANDARD,0,21,1.0,13,1709.35595703125,1.9720362495756483e-12
281.2052001953125,R_A5,281.2052001953125,17,31,2018-04-28,STANDARD,0,21,1.0,14,1711.1650390625,3.464986815266552e-13
281.3691711425781,R_A5,281.3691711425781,18,31,2018-04-28,STANDARD,0,21,1.0,15,1712.913818359375,5.74408467839127e-13
281.4947204589844,R_A5,281.4947204589844,19,31,2018-04-28,STANDARD,0,21,1.0,16,1714.2481689453125,8.1358422603095e-13
281.96441650390625,R_A5,281.96441650390625,26,31,2018-04-28,STANDARD,0,21,1.0,17,1715.9287109375,7.457758369189271e-12
282.1435546875,R_A5,282.1435546875,27,31,2018-04-28,STANDARD,0,21,1.0,18,1718.3099365234375,4.420654814429881e-12
282.6853332519531,R_A5,282.6853332519531,28,31,2018-04-28,STANDARD,0,21,1.0,19,1720.691162109375,1.987567012015634e-12
289.80548095703125,R_A5,289.80548095703125,29,31,2018-04-28,STANDARD,0,21,1.0,20,1723.072265625,6.3642340581762e-19
288.1606750488281,R_A5,288.1606750488281,30,31,2018-04-28,STANDARD,0,21,1.0,21,1725.4534912109375,5.717121669386805e-17
282.224609375,R_A3,282.224609375,1,28,2018-07-03,STANDARD,0,41,0.6501210331916809,1,1607.8287353515625,0.0
282.3728332519531,R_A3,282.3728332519531,2,28,2018-07-03,STANDARD,0,41,0.19891855120658875,2,1609.8902587890625,0.0
282.5106506347656,R_A3,282.5106506347656,3,28,2018-07-03,STANDARD,0,41,0.1935541033744812,3,1611.951904296875,0.0
282.649169921875,R_A3,282.649169921875,4,28,2018-07-03,STANDARD,0,41,0.27390626072883606,4,1614.013427734375,0.0
282.7874450683594,R_A3,282.7874450683594,5,28,2018-07-03,STANDARD,0,41,0.6496824622154236,5,1616.0750732421875,0.0
282.3401794433594,R_A3,282.3401794433594,5,29,2018-07-03,STANDARD,0,41,0.815539538860321,6,1609.7132568359375,0.0
282.46502685546875,R_A3,282.46502685546875,6,29,2018-07-03,STANDARD,0,41,0.27312925457954407,7,1611.6749267578125,0.0
282.5951843261719,R_A3,282.5951843261719,7,29,2018-07-03,STANDARD,0,41,0.14918555319309235,8,1613.6365966796875,0.0
282.72607421875,R_A3,282.72607421875,8,29,2018-07-03,STANDARD,0,41,0.20296606421470642,9,1615.59814453125,0.0
282.958251953125,R_A3,282.958251953125,9,29,2018-07-03,STANDARD,0,41,0.7980259656906128,10,1617.5596923828125,0.0
283.2637634277344,R_A3,283.2637634277344,10,29,2018-07-03,STANDARD,0,41,0.6502558588981628,11,1619.521240234375,0.0
285.74481201171875,R_A3,285.74481201171875,11,29,2018-07-03,STANDARD,0,41,0.05179227143526077,12,1621.5960693359375,0.0
285.8910827636719,R_A3,285.8910827636719,12,29,2018-07-03,STANDARD,0,41,0.05653442069888115,13,1623.783935546875,0.0
286.03778076171875,R_A3,286.03778076171875,13,29,2018-07-03,STANDARD,0,41,0.37186458706855774,14,1625.9716796875,0.0
286.8453369140625,R_A3,286.8453369140625,15,29,2018-07-03,STANDARD,0,41,0.6574621796607971,15,1630.3475341796875,0.0
287.0078125,R_A3,287.0078125,16,29,2018-07-03,STANDARD,0,41,0.8036751747131348,16,1632.2552490234375,0.0
287.40887451171875,R_A3,287.40887451171875,26,29,2018-07-03,STANDARD,0,41,0.6489843726158142,17,1634.793701171875,0.0
286.572998046875,R_A3,286.572998046875,27,29,2018-07-03,STANDARD,0,41,0.044506512582302094,18,1638.2430419921875,0.0
286.8037414550781,R_A3,286.8037414550781,28,29,2018-07-03,STANDARD,0,41,0.17074771225452423,19,1641.692626953125,0.0
286.9582824707031,R_A3,286.9582824707031,29,29,2018-07-03,STANDARD,0,41,0.649203360080719,20,1645.14208984375,0.0
287.1907653808594,R_A3,287.1907653808594,30,29,2018-07-03,STANDARD,0,41,0.06685713678598404,21,1648.591552734375,0.0
278.38873291015625,R_A4,278.38873291015625,1,30,2018-09-12,STANDARD,0,52,0.05421550199389458,1,1633.81201171875,0.0
278.142822265625,R_A4,278.142822265625,1,31,2018-09-12,STANDARD,0,52,0.05149895325303078,2,1628.4473876953125,0.0
278.2735290527344,R_A4,278.2735290527344,2,31,2018-09-12,STANDARD,0,52,0.05422303453087807,3,1630.4075927734375,0.0
278.40423583984375,R_A4,278.40423583984375,3,31,2018-09-12,STANDARD,0,52,0.05614669993519783,4,1632.3677978515625,0.0
278.4096984863281,R_A4,278.4096984863281,3,32,2018-09-12,STANDARD,0,52,0.0562698133289814,5,1630.7161865234375,0.0
278.5309143066406,R_A4,278.5309143066406,4,32,2018-09-12,STANDARD,0,52,0.05726326256990433,6,1632.534423828125,0.0
278.61053466796875,R_A4,278.61053466796875,4,32,2018-09-12,STANDARD,0,51,0.059871651232242584,7,1637.01318359375,0.0
278.8536682128906,R_A4,278.8536682128906,4,33,2018-09-12,STANDARD,0,51,0.06244569644331932,8,1637.2225341796875,0.0
278.7333068847656,R_A4,278.7333068847656,3,33,2018-09-12,STANDARD,0,51,0.06160368025302887,9,1635.416259765625,0.0
279.0112609863281,R_A4,279.0112609863281,3,33,2018-09-12,STANDARD,0,50,0.06442230194807053,10,1641.4483642578125,0.0
279.1839599609375,R_A4,279.1839599609375,3,34,2018-09-12,STANDARD,0,50,0.08626624196767807,11,1640.59326171875,0.0
279.0652770996094,R_A4,279.0652770996094,2,34,2018-09-12,STANDARD,0,50,0.2304641604423523,12,1638.8043212890625,0.0
279.1915588378906,R_A4,279.1915588378906,2,35,2018-09-12,STANDARD,0,50,0.27564042806625366,13,1638.4393310546875,0.0
279.3783264160156,R_A4,279.3783264160156,2,35,2018-09-12,STANDARD,0,49,0.24273568391799927,14,1643.1328125,0.0
278.40576171875,R_A4,278.40576171875,29,36,2018-09-12,STANDARD,0,49,0.6571272611618042,15,1644.2962646484375,0.0
278.2679748535156,R_A4,278.2679748535156,29,36,2018-09-12,STANDARD,0,48,0.17793628573417664,16,1644.7723388671875,0.0
278.6408996582031,R_A4,278.6408996582031,29,37,2018-09-12,STANDARD,0,48,0.6805762052536011,17,1647.711669921875,0.0
279.21258544921875,R_A4,279.21258544921875,29,38,2018-09-12,STANDARD,0,48,0.31357502937316895,18,1651.2120361328125,0.0
279.3744201660156,R_A4,279.3744201660156,29,38,2018-09-12,STANDARD,0,47,0.3394932150840759,19,1656.6781005859375,0.0
276.516357421875,R_A6,276.516357421875,1,17,2018-11-07,STANDARD,0,42,1.0,1,1695.0677490234375,-4.027903979710051e-16
276.65869140625,R_A6,276.65869140625,2,17,2018-11-07,STANDARD,0,42,1.0,2,1696.6124267578125,-2.0320890828381082e-16
276.7948303222656,R_A6,276.7948303222656,3,17,2018-11-07,STANDARD,0,42,1.0,3,1698.1572265625,-1.5161842110248693e-16
276.9223327636719,R_A6,276.9223327636719,4,17,2018-11-07,STANDARD,0,42,1.0,4,1699.7020263671875,-1.301802422006072e-16
277.0467224121094,R_A6,277.0467224121094,5,17,2018-11-07,STANDARD,0,42,1.0,5,1701.2467041015625,-1.7092582245109946e-16
277.1793212890625,R_A6,277.1793212890625,6,17,2018-11-07,STANDARD,0,42,1.0,6,1702.79150390625,-2.0768526565181298e-16
277.0274658203125,R_A6,277.0274658203125,7,17,2018-11-07,STANDARD,0,42,1.0,7,1704.336181640625,-2.3822666116255636e-14
277.1739807128906,R_A6,277.1739807128906,8,17,2018-11-07,STANDARD,0,42,1.0,8,1705.8809814453125,-2.6082663521945042e-14
277.6197814941406,R_A6,277.6197814941406,9,17,2018-11-07,STANDARD,0,42,1.0,9,1707.4256591796875,-1.7235575700287457e-15
277.4536437988281,R_A6,277.4536437988281,10,17,2018-11-07,STANDARD,0,42,1.0,10,1708.970458984375,-3.277290548317491e-13
279.06292724609375,R_A6,279.06292724609375,11,17,2018-11-07,STANDARD,0,42,1.0,11,1710.8131103515625,-5.796651787043361e-12
279.26556396484375,R_A6,279.26556396484375,12,17,2018-11-07,STANDARD,0,42,1.0,12,1712.95361328125,-3.330200698536956e-12
279.4801940917969,R_A6,279.4801940917969,13,17,2018-11-07,STANDARD,0,42,1.0,13,1715.093994140625,-1.9620869057095092e-13
279.682861328125,R_A6,279.682861328125,14,17,2018-11-07,STANDARD,0,42,1.0,14,1717.234375,-1.5150481238491997e-13
279.88555908203125,R_A6,279.88555908203125,15,17,2018-11-07,STANDARD,0,42,1.0,15,1719.374755859375,-1.2343790811546185e-13
280.2336730957031,R_A6,280.2336730957031,16,17,2018-11-07,STANDARD,0,42,1.0,16,1721.5152587890625,-1.6598711744279446e-14
280.4372253417969,R_A6,280.4372253417969,17,17,2018-11-07,STANDARD,0,42,1.0,17,1723.6556396484375,-7.713033228599897e-14
280.629638671875,R_A6,280.629638671875,18,17,2018-11-07,STANDARD,0,42,1.0,18,1725.6824951171875,-4.746296942709921e-14
280.54718017578125,R_A6,280.54718017578125,26,17,2018-11-07,STANDARD,0,42,1.0,19,1727.5478515625,-3.6476323263950894e-13
