ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5170898,780594,443419,309218,43537896,0,0,0,0,0
Valysar,CentralSouth,69453997,12462553,9169511,6394359,900325829,0,0,0,0,0
Valysar,CentralNorth,39809362,6205091,4470298,3117362,438924638,0,0,0,0,0
Valysar,NorthHorst,4027073,581018,297719,182874,35825009,24627107,3149667,1984095,461417375,70597
Valysar,CentralRamp,13486020,2012623,1411678,984434,138608287,0,0,0,0,0
Valysar,CentralHorst,86851341,13531203,10265789,7158849,1007965930,0,0,0,0,0
Valysar,EastLowland,1014687,127080,68812,47986,6756426,0,0,0,0,0
Therys,WestLowland,2556534,450102,219557,153108,21557631,0,0,0,0,0
Therys,CentralSouth,15026485,3720682,2328906,1624063,228668053,0,0,0,0,0
Therys,CentralNorth,23036884,4350998,2518130,1756018,247247402,0,0,0,0,0
Therys,NorthHorst,6392656,856823,321747,197633,38716367,17839395,3000332,1887850,439034888,67172
Therys,CentralRamp,6670313,1613740,1234479,860864,121209616,0,0,0,0,0
Therys,CentralHorst,30563113,7884496,6159726,4295485,604804332,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,356320,57933,33841,23599,3322751,0,0,0,0,0
Volon,CentralSouth,35347491,6673624,5174867,3608694,508104138,0,0,0,0,0
Volon,CentralNorth,8713065,1261921,777903,542471,76379864,0,0,0,0,0
Volon,NorthHorst,4898181,839472,596217,366226,71743752,3120064,562400,455725,105982461,16215
Volon,CentralRamp,12388237,2094842,1605674,1119717,157656137,0,0,0,0,0
Volon,CentralHorst,84393032,14698188,11645685,8121119,1143453625,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
