SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9524754,4.1634181,1,SWOF,,,,
0.0405601,0.0001291,0.9052626,2.2334317,1,SWOF,,,,
0.0605601,0.0009635,0.8136482,0.9246556,1,SWOF,,,,
0.0805601,0.0025136,0.7271355,0.4935447,1,SWOF,,,,
0.1005601,0.0047908,0.6463981,0.3030079,1,SWOF,,,,
0.1205601,0.0078295,0.5717393,0.2033024,1,SWOF,,,,
0.1405601,0.0116747,0.503215,0.1450421,1,SWOF,,,,
0.1605601,0.0163784,0.4407266,0.10824,1,SWOF,,,,
0.1805601,0.0219977,0.3840803,0.0836031,1,SWOF,,,,
0.2005601,0.028594,0.3330242,0.0663518,1,SWOF,,,,
0.2205601,0.0362324,0.2872702,0.0538308,1,SWOF,,,,
0.2405601,0.0449808,0.2465059,0.0444732,1,SWOF,,,,
0.2605601,0.0549091,0.2104021,0.0373072,1,SWOF,,,,
0.2805601,0.0660891,0.1786178,0.0317054,1,SWOF,,,,
0.3005601,0.0785927,0.1508048,0.0272484,1,SWOF,,,,
0.3205601,0.0924917,0.1266135,0.0236477,1,SWOF,,,,
0.3405601,0.1078561,0.1056979,0.0206997,1,SWOF,,,,
0.3605601,0.124753,0.0877213,0.0182574,1,SWOF,,,,
0.3805601,0.1432449,0.0723612,0.0162129,1,SWOF,,,,
0.4005601,0.1633881,0.0593131,0.0144851,1,SWOF,,,,
0.4205601,0.1852305,0.0482938,0.0130127,1,SWOF,,,,
0.4405601,0.2088097,0.0390427,0.0117484,1,SWOF,,,,
0.4605601,0.2341505,0.0313234,0.0106552,1,SWOF,,,,
0.4805601,0.261263,0.0249227,0.0097039,1,SWOF,,,,
0.5005601,0.2901393,0.019651,0.0088713,1,SWOF,,,,
0.5205601,0.3207575,0.0153481,0.0081387,1,SWOF,,,,
0.5405601,0.3530883,0.011866,0.0074909,1,SWOF,,,,
0.5605601,0.3870339,0.0090627,0.0069155,1,SWOF,,,,
0.5805601,0.4224919,0.006827,0.0064022,1,SWOF,,,,
0.6005601,0.4593309,0.0050628,0.0059425,1,SWOF,,,,
0.6205601,0.4973886,0.0036875,0.0055293,1,SWOF,,,,
0.6405601,0.5364704,0.0026303,0.0051565,1,SWOF,,,,
0.6605601,0.5763483,0.0018308,0.0048193,1,SWOF,,,,
0.6805601,0.6167599,0.0012378,0.0045132,1,SWOF,,,,
0.7005601,0.6574075,0.000808,0.0042346,1,SWOF,,,,
0.7205601,0.6979568,0.0005052,0.0039803,1,SWOF,,,,
0.7405601,0.7380353,0.0002992,0.0037476,1,SWOF,,,,
0.7605601,0.7772292,0.0001653,0.0035343,1,SWOF,,,,
0.7805601,0.8150768,8.32e-05,0.0033381,1,SWOF,,,,
0.8005601,0.851056,3.67e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8845565,1.33e-05,0.0029905,1,SWOF,,,,
0.8405601,0.9148105,3.5e-06,0.0028362,1,SWOF,,,,
0.8605601,0.9406681,5e-07,0.0026932,1,SWOF,,,,
0.8805601,0.9597609,0.0,0.0025605,1,SWOF,,,,
0.8851481,0.9632666,0.0,0.0025321,1,SWOF,,,,
0.9005601,0.9681958,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9745925,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9809892,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9873858,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9937825,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.8113685,0.0
,,,,1,SGOF,0.07,0.0077871,0.7454832,0.0
,,,,1,SGOF,0.09,0.015927,0.681364,0.0
,,,,1,SGOF,0.11,0.0244883,0.6191115,0.0
,,,,1,SGOF,0.13,0.03353,0.5590392,0.0
,,,,1,SGOF,0.15,0.0431083,0.5015251,0.0
,,,,1,SGOF,0.17,0.0532793,0.4469409,0.0
,,,,1,SGOF,0.19,0.0640997,0.3956129,0.0
,,,,1,SGOF,0.21,0.0756276,0.347799,0.0
,,,,1,SGOF,0.23,0.0879221,0.3036774,0.0
,,,,1,SGOF,0.25,0.1010434,0.2633418,0.0
,,,,1,SGOF,0.27,0.1150526,0.2268046,0.0
,,,,1,SGOF,0.29,0.130011,0.1940029,0.0
,,,,1,SGOF,0.31,0.1459794,0.1648095,0.0
,,,,1,SGOF,0.33,0.1630171,0.1390451,0.0
,,,,1,SGOF,0.35,0.1811807,0.1164912,0.0
,,,,1,SGOF,0.37,0.2005232,0.0969031,0.0
,,,,1,SGOF,0.39,0.2210916,0.0800211,0.0
,,,,1,SGOF,0.41,0.2429258,0.0655811,0.0
,,,,1,SGOF,0.43,0.2660564,0.053322,0.0
,,,,1,SGOF,0.45,0.2905023,0.0429925,0.0
,,,,1,SGOF,0.47,0.3162689,0.0343552,0.0
,,,,1,SGOF,0.49,0.3433459,0.0271896,0.0
,,,,1,SGOF,0.51,0.3717049,0.021294,0.0
,,,,1,SGOF,0.53,0.4012976,0.0164856,0.0
,,,,1,SGOF,0.55,0.4320543,0.0126008,0.0
,,,,1,SGOF,0.57,0.4638829,0.0094947,0.0
,,,,1,SGOF,0.59,0.4966677,0.0070395,0.0
,,,,1,SGOF,0.61,0.5302699,0.0051238,0.0
,,,,1,SGOF,0.63,0.5645278,0.0036508,0.0
,,,,1,SGOF,0.65,0.5992584,0.0025374,0.0
,,,,1,SGOF,0.67,0.634259,0.0017123,0.0
,,,,1,SGOF,0.69,0.6693092,0.0011153,0.0
,,,,1,SGOF,0.71,0.7041736,0.0006956,0.0
,,,,1,SGOF,0.73,0.7386037,0.0004109,0.0
,,,,1,SGOF,0.75,0.7723391,0.0002262,0.0
,,,,1,SGOF,0.77,0.8051069,0.0001134,0.0
,,,,1,SGOF,0.79,0.8366174,4.98e-05,0.0
,,,,1,SGOF,0.81,0.866552,1.79e-05,0.0
,,,,1,SGOF,0.83,0.8945329,4.6e-06,0.0
,,,,1,SGOF,0.85,0.9200375,6e-07,0.0
,,,,1,SGOF,0.87,0.9420368,0.0,0.0
,,,,1,SGOF,0.8794399,0.95,0.0,0.0
,,,,1,SGOF,0.9794399,1.0,0.0,0.0
0.1182346,0.0,1.0,9.95715,2,SWOF,,,,
0.1282346,0.0,0.9464149,7.6168415,2,SWOF,,,,
0.1382346,0.0001616,0.8933688,5.9450677,2,SWOF,,,,
0.1582346,0.0012108,0.7910999,3.8062496,2,SWOF,,,,
0.1782346,0.0031724,0.6956032,2.5699127,2,SWOF,,,,
0.1982346,0.0060739,0.6076325,1.809255,2,SWOF,,,,
0.2182346,0.0099713,0.5274492,1.3174801,2,SWOF,,,,
0.2382346,0.0149347,0.4549966,0.9864521,2,SWOF,,,,
0.2582346,0.0210438,0.3900322,0.7560392,2,SWOF,,,,
0.2782346,0.0283859,0.3322066,0.5910649,2,SWOF,,,,
0.2982346,0.0370539,0.2811083,0.4700569,2,SWOF,,,,
0.3182346,0.0471455,0.236287,0.3794246,2,SWOF,,,,
0.3382346,0.0587619,0.1972667,0.3102933,2,SWOF,,,,
0.3582346,0.0720063,0.1635553,0.2567078,2,SWOF,,,,
0.3782346,0.0869822,0.1346529,0.2145753,2,SWOF,,,,
0.3982346,0.1037916,0.1100619,0.1810228,2,SWOF,,,,
0.4182346,0.1225323,0.0892966,0.1539948,2,SWOF,,,,
0.4382346,0.1432956,0.0718926,0.1319957,2,SWOF,,,,
0.4582346,0.1661627,0.0574137,0.1139205,2,SWOF,,,,
0.4782346,0.1912013,0.0454579,0.0989411,2,SWOF,,,,
0.4982346,0.218462,0.0356602,0.0864291,2,SWOF,,,,
0.5182346,0.2479735,0.0276939,0.0759023,2,SWOF,,,,
0.5382346,0.2797388,0.02127,0.0669862,2,SWOF,,,,
0.5582346,0.3137303,0.0161411,0.0593877,2,SWOF,,,,
0.5782346,0.3499296,0.0121011,0.0528747,2,SWOF,,,,
0.5982346,0.3881977,0.0089342,0.0472624,2,SWOF,,,,
0.6182346,0.428387,0.0064811,0.042402,2,SWOF,,,,
0.6382346,0.4703037,0.0046067,0.038173,2,SWOF,,,,
0.6582346,0.5137035,0.0031972,0.0344775,2,SWOF,,,,
0.6782346,0.5582894,0.002157,0.0312347,2,SWOF,,,,
0.6982346,0.6037091,0.0014064,0.0283784,2,SWOF,,,,
0.7182346,0.6495537,0.0008794,0.0258531,2,SWOF,,,,
0.7382346,0.6953557,0.0005218,0.023613,2,SWOF,,,,
0.7582346,0.740586,0.0002894,0.0216192,2,SWOF,,,,
0.7782346,0.7846486,0.0001467,0.0198393,2,SWOF,,,,
