DEPTH,CONKPOS,CONJPOS,PRESSURE,DATE,SGAS,CONIPOS,CONIDX,CONBPRES,DRAWDOWN,WELLMODEL,WELL,SWAT
1599.347900390625,1,41,297.9993591308594,2018-01-01,0.0,29,1,297.9993591308594,0,STANDARD,R_A3,0.6481541991233826
1601.578125,2,41,298.1488037109375,2018-01-01,0.0,29,2,298.1488037109375,0,STANDARD,R_A3,0.11823459714651108
1603.808349609375,3,41,298.29827880859375,2018-01-01,0.0,29,3,298.29827880859375,0,STANDARD,R_A3,0.11823459714651108
1606.03857421875,4,41,298.4477233886719,2018-01-01,0.0,29,4,298.4477233886719,0,STANDARD,R_A3,0.15569651126861572
1608.2689208984375,5,41,298.5971984863281,2018-01-01,0.0,29,5,298.5971984863281,0,STANDARD,R_A3,0.810139536857605
1610.4991455078125,6,41,298.74664306640625,2018-01-01,0.0,29,6,298.74664306640625,0,STANDARD,R_A3,0.6481541991233826
1612.7294921875,7,41,298.8961181640625,2018-01-01,0.0,29,7,298.8961181640625,0,STANDARD,R_A3,0.19857345521450043
1614.959716796875,8,41,299.0456237792969,2018-01-01,0.0,29,8,299.0456237792969,0,STANDARD,R_A3,0.19892416894435883
1617.18994140625,9,41,299.1950988769531,2018-01-01,0.0,29,9,299.1950988769531,0,STANDARD,R_A3,0.7952287793159485
1619.420166015625,10,41,299.3445739746094,2018-01-01,0.0,29,10,299.3445739746094,0,STANDARD,R_A3,0.796506941318512
1621.677978515625,11,41,299.4959411621094,2018-01-01,0.0,29,11,299.4959411621094,0,STANDARD,R_A3,0.046706121414899826
1623.96337890625,12,41,299.6491394042969,2018-01-01,0.0,29,12,299.6491394042969,0,STANDARD,R_A3,0.052855513989925385
1626.248779296875,13,41,299.8023376464844,2018-01-01,0.0,29,13,299.8023376464844,0,STANDARD,R_A3,0.36885973811149597
1628.5340576171875,14,41,299.9555358886719,2018-01-01,0.0,29,14,299.9555358886719,0,STANDARD,R_A3,0.2230851948261261
1630.8194580078125,15,41,300.1087646484375,2018-01-01,0.0,29,15,300.1087646484375,0,STANDARD,R_A3,0.49320414662361145
1632.840576171875,16,41,300.2442626953125,2018-01-01,0.0,29,16,300.2442626953125,0,STANDARD,R_A3,0.8101733326911926
1635.6297607421875,25,41,300.4312744140625,2018-01-01,0.0,29,17,300.4312744140625,0,STANDARD,R_A3,0.6481541991233826
1639.267578125,26,41,300.6751708984375,2018-01-01,0.0,29,18,300.6751708984375,0,STANDARD,R_A3,0.04371379315853119
1642.9053955078125,27,41,300.91912841796875,2018-01-01,0.0,29,19,300.91912841796875,0,STANDARD,R_A3,0.050636980682611465
1646.543212890625,28,41,301.1630554199219,2018-01-01,0.0,29,20,301.1630554199219,0,STANDARD,R_A3,1.0
1650.18115234375,29,41,301.4070129394531,2018-01-01,0.0,29,21,301.4070129394531,0,STANDARD,R_A3,0.0976654514670372
1631.8985595703125,1,52,300.18109130859375,2018-01-01,0.0,30,1,300.18109130859375,0,STANDARD,R_A4,0.04935211315751076
1625.9036865234375,1,52,299.7792053222656,2018-01-01,0.0,31,2,299.7792053222656,0,STANDARD,R_A4,0.0472957082092762
1627.9278564453125,2,52,299.9148864746094,2018-01-01,0.0,31,3,299.9148864746094,0,STANDARD,R_A4,0.047977838665246964
1629.9520263671875,3,52,300.05059814453125,2018-01-01,0.0,31,4,300.05059814453125,0,STANDARD,R_A4,0.07653813809156418
1631.9761962890625,4,52,300.1863098144531,2018-01-01,0.0,31,5,300.1863098144531,0,STANDARD,R_A4,0.05191211402416229
1634.000244140625,5,52,300.322021484375,2018-01-01,0.0,31,6,300.322021484375,0,STANDARD,R_A4,0.05284735932946205
1632.01318359375,5,52,300.18878173828125,2018-01-01,0.0,32,7,300.18878173828125,0,STANDARD,R_A4,0.05385994911193848
1635.6142578125,5,51,300.43023681640625,2018-01-01,0.0,32,8,300.43023681640625,0,STANDARD,R_A4,0.054766129702329636
1638.307373046875,5,51,300.61077880859375,2018-01-01,0.0,33,9,300.61077880859375,0,STANDARD,R_A4,0.05694608762860298
1636.5546875,4,51,300.4932861328125,2018-01-01,0.0,33,10,300.4932861328125,0,STANDARD,R_A4,0.05682825297117233
1641.854248046875,4,50,300.8486328125,2018-01-01,0.0,33,11,300.8486328125,0,STANDARD,R_A4,0.06282544136047363
1641.2735595703125,4,50,300.8096923828125,2018-01-01,0.0,34,12,300.8096923828125,0,STANDARD,R_A4,0.060959525406360626
1639.44775390625,3,50,300.687255859375,2018-01-01,0.0,34,13,300.687255859375,0,STANDARD,R_A4,0.12119244784116745
1642.1787109375,3,50,300.8703918457031,2018-01-01,0.0,35,14,300.8703918457031,0,STANDARD,R_A4,0.10042917728424072
1640.4222412109375,2,50,300.7525939941406,2018-01-01,0.0,35,15,300.7525939941406,0,STANDARD,R_A4,0.1799231618642807
1638.665771484375,1,50,300.63482666015625,2018-01-01,0.0,35,16,300.63482666015625,0,STANDARD,R_A4,0.17431697249412537
1642.52490234375,1,49,300.8935852050781,2018-01-01,0.0,35,17,300.8935852050781,0,STANDARD,R_A4,0.2962014973163605
1644.5384521484375,28,49,301.02862548828125,2018-01-01,0.0,36,18,301.02862548828125,0,STANDARD,R_A4,0.0937226414680481
1641.853271484375,28,48,300.84857177734375,2018-01-01,0.0,36,19,300.84857177734375,0,STANDARD,R_A4,0.054438695311546326
1650.209716796875,28,48,301.408935546875,2018-01-01,0.0,37,20,301.408935546875,0,STANDARD,R_A4,0.14465178549289703
1644.6256103515625,27,48,301.0344543457031,2018-01-01,0.0,37,21,301.0344543457031,0,STANDARD,R_A4,0.7249888181686401
1653.2451171875,27,48,301.6125183105469,2018-01-01,0.0,38,22,301.6125183105469,0,STANDARD,R_A4,0.2923407554626465
1660.0615234375,27,47,302.0697021484375,2018-01-01,0.0,38,23,302.0697021484375,0,STANDARD,R_A4,0.6481541991233826
1654.46240234375,26,47,301.69415283203125,2018-01-01,0.0,38,24,301.69415283203125,0,STANDARD,R_A4,0.13910099864006042
1685.5338134765625,1,20,303.89215087890625,2018-01-01,0.0,31,1,303.89215087890625,0,STANDARD,R_A5,1.0
1687.7308349609375,2,20,304.100341796875,2018-01-01,0.0,31,2,304.100341796875,0,STANDARD,R_A5,1.0
1689.9278564453125,3,20,304.3085632324219,2018-01-01,0.0,31,3,304.3085632324219,0,STANDARD,R_A5,1.0
1692.1248779296875,4,20,304.5167541503906,2018-01-01,0.0,31,4,304.5167541503906,0,STANDARD,R_A5,1.0
1694.3218994140625,5,20,304.7249450683594,2018-01-01,0.0,31,5,304.7249450683594,0,STANDARD,R_A5,1.0
1696.5189208984375,6,20,304.93316650390625,2018-01-01,0.0,31,6,304.93316650390625,0,STANDARD,R_A5,1.0
1698.7159423828125,7,20,305.4471435546875,2018-01-01,0.0,31,7,305.4471435546875,0,STANDARD,R_A5,1.0
1692.5919189453125,8,21,304.5610046386719,2018-01-01,0.0,31,8,304.5610046386719,0,STANDARD,R_A5,1.0
1699.509033203125,11,21,305.2166442871094,2018-01-01,0.0,31,9,305.2166442871094,0,STANDARD,R_A5,1.0
1701.5836181640625,12,21,305.4132385253906,2018-01-01,0.0,31,10,305.4132385253906,0,STANDARD,R_A5,1.0
1703.658203125,13,21,305.621826171875,2018-01-01,0.0,31,11,305.621826171875,0,STANDARD,R_A5,1.0
1705.7327880859375,14,21,305.81842041015625,2018-01-01,0.0,31,12,305.81842041015625,0,STANDARD,R_A5,1.0
1707.807373046875,15,21,306.0150451660156,2018-01-01,0.0,31,13,306.0150451660156,0,STANDARD,R_A5,1.0
1709.8819580078125,16,21,306.3566589355469,2018-01-01,0.0,31,14,306.3566589355469,0,STANDARD,R_A5,1.0
1711.95654296875,17,21,306.55328369140625,2018-01-01,0.0,31,15,306.55328369140625,0,STANDARD,R_A5,1.0
1713.535400390625,18,21,306.7029113769531,2018-01-01,0.0,31,16,306.7029113769531,0,STANDARD,R_A5,1.0
1714.334716796875,19,21,306.7786560058594,2018-01-01,0.0,31,17,306.7786560058594,0,STANDARD,R_A5,1.0
1715.928466796875,25,21,306.7726135253906,2018-01-01,0.0,31,18,306.7726135253906,0,STANDARD,R_A5,1.0
1718.283203125,26,21,306.99578857421875,2018-01-01,0.0,31,19,306.99578857421875,0,STANDARD,R_A5,1.0
1720.637939453125,27,21,307.5247497558594,2018-01-01,0.0,31,20,307.5247497558594,0,STANDARD,R_A5,1.0
1722.99267578125,28,21,307.7478942871094,2018-01-01,0.0,31,21,307.7478942871094,0,STANDARD,R_A5,1.0
1725.3472900390625,29,21,307.9710693359375,2018-01-01,0.0,31,22,307.9710693359375,0,STANDARD,R_A5,1.0
1694.57373046875,1,42,305.0545959472656,2018-01-01,0.0,17,1,305.0545959472656,0,STANDARD,R_A6,1.0
1696.114501953125,2,42,305.20062255859375,2018-01-01,0.0,17,2,305.20062255859375,0,STANDARD,R_A6,1.0
1697.6553955078125,3,42,305.3466491699219,2018-01-01,0.0,17,3,305.3466491699219,0,STANDARD,R_A6,1.0
1699.1962890625,4,42,305.49267578125,2018-01-01,0.0,17,4,305.49267578125,0,STANDARD,R_A6,1.0
1700.7371826171875,5,42,305.6387023925781,2018-01-01,0.0,17,5,305.6387023925781,0,STANDARD,R_A6,1.0
1702.278076171875,6,42,305.78472900390625,2018-01-01,0.0,17,6,305.78472900390625,0,STANDARD,R_A6,1.0
1703.8189697265625,7,42,305.6317138671875,2018-01-01,0.0,17,7,305.6317138671875,0,STANDARD,R_A6,1.0
1705.35986328125,8,42,305.7777404785156,2018-01-01,0.0,17,8,305.7777404785156,0,STANDARD,R_A6,1.0
1706.9007568359375,9,42,306.2228088378906,2018-01-01,0.0,17,9,306.2228088378906,0,STANDARD,R_A6,1.0
1708.441650390625,10,42,306.06304931640625,2018-01-01,0.0,17,10,306.06304931640625,0,STANDARD,R_A6,1.0
1710.381103515625,11,42,306.2469787597656,2018-01-01,0.0,17,11,306.2469787597656,0,STANDARD,R_A6,1.0
1712.718994140625,12,42,306.46856689453125,2018-01-01,0.0,17,12,306.46856689453125,0,STANDARD,R_A6,1.0
1715.056884765625,13,42,306.70208740234375,2018-01-01,0.0,17,13,306.70208740234375,0,STANDARD,R_A6,1.0
1717.3948974609375,14,42,306.9236755371094,2018-01-01,0.0,17,14,306.9236755371094,0,STANDARD,R_A6,1.0
1719.7327880859375,15,42,307.145263671875,2018-01-01,0.0,17,15,307.145263671875,0,STANDARD,R_A6,1.0
1722.07080078125,16,42,307.5118408203125,2018-01-01,0.0,17,16,307.5118408203125,0,STANDARD,R_A6,1.0
1724.40869140625,17,42,307.7334289550781,2018-01-01,0.0,17,17,307.7334289550781,0,STANDARD,R_A6,1.0
1725.8426513671875,18,42,307.8693542480469,2018-01-01,0.0,17,18,307.8693542480469,0,STANDARD,R_A6,1.0
1726.9666748046875,25,42,307.8187561035156,2018-01-01,0.0,17,19,307.8187561035156,0,STANDARD,R_A6,1.0
1728.6844482421875,26,42,307.9815673828125,2018-01-01,0.0,17,20,307.9815673828125,0,STANDARD,R_A6,1.0
1730.4022216796875,27,42,308.4501647949219,2018-01-01,0.0,17,21,308.4501647949219,0,STANDARD,R_A6,1.0
1732.1199951171875,28,42,308.61297607421875,2018-01-01,0.0,17,22,308.61297607421875,0,STANDARD,R_A6,1.0
1733.837646484375,29,42,308.4700012207031,2018-01-01,0.0,17,23,308.4700012207031,0,STANDARD,R_A6,1.0
1643.32421875,1,30,298.5636901855469,2018-03-01,0.0,22,1,298.5636901855469,0,STANDARD,R_A2,0.0542069710791111
1645.090087890625,2,30,298.6820068359375,2018-03-01,0.0,22,2,298.6820068359375,0,STANDARD,R_A2,0.05587596073746681
1646.85595703125,3,30,298.80035400390625,2018-03-01,0.0,22,3,298.80035400390625,0,STANDARD,R_A2,0.0604366697371006
1648.621826171875,4,30,298.9186706542969,2018-03-01,0.0,22,4,298.9186706542969,0,STANDARD,R_A2,0.06601058691740036
1650.3876953125,5,30,299.03704833984375,2018-03-01,0.0,22,5,299.03704833984375,0,STANDARD,R_A2,0.06950025260448456
1652.153564453125,6,30,299.17645263671875,2018-03-01,0.0,22,6,299.17645263671875,0,STANDARD,R_A2,0.31543320417404175
1653.91943359375,7,30,299.2968444824219,2018-03-01,0.0,22,7,299.2968444824219,0,STANDARD,R_A2,0.8782565593719482
1655.685302734375,8,30,299.4188232421875,2018-03-01,0.0,22,8,299.4188232421875,0,STANDARD,R_A2,0.8547205328941345
1657.4512939453125,9,30,299.67083740234375,2018-03-01,0.0,22,9,299.67083740234375,0,STANDARD,R_A2,0.8931563496589661
1659.2171630859375,10,30,299.9601745605469,2018-03-01,0.0,22,10,299.9601745605469,0,STANDARD,R_A2,0.8988096117973328
1661.136474609375,11,30,300.2745666503906,2018-03-01,0.0,22,11,300.2745666503906,0,STANDARD,R_A2,0.07365339994430542
1665.281982421875,13,30,301.02838134765625,2018-03-01,0.0,22,12,301.02838134765625,0,STANDARD,R_A2,0.4388401210308075
1667.354736328125,14,30,301.16741943359375,2018-03-01,0.0,22,13,301.16741943359375,0,STANDARD,R_A2,0.4849342405796051
1669.427490234375,15,30,301.3050842285156,2018-03-01,0.0,22,14,301.3050842285156,0,STANDARD,R_A2,0.9222756624221802
1671.500244140625,16,30,301.44305419921875,2018-03-01,0.0,22,15,301.44305419921875,0,STANDARD,R_A2,0.9532619714736938
1673.572998046875,17,30,301.58154296875,2018-03-01,0.0,22,16,301.58154296875,0,STANDARD,R_A2,0.9010083079338074
1675.27978515625,18,30,301.69586181640625,2018-03-01,0.0,22,17,301.69586181640625,0,STANDARD,R_A2,0.9748082160949707
1675.25830078125,18,29,301.4957580566406,2018-03-01,0.0,22,18,301.4957580566406,0,STANDARD,R_A2,0.9619476795196533
1676.9481201171875,25,29,302.9417419433594,2018-03-01,8.819524595312877e-18,22,19,302.9417419433594,0,STANDARD,R_A2,1.0
1678.719482421875,26,29,302.87115478515625,2018-03-01,6.0104221302149385e-18,22,20,302.87115478515625,0,STANDARD,R_A2,1.0
1680.4908447265625,27,29,302.3988342285156,2018-03-01,0.0,22,21,302.3988342285156,0,STANDARD,R_A2,0.8413225412368774
1682.2620849609375,28,29,302.5155944824219,2018-03-01,-6.713922820478224e-12,22,22,302.5155944824219,0,STANDARD,R_A2,1.0
1684.033447265625,29,29,302.4544677734375,2018-03-01,-2.560323643634871e-13,22,23,302.4544677734375,0,STANDARD,R_A2,1.0
1685.5338134765625,1,20,282.9717102050781,2018-04-28,-5.172096431693696e-11,31,1,282.9717102050781,0,STANDARD,R_A5,1.0
1687.7308349609375,2,20,283.1796875,2018-04-28,-4.7149444071248325e-11,31,2,283.1796875,0,STANDARD,R_A5,1.0
1689.9278564453125,3,20,283.3876647949219,2018-04-28,-5.2837529490590285e-11,31,3,283.3876647949219,0,STANDARD,R_A5,1.0
1692.1248779296875,4,20,283.5956115722656,2018-04-28,-5.479823886322954e-11,31,4,283.5956115722656,0,STANDARD,R_A5,1.0
1694.3218994140625,5,20,283.8035583496094,2018-04-28,-2.7216395803719706e-11,31,5,283.8035583496094,0,STANDARD,R_A5,1.0
1696.5189208984375,6,20,284.01153564453125,2018-04-28,-1.833886514868155e-11,31,6,284.01153564453125,0,STANDARD,R_A5,1.0
1698.7159423828125,7,20,284.5235595703125,2018-04-28,-5.351470677185388e-13,31,7,284.5235595703125,0,STANDARD,R_A5,1.0
1692.5919189453125,8,21,284.9502868652344,2018-04-28,-7.520456479781501e-12,31,8,284.9502868652344,0,STANDARD,R_A5,1.0
1699.509033203125,11,21,276.1982116699219,2018-04-28,-2.9535063283958607e-10,31,9,276.1982116699219,0,STANDARD,R_A5,1.0
1701.5836181640625,12,21,276.45062255859375,2018-04-28,-2.2854659831317292e-10,31,10,276.45062255859375,0,STANDARD,R_A5,1.0
1703.658203125,13,21,276.65692138671875,2018-04-28,-6.751267513788184e-12,31,11,276.65692138671875,0,STANDARD,R_A5,1.0
1705.7327880859375,14,21,276.85150146484375,2018-04-28,-1.3971267719126157e-11,31,12,276.85150146484375,0,STANDARD,R_A5,1.0
1707.807373046875,15,21,277.058837890625,2018-04-28,-3.836681406604869e-12,31,13,277.058837890625,0,STANDARD,R_A5,1.0
1709.8819580078125,16,21,277.412353515625,2018-04-28,-7.729662179420393e-13,31,14,277.412353515625,0,STANDARD,R_A5,1.0
1711.95654296875,17,21,277.61468505859375,2018-04-28,-9.07895666198838e-13,31,15,277.61468505859375,0,STANDARD,R_A5,1.0
1713.535400390625,18,21,277.76654052734375,2018-04-28,-1.0308898916802645e-12,31,16,277.76654052734375,0,STANDARD,R_A5,1.0
1714.334716796875,19,21,277.8420715332031,2018-04-28,0.0,31,17,277.8420715332031,0,STANDARD,R_A5,1.0
1715.928466796875,25,21,282.3041687011719,2018-04-28,-5.989421469638351e-14,31,18,282.3041687011719,0,STANDARD,R_A5,1.0
1718.283203125,26,21,282.5334167480469,2018-04-28,-4.361784642237937e-14,31,19,282.5334167480469,0,STANDARD,R_A5,1.0
1720.637939453125,27,21,295.29913330078125,2018-04-28,-2.8489929948755407e-21,31,20,295.29913330078125,0,STANDARD,R_A5,1.0
1722.99267578125,28,21,303.32525634765625,2018-04-28,-2.325274424568808e-22,31,21,303.32525634765625,0,STANDARD,R_A5,1.0
1725.3472900390625,29,21,306.4053649902344,2018-04-28,-2.3303803110006327e-23,31,22,306.4053649902344,0,STANDARD,R_A5,1.0
1599.347900390625,1,41,272.37371826171875,2018-07-03,0.0,29,1,272.37371826171875,0,STANDARD,R_A3,0.6525814533233643
1601.578125,2,41,272.52105712890625,2018-07-03,0.0,29,2,272.52105712890625,0,STANDARD,R_A3,0.11901931464672089
1603.808349609375,3,41,272.6695251464844,2018-07-03,0.0,29,3,272.6695251464844,0,STANDARD,R_A3,0.12312208116054535
1606.03857421875,4,41,272.8179626464844,2018-07-03,0.0,29,4,272.8179626464844,0,STANDARD,R_A3,0.16170118749141693
1608.2689208984375,5,41,273.6487121582031,2018-07-03,0.0,29,5,273.6487121582031,0,STANDARD,R_A3,0.7925136685371399
1610.4991455078125,6,41,273.86285400390625,2018-07-03,0.0,29,6,273.86285400390625,0,STANDARD,R_A3,0.6511545777320862
1612.7294921875,7,41,274.38067626953125,2018-07-03,0.0,29,7,274.38067626953125,0,STANDARD,R_A3,0.20344562828540802
1614.959716796875,8,41,274.5309143066406,2018-07-03,0.0,29,8,274.5309143066406,0,STANDARD,R_A3,0.20413388311862946
1617.18994140625,9,41,274.8553771972656,2018-07-03,0.0,29,9,274.8553771972656,0,STANDARD,R_A3,0.7941123247146606
1619.420166015625,10,41,276.774169921875,2018-07-03,0.0,29,10,276.774169921875,0,STANDARD,R_A3,0.7948172688484192
1621.677978515625,11,41,291.38470458984375,2018-07-03,0.0,29,11,291.38470458984375,0,STANDARD,R_A3,0.04682840034365654
1623.96337890625,12,41,291.5376281738281,2018-07-03,0.0,29,12,291.5376281738281,0,STANDARD,R_A3,0.0529596284031868
1626.248779296875,13,41,291.6962890625,2018-07-03,0.0,29,13,291.6962890625,0,STANDARD,R_A3,0.3689661920070648
1628.5340576171875,14,41,291.8507995605469,2018-07-03,0.0,29,14,291.8507995605469,0,STANDARD,R_A3,0.22377972304821014
1630.8194580078125,15,41,292.0213928222656,2018-07-03,0.0,29,15,292.0213928222656,0,STANDARD,R_A3,0.4937746226787567
1632.840576171875,16,41,292.1717224121094,2018-07-03,0.0,29,16,292.1717224121094,0,STANDARD,R_A3,0.8097271919250488
1635.6297607421875,25,41,287.6484680175781,2018-07-03,0.0,29,17,287.6484680175781,0,STANDARD,R_A3,0.6489640474319458
1639.267578125,26,41,283.5408020019531,2018-07-03,0.0,29,18,283.5408020019531,0,STANDARD,R_A3,0.05006403848528862
1642.9053955078125,27,41,283.78369140625,2018-07-03,0.0,29,19,283.78369140625,0,STANDARD,R_A3,0.05611472949385643
1646.543212890625,28,41,286.14312744140625,2018-07-03,-2.8822372044601252e-08,29,20,286.14312744140625,0,STANDARD,R_A3,0.9999995231628418
1650.18115234375,29,41,283.8987731933594,2018-07-03,0.0,29,21,283.8987731933594,0,STANDARD,R_A3,0.10131532698869705
1631.8985595703125,1,52,276.88775634765625,2018-09-12,0.0,30,1,276.88775634765625,0,STANDARD,R_A4,0.04947609081864357
1625.9036865234375,1,52,276.6906433105469,2018-09-12,0.0,31,2,276.6906433105469,0,STANDARD,R_A4,0.04747287556529045
1627.9278564453125,2,52,276.8255615234375,2018-09-12,0.0,31,3,276.8255615234375,0,STANDARD,R_A4,0.048175450414419174
1629.9520263671875,3,52,276.9604187011719,2018-09-12,0.0,31,4,276.9604187011719,0,STANDARD,R_A4,0.0767214298248291
1631.9761962890625,4,52,277.0950622558594,2018-09-12,0.0,31,5,277.0950622558594,0,STANDARD,R_A4,0.05208373814821243
1634.000244140625,5,52,277.2298278808594,2018-09-12,0.0,31,6,277.2298278808594,0,STANDARD,R_A4,0.05302182585000992
1632.01318359375,5,52,277.2780456542969,2018-09-12,0.0,32,7,277.2780456542969,0,STANDARD,R_A4,0.05396413430571556
1635.6142578125,5,51,277.354736328125,2018-09-12,0.0,32,8,277.354736328125,0,STANDARD,R_A4,0.05488821864128113
1638.307373046875,5,51,277.7477111816406,2018-09-12,0.0,33,9,277.7477111816406,0,STANDARD,R_A4,0.05706923454999924
1636.5546875,4,51,277.63092041015625,2018-09-12,0.0,33,10,277.63092041015625,0,STANDARD,R_A4,0.05693959444761276
1641.854248046875,4,50,277.88909912109375,2018-09-12,0.0,33,11,277.88909912109375,0,STANDARD,R_A4,0.06310222297906876
1641.2735595703125,4,50,278.0320739746094,2018-09-12,0.0,34,12,278.0320739746094,0,STANDARD,R_A4,0.06109319254755974
1639.44775390625,3,50,277.9105529785156,2018-09-12,0.0,34,13,277.9105529785156,0,STANDARD,R_A4,0.12130697071552277
1642.1787109375,3,50,278.2210693359375,2018-09-12,0.0,35,14,278.2210693359375,0,STANDARD,R_A4,0.10058607906103134
1640.4222412109375,2,50,278.1040954589844,2018-09-12,0.0,35,15,278.1040954589844,0,STANDARD,R_A4,0.18020284175872803
1638.665771484375,1,50,277.9869689941406,2018-09-12,0.0,35,16,277.9869689941406,0,STANDARD,R_A4,0.17450828850269318
1642.52490234375,1,49,278.1338806152344,2018-09-12,0.0,35,17,278.1338806152344,0,STANDARD,R_A4,0.2926971912384033
1644.5384521484375,28,49,276.7309265136719,2018-09-12,0.0,36,18,276.7309265136719,0,STANDARD,R_A4,0.09808868914842606
1641.853271484375,28,48,276.0622863769531,2018-09-12,0.0,36,19,276.0622863769531,0,STANDARD,R_A4,0.07138083875179291
1650.209716796875,28,48,277.68280029296875,2018-09-12,0.0,37,20,277.68280029296875,0,STANDARD,R_A4,0.15542195737361908
1644.6256103515625,27,48,277.18133544921875,2018-09-12,0.0,37,21,277.18133544921875,0,STANDARD,R_A4,0.7251800298690796
1653.2451171875,27,48,278.617919921875,2018-09-12,0.0,38,22,278.617919921875,0,STANDARD,R_A4,0.312293142080307
1660.0615234375,27,47,278.6912841796875,2018-09-12,0.0,38,23,278.6912841796875,0,STANDARD,R_A4,0.70130455493927
1654.46240234375,26,47,278.2632141113281,2018-09-12,0.0,38,24,278.2632141113281,0,STANDARD,R_A4,0.1351165622472763
1694.57373046875,1,42,273.4422912597656,2018-11-07,-3.2555438921923197e-13,17,1,273.4422912597656,0,STANDARD,R_A6,1.0
1696.114501953125,2,42,273.58795166015625,2018-11-07,-1.8784579198117407e-13,17,2,273.58795166015625,0,STANDARD,R_A6,1.0
1697.6553955078125,3,42,273.7322998046875,2018-11-07,-1.1210477668778876e-13,17,3,273.7322998046875,0,STANDARD,R_A6,1.0
1699.1962890625,4,42,273.8746337890625,2018-11-07,-6.379082375176925e-14,17,4,273.8746337890625,0,STANDARD,R_A6,1.0
1700.7371826171875,5,42,274.016357421875,2018-11-07,-4.875968200165545e-14,17,5,274.016357421875,0,STANDARD,R_A6,1.0
1702.278076171875,6,42,274.1586608886719,2018-11-07,-1.6808432900736192e-12,17,6,274.1586608886719,0,STANDARD,R_A6,1.0
1703.8189697265625,7,42,274.0057373046875,2018-11-07,-2.735154767605219e-12,17,7,274.0057373046875,0,STANDARD,R_A6,1.0
1705.35986328125,8,42,274.151611328125,2018-11-07,-2.0189733131864562e-12,17,8,274.151611328125,0,STANDARD,R_A6,1.0
1706.9007568359375,9,42,274.60498046875,2018-11-07,-8.757068421100245e-14,17,9,274.60498046875,0,STANDARD,R_A6,1.0
1708.441650390625,10,42,274.47430419921875,2018-11-07,-7.025966614060408e-12,17,10,274.47430419921875,0,STANDARD,R_A6,1.0
1710.381103515625,11,42,279.0851135253906,2018-11-07,2.0995720353272906e-12,17,11,279.0851135253906,0,STANDARD,R_A6,1.0
