ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,23212285,4389224,2970050,2071164,291619940
Valysar,CentralSouth,63268755,11056808,7888289,5500899,774526627
Valysar,CentralNorth,24928016,3804007,2592760,1808061,254575024
Valysar,NorthHorst,5232121,717348,412176,253179,49597842
Valysar,CentralRamp,13962730,2441182,1785623,1245204,175324764
Valysar,CentralHorst,81902288,13014539,9533070,6647887,936022565
Valysar,EastLowland,0,0,0,0,0
Therys,WestLowland,8429222,2667672,2002622,1396529,196631241
Therys,CentralSouth,11356195,2955227,1932029,1347300,189699885
Therys,CentralNorth,9075748,1748715,941553,656592,92448120
Therys,NorthHorst,9027603,1296310,525265,322644,63206023
Therys,CentralRamp,6875777,1752157,1256089,875933,123331435
Therys,CentralHorst,25938438,6781505,5230226,3647299,513539641
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,47360,2365,368,256,36107
Volon,CentralSouth,27430468,4781865,3469504,2419459,340659852
Volon,CentralNorth,686009,72344,25902,18063,2543238
Volon,NorthHorst,4937564,882322,644280,395750,77527348
Volon,CentralRamp,11449087,1964287,1448864,1010365,142259430
Volon,CentralHorst,73162605,13091170,10546686,7354732,1035546329
Volon,EastLowland,0,0,0,0,0
