ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5713201,753980,338105,235777,33197466
Valysar,CentralSouth,69480839,12249103,9038063,6302694,887419358
Valysar,CentralNorth,38761262,7040095,5234505,3650282,513959781
Valysar,NorthHorst,3836527,444398,163834,100635,19714462
Valysar,CentralRamp,13619399,2076131,1460173,1018252,143369846
Valysar,CentralHorst,88866142,14446873,11118440,7753445,1091685071
Valysar,EastLowland,983337,164882,61482,42875,6036774
Therys,WestLowland,2648246,404239,203003,141564,19932272
Therys,CentralSouth,14913702,3843669,2410812,1681180,236710182
Therys,CentralNorth,21273658,3996235,2398840,1672831,235534655
Therys,NorthHorst,4724068,604288,222577,136718,26783081
Therys,CentralRamp,6480730,1558629,1183110,825042,116165905
Therys,CentralHorst,30221520,7733145,5989220,4176583,588062886
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,426570,58059,26444,18441,2596442
Volon,CentralSouth,36692116,7015373,5043575,3517137,495212954
Volon,CentralNorth,7898708,1112034,582183,405985,57162733
Volon,NorthHorst,3349826,608501,424172,260548,51041371
Volon,CentralRamp,12537480,2250699,1684841,1174924,165429326
Volon,CentralHorst,84559487,14864699,11506986,8024398,1129835261
Volon,EastLowland,0,0,0,0,0
