ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5914431,867375,483897,337445,47512303,0,0,0,0,0
Valysar,CentralSouth,68531537,12161175,9044444,6307144,888045851,0,0,0,0,0
Valysar,CentralNorth,41187570,7158544,5218294,3638978,512368113,0,0,0,0,0
Valysar,NorthHorst,4740817,665597,309969,190398,37299058,24467379,3107100,1949154,453291600,69354
Valysar,CentralRamp,13662004,2095197,1478022,1030699,145122394,0,0,0,0,0
Valysar,CentralHorst,88055065,14491609,11094560,7736792,1089340405,0,0,0,0,0
Valysar,EastLowland,1102815,184583,82521,57546,8102500,0,0,0,0,0
Therys,WestLowland,2917766,560913,247286,172445,24280276,0,0,0,0,0
Therys,CentralSouth,12989936,3286283,2054297,1432564,201705030,0,0,0,0,0
Therys,CentralNorth,21924087,4002747,2300621,1604338,225890863,0,0,0,0,0
Therys,NorthHorst,6067765,827584,310777,190895,37396265,16597291,2811086,1739975,404645228,61911
Therys,CentralRamp,6434714,1456065,1126522,785580,110609724,0,0,0,0,0
Therys,CentralHorst,30376488,7490032,5815631,4055531,571018771,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,496379,73510,35221,24562,3458280,0,0,0,0,0
Volon,CentralSouth,33986172,6473713,4610685,3215261,452708803,0,0,0,0,0
Volon,CentralNorth,8294061,1128306,573814,400149,56340966,0,0,0,0,0
Volon,NorthHorst,4143524,715294,489402,300615,58890541,3537853,514698,325618,75725186,11586
Volon,CentralRamp,12347844,2214885,1696708,1183200,166594535,0,0,0,0,0
Volon,CentralHorst,83116820,14685941,11606496,8093791,1139605814,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
