ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5908554,871548,530052,369632,52044204
Valysar,CentralSouth,68523104,12177391,9147168,6378778,898131969
Valysar,CentralNorth,41174136,7155152,5288407,3687871,519252216
Valysar,NorthHorst,4727580,672649,340222,208982,40939478
Valysar,CentralRamp,13661351,2095125,1477980,1030670,145118310
Valysar,CentralHorst,88054155,14494895,11147561,7773753,1094544397
Valysar,EastLowland,1107807,185508,104772,73063,10287201
Therys,WestLowland,2927713,562755,264836,184683,26003418
Therys,CentralSouth,12988272,3290063,2138976,1491615,210019371
Therys,CentralNorth,21921529,4000083,2338591,1630817,229618971
Therys,NorthHorst,6058127,820905,331641,203711,39906932
Therys,CentralRamp,6434160,1456325,1126674,785686,110624604
Therys,CentralHorst,30377785,7494334,5836735,4070247,573090835
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,497577,71081,37432,26103,3675363
Volon,CentralSouth,34008052,6435891,4847546,3380437,475965489
Volon,CentralNorth,8288351,1124330,606372,422854,59537801
Volon,NorthHorst,4129079,716225,522010,320645,62814300
Volon,CentralRamp,12342626,2213297,1711912,1193802,168087323
Volon,CentralHorst,83109666,14679754,11687481,8150266,1147557441
Volon,EastLowland,0,0,0,0,0
