PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID,REAL,ENSEMBLE
PERM,LowerReek,Stormlands,Total,2365.6187,,10000.0,0.52561575,51.308674,6408.433,2612.6743,geogrid,geogrid,9,iter-3
PORO,LowerReek,Stormlands,Total,0.23435634,,0.4183726,0.0,0.15578619,0.30483815,0.06461867,geogrid,geogrid,9,iter-3
SW,LowerReek,Stormlands,Total,0.07201741,,0.5163317,0.0,0.02798068,0.13295846,0.07986779,geogrid,geogrid,9,iter-3
PERM,LowerReek,Vale,Total,1959.4358,,10000.0,0.13385633,1.9669806,7045.0586,2952.1018,geogrid,geogrid,9,iter-3
PORO,LowerReek,Vale,Total,0.18914574,,0.46411884,0.0,0.051980864,0.3066535,0.097085096,geogrid,geogrid,9,iter-3
SW,LowerReek,Vale,Total,0.7127093,,1.0,0.0,0.18386617,1.0,0.36261582,geogrid,geogrid,9,iter-3
PERM,LowerReek,Westerlands,Total,1669.4319,,10000.0,0.04611679,2.154695,5524.7847,2640.45,geogrid,geogrid,9,iter-3
PORO,LowerReek,Westerlands,Total,0.18813427,,0.44624275,0.0,0.060915936,0.29814637,0.08993046,geogrid,geogrid,9,iter-3
SW,LowerReek,Westerlands,Total,0.97614884,,1.0,0.037551675,1.0,1.0,0.13907322,geogrid,geogrid,9,iter-3
PERM,MidReek,Dorne,Total,1765.7522,,10000.0,0.11152913,2.3487792,5818.306,2702.4185,geogrid,geogrid,9,iter-3
PORO,MidReek,Dorne,Total,0.18381189,,0.43136048,0.0,0.053705003,0.29588366,0.09229766,geogrid,geogrid,9,iter-3
SW,MidReek,Dorne,Total,0.98692214,,1.0,0.0,1.0,1.0,0.09366127,geogrid,geogrid,9,iter-3
PERM,MidReek,IronIslands,Total,1498.0974,,10000.0,0.17237,3.7832835,4839.0625,2470.511,geogrid,geogrid,9,iter-3
PORO,MidReek,IronIslands,Total,0.18972467,,0.43442696,0.0,0.07913607,0.29163843,0.079976626,geogrid,geogrid,9,iter-3
SW,MidReek,IronIslands,Total,0.4895774,,1.0,0.0,0.038367316,1.0,0.4099883,geogrid,geogrid,9,iter-3
PERM,MidReek,North,Total,1353.7223,,10000.0,0.040869977,1.2357146,4832.179,2539.1667,geogrid,geogrid,9,iter-3
PORO,MidReek,North,Total,0.15671743,,0.45908618,0.0,0.038374647,0.2893275,0.096182786,geogrid,geogrid,9,iter-3
SW,MidReek,North,Total,0.9927723,,1.0,0.02809806,1.0,1.0,0.07324517,geogrid,geogrid,9,iter-3
PERM,MidReek,Reach,Total,1406.5085,,10000.0,0.13025603,2.468316,4877.626,2531.7354,geogrid,geogrid,9,iter-3
PORO,MidReek,Reach,Total,0.17721291,,0.44622576,0.0,0.07230476,0.29066634,0.08373508,geogrid,geogrid,9,iter-3
SW,MidReek,Reach,Total,0.6952795,,1.0,0.0,0.07310916,1.0,0.3726641,geogrid,geogrid,9,iter-3
PERM,MidReek,Stormlands,Total,1350.7786,,10000.0,1.3999938,9.350448,4330.0293,2389.7322,geogrid,geogrid,9,iter-3
PORO,MidReek,Stormlands,Total,0.19749305,,0.4380502,0.030052178,0.114728555,0.28868756,0.06697178,geogrid,geogrid,9,iter-3
SW,MidReek,Stormlands,Total,0.12417967,,0.5672129,0.017925834,0.02806655,0.2705875,0.10190852,geogrid,geogrid,9,iter-3
PERM,MidReek,Vale,Total,2474.2834,,10000.0,0.24715576,3.8456545,8554.046,3151.8809,geogrid,geogrid,9,iter-3
PORO,MidReek,Vale,Total,0.21478195,,0.4428891,0.0,0.09051256,0.3122082,0.08308824,geogrid,geogrid,9,iter-3
SW,MidReek,Vale,Total,0.63862336,,1.0,0.0,0.045834534,1.0,0.4078483,geogrid,geogrid,9,iter-3
PERM,MidReek,Westerlands,Total,1790.2676,,10000.0,0.048184566,2.9341166,5971.762,2741.2532,geogrid,geogrid,9,iter-3
PORO,MidReek,Westerlands,Total,0.19401163,,0.48732466,0.0,0.0698964,0.3006169,0.0870669,geogrid,geogrid,9,iter-3
SW,MidReek,Westerlands,Total,0.9765225,,1.0,0.0,1.0,1.0,0.13214108,geogrid,geogrid,9,iter-3
PERM,UpperReek,Dorne,Total,602.6647,,10000.0,0.052618895,1.8365462,1871.9456,1756.764,geogrid,geogrid,9,iter-3
PORO,UpperReek,Dorne,Total,0.12776265,,0.45405507,0.0,0.04201409,0.25260183,0.07763504,geogrid,geogrid,9,iter-3
SW,UpperReek,Dorne,Total,0.96033365,,1.0,0.0,1.0,1.0,0.14550342,geogrid,geogrid,9,iter-3
PERM,UpperReek,IronIslands,Total,662.7754,,10000.0,0.09152239,2.2409744,1969.2764,1905.8322,geogrid,geogrid,9,iter-3
PORO,UpperReek,IronIslands,Total,0.14825636,,0.43162262,0.0,0.057981554,0.2581831,0.0755344,geogrid,geogrid,9,iter-3
SW,UpperReek,IronIslands,Total,0.462714,,1.0,0.0,0.055360068,1.0,0.34036708,geogrid,geogrid,9,iter-3
PERM,UpperReek,North,Total,593.3907,,10000.0,0.08418001,1.3317451,1843.5817,1738.3994,geogrid,geogrid,9,iter-3
PORO,UpperReek,North,Total,0.12195598,,0.41844282,0.0,0.03560562,0.24860194,0.07832713,geogrid,geogrid,9,iter-3
SW,UpperReek,North,Total,0.9926353,,1.0,0.023354277,1.0,1.0,0.070989005,geogrid,geogrid,9,iter-3
PERM,UpperReek,Reach,Total,890.39136,,10000.0,0.10869335,1.7350157,3020.2134,2094.9646,geogrid,geogrid,9,iter-3
PORO,UpperReek,Reach,Total,0.14887609,,0.44411498,0.0,0.051636677,0.2729748,0.08371462,geogrid,geogrid,9,iter-3
SW,UpperReek,Reach,Total,0.60532945,,1.0,0.0,0.05715559,1.0,0.38799775,geogrid,geogrid,9,iter-3
PERM,UpperReek,Stormlands,Total,1476.2168,,10000.0,0.23799281,7.6776285,4185.0005,2273.2788,geogrid,geogrid,9,iter-3
PORO,UpperReek,Stormlands,Total,0.20461048,,0.40431976,0.0,0.09693348,0.29434845,0.07421079,geogrid,geogrid,9,iter-3
SW,UpperReek,Stormlands,Total,0.09093031,,0.50258464,0.0,0.025118794,0.21979575,0.082000546,geogrid,geogrid,9,iter-3
PERM,UpperReek,Vale,Total,787.6405,,10000.0,0.2110626,1.4840842,2774.98,1992.0947,geogrid,geogrid,9,iter-3
PORO,UpperReek,Vale,Total,0.13989104,,0.38555035,0.0,0.046709057,0.2652374,0.08083767,geogrid,geogrid,9,iter-3
SW,UpperReek,Vale,Total,0.67853105,,1.0,0.0,0.18790777,1.0,0.37306246,geogrid,geogrid,9,iter-3
PERM,UpperReek,Westerlands,Total,1010.2946,,10000.0,0.058226246,1.3112394,3511.1704,2224.059,geogrid,geogrid,9,iter-3
PORO,UpperReek,Westerlands,Total,0.14319655,,0.4422981,0.0,0.03739051,0.27706033,0.09084046,geogrid,geogrid,9,iter-3
SW,UpperReek,Westerlands,Total,0.96786475,,1.0,0.0,1.0,1.0,0.14943418,geogrid,geogrid,9,iter-3
PERM,LowerReek,Total,Background,10.025493,,100.0,0.04611679,1.0947648,23.129072,14.73887,geogrid,geogrid,9,iter-3
PORO,LowerReek,Total,Background,0.09585457,,0.3319557,0.0,0.03027866,0.15916522,0.049385235,geogrid,geogrid,9,iter-3
SW,LowerReek,Total,Background,0.9249152,,1.0,0.0,0.5668973,1.0,0.2048837,geogrid,geogrid,9,iter-3
PERM,LowerReek,Total,Channel,3105.678,,10000.0,22.257536,466.6577,8586.694,2919.7761,geogrid,geogrid,9,iter-3
PORO,LowerReek,Total,Channel,0.25153786,,0.46411884,0.040664613,0.1882628,0.31455326,0.04940019,geogrid,geogrid,9,iter-3
SW,LowerReek,Total,Channel,0.8207454,,1.0,0.019387003,0.070018165,1.0,0.36017278,geogrid,geogrid,9,iter-3
PERM,LowerReek,Total,Crevasse,175.83806,,1000.0,1.17799,22.68568,421.94464,208.31337,geogrid,geogrid,9,iter-3
PORO,LowerReek,Total,Crevasse,0.20211703,,0.3924328,0.0,0.13719672,0.2655961,0.04986603,geogrid,geogrid,9,iter-3
SW,LowerReek,Total,Crevasse,0.85726994,,1.0,0.0525367,0.20964734,1.0,0.3015562,geogrid,geogrid,9,iter-3
PERM,MidReek,Total,Background,9.799215,,100.0,0.040869977,1.1993692,22.654533,13.712492,geogrid,geogrid,9,iter-3
PORO,MidReek,Total,Background,0.09872472,,0.29811954,0.0,0.034546036,0.16321972,0.049124982,geogrid,geogrid,9,iter-3
SW,MidReek,Total,Background,0.88566583,,1.0,0.0,0.42186332,1.0,0.23568298,geogrid,geogrid,9,iter-3
PERM,MidReek,Total,Channel,3241.911,,10000.0,2.3038018,458.7529,9293.006,3014.3813,geogrid,geogrid,9,iter-3
PORO,MidReek,Total,Channel,0.2531099,,0.48732466,0.029279739,0.18854468,0.31728566,0.05039338,geogrid,geogrid,9,iter-3
SW,MidReek,Total,Channel,0.8255058,,1.0,0.017925834,0.062526904,1.0,0.3607546,geogrid,geogrid,9,iter-3
PERM,MidReek,Total,Crevasse,161.16331,,1000.0,1.1923366,21.430504,383.4116,195.89085,geogrid,geogrid,9,iter-3
PORO,MidReek,Total,Crevasse,0.19876315,,0.38890082,0.013223261,0.13576555,0.26099786,0.048955895,geogrid,geogrid,9,iter-3
SW,MidReek,Total,Crevasse,0.8462437,,1.0,0.04398081,0.16982332,1.0,0.31838343,geogrid,geogrid,9,iter-3
PERM,UpperReek,Total,Background,10.951831,,100.0,0.052618895,1.2155771,25.945868,16.022446,geogrid,geogrid,9,iter-3
PORO,UpperReek,Total,Background,0.0959234,,0.33727002,0.0,0.032922402,0.15932947,0.048394673,geogrid,geogrid,9,iter-3
SW,UpperReek,Total,Background,0.8662155,,1.0,0.0,0.3558233,1.0,0.26147676,geogrid,geogrid,9,iter-3
PERM,UpperReek,Total,Channel,3142.983,,10000.0,18.983015,453.98184,8833.896,2957.7356,geogrid,geogrid,9,iter-3
PORO,UpperReek,Total,Channel,0.2518633,,0.45405507,0.046904653,0.18748449,0.31616515,0.04999854,geogrid,geogrid,9,iter-3
SW,UpperReek,Total,Channel,0.72907734,,1.0,0.016931254,0.04387149,1.0,0.42257547,geogrid,geogrid,9,iter-3
PERM,UpperReek,Total,Crevasse,172.15166,,1000.0,1.1056563,24.031107,417.8094,198.20293,geogrid,geogrid,9,iter-3
PORO,UpperReek,Total,Crevasse,0.20382164,,0.3739696,0.0037641823,0.14002855,0.26692995,0.049373668,geogrid,geogrid,9,iter-3
SW,UpperReek,Total,Crevasse,0.7823837,,1.0,0.042308826,0.13411471,1.0,0.3626847,geogrid,geogrid,9,iter-3
PERM,Total,Dorne,Background,11.52171,,100.0,0.052618895,1.4660068,26.443356,15.868973,geogrid,geogrid,9,iter-3
PORO,Total,Dorne,Background,0.09594182,,0.3319557,0.0,0.03351691,0.1564651,0.047185577,geogrid,geogrid,9,iter-3
SW,Total,Dorne,Background,0.9715555,,1.0,0.0,1.0,1.0,0.1187721,geogrid,geogrid,9,iter-3
PERM,Total,Dorne,Channel,3065.678,,10000.0,18.983015,466.1681,8333.104,2882.768,geogrid,geogrid,9,iter-3
PORO,Total,Dorne,Channel,0.25104734,,0.45405507,0.039926633,0.1879983,0.31383234,0.048944753,geogrid,geogrid,9,iter-3
SW,Total,Dorne,Channel,0.9861587,,1.0,0.043410823,1.0,1.0,0.10470238,geogrid,geogrid,9,iter-3
PERM,Total,Dorne,Crevasse,169.21696,,1000.0,1.5388246,21.929913,413.52643,204.1166,geogrid,geogrid,9,iter-3
PORO,Total,Dorne,Crevasse,0.20114835,,0.3589629,0.0,0.13723785,0.2635755,0.049782075,geogrid,geogrid,9,iter-3
SW,Total,Dorne,Crevasse,0.9939717,,1.0,0.15781477,1.0,1.0,0.06409621,geogrid,geogrid,9,iter-3
PERM,Total,IronIslands,Background,17.077774,,100.0,0.09152239,1.6851662,45.6964,23.301058,geogrid,geogrid,9,iter-3
PORO,Total,IronIslands,Background,0.111803666,,0.33727002,0.0,0.04356471,0.18072273,0.05295603,geogrid,geogrid,9,iter-3
SW,Total,IronIslands,Background,0.5636996,,1.0,0.0,0.23188783,1.0,0.3201285,geogrid,geogrid,9,iter-3
PERM,Total,IronIslands,Channel,2864.3296,,10000.0,2.3038018,372.80582,7807.1206,2838.602,geogrid,geogrid,9,iter-3
PORO,Total,IronIslands,Channel,0.24639289,,0.43442696,0.029279739,0.18104927,0.31134862,0.05100088,geogrid,geogrid,9,iter-3
SW,Total,IronIslands,Channel,0.40170398,,1.0,0.017833106,0.032294463,1.0,0.44524613,geogrid,geogrid,9,iter-3
PERM,Total,IronIslands,Crevasse,170.74297,,1000.0,1.1923366,20.52762,405.39093,207.15405,geogrid,geogrid,9,iter-3
PORO,Total,IronIslands,Crevasse,0.20009625,,0.36934793,0.02782631,0.13320976,0.26663584,0.051248543,geogrid,geogrid,9,iter-3
SW,Total,IronIslands,Crevasse,0.55726665,,1.0,0.049375102,0.09930696,1.0,0.41475192,geogrid,geogrid,9,iter-3
PERM,Total,North,Background,8.0539055,,100.0,0.040869977,0.9794104,18.85904,11.309772,geogrid,geogrid,9,iter-3
PORO,Total,North,Background,0.08776105,,0.27480194,0.0,0.02579604,0.14881958,0.046329115,geogrid,geogrid,9,iter-3
SW,Total,North,Background,0.9929795,,1.0,0.0,1.0,1.0,0.06595128,geogrid,geogrid,9,iter-3
PERM,Total,North,Channel,3288.6477,,10000.0,24.479736,493.95673,9369.611,3015.325,geogrid,geogrid,9,iter-3
PORO,Total,North,Channel,0.25274187,,0.45908618,0.056993246,0.1893105,0.31585908,0.04938849,geogrid,geogrid,9,iter-3
SW,Total,North,Channel,0.991192,,1.0,0.023354277,1.0,1.0,0.090842664,geogrid,geogrid,9,iter-3
PERM,Total,North,Crevasse,155.45796,,1000.0,1.1056563,21.725737,361.3338,184.61958,geogrid,geogrid,9,iter-3
PORO,Total,North,Crevasse,0.19940892,,0.36160737,0.0,0.13733225,0.2603724,0.047866,geogrid,geogrid,9,iter-3
SW,Total,North,Crevasse,0.99607944,,1.0,0.057981264,1.0,1.0,0.058678247,geogrid,geogrid,9,iter-3
PERM,Total,Reach,Background,11.517023,,100.0,0.10869335,1.4615138,26.851837,15.956506,geogrid,geogrid,9,iter-3
PORO,Total,Reach,Background,0.10686418,,0.31641746,0.0,0.046655096,0.16799131,0.04719182,geogrid,geogrid,9,iter-3
SW,Total,Reach,Background,0.79232144,,1.0,0.0,0.37917626,1.0,0.26762426,geogrid,geogrid,9,iter-3
PERM,Total,Reach,Channel,3171.1006,,10000.0,31.195372,467.23935,8860.523,2957.2693,geogrid,geogrid,9,iter-3
PORO,Total,Reach,Channel,0.25253436,,0.44622576,0.040664613,0.18870242,0.31582475,0.04961891,geogrid,geogrid,9,iter-3
SW,Total,Reach,Channel,0.5132579,,1.0,0.018460775,0.047328565,1.0,0.45170918,geogrid,geogrid,9,iter-3
PERM,Total,Reach,Crevasse,175.51598,,1000.0,1.8946049,23.624346,423.75946,205.77708,geogrid,geogrid,9,iter-3
PORO,Total,Reach,Crevasse,0.2016757,,0.3924328,0.023213506,0.13608485,0.2647222,0.049971063,geogrid,geogrid,9,iter-3
SW,Total,Reach,Crevasse,0.59048283,,1.0,0.05113285,0.13779488,1.0,0.38583186,geogrid,geogrid,9,iter-3
PERM,Total,Stormlands,Background,23.726273,,100.0,0.23799281,3.1424139,60.008232,24.805975,geogrid,geogrid,9,iter-3
PORO,Total,Stormlands,Background,0.12859546,,0.31854725,0.0,0.06970449,0.18675834,0.04602461,geogrid,geogrid,9,iter-3
SW,Total,Stormlands,Background,0.2271174,,0.5672129,0.0,0.14137653,0.32832727,0.075389184,geogrid,geogrid,9,iter-3
PERM,Total,Stormlands,Channel,2566.2222,,10000.0,19.368876,371.72217,6863.456,2654.9436,geogrid,geogrid,9,iter-3
PORO,Total,Stormlands,Channel,0.24641426,,0.4380502,0.08221519,0.18246065,0.3091701,0.049406227,geogrid,geogrid,9,iter-3
SW,Total,Stormlands,Channel,0.041657194,,0.1692189,0.016931254,0.024680287,0.061717246,0.015349758,geogrid,geogrid,9,iter-3
PERM,Total,Stormlands,Crevasse,148.58905,,1000.0,3.5684083,22.242989,323.1369,185.23734,geogrid,geogrid,9,iter-3
PORO,Total,Stormlands,Crevasse,0.1965892,,0.3404495,0.06395042,0.13633022,0.25448826,0.046038266,geogrid,geogrid,9,iter-3
SW,Total,Stormlands,Crevasse,0.11152976,,0.2689682,0.042308826,0.06943424,0.15575919,0.036957856,geogrid,geogrid,9,iter-3
PERM,Total,Vale,Background,9.364872,,100.0,0.13385633,1.221542,21.565132,13.610256,geogrid,geogrid,9,iter-3
PORO,Total,Vale,Background,0.097479016,,0.28959742,0.0,0.035550434,0.16078745,0.047841392,geogrid,geogrid,9,iter-3
SW,Total,Vale,Background,0.5679017,,1.0,0.0,0.23548841,1.0,0.33320275,geogrid,geogrid,9,iter-3
PERM,Total,Vale,Channel,3712.5422,,10000.0,35.01916,589.9462,10000.0,3171.0442,geogrid,geogrid,9,iter-3
PORO,Total,Vale,Channel,0.25991467,,0.46411884,0.0900214,0.1960469,0.32339174,0.049581405,geogrid,geogrid,9,iter-3
SW,Total,Vale,Channel,0.76749974,,1.0,0.017587932,0.03708566,1.0,0.40479428,geogrid,geogrid,9,iter-3
PERM,Total,Vale,Crevasse,189.11644,,1000.0,3.3589888,27.614403,445.94666,211.83926,geogrid,geogrid,9,iter-3
PORO,Total,Vale,Crevasse,0.20846966,,0.35599434,0.02330923,0.14490657,0.27097824,0.048450336,geogrid,geogrid,9,iter-3
SW,Total,Vale,Crevasse,0.7544495,,1.0,0.055314153,0.1172496,1.0,0.37926897,geogrid,geogrid,9,iter-3
PERM,Total,Westerlands,Background,8.7642765,,100.0,0.04611679,1.0166779,20.494686,12.088432,geogrid,geogrid,9,iter-3
PORO,Total,Westerlands,Background,0.092321806,,0.29811954,0.0,0.027730454,0.15666145,0.04880918,geogrid,geogrid,9,iter-3
SW,Total,Westerlands,Background,0.9840744,,1.0,0.0,1.0,1.0,0.09119255,geogrid,geogrid,9,iter-3
PERM,Total,Westerlands,Channel,3188.6387,,10000.0,22.257536,458.24542,9066.585,2987.169,geogrid,geogrid,9,iter-3
PORO,Total,Westerlands,Channel,0.2532245,,0.48732466,0.046904653,0.18879455,0.31748584,0.050395895,geogrid,geogrid,9,iter-3
SW,Total,Westerlands,Channel,0.9619958,,1.0,0.027716724,1.0,1.0,0.17791152,geogrid,geogrid,9,iter-3
PERM,Total,Westerlands,Crevasse,171.51875,,1000.0,1.3309364,22.251717,420.624,204.94673,geogrid,geogrid,9,iter-3
PORO,Total,Westerlands,Crevasse,0.2011188,,0.38048473,0.012473926,0.13742124,0.2646658,0.049570777,geogrid,geogrid,9,iter-3
SW,Total,Westerlands,Crevasse,0.97538376,,1.0,0.07382861,1.0,1.0,0.13008618,geogrid,geogrid,9,iter-3
PERM,LowerReek,Total,Total,1796.1965,,10000.0,0.04611679,2.8542118,5763.542,2675.9895,geogrid,geogrid,9,iter-3
PORO,LowerReek,Total,Total,0.19625029,,0.46411884,0.0,0.07063955,0.29853153,0.0861905,geogrid,geogrid,9,iter-3
SW,LowerReek,Total,Total,0.85811204,,1.0,0.0,0.14560768,1.0,0.3156131,geogrid,geogrid,9,iter-3
PERM,MidReek,Total,Total,1625.0426,,10000.0,0.040869977,2.2208953,5532.969,2663.3528,geogrid,geogrid,9,iter-3
PORO,MidReek,Total,Total,0.18231845,,0.48732466,0.0,0.06078684,0.2959708,0.08952796,geogrid,geogrid,9,iter-3
SW,MidReek,Total,Total,0.85306096,,1.0,0.0,0.19746919,1.0,0.31081238,geogrid,geogrid,9,iter-3
PERM,UpperReek,Total,Total,803.03314,,10000.0,0.052618895,1.5252745,2710.7092,2008.998,geogrid,geogrid,9,iter-3
PORO,UpperReek,Total,Total,0.13871717,,0.45405507,0.0,0.042449445,0.26675767,0.083979815,geogrid,geogrid,9,iter-3
SW,UpperReek,Total,Total,0.8289531,,1.0,0.0,0.23497367,1.0,0.31897035,geogrid,geogrid,9,iter-3
PERM,Total,Dorne,Total,1388.976,,10000.0,0.052618895,2.4364572,4651.4375,2450.7576,geogrid,geogrid,9,iter-3
PORO,Total,Dorne,Total,0.17182696,,0.45405507,0.0,0.055437528,0.28909042,0.089492485,geogrid,geogrid,9,iter-3
SW,Total,Dorne,Total,0.9794635,,1.0,0.0,1.0,1.0,0.110235915,geogrid,geogrid,9,iter-3
PERM,Total,IronIslands,Total,1249.2329,,10000.0,0.09152239,2.7622836,4183.822,2328.0427,geogrid,geogrid,9,iter-3
PORO,Total,IronIslands,Total,0.17582533,,0.43442696,0.0,0.065011926,0.28548422,0.083251655,geogrid,geogrid,9,iter-3
SW,Total,IronIslands,Total,0.4937603,,1.0,0.0,0.042347223,1.0,0.39354128,geogrid,geogrid,9,iter-3
PERM,Total,North,Total,1184.9744,,10000.0,0.040869977,1.4228799,4161.209,2385.595,geogrid,geogrid,9,iter-3
PORO,Total,North,Total,0.15276662,,0.45908618,0.0,0.041491915,0.28254575,0.091789834,geogrid,geogrid,9,iter-3
SW,Total,North,Total,0.99251574,,1.0,0.0,1.0,1.0,0.07543676,geogrid,geogrid,9,iter-3
PERM,Total,Reach,Total,1393.317,,10000.0,0.10869335,2.3859854,4756.157,2493.911,geogrid,geogrid,9,iter-3
PORO,Total,Reach,Total,0.17653832,,0.44622576,0.0,0.066582754,0.2902372,0.085513934,geogrid,geogrid,9,iter-3
SW,Total,Reach,Total,0.6574632,,1.0,0.0,0.06553503,1.0,0.39080122,geogrid,geogrid,9,iter-3
PERM,Total,Stormlands,Total,1685.5322,,10000.0,0.23799281,9.746721,4941.7207,2453.9175,geogrid,geogrid,9,iter-3
PORO,Total,Stormlands,Total,0.21056736,,0.4380502,0.0,0.11297414,0.29687533,0.07068161,geogrid,geogrid,9,iter-3
SW,Total,Stormlands,Total,0.097401395,,0.5672129,0.0,0.026914028,0.24333249,0.09157561,geogrid,geogrid,9,iter-3
PERM,Total,Vale,Total,1724.2039,,10000.0,0.13385633,2.0273514,6227.3184,2825.3745,geogrid,geogrid,9,iter-3
PORO,Total,Vale,Total,0.18068486,,0.46411884,0.0,0.058344007,0.29995865,0.09231117,geogrid,geogrid,9,iter-3
SW,Total,Vale,Total,0.67402923,,1.0,0.0,0.0818046,1.0,0.38413,geogrid,geogrid,9,iter-3
PERM,Total,Westerlands,Total,1476.5363,,10000.0,0.04611679,1.8259947,5044.1562,2561.994,geogrid,geogrid,9,iter-3
PORO,Total,Westerlands,Total,0.17414054,,0.48732466,0.0,0.051549226,0.29343903,0.09222261,geogrid,geogrid,9,iter-3
SW,Total,Westerlands,Total,0.9733158,,1.0,0.0,1.0,1.0,0.14055955,geogrid,geogrid,9,iter-3
PERM,Total,Total,Background,10.426869,,100.0,0.040869977,1.1889493,24.355444,15.119317,geogrid,geogrid,9,iter-3
PORO,Total,Total,Background,0.09677581,,0.33727002,0.0,0.032951757,0.16050197,0.048820008,geogrid,geogrid,9,iter-3
SW,Total,Total,Background,0.8829346,,1.0,0.0,0.3897817,1.0,0.24507008,geogrid,geogrid,9,iter-3
PERM,Total,Total,Channel,3169.6147,,10000.0,2.3038018,460.83356,8917.405,2967.6284,geogrid,geogrid,9,iter-3
PORO,Total,Total,Channel,0.25225374,,0.48732466,0.029279739,0.18821585,0.31601146,0.049941424,geogrid,geogrid,9,iter-3
SW,Total,Total,Channel,0.8035921,,1.0,0.016931254,0.058619313,1.0,0.37623048,geogrid,geogrid,9,iter-3
PERM,Total,Total,Crevasse,169.80438,,1000.0,1.1056563,22.43057,407.0191,202.1558,geogrid,geogrid,9,iter-3
PORO,Total,Total,Crevasse,0.20119032,,0.3924328,0.0,0.13711533,0.26414865,0.049483642,geogrid,geogrid,9,iter-3
SW,Total,Total,Crevasse,0.8399311,,1.0,0.042308826,0.17452964,1.0,0.3204744,geogrid,geogrid,9,iter-3
PERM,Total,Total,Total,1380.3225,,10000.0,0.040869977,1.9634514,4730.0264,2492.0845,geogrid,geogrid,9,iter-3
PORO,Total,Total,Total,0.17072424,,0.48732466,0.0,0.053993255,0.28982726,0.09002179,geogrid,geogrid,9,iter-3
SW,Total,Total,Total,0.8458928,,1.0,0.0,0.20022652,1.0,0.31537533,geogrid,geogrid,9,iter-3
