ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5434254,685150,340811,237665,33463197
Valysar,CentralSouth,66634060,11684462,8476512,5911096,832282357
Valysar,CentralNorth,40492551,6984281,5169836,3605185,507610115
Valysar,NorthHorst,3916009,563378,253032,155425,30447791
Valysar,CentralRamp,13573973,2032522,1404957,979747,137948340
Valysar,CentralHorst,86728174,14411800,11272330,7860760,1106795057
Valysar,EastLowland,657331,116537,49668,34636,4876788
Therys,WestLowland,2555493,452687,203079,141617,19939677
Therys,CentralSouth,13351489,3092524,1880616,1311448,184651829
Therys,CentralNorth,22442772,4045747,2334500,1627964,229217319
Therys,NorthHorst,5260430,716896,259423,159351,31216834
Therys,CentralRamp,6659668,1540102,1181387,823840,115996737
Therys,CentralHorst,31230163,7950133,6170994,4303343,605910774
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,309062,49874,26488,18471,2600752
Volon,CentralSouth,34687031,6681898,4978907,3472042,488863459
Volon,CentralNorth,7963095,1132083,649778,453123,63799652
Volon,NorthHorst,3337458,560939,358414,220156,43128575
Volon,CentralRamp,12404420,2302899,1809981,1262191,177716446
Volon,CentralHorst,83515576,14887561,11948751,8332462,1173210727
Volon,EastLowland,0,0,0,0,0
