ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5793611,768412,369232,257484,36253702
Valysar,CentralSouth,61053474,10906495,7756657,5409106,761602078
Valysar,CentralNorth,37651964,6044535,4424025,3085094,434381314
Valysar,NorthHorst,4371955,503144,214310,131640,25788268
Valysar,CentralRamp,14101408,1847247,1195523,833698,117384731
Valysar,CentralHorst,83726219,12990640,9446191,6587302,927492198
Valysar,EastLowland,2687940,380023,192096,133958,18861353
Therys,WestLowland,3069284,491381,224669,156673,22059518
Therys,CentralSouth,7259749,1789703,1138766,794118,111811866
Therys,CentralNorth,20161064,3914313,2257824,1574494,221688762
Therys,NorthHorst,9702080,1185815,461619,283549,55547337
Therys,CentralRamp,6785349,1531201,1205598,840724,118373941
Therys,CentralHorst,28988713,6922339,5350899,3731450,525388203
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,539986,83021,41326,28818,4057636
Volon,CentralSouth,32417600,6374562,5060739,3529107,496898273
Volon,CentralNorth,5144364,747644,433028,301972,42517627
Volon,NorthHorst,6928249,1339402,1054793,647907,126924996
Volon,CentralRamp,13064568,2246226,1666155,1161894,163594619
Volon,CentralHorst,78951741,14067229,11545872,8051515,1133653315
Volon,EastLowland,0,0,0,0,0
