DEPTH,DRAWDOWN,SWAT,WELL,WELLMODEL,CONIDX,CONKPOS,SGAS,CONIPOS,CONJPOS,DATE,PRESSURE,CONBPRES
1617.894287109375,0,0.6481541991233826,R_A3,STANDARD,5,5,0.0,28,41,2018-01-01,299.0142822265625,299.0142822265625
1619.896484375,0,0.18221838772296906,R_A3,STANDARD,6,6,0.0,28,41,2018-01-01,299.1484680175781,299.1484680175781
1621.898681640625,0,0.2119484841823578,R_A3,STANDARD,7,7,0.0,28,41,2018-01-01,299.2826843261719,299.2826843261719
1612.461669921875,0,0.20206542313098907,R_A3,STANDARD,8,7,0.0,29,41,2018-01-01,298.6501770019531,298.6501770019531
1614.4991455078125,0,0.20496661961078644,R_A3,STANDARD,9,8,0.0,29,41,2018-01-01,298.7867431640625,298.7867431640625
1616.53662109375,0,0.8070153594017029,R_A3,STANDARD,10,9,0.0,29,41,2018-01-01,298.92327880859375,298.92327880859375
1618.57421875,0,0.8049833178520203,R_A3,STANDARD,11,10,0.0,29,41,2018-01-01,299.0598449707031,299.0598449707031
1620.6910400390625,0,0.05073157697916031,R_A3,STANDARD,12,11,0.0,29,41,2018-01-01,299.2017517089844,299.2017517089844
1622.88720703125,0,0.06032994017004967,R_A3,STANDARD,13,12,0.0,29,41,2018-01-01,299.34893798828125,299.34893798828125
1625.08349609375,0,0.3742448687553406,R_A3,STANDARD,14,13,0.0,29,41,2018-01-01,299.49615478515625,299.49615478515625
1627.2796630859375,0,0.3776935636997223,R_A3,STANDARD,15,14,0.0,29,41,2018-01-01,299.6434020996094,299.6434020996094
1629.46435546875,0,0.5167142152786255,R_A3,STANDARD,16,15,0.0,29,41,2018-01-01,299.7898254394531,299.7898254394531
1631.2467041015625,0,0.8210628628730774,R_A3,STANDARD,17,16,0.0,29,41,2018-01-01,299.9093322753906,299.9093322753906
1633.690185546875,0,0.11756384372711182,R_A3,STANDARD,18,25,0.0,29,41,2018-01-01,300.0731506347656,300.0731506347656
1637.1024169921875,0,0.045002348721027374,R_A3,STANDARD,19,26,0.0,29,41,2018-01-01,300.3019104003906,300.3019104003906
1640.5146484375,0,0.05266565829515457,R_A3,STANDARD,20,27,0.0,29,41,2018-01-01,300.53070068359375,300.53070068359375
1643.9268798828125,0,0.6618971228599548,R_A3,STANDARD,21,28,0.0,29,41,2018-01-01,300.7594909667969,300.7594909667969
1647.339111328125,0,0.06947970390319824,R_A3,STANDARD,22,29,0.0,29,41,2018-01-01,300.98828125,300.98828125
1633.5364990234375,0,0.05771772190928459,R_A4,STANDARD,1,1,0.0,30,52,2018-01-01,300.0628356933594,300.0628356933594
1629.23046875,0,0.05355917662382126,R_A4,STANDARD,2,1,0.0,31,52,2018-01-01,299.774169921875,299.774169921875
1631.3553466796875,0,0.057196371257305145,R_A4,STANDARD,3,2,0.0,31,52,2018-01-01,299.9165954589844,299.9165954589844
1628.56396484375,0,0.05429789423942566,R_A4,STANDARD,4,2,0.0,32,52,2018-01-01,299.7294921875,299.7294921875
1630.5419921875,0,0.05667026713490486,R_A4,STANDARD,5,3,0.0,32,52,2018-01-01,299.8620910644531,299.8620910644531
1637.290283203125,0,0.06308461725711823,R_A4,STANDARD,6,3,0.0,32,51,2018-01-01,300.31451416015625,300.31451416015625
1635.477783203125,0,0.05968782678246498,R_A4,STANDARD,7,2,0.0,32,51,2018-01-01,300.1929931640625,300.1929931640625
1635.764404296875,0,0.060894448310136795,R_A4,STANDARD,8,2,0.0,33,51,2018-01-01,300.2121887207031,300.2121887207031
1644.6312255859375,0,0.06884843111038208,R_A4,STANDARD,9,2,0.0,33,50,2018-01-01,300.8067321777344,300.8067321777344
1640.843505859375,0,0.06590810418128967,R_A4,STANDARD,10,2,0.0,34,50,2018-01-01,300.552734375,300.552734375
1640.494384765625,0,0.15760058164596558,R_A4,STANDARD,11,2,0.0,35,50,2018-01-01,300.5293273925781,300.5293273925781
1638.6939697265625,0,0.6481541991233826,R_A4,STANDARD,12,1,0.0,35,50,2018-01-01,300.40863037109375,300.40863037109375
1641.551025390625,0,0.0913400948047638,R_A4,STANDARD,13,28,0.0,35,49,2018-01-01,300.6001892089844,300.6001892089844
1635.5531005859375,0,0.07832939922809601,R_A4,STANDARD,14,27,0.0,35,49,2018-01-01,300.1980285644531,300.1980285644531
1639.8629150390625,0,0.264000803232193,R_A4,STANDARD,15,27,0.0,36,49,2018-01-01,300.48699951171875,300.48699951171875
1645.8916015625,0,0.061804674565792084,R_A4,STANDARD,16,28,0.0,36,49,2018-01-01,300.8912353515625,300.8912353515625
1642.405029296875,0,0.33174261450767517,R_A4,STANDARD,17,28,0.0,36,48,2018-01-01,300.6574401855469,300.6574401855469
1647.711181640625,0,0.6481541991233826,R_A4,STANDARD,18,28,0.0,37,48,2018-01-01,301.01324462890625,301.01324462890625
1652.665771484375,0,0.39245957136154175,R_A4,STANDARD,19,28,0.0,38,48,2018-01-01,301.34552001953125,301.34552001953125
1652.3341064453125,0,0.25940263271331787,R_A4,STANDARD,20,28,0.0,38,47,2018-01-01,301.3232727050781,301.3232727050781
1657.8983154296875,0,0.25602173805236816,R_A4,STANDARD,21,29,0.0,38,47,2018-01-01,301.6964416503906,301.6964416503906
1685.946533203125,0,1.0,R_A5,STANDARD,1,1,0.0,31,20,2018-01-01,303.9312438964844,303.9312438964844
1688.320068359375,0,1.0,R_A5,STANDARD,2,2,0.0,31,20,2018-01-01,304.15618896484375,304.15618896484375
1690.6937255859375,0,1.0,R_A5,STANDARD,3,3,0.0,31,20,2018-01-01,304.3811340332031,304.3811340332031
1693.0673828125,0,1.0,R_A5,STANDARD,4,4,0.0,31,20,2018-01-01,304.6060791015625,304.6060791015625
1695.4410400390625,0,1.0,R_A5,STANDARD,5,5,0.0,31,20,2018-01-01,304.83099365234375,304.83099365234375
1697.814697265625,0,1.0,R_A5,STANDARD,6,6,0.0,31,20,2018-01-01,305.0559387207031,305.0559387207031
1700.188232421875,0,1.0,R_A5,STANDARD,7,7,0.0,31,20,2018-01-01,305.586669921875,305.586669921875
1704.935546875,0,1.0,R_A5,STANDARD,8,9,0.0,31,20,2018-01-01,305.7375183105469,305.7375183105469
1709.4482421875,0,1.0,R_A5,STANDARD,9,11,0.0,31,20,2018-01-01,306.1585998535156,306.1585998535156
1711.3529052734375,0,1.0,R_A5,STANDARD,10,12,0.0,31,20,2018-01-01,306.3390808105469,306.3390808105469
1713.257568359375,0,1.0,R_A5,STANDARD,11,13,0.0,31,20,2018-01-01,306.53155517578125,306.53155517578125
1715.162109375,0,1.0,R_A5,STANDARD,12,14,0.0,31,20,2018-01-01,306.7120666503906,306.7120666503906
1717.0667724609375,0,1.0,R_A5,STANDARD,13,15,0.0,31,20,2018-01-01,306.892578125,306.892578125
1708.364501953125,0,1.0,R_A5,STANDARD,14,15,0.0,31,21,2018-01-01,306.0678405761719,306.0678405761719
1710.1376953125,0,1.0,R_A5,STANDARD,15,16,0.0,31,21,2018-01-01,306.3808898925781,306.3808898925781
1711.801513671875,0,1.0,R_A5,STANDARD,16,17,0.0,31,21,2018-01-01,306.53857421875,306.53857421875
1713.2501220703125,0,1.0,R_A5,STANDARD,17,18,0.0,31,21,2018-01-01,306.6758728027344,306.6758728027344
1714.08544921875,0,1.0,R_A5,STANDARD,18,19,0.0,31,21,2018-01-01,306.7550354003906,306.7550354003906
1715.3145751953125,0,1.0,R_A5,STANDARD,19,25,0.0,31,21,2018-01-01,306.71441650390625,306.71441650390625
1717.4449462890625,0,1.0,R_A5,STANDARD,20,26,0.0,31,21,2018-01-01,306.9163513183594,306.9163513183594
1719.575439453125,0,1.0,R_A5,STANDARD,21,27,0.0,31,21,2018-01-01,307.1182556152344,307.1182556152344
1721.7059326171875,0,1.0,R_A5,STANDARD,22,28,0.0,31,21,2018-01-01,307.6259460449219,307.6259460449219
1723.83642578125,0,1.0,R_A5,STANDARD,23,29,0.0,31,21,2018-01-01,307.827880859375,307.827880859375
1694.62060546875,0,1.0,R_A6,STANDARD,1,1,0.0,17,42,2018-01-01,305.0590515136719,305.0590515136719
1696.147705078125,0,1.0,R_A6,STANDARD,2,2,0.0,17,42,2018-01-01,305.2037658691406,305.2037658691406
1697.6748046875,0,1.0,R_A6,STANDARD,3,3,0.0,17,42,2018-01-01,305.3484802246094,305.3484802246094
1699.201904296875,0,1.0,R_A6,STANDARD,4,4,0.0,17,42,2018-01-01,305.4931945800781,305.4931945800781
1700.72900390625,0,1.0,R_A6,STANDARD,5,5,0.0,17,42,2018-01-01,305.6379089355469,305.6379089355469
1702.2559814453125,0,1.0,R_A6,STANDARD,6,6,0.0,17,42,2018-01-01,305.7826232910156,305.7826232910156
1703.782958984375,0,1.0,R_A6,STANDARD,7,7,0.0,17,42,2018-01-01,305.6282958984375,305.6282958984375
1705.31005859375,0,1.0,R_A6,STANDARD,8,8,0.0,17,42,2018-01-01,305.77301025390625,305.77301025390625
1706.837158203125,0,1.0,R_A6,STANDARD,9,9,0.0,17,42,2018-01-01,306.216796875,306.216796875
1708.3642578125,0,1.0,R_A6,STANDARD,10,10,0.0,17,42,2018-01-01,306.36151123046875,306.36151123046875
1710.2152099609375,0,1.0,R_A6,STANDARD,11,11,0.0,17,42,2018-01-01,306.23126220703125,306.23126220703125
1712.389892578125,0,1.0,R_A6,STANDARD,12,12,0.0,17,42,2018-01-01,306.4373779296875,306.4373779296875
1714.5645751953125,0,1.0,R_A6,STANDARD,13,13,0.0,17,42,2018-01-01,306.6554260253906,306.6554260253906
1716.7392578125,0,1.0,R_A6,STANDARD,14,14,0.0,17,42,2018-01-01,306.8615417480469,306.8615417480469
1718.9140625,0,1.0,R_A6,STANDARD,15,15,0.0,17,42,2018-01-01,307.0676574707031,307.0676574707031
1721.0887451171875,0,1.0,R_A6,STANDARD,16,16,0.0,17,42,2018-01-01,307.41876220703125,307.41876220703125
1723.263427734375,0,1.0,R_A6,STANDARD,17,17,0.0,17,42,2018-01-01,307.6248779296875,307.6248779296875
1725.11328125,0,1.0,R_A6,STANDARD,18,18,0.0,17,42,2018-01-01,307.8002014160156,307.8002014160156
1726.724609375,0,1.0,R_A6,STANDARD,19,25,0.0,17,42,2018-01-01,307.79583740234375,307.79583740234375
1728.4219970703125,0,1.0,R_A6,STANDARD,20,26,0.0,17,42,2018-01-01,308.2624816894531,308.2624816894531
1730.119384765625,0,1.0,R_A6,STANDARD,21,27,0.0,17,42,2018-01-01,308.4233703613281,308.4233703613281
1731.816650390625,0,1.0,R_A6,STANDARD,22,28,0.0,17,42,2018-01-01,308.584228515625,308.584228515625
1733.51416015625,0,1.0,R_A6,STANDARD,23,29,0.0,17,42,2018-01-01,308.4393310546875,308.4393310546875
1639.19921875,0,0.057540737092494965,R_A2,STANDARD,1,1,0.0,22,30,2018-03-01,298.55517578125,298.55517578125
1641.0435791015625,0,0.06082409247756004,R_A2,STANDARD,2,2,0.0,22,30,2018-03-01,298.67877197265625,298.67877197265625
1642.887939453125,0,0.06375504285097122,R_A2,STANDARD,3,3,0.0,22,30,2018-03-01,298.8023681640625,298.8023681640625
1644.7322998046875,0,0.07082745432853699,R_A2,STANDARD,4,4,0.0,22,30,2018-03-01,298.92596435546875,298.92596435546875
1646.57666015625,0,0.07478021830320358,R_A2,STANDARD,5,5,0.0,22,30,2018-03-01,299.049560546875,299.049560546875
1648.4208984375,0,0.32230696082115173,R_A2,STANDARD,6,6,0.0,22,30,2018-03-01,299.19384765625,299.19384765625
1650.2652587890625,0,0.9148908257484436,R_A2,STANDARD,7,7,0.0,22,30,2018-03-01,299.32806396484375,299.32806396484375
1652.109619140625,0,0.899503231048584,R_A2,STANDARD,8,8,0.0,22,30,2018-03-01,299.46148681640625,299.46148681640625
1653.9539794921875,0,0.9240490198135376,R_A2,STANDARD,9,9,0.0,22,30,2018-03-01,299.5880432128906,299.5880432128906
1655.79833984375,0,0.9304472208023071,R_A2,STANDARD,10,10,0.0,22,30,2018-03-01,299.80426025390625,299.80426025390625
1657.697998046875,0,0.08528308570384979,R_A2,STANDARD,11,11,0.0,22,30,2018-03-01,300.1360778808594,300.1360778808594
1659.653076171875,0,0.09136110544204712,R_A2,STANDARD,12,12,0.0,22,30,2018-03-01,300.2671203613281,300.2671203613281
1661.608154296875,0,0.47704628109931946,R_A2,STANDARD,13,13,0.0,22,30,2018-03-01,300.51556396484375,300.51556396484375
1663.563232421875,0,0.5567709803581238,R_A2,STANDARD,14,14,0.0,22,30,2018-03-01,300.6770324707031,300.6770324707031
1665.518310546875,0,0.7309930920600891,R_A2,STANDARD,15,15,0.0,22,30,2018-03-01,300.8076171875,300.8076171875
1667.4732666015625,0,0.9770994186401367,R_A2,STANDARD,16,16,0.0,22,30,2018-03-01,300.9378662109375,300.9378662109375
1669.4283447265625,0,0.9740453958511353,R_A2,STANDARD,17,17,0.0,22,30,2018-03-01,301.0683898925781,301.0683898925781
1671.3834228515625,0,0.9800137877464294,R_A2,STANDARD,18,18,0.0,22,30,2018-03-01,301.1990966796875,301.1990966796875
1672.443115234375,0,0.9926930665969849,R_A2,STANDARD,19,18,0.0,22,29,2018-03-01,301.13861083984375,301.13861083984375
1673.8577880859375,0,1.0,R_A2,STANDARD,20,19,-9.490020574931535e-11,22,29,2018-03-01,301.40936279296875,301.40936279296875
1675.1580810546875,0,1.0,R_A2,STANDARD,21,25,-2.6441725870483823e-15,22,29,2018-03-01,302.7283630371094,302.7283630371094
1676.9346923828125,0,1.0,R_A2,STANDARD,22,26,-1.3392460428350404e-16,22,29,2018-03-01,303.18572998046875,303.18572998046875
1678.71142578125,0,1.0,R_A2,STANDARD,23,27,-1.409468779931566e-17,22,29,2018-03-01,303.4780578613281,303.4780578613281
1680.488037109375,0,1.0,R_A2,STANDARD,24,28,-1.4753152931819617e-18,22,29,2018-03-01,303.69219970703125,303.69219970703125
1682.2646484375,0,1.0,R_A2,STANDARD,25,29,-1.6667279630046352e-19,22,29,2018-03-01,303.8759460449219,303.8759460449219
1685.946533203125,0,1.0,R_A5,STANDARD,1,1,-9.175182645644749e-17,31,20,2018-04-28,265.11566162109375,265.11566162109375
1688.320068359375,0,1.0,R_A5,STANDARD,2,2,-8.737038971809701e-17,31,20,2018-04-28,265.3402099609375,265.3402099609375
1690.6937255859375,0,1.0,R_A5,STANDARD,3,3,-8.002551556954876e-17,31,20,2018-04-28,265.5647888183594,265.5647888183594
1693.0673828125,0,1.0,R_A5,STANDARD,4,4,-2.0445837452523952e-16,31,20,2018-04-28,265.7893981933594,265.7893981933594
1695.4410400390625,0,1.0,R_A5,STANDARD,5,5,-2.1434196258840856e-15,31,20,2018-04-28,266.0140075683594,266.0140075683594
1697.814697265625,0,1.0,R_A5,STANDARD,6,6,-1.6759439422394501e-15,31,20,2018-04-28,266.2386169433594,266.2386169433594
1700.188232421875,0,1.0,R_A5,STANDARD,7,7,-5.933804079299684e-16,31,20,2018-04-28,266.7936096191406,266.7936096191406
1704.935546875,0,1.0,R_A5,STANDARD,8,9,-1.3361092416033413e-15,31,20,2018-04-28,268.6991271972656,268.6991271972656
1709.4482421875,0,1.0,R_A5,STANDARD,9,11,-1.2202809943073767e-11,31,20,2018-04-28,268.3939514160156,268.3939514160156
1711.3529052734375,0,1.0,R_A5,STANDARD,10,12,-4.450167317981979e-11,31,20,2018-04-28,268.60906982421875,268.60906982421875
1713.257568359375,0,1.0,R_A5,STANDARD,11,13,-6.997934350050361e-12,31,20,2018-04-28,268.9400329589844,268.9400329589844
1715.162109375,0,1.0,R_A5,STANDARD,12,14,-6.202904943158893e-12,31,20,2018-04-28,269.13763427734375,269.13763427734375
1717.0667724609375,0,1.0,R_A5,STANDARD,13,15,-1.847671755178526e-12,31,20,2018-04-28,269.3174743652344,269.3174743652344
1708.364501953125,0,1.0,R_A5,STANDARD,14,15,-1.0133436651642638e-13,31,21,2018-04-28,267.9730529785156,267.9730529785156
1710.1376953125,0,1.0,R_A5,STANDARD,15,16,-7.676430563256786e-14,31,21,2018-04-28,268.28704833984375,268.28704833984375
1711.801513671875,0,1.0,R_A5,STANDARD,16,17,-9.961214185861926e-15,31,21,2018-04-28,268.44866943359375,268.44866943359375
1713.2501220703125,0,1.0,R_A5,STANDARD,17,18,-1.9697688507960658e-14,31,21,2018-04-28,268.5885009765625,268.5885009765625
1714.08544921875,0,1.0,R_A5,STANDARD,18,19,-2.4460714012565672e-14,31,21,2018-04-28,268.6676940917969,268.6676940917969
1715.3145751953125,0,1.0,R_A5,STANDARD,19,25,-1.4751191804510122e-12,31,21,2018-04-28,268.66986083984375,268.66986083984375
1717.4449462890625,0,1.0,R_A5,STANDARD,20,26,-8.943797850761992e-13,31,21,2018-04-28,268.802978515625,268.802978515625
1719.575439453125,0,1.0,R_A5,STANDARD,21,27,-5.711746722293631e-13,31,21,2018-04-28,269.00457763671875,269.00457763671875
1721.7059326171875,0,1.0,R_A5,STANDARD,22,28,-8.6055983181138e-18,31,21,2018-04-28,282.0406494140625,282.0406494140625
1723.83642578125,0,1.0,R_A5,STANDARD,23,29,-1.127300246953472e-18,31,21,2018-04-28,294.2059631347656,294.2059631347656
1609.885498046875,0,0.649092972278595,R_A3,STANDARD,1,1,0.0,28,41,2018-07-03,285.3041687011719,285.3041687011719
1611.8876953125,0,0.2025003731250763,R_A3,STANDARD,2,2,0.0,28,41,2018-07-03,285.44378662109375,285.44378662109375
1613.889892578125,0,0.1983398199081421,R_A3,STANDARD,3,3,0.0,28,41,2018-07-03,285.5776672363281,285.5776672363281
1615.89208984375,0,0.32059258222579956,R_A3,STANDARD,4,4,0.0,28,41,2018-07-03,285.711669921875,285.711669921875
1617.894287109375,0,0.6490921974182129,R_A3,STANDARD,5,5,0.0,28,41,2018-07-03,285.8447265625,285.8447265625
1619.896484375,0,0.1828220635652542,R_A3,STANDARD,6,6,0.0,28,41,2018-07-03,285.9784851074219,285.9784851074219
1621.898681640625,0,0.2126167118549347,R_A3,STANDARD,7,7,0.0,28,41,2018-07-03,286.1123352050781,286.1123352050781
1612.461669921875,0,0.20284365117549896,R_A3,STANDARD,8,7,0.0,29,41,2018-07-03,285.446044921875,285.446044921875
1614.4991455078125,0,0.2061387449502945,R_A3,STANDARD,9,8,0.0,29,41,2018-07-03,285.5819091796875,285.5819091796875
1616.53662109375,0,0.8062939643859863,R_A3,STANDARD,10,9,0.0,29,41,2018-07-03,285.7751770019531,285.7751770019531
1618.57421875,0,0.8042266368865967,R_A3,STANDARD,11,10,0.0,29,41,2018-07-03,286.671630859375,286.671630859375
1620.6910400390625,0,0.05084189027547836,R_A3,STANDARD,12,11,0.0,29,41,2018-07-03,286.1726379394531,286.1726379394531
1622.88720703125,0,0.06041485816240311,R_A3,STANDARD,13,12,0.0,29,41,2018-07-03,286.3194580078125,286.3194580078125
1625.08349609375,0,0.3747066259384155,R_A3,STANDARD,14,13,0.0,29,41,2018-07-03,286.4670715332031,286.4670715332031
1627.2796630859375,0,0.3780083656311035,R_A3,STANDARD,15,14,0.0,29,41,2018-07-03,287.8042297363281,287.8042297363281
1629.46435546875,0,0.5160388946533203,R_A3,STANDARD,16,15,0.0,29,41,2018-07-03,287.2439270019531,287.2439270019531
1631.2467041015625,0,0.820378839969635,R_A3,STANDARD,17,16,0.0,29,41,2018-07-03,287.3656005859375,287.3656005859375
1633.690185546875,0,0.11765291541814804,R_A3,STANDARD,18,25,0.0,29,41,2018-07-03,286.5704345703125,286.5704345703125
1637.1024169921875,0,0.04509342834353447,R_A3,STANDARD,19,26,0.0,29,41,2018-07-03,286.7967224121094,286.7967224121094
1640.5146484375,0,0.05275390297174454,R_A3,STANDARD,20,27,0.0,29,41,2018-07-03,287.02471923828125,287.02471923828125
1643.9268798828125,0,0.6631224751472473,R_A3,STANDARD,21,28,0.0,29,41,2018-07-03,287.255126953125,287.255126953125
1647.339111328125,0,0.06957560777664185,R_A3,STANDARD,22,29,0.0,29,41,2018-07-03,287.4778137207031,287.4778137207031
1633.5364990234375,0,0.0577901229262352,R_A4,STANDARD,1,1,0.0,30,52,2018-09-12,276.5235900878906,276.5235900878906
1629.23046875,0,0.05366460978984833,R_A4,STANDARD,2,1,0.0,31,52,2018-09-12,276.55487060546875,276.55487060546875
1631.3553466796875,0,0.05729625001549721,R_A4,STANDARD,3,2,0.0,31,52,2018-09-12,276.6963806152344,276.6963806152344
1628.56396484375,0,0.05456656217575073,R_A4,STANDARD,4,2,0.0,32,52,2018-09-12,276.77093505859375,276.77093505859375
1630.5419921875,0,0.05697953328490257,R_A4,STANDARD,5,3,0.0,32,52,2018-09-12,276.9026794433594,276.9026794433594
1637.290283203125,0,0.06339081376791,R_A4,STANDARD,6,3,0.0,32,51,2018-09-12,277.0953063964844,277.0953063964844
1635.477783203125,0,0.05977828428149223,R_A4,STANDARD,7,2,0.0,32,51,2018-09-12,276.9745788574219,276.9745788574219
1635.764404296875,0,0.06107276678085327,R_A4,STANDARD,8,2,0.0,33,51,2018-09-12,277.26715087890625,277.26715087890625
1644.6312255859375,0,0.06905726343393326,R_A4,STANDARD,9,2,0.0,33,50,2018-09-12,277.4871520996094,277.4871520996094
1640.843505859375,0,0.06656932830810547,R_A4,STANDARD,10,2,0.0,34,50,2018-09-12,277.5302429199219,277.5302429199219
1640.494384765625,0,0.1577284038066864,R_A4,STANDARD,11,2,0.0,35,50,2018-09-12,278.0395202636719,278.0395202636719
1638.6939697265625,0,0.6497566103935242,R_A4,STANDARD,12,1,0.0,35,50,2018-09-12,277.920166015625,277.920166015625
1641.551025390625,0,0.1001310870051384,R_A4,STANDARD,13,28,0.0,35,49,2018-09-12,280.98846435546875,280.98846435546875
1635.5531005859375,0,0.08572576195001602,R_A4,STANDARD,14,27,0.0,35,49,2018-09-12,280.5885925292969,280.5885925292969
1639.8629150390625,0,0.2501353323459625,R_A4,STANDARD,15,27,0.0,36,49,2018-09-12,280.8526611328125,280.8526611328125
1645.8916015625,0,0.0650368183851242,R_A4,STANDARD,16,28,0.0,36,49,2018-09-12,281.2540588378906,281.2540588378906
1642.405029296875,0,0.35624051094055176,R_A4,STANDARD,17,28,0.0,36,48,2018-09-12,281.0442810058594,281.0442810058594
1647.711181640625,0,0.6948257684707642,R_A4,STANDARD,18,28,0.0,37,48,2018-09-12,281.3417663574219,281.3417663574219
1652.665771484375,0,0.3952215313911438,R_A4,STANDARD,19,28,0.0,38,48,2018-09-12,281.7530822753906,281.7530822753906
1652.3341064453125,0,0.2937532365322113,R_A4,STANDARD,20,28,0.0,38,47,2018-09-12,281.6481018066406,281.6481018066406
1657.8983154296875,0,0.3072126805782318,R_A4,STANDARD,21,29,0.0,38,47,2018-09-12,282.0212097167969,282.0212097167969
1694.62060546875,0,1.0,R_A6,STANDARD,1,1,1.3714142365893906e-16,17,42,2018-11-07,275.4221496582031,275.4221496582031
1696.147705078125,0,1.0,R_A6,STANDARD,2,2,6.323674021981729e-17,17,42,2018-11-07,275.55511474609375,275.55511474609375
1697.6748046875,0,1.0,R_A6,STANDARD,3,3,2.0231654914771106e-18,17,42,2018-11-07,275.6283264160156,275.6283264160156
1699.201904296875,0,1.0,R_A6,STANDARD,4,4,2.4066780631151244e-18,17,42,2018-11-07,275.6042175292969,275.6042175292969
1700.72900390625,0,1.0,R_A6,STANDARD,5,5,6.636769493894685e-18,17,42,2018-11-07,275.5930480957031,275.5930480957031
1702.2559814453125,0,1.0,R_A6,STANDARD,6,6,1.1389060748482493e-16,17,42,2018-11-07,275.6592102050781,275.6592102050781
1703.782958984375,0,1.0,R_A6,STANDARD,7,7,2.262736551422148e-16,17,42,2018-11-07,275.48858642578125,275.48858642578125
1705.31005859375,0,1.0,R_A6,STANDARD,8,8,1.5681363151002218e-16,17,42,2018-11-07,275.6280212402344,275.6280212402344
1706.837158203125,0,1.0,R_A6,STANDARD,9,9,-5.8069084025666795e-18,17,42,2018-11-07,276.0700988769531,276.0700988769531
1708.3642578125,0,1.0,R_A6,STANDARD,10,10,2.9916829811385014e-17,17,42,2018-11-07,275.9373779296875,275.9373779296875
