DEPTH,SGAS,WELL,CONKPOS,CONIPOS,CONIDX,CONJPOS,CONBPRES,SWAT,DRAWDOWN,DATE,PRESSURE,WELLMODEL
1637.9449462890625,0.0,R_A3,26,29,19,41,285.0101318359375,0.04374779015779495,0,2018-07-03,285.0101318359375,STANDARD
1641.2027587890625,0.0,R_A3,27,29,20,41,285.2277526855469,0.047918885946273804,0,2018-07-03,285.2277526855469,STANDARD
1644.46044921875,0.0,R_A3,28,29,21,41,285.5327453613281,0.6498582363128662,0,2018-07-03,285.5327453613281,STANDARD
1647.71826171875,0.0,R_A3,29,29,22,41,285.67974853515625,0.28324663639068604,0,2018-07-03,285.67974853515625,STANDARD
1630.912353515625,0.0,R_A4,1,30,1,52,279.0659484863281,0.04761603847146034,0,2018-09-12,279.0659484863281,STANDARD
1625.6807861328125,0.0,R_A4,1,31,2,52,278.7645263671875,0.0750495120882988,0,2018-09-12,278.7645263671875,STANDARD
1627.8092041015625,0.0,R_A4,2,31,3,52,278.90643310546875,0.08688206970691681,0,2018-09-12,278.90643310546875,STANDARD
1629.9376220703125,0.0,R_A4,3,31,4,52,279.04827880859375,0.04925995692610741,0,2018-09-12,279.04827880859375,STANDARD
1632.0660400390625,0.0,R_A4,4,31,5,52,279.19012451171875,0.05142659321427345,0,2018-09-12,279.19012451171875,STANDARD
1634.1943359375,0.0,R_A4,5,31,6,52,279.3319091796875,0.05417094752192497,0,2018-09-12,279.3319091796875,STANDARD
1633.0968017578125,0.0,R_A4,5,32,7,52,279.3235168457031,0.05352748557925224,0,2018-09-12,279.3235168457031,STANDARD
1633.65625,0.0,R_A4,5,32,8,51,279.3138122558594,0.05538390949368477,0,2018-09-12,279.3138122558594,STANDARD
1635.5364990234375,0.0,R_A4,6,32,9,51,279.43896484375,0.055283237248659134,0,2018-09-12,279.43896484375,STANDARD
1638.4158935546875,0.0,R_A4,6,33,10,51,279.71783447265625,0.056129083037376404,0,2018-09-12,279.71783447265625,STANDARD
1636.5347900390625,0.0,R_A4,5,33,11,51,279.5924072265625,0.05719456821680069,0,2018-09-12,279.5924072265625,STANDARD
1639.796630859375,0.0,R_A4,5,33,12,50,279.7825927734375,0.05812157317996025,0,2018-09-12,279.7825927734375,STANDARD
1640.3974609375,0.0,R_A4,5,34,13,50,279.88262939453125,0.058403074741363525,0,2018-09-12,279.88262939453125,STANDARD
1638.4859619140625,0.0,R_A4,4,34,14,50,279.7551574707031,0.07701189815998077,0,2018-09-12,279.7551574707031,STANDARD
1643.707763671875,0.0,R_A4,4,35,15,50,280.1293029785156,0.07881974428892136,0,2018-09-12,280.1293029785156,STANDARD
1641.866943359375,0.0,R_A4,3,35,16,50,280.0067443847656,0.22520577907562256,0,2018-09-12,280.0067443847656,STANDARD
1640.0262451171875,0.0,R_A4,2,35,17,50,279.8841552734375,0.22305545210838318,0,2018-09-12,279.8841552734375,STANDARD
1642.646484375,0.0,R_A4,2,35,18,49,279.9931640625,0.2341175079345703,0,2018-09-12,279.9931640625,STANDARD
1640.7958984375,0.0,R_A4,1,35,19,49,279.8688659667969,0.22466741502285004,0,2018-09-12,279.8688659667969,STANDARD
1645.4638671875,0.0,R_A4,28,36,20,49,277.5038757324219,0.20065991580486298,0,2018-09-12,277.5038757324219,STANDARD
1639.668212890625,0.0,R_A4,27,36,21,49,277.14447021484375,0.6496904492378235,0,2018-09-12,277.14447021484375,STANDARD
1638.1767578125,0.0,R_A4,27,36,22,48,276.9578857421875,0.7283203601837158,0,2018-09-12,276.9578857421875,STANDARD
1647.090087890625,-1.925988014905844e-12,R_A4,27,37,23,48,281.2413024902344,1.0,0,2018-09-12,281.2413024902344,STANDARD
1653.592529296875,0.0,R_A4,27,38,24,48,280.9938049316406,0.8487710356712341,0,2018-09-12,280.9938049316406,STANDARD
1648.040771484375,0.0,R_A4,26,38,25,48,278.01513671875,0.09389040619134903,0,2018-09-12,278.01513671875,STANDARD
1655.870361328125,0.0,R_A4,26,38,26,47,278.36553955078125,0.062098484486341476,0,2018-09-12,278.36553955078125,STANDARD
1694.5335693359375,-6.791511103498848e-11,R_A6,1,17,1,42,274.9910888671875,1.0,0,2018-11-07,274.9910888671875,STANDARD
1696.07177734375,-8.027191758519514e-12,R_A6,2,17,2,42,275.1737060546875,1.0,0,2018-11-07,275.1737060546875,STANDARD
1697.60986328125,-5.452365555574934e-12,R_A6,3,17,3,42,275.38446044921875,1.0,0,2018-11-07,275.38446044921875,STANDARD
1699.1480712890625,-4.067849789651801e-12,R_A6,4,17,4,42,275.623779296875,1.0,0,2018-11-07,275.623779296875,STANDARD
1700.6861572265625,-5.70054637175077e-12,R_A6,5,17,5,42,275.85699462890625,1.0,0,2018-11-07,275.85699462890625,STANDARD
1702.224365234375,-1.9159601682972038e-10,R_A6,6,17,6,42,276.04791259765625,1.0,0,2018-11-07,276.04791259765625,STANDARD
1703.7625732421875,-5.265560765188582e-10,R_A6,7,17,7,42,275.9146423339844,1.0,0,2018-11-07,275.9146423339844,STANDARD
