ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,279303706.11,49339719.73,38766370.13,24381364.45
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,210983497.8,42358526.72,35087984.06,22067914.13
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,122946314.9,26525203.02,22161557.17,13938086.04
LowerReek,2,0.0,0.0,0.0,0.0
