ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6158688,1077943,633178,441546,62169736
Valysar,CentralSouth,60687525,11910961,9019440,6289708,885590846
Valysar,CentralNorth,39318514,7141339,5162126,3599809,506853107
Valysar,NorthHorst,3062161,416141,227652,139835,27393735
Valysar,CentralRamp,13567242,2303883,1640598,1144071,161085189
Valysar,CentralHorst,89099470,14956299,11319059,7893347,1111383288
Valysar,EastLowland,4796949,1001497,583073,406606,57250125
Therys,WestLowland,1631830,347847,160281,111772,15737525
Therys,CentralSouth,6053064,1522981,877392,611849,86148352
Therys,CentralNorth,14580768,3219792,1836530,1280704,180323133
Therys,NorthHorst,9022246,1183787,432616,265735,52057467
Therys,CentralRamp,6784289,1629979,1229807,857606,120750911
Therys,CentralHorst,31067658,7714589,5851178,4080319,574508993
Therys,EastLowland,149,0,0,0,0
Volon,WestLowland,83201,14445,3446,2403,338366
Volon,CentralSouth,30486215,5820009,4297107,2996588,421919609
Volon,CentralNorth,1871225,222271,64208,44776,6304410
Volon,NorthHorst,5687225,1016728,677081,415897,81474266
Volon,CentralRamp,11922062,2192463,1608962,1122010,157979023
Volon,CentralHorst,82141880,14081673,10586109,7382224,1039417188
Volon,EastLowland,9472,709,0,0,0
