ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6297270,963738,434702,303140,42682060
Valysar,CentralSouth,70695688,13959715,10885138,7590752,1068777861
Valysar,CentralNorth,40692416,6922046,5015921,3497853,492497738
Valysar,NorthHorst,5294368,766054,359563,220862,43266882
Valysar,CentralRamp,13744822,2250524,1584200,1104742,155547702
Valysar,CentralHorst,88112434,14105503,10607324,7397018,1041500155
Valysar,EastLowland,4994206,938479,555779,387572,54570186
Therys,WestLowland,1072934,233176,104124,72611,10223645
Therys,CentralSouth,17388133,4132270,2743449,1913145,269370762
Therys,CentralNorth,20157899,4248423,2537106,1769251,249110511
Therys,NorthHorst,6936109,966699,352754,216679,42447488
Therys,CentralRamp,6697877,1631609,1263752,881278,124083928
Therys,CentralHorst,30800837,7367045,5666261,3951368,556352600
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,14147,2218,0,0,0
Volon,CentralSouth,39522947,7515169,5326343,3714326,522977063
Volon,CentralNorth,5571427,809057,464114,323650,45569885
Volon,NorthHorst,4557214,805884,558205,342878,67169782
Volon,CentralRamp,13588343,2598241,2052847,1431553,201562636
Volon,CentralHorst,86453990,14680246,11028182,7690504,1082822956
Volon,EastLowland,13111,1139,0,0,0
