SWAT,DRAWDOWN,DEPTH,CONKPOS,CONIPOS,CONJPOS,CONBPRES,WELL,CONIDX,SGAS,PRESSURE,WELLMODEL,DATE
1.0,0,1679.006591796875,28,22,29,303.2573547363281,R_A2,21,-2.6392064328786304e-16,303.2573547363281,STANDARD,2018-03-01
1.0,0,1680.785888671875,29,22,29,303.288330078125,R_A2,22,-2.8489664660300733e-16,303.288330078125,STANDARD,2018-03-01
1.0,0,1682.5650634765625,30,22,29,303.4714660644531,R_A2,23,-2.151962164915382e-15,303.4714660644531,STANDARD,2018-03-01
1.0,0,1684.3441162109375,31,22,29,303.0139465332031,R_A2,24,-1.5779648421254677e-11,303.0139465332031,STANDARD,2018-03-01
1.0,0,1685.2425537109375,1,31,20,281.78192138671875,R_A5,1,-4.998846336867757e-10,281.78192138671875,STANDARD,2018-04-28
1.0,0,1687.341064453125,2,31,20,281.9805908203125,R_A5,2,-5.209767062197557e-10,281.9805908203125,STANDARD,2018-04-28
1.0,0,1689.439697265625,3,31,20,282.1793212890625,R_A5,3,-4.975845846466598e-10,282.1793212890625,STANDARD,2018-04-28
1.0,0,1691.5382080078125,4,31,20,282.37811279296875,R_A5,4,-5.109307421591325e-10,282.37811279296875,STANDARD,2018-04-28
1.0,0,1693.63671875,5,31,20,282.57696533203125,R_A5,5,-3.9620409730822814e-10,282.57696533203125,STANDARD,2018-04-28
1.0,0,1695.7352294921875,6,31,20,282.77581787109375,R_A5,6,-3.744796694959973e-10,282.77581787109375,STANDARD,2018-04-28
1.0,0,1697.833740234375,7,31,20,283.3168029785156,R_A5,7,-2.4178291747195546e-12,283.3168029785156,STANDARD,2018-04-28
1.0,0,1699.932373046875,8,31,20,283.5456848144531,R_A5,8,-2.2046660287308728e-13,283.5456848144531,STANDARD,2018-04-28
1.0,0,1696.0924072265625,9,31,21,282.7633972167969,R_A5,9,-2.62122101801765e-10,282.7633972167969,STANDARD,2018-04-28
1.0,0,1700.6048583984375,11,31,21,277.4220275878906,R_A5,10,-2.56137593773742e-11,277.4220275878906,STANDARD,2018-04-28
1.0,0,1702.6436767578125,12,31,21,277.6871337890625,R_A5,11,-3.572953738428808e-11,277.6871337890625,STANDARD,2018-04-28
1.0,0,1704.682373046875,13,31,21,277.8928527832031,R_A5,12,-1.2386340867906465e-12,277.8928527832031,STANDARD,2018-04-28
1.0,0,1706.72119140625,14,31,21,278.08685302734375,R_A5,13,-1.715866489691853e-12,278.08685302734375,STANDARD,2018-04-28
1.0,0,1708.7598876953125,15,31,21,278.281005859375,R_A5,14,-8.621826668407662e-13,278.281005859375,STANDARD,2018-04-28
1.0,0,1710.798583984375,16,31,21,278.6261901855469,R_A5,15,-9.16326137689015e-14,278.6261901855469,STANDARD,2018-04-28
1.0,0,1712.8365478515625,17,31,21,278.8272399902344,R_A5,16,-1.4859522032978356e-13,278.8272399902344,STANDARD,2018-04-28
1.0,0,1714.1904296875,18,31,21,278.9577941894531,R_A5,17,-2.2647089417552127e-14,278.9577941894531,STANDARD,2018-04-28
1.0,0,1714.7374267578125,19,31,21,279.0105285644531,R_A5,18,0.0,279.0105285644531,STANDARD,2018-04-28
1.0,0,1716.064208984375,27,31,21,281.3114929199219,R_A5,19,-9.238284101468e-14,281.3114929199219,STANDARD,2018-04-28
1.0,0,1718.2943115234375,28,31,21,281.8280029296875,R_A5,20,-6.962797851305103e-14,281.8280029296875,STANDARD,2018-04-28
1.0,0,1720.5245361328125,29,31,21,293.36920166015625,R_A5,21,-7.4097255997109e-21,293.36920166015625,STANDARD,2018-04-28
1.0,0,1722.754638671875,30,31,21,302.71075439453125,R_A5,22,-6.298351295351046e-22,302.71075439453125,STANDARD,2018-04-28
1.0,0,1724.9847412109375,31,31,21,306.59002685546875,R_A5,23,-7.083439236634567e-24,306.59002685546875,STANDARD,2018-04-28
0.32560649514198303,0,1608.728515625,1,28,41,278.64617919921875,R_A3,1,0.0,278.64617919921875,STANDARD,2018-07-03
0.11888599395751953,0,1610.70556640625,2,28,41,278.7584533691406,R_A3,2,0.0,278.7584533691406,STANDARD,2018-07-03
0.16284076869487762,0,1602.248046875,2,29,41,278.2018127441406,R_A3,3,0.0,278.2018127441406,STANDARD,2018-07-03
0.11933287233114243,0,1604.349853515625,3,29,41,278.3418884277344,R_A3,4,0.0,278.3418884277344,STANDARD,2018-07-03
0.15810582041740417,0,1606.4515380859375,4,29,41,278.48199462890625,R_A3,5,0.0,278.48199462890625,STANDARD,2018-07-03
0.803162693977356,0,1608.5533447265625,5,29,41,278.7250061035156,R_A3,6,0.0,278.7250061035156,STANDARD,2018-07-03
0.22944916784763336,0,1610.655029296875,6,29,41,278.8537292480469,R_A3,7,0.0,278.8537292480469,STANDARD,2018-07-03
0.19694317877292633,0,1612.7568359375,7,29,41,278.9939880371094,R_A3,8,0.0,278.9939880371094,STANDARD,2018-07-03
0.19618870317935944,0,1614.8585205078125,8,29,41,279.13427734375,R_A3,9,0.0,279.13427734375,STANDARD,2018-07-03
0.795316755771637,0,1616.9603271484375,9,29,41,279.3540954589844,R_A3,10,0.0,279.3540954589844,STANDARD,2018-07-03
0.7940941452980042,0,1619.06201171875,10,29,41,282.34405517578125,R_A3,11,0.0,282.34405517578125,STANDARD,2018-07-03
0.04611263424158096,0,1621.240234375,11,29,41,293.3855285644531,R_A3,12,0.0,293.3855285644531,STANDARD,2018-07-03
0.05386248975992203,0,1623.4947509765625,12,29,41,293.53643798828125,R_A3,13,0.0,293.53643798828125,STANDARD,2018-07-03
0.36322829127311707,0,1625.749267578125,13,29,41,293.6877136230469,R_A3,14,0.0,293.6877136230469,STANDARD,2018-07-03
0.6020623445510864,0,1630.2584228515625,15,29,41,294.2911071777344,R_A3,15,0.0,294.2911071777344,STANDARD,2018-07-03
0.7990970015525818,0,1632.17919921875,16,29,41,294.43719482421875,R_A3,16,0.0,294.43719482421875,STANDARD,2018-07-03
0.13168427348136902,0,1634.768310546875,27,29,41,287.1872253417969,R_A3,17,0.0,287.1872253417969,STANDARD,2018-07-03
0.04524276778101921,0,1638.283203125,28,29,41,287.4044494628906,R_A3,18,0.0,287.4044494628906,STANDARD,2018-07-03
0.0522359274327755,0,1641.798095703125,29,29,41,287.6390075683594,R_A3,19,0.0,287.6390075683594,STANDARD,2018-07-03
0.1424592286348343,0,1645.31298828125,30,29,41,287.87255859375,R_A3,20,0.0,287.87255859375,STANDARD,2018-07-03
0.05841159448027611,0,1648.827880859375,31,29,41,288.1044921875,R_A3,21,0.0,288.1044921875,STANDARD,2018-07-03
0.05027368664741516,0,1633.719970703125,1,30,52,280.97674560546875,R_A4,1,0.0,280.97674560546875,STANDARD,2018-09-12
0.04738690331578255,0,1627.24169921875,1,31,52,280.5870056152344,R_A4,2,0.0,280.5870056152344,STANDARD,2018-09-12
0.04966071993112564,0,1629.3060302734375,2,31,52,280.7247009277344,R_A4,3,0.0,280.7247009277344,STANDARD,2018-09-12
0.09131141752004623,0,1631.3702392578125,3,31,52,280.8623352050781,R_A4,4,0.0,280.8623352050781,STANDARD,2018-09-12
0.052925314754247665,0,1633.4344482421875,4,31,52,280.99993896484375,R_A4,5,0.0,280.99993896484375,STANDARD,2018-09-12
0.052433062344789505,0,1631.5848388671875,4,32,52,280.9089050292969,R_A4,6,0.0,280.9089050292969,STANDARD,2018-09-12
0.05669454112648964,0,1636.2747802734375,4,32,51,281.1616516113281,R_A4,7,0.0,281.1616516113281,STANDARD,2018-09-12
0.05702421814203262,0,1637.12841796875,4,33,51,281.2332458496094,R_A4,8,0.0,281.2332458496094,STANDARD,2018-09-12
0.10072013735771179,0,1635.2728271484375,3,33,51,281.1094970703125,R_A4,9,0.0,281.1094970703125,STANDARD,2018-09-12
0.06243392080068588,0,1642.63720703125,4,33,50,281.5439147949219,R_A4,10,0.0,281.5439147949219,STANDARD,2018-09-12
0.06287220120429993,0,1641.2838134765625,4,34,50,281.4412841796875,R_A4,11,0.0,281.4412841796875,STANDARD,2018-09-12
0.13189691305160522,0,1639.4156494140625,3,34,50,281.3164978027344,R_A4,12,0.0,281.3164978027344,STANDARD,2018-09-12
0.1341264694929123,0,1640.0413818359375,3,35,50,281.29681396484375,R_A4,13,0.0,281.29681396484375,STANDARD,2018-09-12
0.22342483699321747,0,1638.2333984375,2,35,50,281.17523193359375,R_A4,14,0.0,281.17523193359375,STANDARD,2018-09-12
0.05681636184453964,0,1643.442138671875,31,35,49,277.79632568359375,R_A4,15,0.0,277.79632568359375,STANDARD,2018-09-12
0.04988934099674225,0,1637.44580078125,30,35,49,277.39678955078125,R_A4,16,0.0,277.39678955078125,STANDARD,2018-09-12
0.0923757553100586,0,1642.138427734375,30,36,49,277.8863830566406,R_A4,17,0.0,277.8863830566406,STANDARD,2018-09-12
0.09003593027591705,0,1641.7257080078125,30,36,48,277.674560546875,R_A4,18,0.0,277.674560546875,STANDARD,2018-09-12
0.6646007299423218,0,1646.968505859375,30,37,48,278.30609130859375,R_A4,19,0.0,278.30609130859375,STANDARD,2018-09-12
0.2917647659778595,0,1651.823974609375,30,38,48,279.0610656738281,R_A4,20,0.0,279.0610656738281,STANDARD,2018-09-12
0.6675392985343933,0,1659.6119384765625,30,38,47,279.3251037597656,R_A4,21,0.0,279.3251037597656,STANDARD,2018-09-12
1.0,0,1694.3260498046875,1,17,42,278.0631408691406,R_A6,1,-4.756362838309602e-12,278.0631408691406,STANDARD,2018-11-07
1.0,0,1695.8621826171875,2,17,42,278.210205078125,R_A6,2,-2.9563610674104845e-12,278.210205078125,STANDARD,2018-11-07
1.0,0,1697.3983154296875,3,17,42,278.3581848144531,R_A6,3,-2.201446056698808e-12,278.3581848144531,STANDARD,2018-11-07
1.0,0,1698.9344482421875,4,17,42,278.5065612792969,R_A6,4,-1.5339225115790223e-12,278.5065612792969,STANDARD,2018-11-07
1.0,0,1700.4705810546875,5,17,42,278.6539306640625,R_A6,5,-2.13368949245063e-12,278.6539306640625,STANDARD,2018-11-07
1.0,0,1702.0067138671875,6,17,42,278.800048828125,R_A6,6,-1.0182717169460176e-10,278.800048828125,STANDARD,2018-11-07
1.0,0,1703.5428466796875,7,17,42,278.6570739746094,R_A6,7,-1.8366086429466577e-10,278.6570739746094,STANDARD,2018-11-07
1.0,0,1705.0789794921875,8,17,42,278.80291748046875,R_A6,8,-1.7804090146622542e-10,278.80291748046875,STANDARD,2018-11-07
