ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,301003051.27,51639623.92,40044686.59,25185337.05
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,196089199.99,37813191.62,29565017.09,18594350.07
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,118300862.84,24274241.43,19922797.52,12530061.14
LowerReek,2,0.0,0.0,0.0,0.0
