ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,283760008.11,40415942.5,28909685.47,18182191.82
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,223032662.58,37539452.93,27847450.75,17514119.68
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,131978088.26,27073890.84,21983774.54,13826273.06
LowerReek,Region_2,0.0,0.0,0.0,0.0
