DATE,REGION,RGIP,RGIPG,RGIPL,RGPR,RGPT,ROIP,ROIPG,ROIPL,RPR
2000-01-01,1,4457943040.0,0.0,4457943040.0,0.0,0.0,24227952.0,0.0,24227952.0,306.33026123046875
2000-01-01,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.22760009765625
2000-01-01,3,4376643072.0,0.0,4376643072.0,0.0,0.0,23786104.0,0.0,23786104.0,306.7243957519531
2000-01-01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.8220520019531
2000-01-01,5,2857618944.0,0.0,2857618944.0,0.0,0.0,15530538.0,0.0,15530538.0,307.5236511230469
2000-01-01,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.9467468261719
2000-02-01,1,4450311680.0,66.59996032714844,4450311680.0,0.0,0.0,24186476.0,0.0,24186476.0,306.1065368652344
2000-02-01,2,8226169.0,101.158203125,8226068.0,0.0,0.0,44678.90625,0.0,44678.90625,306.9869079589844
2000-02-01,3,4373017088.0,25.6397647857666,4373017088.0,0.0,0.0,23766398.0,0.0,23766398.0,306.6091613769531
2000-02-01,4,4165327.5,200.83103942871094,4165126.75,0.0,0.0,22634.203125,0.0,22634.203125,305.91619873046875
2000-02-01,5,2855422464.0,31.279664993286133,2855422208.0,0.0,0.0,15518600.0,0.0,15518600.0,307.41241455078125
2000-02-01,6,1066101.625,14.400238037109375,1066087.125,0.0,0.0,5793.44091796875,0.0,5793.44091796875,306.0706787109375
2000-03-01,1,4431908864.0,43.823143005371094,4431908864.0,166469.953125,4763204.5,24086462.0,0.0,24086462.0,300.5624084472656
2000-03-01,2,11742299.0,166.3101043701172,11742133.0,0.0,0.0,63788.7109375,0.0,63788.7109375,307.4107971191406
2000-03-01,3,4342642688.0,90.55227661132812,4342642688.0,1384424.375,40212612.0,23601320.0,0.0,23601320.0,296.179931640625
2000-03-01,4,5128037.5,189.24688720703125,5127848.0,0.0,0.0,27865.5,0.0,27865.5,299.9034423828125
2000-03-01,5,2837902592.0,103.53006744384766,2837902592.0,572558.5,16604345.0,15423384.0,0.0,15423384.0,298.5067138671875
2000-03-01,6,1303779.625,12.720232963562012,1303766.875,0.0,0.0,7085.16845703125,0.0,7085.16845703125,299.9891662597656
2000-04-01,1,4411359232.0,122.31108856201172,4411358720.0,159474.625,9869982.0,23974778.0,0.0,23974778.0,293.5398864746094
2000-04-01,2,14233718.0,251.78038024902344,14233466.0,0.0,0.0,77329.234375,0.0,77329.234375,303.4490661621094
2000-04-01,3,4317860352.0,349.98211669921875,4317859840.0,1152206.625,75774576.0,23466632.0,0.0,23466632.0,289.68914794921875
2000-04-01,4,5751804.0,216.36195373535156,5751587.5,0.0,0.0,31255.587890625,0.0,31255.587890625,297.1635437011719
2000-04-01,5,2820915968.0,422.3766174316406,2820915456.0,592967.6875,34985116.0,15331065.0,0.0,15331065.0,292.43939208984375
2000-04-01,6,1457344.25,25.812692642211914,1457318.5,0.0,0.0,7919.7734375,0.0,7919.7734375,297.75299072265625
2000-05-01,1,4393077760.0,158.00489807128906,4393077760.0,149938.234375,14483405.0,23875422.0,0.0,23875422.0,287.6921081542969
2000-05-01,2,15855864.0,223.28164672851562,15855641.0,0.0,0.0,86145.2421875,0.0,86145.2421875,299.7396545410156
2000-05-01,3,4295284224.0,457.62127685546875,4295283712.0,1034858.625,106728472.0,23343936.0,0.0,23343936.0,284.22686767578125
2000-05-01,4,6375371.5,250.61952209472656,6375121.0,0.0,0.0,34644.64453125,0.0,34644.64453125,294.3411560058594
2000-05-01,5,2806087168.0,412.6148986816406,2806086656.0,593140.6875,52778556.0,15250474.0,0.0,15250474.0,287.3000183105469
2000-05-01,6,1536201.25,52.019989013671875,1536149.25,0.0,0.0,8348.375,0.0,8348.375,295.1932067871094
2000-06-01,1,4375159296.0,146.97991943359375,4375159296.0,143145.328125,19003208.0,23778040.0,0.0,23778040.0,282.2309875488281
2000-06-01,2,17139468.0,263.6981201171875,17139204.0,0.0,0.0,93121.484375,0.0,93121.484375,295.8324890136719
2000-06-01,3,4272850176.0,429.1102600097656,4272849664.0,993566.875,137494656.0,23222012.0,0.0,23222012.0,278.9249572753906
2000-06-01,4,6922453.5,273.4236755371094,6922180.0,0.0,0.0,37617.95703125,0.0,37617.95703125,290.85003662109375
2000-06-01,5,2790880256.0,335.9846496582031,2790880000.0,593209.9375,71167536.0,15167828.0,0.0,15167828.0,282.2681579589844
2000-06-01,6,1589984.25,71.58882904052734,1589912.625,0.0,0.0,8640.685546875,0.0,8640.685546875,291.8429260253906
2000-07-01,1,4363743232.0,129.47552490234375,4363743232.0,101844.9375,22204654.0,23715996.0,0.0,23715996.0,280.7375183105469
2000-07-01,2,18137168.0,235.51531982421875,18136932.0,0.0,0.0,98543.8515625,0.0,98543.8515625,292.6076354980469
2000-07-01,3,4245162496.0,400.2864074707031,4245161984.0,982647.375,166881552.0,23071536.0,0.0,23071536.0,278.9760437011719
2000-07-01,4,7360845.0,251.8546905517578,7360593.5,0.0,0.0,40000.51953125,0.0,40000.51953125,287.7509765625
2000-07-01,5,2780437504.0,288.05523681640625,2780437248.0,515989.40625,86646272.0,15111073.0,0.0,15111073.0,281.5435485839844
2000-07-01,6,1632997.25,61.25825500488281,1632936.0,0.0,0.0,8874.4501953125,0.0,8874.4501953125,288.77996826171875
2000-08-01,1,4353649664.0,184.0620574951172,4353649152.0,109519.6875,25486318.0,23661138.0,0.0,23661138.0,280.09539794921875
2000-08-01,2,18981848.0,366.37518310546875,18981480.0,0.0,0.0,103134.9453125,0.0,103134.9453125,290.1271057128906
2000-08-01,3,4217937408.0,492.08099365234375,4217936896.0,948191.6875,196458608.0,22923572.0,0.0,22923572.0,278.50958251953125
2000-08-01,4,7716378.0,254.4567108154297,7716123.5,0.0,0.0,41932.765625,0.0,41932.765625,285.20245361328125
2000-08-01,5,2770032640.0,396.1599426269531,2770032384.0,439177.90625,100261712.0,15054525.0,0.0,15054525.0,280.73553466796875
2000-08-01,6,1682349.625,72.02327728271484,1682277.625,0.0,0.0,9142.671875,0.0,9142.671875,286.2220458984375
2000-09-01,1,4343860736.0,191.3626708984375,4343860224.0,115489.6953125,28997034.0,23607938.0,0.0,23607938.0,279.4263610839844
2000-09-01,2,19694530.0,377.6316223144531,19694152.0,0.0,0.0,107008.375,0.0,107008.375,288.2745361328125
2000-09-01,3,4192618752.0,526.9671020507812,4192618240.0,921356.375,225155824.0,22785972.0,0.0,22785972.0,277.9184875488281
2000-09-01,4,7996196.0,242.32089233398438,7995953.5,0.0,0.0,43453.51953125,0.0,43453.51953125,283.3424072265625
2000-09-01,5,2759725312.0,430.1657409667969,2759724800.0,392187.03125,112420104.0,14998506.0,0.0,14998506.0,279.94854736328125
2000-09-01,6,1738359.625,66.32628631591797,1738293.375,0.0,0.0,9447.07421875,0.0,9447.07421875,284.3609313964844
2000-10-01,1,4334621696.0,210.67189025878906,4334621184.0,117922.78125,32509010.0,23557724.0,0.0,23557724.0,278.7614440917969
2000-10-01,2,20288756.0,235.8292236328125,20288520.0,0.0,0.0,110237.9375,0.0,110237.9375,286.92669677734375
2000-10-01,3,4169612800.0,594.15771484375,4169612288.0,901463.875,252277760.0,22660938.0,0.0,22660938.0,277.35107421875
2000-10-01,4,8219496.0,235.1114501953125,8219261.0,0.0,0.0,44667.109375,0.0,44667.109375,282.02557373046875
2000-10-01,5,2749717248.0,493.8788146972656,2749716736.0,358131.4375,123164312.0,14944116.0,0.0,14944116.0,279.2698669433594
2000-10-01,6,1795874.0,64.58433532714844,1795809.375,0.0,0.0,9759.6455078125,0.0,9759.6455078125,283.0540466308594
