DATE,GROUPNAME,GGIR,GGIRH,GGLIR,GGLR,GGOR,GGORH,GGPP,GGPR,GGPRF,GGPRH,GGPRS,GGPT,GGPTF,GGPTH,GGPTS,GLPR,GLPT,GMCTP,GMWPR,GOPP,GOPR,GOPRF,GOPRH,GOPRS,GOPT,GOPTF,GOPTH,GOPTS,GVIR,GVPR,GVPT,GWCT,GWCTH,GWGR,GWIR,GWIRH,GWPP,GWPR,GWPRH,GWPT,GWPTH
2000-01-01,GMWIN,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2000-01-01,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,WI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,GMWIN,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2000-02-01,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,WI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,GMWIN,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2000-03-01,OP,0.0,0.0,0.0,181.98135375976562,184.0,184.0226593017578,59311472.0,2108364.25,0.0,2123621.5,2108364.25,61460604.0,0.0,61585024.0,61460636.0,11585.6064453125,335032.125,0.0,,322344.96875,11458.5009765625,11458.5009765625,11540.0,0.0,334025.0,334025.0,334660.0,0.0,0.0,18444.419921875,534351.875,0.010970907285809517,0.0,6.028588904882781e-05,0.0,0.0,1179.868896484375,127.1046142578125,0.0,1007.1126708984375,0.0
2000-03-01,WI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4978.1630859375,0.0,0.0,0.0,0.0,0.0,4827.0,4827.0,0.0,0.0,0.0,0.0,0.0
2000-04-01,GMWIN,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2000-04-01,OP,0.0,0.0,0.0,177.0584716796875,184.0,184.03912353515625,55872884.0,1857942.25,0.0,1887736.75,1857942.125,119566320.0,0.0,120104864.0,119566352.0,10493.3828125,658797.4375,0.0,,303656.96875,10097.51171875,10097.51171875,10257.2578125,0.0,649817.0,649817.0,652635.0,0.0,0.0,16574.880859375,1047762.3125,0.03772572800517082,0.014101321808993816,0.0002130693319486454,0.0,0.0,3902.486083984375,395.8705139160156,146.70970153808594,8980.4765625,4548.0009765625
2000-04-01,WI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5158.0771484375,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0
2000-05-01,GMWIN,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2000-05-01,OP,0.0,0.0,0.0,177.07676696777344,184.0,184.03074645996094,54675348.0,1735682.5,0.0,1695579.625,1735682.5,171753776.0,0.0,170972256.0,171753808.0,9801.865234375,952508.0,0.0,,297148.625,9433.0576171875,9433.0576171875,9213.5673828125,0.0,933444.4375,933444.4375,929042.0,0.0,0.0,15506.873046875,1512648.625,0.03762628883123398,0.07145016640424728,0.000212485741940327,0.0,0.0,4694.71240234375,368.80780029296875,708.9666748046875,19063.5546875,25817.001953125
2000-05-01,WI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5159.4091796875,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0
2000-06-01,GMWIN,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2000-06-01,OP,0.0,0.0,0.0,177.20034790039062,184.0,184.0438690185547,53754520.0,1692340.75,0.0,1638625.75,1692340.75,224276064.0,0.0,221769648.0,224276096.0,9550.4365234375,1248399.625,0.0,,292144.125,9197.50390625,9197.50390625,8903.451171875,0.0,1218891.625,1218891.625,1205049.0,0.0,0.0,15135.1064453125,1981520.75,0.036954641342163086,0.08331036567687988,0.00020854722242802382,0.0,0.0,5041.18115234375,352.9329528808594,809.1613159179688,29508.005859375,50901.0
2000-06-01,WI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160.654296875,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0
2000-07-01,GMWIN,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2000-07-01,OP,0.0,0.0,0.0,175.9824676513672,184.0,184.03436279296875,53258364.0,1562204.375,0.0,1509394.625,1562204.375,271253824.0,0.0,267051488.0,271253856.0,8877.0458984375,1514375.875,0.0,,289447.625,8490.2412109375,8490.2412109375,8201.7001953125,0.0,1474205.625,1474205.625,1451100.0,0.0,0.0,14041.626953125,2402686.25,0.04357357695698738,0.09240099042654037,0.0002476018271408975,0.0,0.0,5813.33203125,386.8046569824219,835.0,40170.296875,75951.0
2000-07-01,WI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10149.79296875,0.0,0.0,0.0,0.0,0.0,9833.0,9833.0,0.0,0.0,0.0,0.0,0.0
2000-08-01,GMWIN,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2000-08-01,OP,0.0,0.0,0.0,174.34889221191406,184.0,184.04969787597656,52885084.0,1457517.125,0.0,1398302.75,1457517.125,316520544.0,0.0,310398880.0,316520576.0,8359.7724609375,1773278.0,0.0,,287418.9375,7921.28857421875,7921.28857421875,7597.41943359375,0.0,1720220.375,1720220.375,1686620.0,0.0,0.0,13186.4150390625,2811390.5,0.05245164781808853,0.11026152968406677,0.00030084303580224514,0.0,0.0,6370.50634765625,438.4838562011719,941.51611328125,53057.62109375,105138.0
2000-08-01,WI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10322.880859375,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0
2000-09-01,GMWIN,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2000-09-01,OP,0.0,0.0,0.0,173.1385498046875,184.0,184.0510711669922,52594580.0,1390239.375,0.0,1325874.25,1390239.375,359684640.0,0.0,351500960.0,359684672.0,8029.63525390625,2021996.875,0.0,,285840.125,7555.64892578125,7555.64892578125,7203.8388671875,0.0,1954807.75,1954807.75,1909939.0,0.0,0.0,12639.6640625,3203160.75,0.05902963876724243,0.1241052895784378,0.0003409387427382171,0.0,0.0,6802.4267578125,473.9864501953125,1020.7100219726562,67189.1015625,136780.015625
2000-09-01,WI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10323.4541015625,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0
2000-10-01,GMWIN,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2000-10-01,OP,0.0,0.0,0.0,172.20973205566406,184.0,184.041748046875,52367704.0,1339543.5,0.0,1270949.375,1339543.5,399922848.0,0.0,389629472.0,399922848.0,7778.55859375,2255198.25,0.0,,284607.09375,7280.12744140625,7280.12744140625,6905.7666015625,0.0,2173493.75,2173493.75,2117112.0,0.0,0.0,12225.271484375,3569873.75,0.06407757103443146,0.13531999289989471,0.0003720903187058866,0.0,0.0,7155.01220703125,498.4311218261719,1080.7330322265625,81704.59375,169202.0
2000-10-01,WI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10323.9208984375,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0
2000-11-01,GMWIN,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2000-11-01,OP,0.0,0.0,0.0,171.414794921875,184.0,184.04452514648438,52175312.0,1299099.0,0.0,1227013.0,1299099.0,440242112.0,0.0,427666848.0,440242112.0,7578.68701171875,2489996.25,0.0,,283561.46875,7060.32080078125,7060.32080078125,6666.935546875,0.0,2392620.0,2392620.0,2323787.0,0.0,0.0,11895.041015625,3938582.25,0.06839786469936371,0.14497117698192596,0.000399019627366215,0.0,0.0,7472.6064453125,518.3660278320312,1130.386962890625,97376.0390625,204244.0
2000-11-01,WI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10324.3076171875,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0
2000-12-01,GMWIN,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
