X_UTME,Y_UTMN,Z_TVDSS,POLY_ID
460527.79931640625,5934549.072998047,1662.1602783203125,0
460528.6640625,5934558.6865234375,1662.37158203125,0
460528.72265625,5934559.520996094,1662.3890380859375,0
460539.88134765625,5934718.410888672,1665.6973876953125,0
460540.9404296875,5934733.487548828,1666.0113525390625,0
460538.11962890625,5934781.115234375,1666.640625,0
460536.06982421875,5934826.305419922,1667.274658203125,0
460536.0546875,5934826.476806641,1667.2723388671875,0
460538.556640625,5934921.789550781,1666.48583984375,0
460539.66796875,5934934.835205078,1666.4127197265625,0
460550.6240234375,5935009.46484375,1666.1998291015625,0
460561.00390625,5935067.875,1667.4530029296875,0
460566.5107421875,5935092.8359375,1668.0096435546875,0
460573.15283203125,5935120.781005859,1668.6424560546875,0
460580.15087890625,5935159.447265625,1669.4744873046875,0
460599.70654296875,5935274.913818359,1670.786865234375,0
460601.40234375,5935322.755615234,1671.2352294921875,0
460602.1943359375,5935340.259765625,1671.538330078125,0
460602.91357421875,5935445.617919922,1673.2120361328125,0
460602.94091796875,5935448.740966797,1673.261962890625,0
460603.22998046875,5935462.291503906,1673.4844970703125,0
460604.10400390625,5935503.376464844,1674.1593017578125,0
460604.7001953125,5935554.376464844,1674.5960693359375,0
460605.0966796875,5935575.506103516,1674.781982421875,0
460604.9296875,5935583.998291016,1674.845947265625,0
460604.54150390625,5935603.7783203125,1674.9947509765625,0
460606.6982421875,5935695.020263672,1678.8402099609375,0
460606.65380859375,5935697.921630859,1678.962158203125,0
460605.91845703125,5935705.961669922,1679.299072265625,0
460605.08154296875,5935715.119873047,1679.6827392578125,0
460596.0810546875,5935812.142578125,1683.7469482421875,0
460592.41455078125,5935833.563964844,1684.640625,0
460582.43701171875,5935871.754394531,1686.226318359375,0
460577.00146484375,5935891.115722656,1686.7127685546875,0
460559.68212890625,5935931.828369141,1687.7833251953125,0
460556.76220703125,5935938.12890625,1687.950927734375,0
460535.13427734375,5935984.797607422,1689.1925048828125,0
460503.90673828125,5936043.242919922,1690.781005859375,0
460498.0419921875,5936051.510009766,1691.0174560546875,0
460471.41357421875,5936092.470703125,1693.8016357421875,0
460437.84326171875,5936143.508300781,1697.2828369140625,0
460415.03125,5936176.556152344,1699.5703125,0
460318.31103515625,5936322.0556640625,1709.526123046875,0
460300.24853515625,5936352.6357421875,1711.54833984375,0
460298.9404296875,5936350.920410156,1709.889404296875,0
460313.3798828125,5936323.894042969,1707.087158203125,0
460413.57470703125,5936160.870605469,1690.2801513671875,0
460426.14990234375,5936141.216796875,1688.257568359375,0
460442.07373046875,5936114.928222656,1685.545654296875,0
460486.32421875,5936040.802734375,1677.89404296875,0
460495.26611328125,5936025.675292969,1676.27294921875,0
460513.123046875,5935984.196044922,1671.7943115234375,0
460544.7939453125,5935895.881347656,1662.2266845703125,0
460546.34765625,5935891.095703125,1661.7073974609375,0
460548.388671875,5935884.578369141,1660.9393310546875,0
460550.484375,5935872.149658203,1659.4549560546875,0
460555.7548828125,5935793.751708984,1650.003662109375,0
460555.28564453125,5935739.082275391,1643.367431640625,0
460548.43212890625,5935669.920166016,1634.9027099609375,0
460540.4794921875,5935605.048095703,1626.9462890625,0
460533.31884765625,5935546.265869141,1619.7373046875,0
460533.08056640625,5935544.764892578,1619.511962890625,0
460532.65283203125,5935541.669677734,1619.0518798828125,0
460532.46435546875,5935537.917724609,1618.7354736328125,0
460532.61474609375,5935485.722900391,1616.363525390625,0
460532.67333984375,5935466.205566406,1615.476806640625,0
460529.61328125,5935403.780761719,1612.405029296875,0
460528.1796875,5935373.340576172,1610.911376953125,0
460518.912109375,5935268.153076172,1605.43701171875,0
460515.10498046875,5935238.140380859,1603.790771484375,0
460512.3203125,5935222.785400391,1602.8876953125,0
460505.486328125,5935199.462402344,1601.3271484375,0
460491.861328125,5935126.793701172,1602.5994873046875,0
460474.31640625,5935023.868896484,1604.4630126953125,0
460467.8583984375,5934972.365234375,1605.4771728515625,0
460465.18701171875,5934931.396240234,1606.3707275390625,0
460459.7626953125,5934867.201171875,1606.768310546875,0
460458.0283203125,5934828.907714844,1608.2208251953125,0
460452.4345703125,5934779.008300781,1610.0994873046875,0
460451.9482421875,5934775.447753906,1610.17724609375,0
460450.740234375,5934754.140869141,1610.7103271484375,0
460449.697265625,5934589.122558594,1615.169677734375,0
460448.65478515625,5934524.322753906,1616.8955078125,0
460448.63037109375,5934516.400634766,1617.110595703125,0
460435.69873046875,5934359.4052734375,1614.145751953125,0
460434.14697265625,5934343.436767578,1613.70654296875,0
460433.310546875,5934321.168457031,1613.166015625,0
460438.1533203125,5934262.855957031,1612.1309814453125,0
460442.4521484375,5934162.945556641,1610.14111328125,0
460447.95361328125,5934121.707519531,1612.0050048828125,0
460475.0869140625,5934035.543823242,1616.20166015625,0
460487.1240234375,5933985.2890625,1618.5760498046875,0
460494.77783203125,5933949.436767578,1620.2520751953125,0
460497.85595703125,5933910.470703125,1621.97216796875,0
460498.76416015625,5933885.793823242,1623.04150390625,0
460497.43994140625,5933872.426879883,1623.585693359375,0
460497.15283203125,5933870.513305664,1623.6617431640625,0
460488.337890625,5933815.47265625,1625.3359375,0
460481.1083984375,5933785.462280273,1626.2257080078125,0
460474.4619140625,5933749.50402832,1629.20263671875,0
460468.73291015625,5933726.786621094,1631.1080322265625,0
460464.7548828125,5933713.152099609,1632.26025390625,0
460463.72021484375,5933709.166015625,1632.5950927734375,0
460436.21630859375,5933611.415649414,1639.0682373046875,0
460436.24072265625,5933611.285522461,1639.1268310546875,0
460420.46435546875,5933555.122436523,1642.8671875,0
460419.849609375,5933553.099731445,1643.0013427734375,0
460419.78466796875,5933552.806030273,1643.0211181640625,0
460419.46923828125,5933551.546264648,1643.1055908203125,0
460398.970703125,5933472.716308594,1648.3787841796875,0
460374.294921875,5933337.825683594,1666.730712890625,0
460366.9140625,5933292.735595703,1672.8486328125,0
460345.6728515625,5933187.052124023,1687.2633056640625,0
460337.39306640625,5933148.951538086,1691.8634033203125,0
460334.26708984375,5933137.164550781,1692.7445068359375,0
460329.8935546875,5933115.712402344,1694.32861328125,0
460314.97314453125,5933040.810791016,1700.2117919921875,0
460298.17919921875,5932958.717224121,1706.6707763671875,0
460299.6142578125,5932958.634094238,1708.154541015625,0
460318.29443359375,5933045.383544922,1702.2794189453125,0
460331.771484375,5933109.546020508,1697.9405517578125,0
460337.349609375,5933134.272216797,1696.655029296875,0
460341.03662109375,5933146.998779297,1696.0025634765625,0
460353.095703125,5933193.834106445,1692.1531982421875,0
460386.2724609375,5933313.287719727,1684.658203125,0
460388.61083984375,5933322.849365234,1684.0667724609375,0
460389.71533203125,5933327.016845703,1683.8067626953125,0
460395.43359375,5933348.592163086,1682.46044921875,0
460423.72119140625,5933459.451782227,1675.5723876953125,0
460440.71533203125,5933526.564453125,1671.2772216796875,0
460445.29736328125,5933546.809692383,1669.996826171875,0
460450.4404296875,5933569.533203125,1668.5595703125,0
460478.3466796875,5933661.149047852,1662.5645751953125,0
460493.2783203125,5933711.230957031,1658.9510498046875,0
460497.18408203125,5933727.234130859,1657.8304443359375,0
460506.3720703125,5933766.315551758,1655.1077880859375,0
460507.3857421875,5933771.379272461,1654.761962890625,0
460521.89404296875,5933828.830810547,1653.69189453125,0
460525.345703125,5933848.626464844,1653.346435546875,0
460531.51806640625,5933898.293579102,1652.516845703125,0
460531.49951171875,5933901.897216797,1652.4637451171875,0
460531.50830078125,5933904.264282227,1652.4478759765625,0
460530.2861328125,5933948.838012695,1652.1807861328125,0
460525.35791015625,5933998.838500977,1651.961181640625,0
460514.31982421875,5934058.533203125,1651.81494140625,0
460505.072265625,5934094.884033203,1651.7828369140625,0
460504.32666015625,5934104.5126953125,1651.7359619140625,0
460502.28515625,5934130.879394531,1651.6075439453125,0
460500.65478515625,5934191.462402344,1653.517333984375,0
460496.337890625,5934282.457763672,1656.3895263671875,0
460497.81640625,5934298.029052734,1656.87646484375,0
460499.13232421875,5934311.8896484375,1657.309814453125,0
460504.87158203125,5934343.404785156,1658.2894287109375,0
460516.84228515625,5934433.5498046875,1661.1007080078125,0
460521.95751953125,5934477.102294922,1662.01318359375,0
460526.345703125,5934530.495605469,1661.8760986328125,0
460526.57861328125,5934535.600341797,1661.8636474609375,0
460527.47216796875,5934545.825683594,1662.0869140625,0
460527.79931640625,5934549.072998047,1662.1602783203125,0
459505.033203125,5935301.166015625,1690.98193359375,1
459506.53857421875,5935283.37109375,1690.9078369140625,1
459509.07421875,5935270.826904297,1690.771240234375,1
459526.3662109375,5935218.436035156,1689.817626953125,1
459538.78466796875,5935174.9912109375,1689.13671875,1
459571.8203125,5935086.8681640625,1682.4522705078125,1
459586.54248046875,5935029.744628906,1678.7529296875,1
459609.27587890625,5934966.237548828,1674.0374755859375,1
459650.91943359375,5934858.104003906,1663.7899169921875,1
459651.48681640625,5934856.7109375,1663.6553955078125,1
459651.72509765625,5934856.216064453,1663.6044921875,1
459690.39794921875,5934768.481933594,1654.88671875,1
459696.46630859375,5934756.040527344,1653.1348876953125,1
459716.75,5934714.453125,1647.279296875,1
459738.17333984375,5934679.661865234,1641.9071044921875,1
459738.71044921875,5934678.8017578125,1641.7734375,1
459786.37060546875,5934602.504150391,1629.919921875,1
459822.49169921875,5934548.800048828,1621.3028564453125,1
459873.9755859375,5934479.036621094,1609.6239013671875,1
459881.2060546875,5934469.791503906,1608.032958984375,1
459889.35986328125,5934459.365478516,1606.2386474609375,1
459913.1650390625,5934426.98828125,1601.895751953125,1
459927.45654296875,5934402.278808594,1601.7213134765625,1
459951.138671875,5934359.121337891,1601.509033203125,1
459983.03857421875,5934298.491943359,1602.32763671875,1
460019.869140625,5934227.062744141,1603.2894287109375,1
460026.97412109375,5934228.172119141,1597.0736083984375,1
459998.580078125,5934288.559082031,1594.0450439453125,1
459941.78857421875,5934406.659423828,1588.0877685546875,1
459928.91845703125,5934432.066162109,1586.788330078125,1
459925.60107421875,5934438.3515625,1586.574951171875,1
459924.2294921875,5934440.677978516,1586.6126708984375,1
459879.58447265625,5934508.559814453,1591.453125,1
459864.0947265625,5934533.444824219,1593.1932373046875,1
459810.64013671875,5934629.0400390625,1599.6416015625,1
459776.69970703125,5934694.513183594,1603.9534912109375,1
459750.974609375,5934752.128417969,1607.5859375,1
459730.84716796875,5934805.4423828125,1610.8033447265625,1
459724.634765625,5934822.658935547,1611.5966796875,1
459702.43359375,5934882.755126953,1614.38134765625,1
459693.03173828125,5934921.350341797,1616.025146484375,1
459677.44189453125,5934986.478027344,1618.557373046875,1
459673.615234375,5934998.651611328,1619.059814453125,1
459671.28466796875,5935009.173828125,1619.462890625,1
459652.11279296875,5935143.020019531,1624.2557373046875,1
459636.26953125,5935196.312988281,1626.426513671875,1
459626.89990234375,5935255.506347656,1628.5745849609375,1
459619.48486328125,5935311.056640625,1629.87939453125,1
459617.67822265625,5935318.500732422,1630.072265625,1
459589.7724609375,5935419.797119141,1634.3543701171875,1
459581.00341796875,5935469.913574219,1636.41064453125,1
459570.1611328125,5935541.927978516,1639.34375,1
459569.65966796875,5935552.349365234,1639.7550048828125,1
459570.46923828125,5935604.782714844,1641.7830810546875,1
459570.7734375,5935607.815673828,1641.897216796875,1
459586.71044921875,5935682.505371094,1640.3624267578125,1
459588.91796875,5935690.6806640625,1640.137939453125,1
459586.14453125,5935715.856933594,1644.1278076171875,1
459585.99560546875,5935736.742919922,1647.346435546875,1
459589.3486328125,5935766.240234375,1651.740478515625,1
459596.03857421875,5935806.626708984,1656.4920654296875,1
459603.81201171875,5935836.669189453,1659.9954833984375,1
459614.6875,5935883.192138672,1665.433837890625,1
459623.4609375,5935910.931152344,1668.6507568359375,1
459641.65283203125,5935959.0927734375,1674.203369140625,1
459656.69775390625,5936011.120849609,1680.2529296875,1
459675.60107421875,5936074.115234375,1687.164794921875,1
459684.54052734375,5936102.258300781,1690.2457275390625,1
459686.310546875,5936116.007324219,1691.7874755859375,1
459687.6064453125,5936136.9248046875,1694.1529541015625,1
459699.51953125,5936217.950683594,1703.2183837890625,1
459707.45263671875,5936279.568847656,1710.9617919921875,1
459710.27685546875,5936303.464355469,1713.9603271484375,1
459717.1728515625,5936335.477050781,1715.6163330078125,1
459717.4326171875,5936337.023925781,1715.751953125,1
459734.8779296875,5936439.483886719,1724.73388671875,1
459732.263671875,5936441.3369140625,1727.1239013671875,1
459714.25244140625,5936337.0419921875,1718.1741943359375,1
459713.88037109375,5936333.9541015625,1717.7864990234375,1
459710.27685546875,5936303.464355469,1713.9603271484375,1
459705.375,5936280.705566406,1712.7830810546875,1
459694.7158203125,5936233.719238281,1710.35595703125,1
459672.072265625,5936135.8603515625,1705.6363525390625,1
459667.71044921875,5936116.849609375,1704.7191162109375,1
459665.20556640625,5936110.555175781,1704.428955078125,1
459642.943359375,5936057.601806641,1702.0030517578125,1
459629.89990234375,5936025.482666016,1700.5257568359375,1
459626.77783203125,5936017.947753906,1700.2166748046875,1
459602.1669921875,5935958.556152344,1697.77978515625,1
459597.3544921875,5935948.994384766,1697.400146484375,1
459586.49462890625,5935923.985595703,1696.38134765625,1
459553.30859375,5935843.117919922,1693.0584716796875,1
459540.31201171875,5935803.322021484,1691.37353515625,1
459526.72265625,5935752.430419922,1689.173583984375,1
459523.82177734375,5935742.269042969,1688.8583984375,1
459523.01171875,5935737.818359375,1688.7042236328125,1
459521.05224609375,5935727.0517578125,1688.3311767578125,1
459513.1484375,5935696.613037109,1688.93994140625,1
459505.5537109375,5935667.390380859,1689.529541015625,1
459505.51953125,5935667.223388672,1689.5323486328125,1
459498.54345703125,5935632.498535156,1690.111328125,1
459489.87744140625,5935547.553222656,1691.0289306640625,1
459485.84814453125,5935503.321044922,1691.47802734375,1
459484.6416015625,5935485.44140625,1691.634521484375,1
459495.56494140625,5935383.9453125,1691.467529296875,1
459505.033203125,5935301.166015625,1690.98193359375,1
462433.2956542969,5935142.359863281,1671.619384765625,2
462394.125,5935186.432373047,1674.49951171875,2
462350.5886230469,5935236.569091797,1677.782470703125,2
462349.7939453125,5935237.436767578,1677.8389892578125,2
462301.6357421875,5935297.053466797,1681.7657470703125,2
462294.7932128906,5935310.814453125,1682.6993408203125,2
462255.07373046875,5935399.031494141,1690.986572265625,2
462232.7624511719,5935452.3271484375,1696.03466796875,2
462231.67919921875,5935455.431640625,1696.333984375,2
462215.71875,5935496.396972656,1699.369873046875,2
462183.94921875,5935610.7958984375,1708.346435546875,2
462175.7722167969,5935640.240478516,1710.6568603515625,2
462162.5334472656,5935680.467285156,1713.7327880859375,2
462154.15771484375,5935712.114013672,1716.2320556640625,2
462148.4572753906,5935746.0068359375,1719.0362548828125,2
462120.2185058594,5935887.792480469,1727.710693359375,2
462117.9226074219,5935896.532958984,1728.230712890625,2
462103.1804199219,5935950.6552734375,1731.0771484375,2
462083.93017578125,5936033.574951172,1735.543701171875,2
462068.4650878906,5936089.953857422,1738.5054931640625,2
462057.60107421875,5936118.8310546875,1739.929443359375,2
462039.21435546875,5936161.319824219,1741.94873046875,2
462033.681640625,5936173.5419921875,1742.3575439453125,2
462011.1369628906,5936235.0810546875,1744.5335693359375,2
461984.0625,5936298.317871094,1746.6832275390625,2
461977.904296875,5936313.637207031,1747.212890625,2
461951.6369628906,5936377.7783203125,1749.0435791015625,2
461939.1110839844,5936408.5263671875,1749.9227294921875,2
461901.3005371094,5936494.1015625,1752.293212890625,2
461873.4299316406,5936556.117675781,1753.998779296875,2
461870.6340332031,5936560.845703125,1754.1114501953125,2
461829.427734375,5936630.517578125,1755.770263671875,2
461826.6357421875,5936636.244628906,1756.309326171875,2
