Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:32:44
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       243906947.43         36442035.46         26614993.13         16738989.11
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  243906947.43         36442035.46         26614993.13         16738989.11
MidReek    1                       197577192.21         36239432.04         28130991.11         17692446.94
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  197577192.21         36239432.04         28130991.11         17692446.94
LowerReek  1                       127791371.58         26635377.77         21234233.78         13354863.79
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  127791371.58         26635377.77         21234233.78         13354863.79
Totals     1                       569275511.22         99316845.27         75980218.01         47786299.84
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  569275511.22         99316845.27         75980218.01         47786299.84
