Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:16:35
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       276656866.44         44080452.77         34264022.59         21549699.38
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  276656866.44         44080452.77         34264022.59         21549699.38
MidReek    1                       199944280.41         38487609.65         30982478.54         19485835.24
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  199944280.41         38487609.65         30982478.54         19485835.24
LowerReek  1                       122064604.04         25358664.00         21372237.91         13441658.84
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  122064604.04         25358664.00         21372237.91         13441658.84
Totals     1                       598665750.90        107926726.42         86618739.04         54477193.46
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  598665750.90        107926726.42         86618739.04         54477193.46
