Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:16:35
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       276701760.21         44094624.61         34061790.26         21422509.24
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  276701760.21         44094624.61         34061790.26         21422509.24
MidReek    1                       199925515.18         38479199.66         30740345.85         19333550.53
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  199925515.18         38479199.66         30740345.85         19333550.53
LowerReek  1                       122095510.62         25358387.05         21178337.14         13319708.68
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  122095510.62         25358387.05         21178337.14         13319708.68
Totals     1                       598722786.01        107932211.32         85980473.24         54075768.45
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  598722786.01        107932211.32         85980473.24         54075768.45
