ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,34848612,6047370,3309500,2307880,324949495
Valysar,CentralSouth,48024966,9696775,7826835,5458044,768492597
Valysar,CentralNorth,31326309,5077872,3310519,2308590,325049549
Valysar,NorthHorst,3143731,376689,197962,121598,23821096
Valysar,CentralRamp,13845082,1976971,1294169,902489,127070466
Valysar,CentralHorst,77557795,14041407,11045764,7702765,1084549279
Valysar,EastLowland,115490,8234,1077,751,105707
Therys,WestLowland,15272026,4166494,2799238,1952049,274848463
Therys,CentralSouth,8234166,1646252,937511,653774,92051328
Therys,CentralNorth,16265088,3109969,1688763,1177659,165814345
Therys,NorthHorst,4870166,768301,277553,170487,33398469
Therys,CentralRamp,6844931,1525876,1161784,810170,114071929
Therys,CentralHorst,24876533,5981150,4641091,3236465,455694269
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,731721,108055,50738,35382,4981832
Volon,CentralSouth,31305793,5883893,4339583,3026208,426090148
Volon,CentralNorth,3579507,477439,230764,160924,22658034
Volon,NorthHorst,3232544,589748,402463,247213,48429107
Volon,CentralRamp,12077671,2367684,1921487,1339949,188664818
Volon,CentralHorst,70567167,11986137,9245694,6447485,907805956
Volon,EastLowland,0,0,0,0,0
