ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,11686307,1928539,941279,656401,92421284
Valysar,CentralSouth,77904117,14442487,10732032,7483983,1053744840
Valysar,CentralNorth,39359478,6765161,5034046,3510493,494277377
Valysar,NorthHorst,3378213,414368,165967,101945,19971102
Valysar,CentralRamp,13404335,2039196,1409854,983162,138429183
Valysar,CentralHorst,90295903,14936686,11570469,8068668,1136068463
Valysar,EastLowland,2698734,403420,189359,132050,18592582
Therys,WestLowland,2837581,463833,198282,138272,19468690
Therys,CentralSouth,18833204,4346637,2860999,1995118,280912598
Therys,CentralNorth,22263111,4419953,2658797,1854112,261059044
Therys,NorthHorst,4289252,642838,247550,152058,29788087
Therys,CentralRamp,6514898,1465218,1165951,813076,114481080
Therys,CentralHorst,31348969,7720533,5980622,4170587,587218725
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,458160,74313,36778,25647,3611140
Volon,CentralSouth,40280030,7497440,5133287,3579698,504021534
Volon,CentralNorth,8118611,1096033,565010,394009,55476537
Volon,NorthHorst,2348669,452501,310487,190717,37361429
Volon,CentralRamp,12743495,2245704,1716248,1196826,168513106
Volon,CentralHorst,87026061,15104577,11746715,8191573,1153373469
Volon,EastLowland,0,0,0,0,0
