PRESSURE,CONBPRES,SGAS,SWAT,CONIPOS,WELLMODEL,CONJPOS,CONKPOS,DATE,CONIDX,DEPTH,WELL,DRAWDOWN
300.53570556640625,300.53570556640625,0.0,0.23273660242557526,35,STANDARD,50,2,2018-01-01,14,1639.0426025390625,R_A4,0
300.72943115234375,300.72943115234375,0.0,0.23657433688640594,35,STANDARD,49,2,2018-01-01,15,1641.93212890625,R_A4,0
300.7579650878906,300.7579650878906,0.0,1.0,36,STANDARD,49,30,2018-01-01,16,1642.357421875,R_A4,0
300.5735168457031,300.5735168457031,0.0,0.6481541991233826,36,STANDARD,48,30,2018-01-01,17,1639.6068115234375,R_A4,0
301.0526123046875,301.0526123046875,0.0,0.6481541991233826,37,STANDARD,48,30,2018-01-01,18,1646.7513427734375,R_A4,0
301.5025939941406,301.5025939941406,0.0,0.6481541991233826,38,STANDARD,48,30,2018-01-01,19,1653.461669921875,R_A4,0
301.7947998046875,301.7947998046875,0.0,0.6481541991233826,38,STANDARD,47,30,2018-01-01,20,1657.8184814453125,R_A4,0
303.8440856933594,303.8440856933594,0.0,1.0,31,STANDARD,20,1,2018-01-01,1,1685.026611328125,R_A5,0
304.0601806640625,304.0601806640625,0.0,1.0,31,STANDARD,20,2,2018-01-01,2,1687.3070068359375,R_A5,0
304.27630615234375,304.27630615234375,0.0,1.0,31,STANDARD,20,3,2018-01-01,3,1689.5875244140625,R_A5,0
304.4924011230469,304.4924011230469,0.0,1.0,31,STANDARD,20,4,2018-01-01,4,1691.8680419921875,R_A5,0
304.7085266113281,304.7085266113281,0.0,1.0,31,STANDARD,20,5,2018-01-01,5,1694.1485595703125,R_A5,0
304.9246520996094,304.9246520996094,0.0,1.0,31,STANDARD,20,6,2018-01-01,6,1696.4290771484375,R_A5,0
305.446533203125,305.446533203125,0.0,1.0,31,STANDARD,20,7,2018-01-01,7,1698.70947265625,R_A5,0
305.988037109375,305.988037109375,0.0,1.0,31,STANDARD,20,11,2018-01-01,8,1707.6488037109375,R_A5,0
306.1695251464844,306.1695251464844,0.0,1.0,31,STANDARD,20,12,2018-01-01,9,1709.5638427734375,R_A5,0
305.4322814941406,305.4322814941406,0.0,1.0,31,STANDARD,21,12,2018-01-01,10,1701.7845458984375,R_A5,0
305.6291198730469,305.6291198730469,0.0,1.0,31,STANDARD,21,13,2018-01-01,11,1703.735107421875,R_A5,0
305.81396484375,305.81396484375,0.0,1.0,31,STANDARD,21,14,2018-01-01,12,1705.6856689453125,R_A5,0
305.9988098144531,305.9988098144531,0.0,1.0,31,STANDARD,21,15,2018-01-01,13,1707.63623046875,R_A5,0
306.3287048339844,306.3287048339844,0.0,1.0,31,STANDARD,21,16,2018-01-01,14,1709.5867919921875,R_A5,0
306.5135498046875,306.5135498046875,0.0,1.0,31,STANDARD,21,17,2018-01-01,15,1711.537353515625,R_A5,0
306.6856994628906,306.6856994628906,0.0,1.0,31,STANDARD,21,18,2018-01-01,16,1713.35400390625,R_A5,0
306.7843933105469,306.7843933105469,0.0,1.0,31,STANDARD,21,19,2018-01-01,17,1714.3951416015625,R_A5,0
306.75689697265625,306.75689697265625,0.0,1.0,31,STANDARD,21,27,2018-01-01,18,1715.7628173828125,R_A5,0
306.978271484375,306.978271484375,0.0,1.0,31,STANDARD,21,28,2018-01-01,19,1718.098388671875,R_A5,0
307.5054016113281,307.5054016113281,0.0,1.0,31,STANDARD,21,29,2018-01-01,20,1720.43408203125,R_A5,0
307.7267761230469,307.7267761230469,0.0,1.0,31,STANDARD,21,30,2018-01-01,21,1722.7696533203125,R_A5,0
307.9481506347656,307.9481506347656,0.0,1.0,31,STANDARD,21,31,2018-01-01,22,1725.105224609375,R_A5,0
305.11419677734375,305.11419677734375,0.0,1.0,17,STANDARD,42,1,2018-01-01,1,1695.20263671875,R_A6,0
305.2609558105469,305.2609558105469,0.0,1.0,17,STANDARD,42,2,2018-01-01,2,1696.7510986328125,R_A6,0
305.4076843261719,305.4076843261719,0.0,1.0,17,STANDARD,42,3,2018-01-01,3,1698.299560546875,R_A6,0
305.554443359375,305.554443359375,0.0,1.0,17,STANDARD,42,4,2018-01-01,4,1699.84814453125,R_A6,0
305.7012023925781,305.7012023925781,0.0,1.0,17,STANDARD,42,5,2018-01-01,5,1701.3966064453125,R_A6,0
305.84796142578125,305.84796142578125,0.0,1.0,17,STANDARD,42,6,2018-01-01,6,1702.9451904296875,R_A6,0
305.6956481933594,305.6956481933594,0.0,1.0,17,STANDARD,42,7,2018-01-01,7,1704.49365234375,R_A6,0
305.8424072265625,305.8424072265625,0.0,1.0,17,STANDARD,42,8,2018-01-01,8,1706.042236328125,R_A6,0
306.2882080078125,306.2882080078125,0.0,1.0,17,STANDARD,42,9,2018-01-01,9,1707.5906982421875,R_A6,0
306.1291809082031,306.1291809082031,0.0,1.0,17,STANDARD,42,10,2018-01-01,10,1709.1392822265625,R_A6,0
306.3109130859375,306.3109130859375,0.0,1.0,17,STANDARD,42,11,2018-01-01,11,1711.055419921875,R_A6,0
306.52734375,306.52734375,0.0,1.0,17,STANDARD,42,12,2018-01-01,12,1713.3392333984375,R_A6,0
306.7557678222656,306.7557678222656,0.0,1.0,17,STANDARD,42,13,2018-01-01,13,1715.623046875,R_A6,0
306.9721984863281,306.9721984863281,0.0,1.0,17,STANDARD,42,14,2018-01-01,14,1717.9068603515625,R_A6,0
307.18865966796875,307.18865966796875,0.0,1.0,17,STANDARD,42,15,2018-01-01,15,1720.190673828125,R_A6,0
307.55010986328125,307.55010986328125,0.0,1.0,17,STANDARD,42,16,2018-01-01,16,1722.474365234375,R_A6,0
307.7665710449219,307.7665710449219,0.0,1.0,17,STANDARD,42,17,2018-01-01,17,1724.7581787109375,R_A6,0
307.921630859375,307.921630859375,0.0,1.0,17,STANDARD,42,18,2018-01-01,18,1726.394287109375,R_A6,0
307.8930969238281,307.8930969238281,0.0,1.0,17,STANDARD,42,27,2018-01-01,19,1727.7508544921875,R_A6,0
308.3623352050781,308.3623352050781,0.0,1.0,17,STANDARD,42,28,2018-01-01,20,1729.4755859375,R_A6,0
308.52581787109375,308.52581787109375,0.0,1.0,17,STANDARD,42,29,2018-01-01,21,1731.2001953125,R_A6,0
308.68927001953125,308.68927001953125,0.0,1.0,17,STANDARD,42,30,2018-01-01,22,1732.9249267578125,R_A6,0
308.5469665527344,308.5469665527344,0.0,1.0,17,STANDARD,42,31,2018-01-01,23,1734.649658203125,R_A6,0
298.5451965332031,298.5451965332031,0.0,0.0565098337829113,22,STANDARD,30,1,2018-03-01,1,1641.094970703125,R_A2,0
298.6654357910156,298.6654357910156,0.0,0.05710182338953018,22,STANDARD,30,2,2018-03-01,2,1642.8890380859375,R_A2,0
298.78564453125,298.78564453125,0.0,0.061351921409368515,22,STANDARD,30,3,2018-03-01,3,1644.68310546875,R_A2,0
298.9058837890625,298.9058837890625,0.0,0.06754063814878464,22,STANDARD,30,4,2018-03-01,4,1646.4771728515625,R_A2,0
299.026123046875,299.026123046875,0.0,0.07105157524347305,22,STANDARD,30,5,2018-03-01,5,1648.2713623046875,R_A2,0
299.1498718261719,299.1498718261719,0.0,0.32158926129341125,22,STANDARD,30,6,2018-03-01,6,1650.0654296875,R_A2,0
299.3259582519531,299.3259582519531,0.0,0.6902691125869751,22,STANDARD,30,7,2018-03-01,7,1651.859619140625,R_A2,0
299.47674560546875,299.47674560546875,0.0,0.6482843160629272,22,STANDARD,30,8,2018-03-01,8,1653.6536865234375,R_A2,0
299.6049499511719,299.6049499511719,0.0,0.6485259532928467,22,STANDARD,30,9,2018-03-01,9,1655.44775390625,R_A2,0
299.93408203125,299.93408203125,0.0,0.9161269664764404,22,STANDARD,30,10,2018-03-01,10,1657.2418212890625,R_A2,0
300.1156311035156,300.1156311035156,0.0,0.07607018947601318,22,STANDARD,30,11,2018-03-01,11,1659.1368408203125,R_A2,0
300.2494201660156,300.2494201660156,0.0,0.08103104680776596,22,STANDARD,30,12,2018-03-01,12,1661.132568359375,R_A2,0
300.38421630859375,300.38421630859375,0.0,0.45680317282676697,22,STANDARD,30,13,2018-03-01,13,1663.12841796875,R_A2,0
300.5201416015625,300.5201416015625,0.0,0.5043491125106812,22,STANDARD,30,14,2018-03-01,14,1665.1241455078125,R_A2,0
300.6576232910156,300.6576232910156,0.0,0.6864731907844543,22,STANDARD,30,15,2018-03-01,15,1667.1199951171875,R_A2,0
300.7920227050781,300.7920227050781,0.0,0.9750912189483643,22,STANDARD,30,16,2018-03-01,16,1669.11572265625,R_A2,0
300.9266052246094,300.9266052246094,0.0,0.9595687389373779,22,STANDARD,30,17,2018-03-01,17,1671.111572265625,R_A2,0
301.05279541015625,301.05279541015625,0.0,0.9807530641555786,22,STANDARD,30,18,2018-03-01,18,1672.9881591796875,R_A2,0
301.0545349121094,301.0545349121094,0.0,0.9992625117301941,22,STANDARD,29,18,2018-03-01,19,1674.229736328125,R_A2,0
302.9803466796875,302.9803466796875,-2.0878816660600472e-14,1.0,22,STANDARD,29,27,2018-03-01,20,1676.1676025390625,R_A2,0
303.43463134765625,303.43463134765625,-1.2373209959870221e-14,1.0,22,STANDARD,29,28,2018-03-01,21,1677.9368896484375,R_A2,0
302.9434509277344,302.9434509277344,-1.2979331151519169e-11,1.0,22,STANDARD,29,29,2018-03-01,22,1679.7061767578125,R_A2,0
303.75787353515625,303.75787353515625,-4.8196571110189004e-14,1.0,22,STANDARD,29,30,2018-03-01,23,1681.4754638671875,R_A2,0
303.93463134765625,303.93463134765625,-5.786352689720773e-15,1.0,22,STANDARD,29,31,2018-03-01,24,1683.2447509765625,R_A2,0
276.49432373046875,276.49432373046875,-4.0234200519850827e-14,1.0,31,STANDARD,20,1,2018-04-28,1,1685.026611328125,R_A5,0
276.71038818359375,276.71038818359375,-2.2688141296245412e-11,1.0,31,STANDARD,20,2,2018-04-28,2,1687.3070068359375,R_A5,0
276.9263916015625,276.9263916015625,-3.093472006332476e-11,1.0,31,STANDARD,20,3,2018-04-28,3,1689.5875244140625,R_A5,0
277.142333984375,277.142333984375,-2.6329521896073516e-11,1.0,31,STANDARD,20,4,2018-04-28,4,1691.8680419921875,R_A5,0
277.3582763671875,277.3582763671875,-2.3704906093602318e-11,1.0,31,STANDARD,20,5,2018-04-28,5,1694.1485595703125,R_A5,0
277.57421875,277.57421875,-2.3676583263410045e-11,1.0,31,STANDARD,20,6,2018-04-28,6,1696.4290771484375,R_A5,0
278.10894775390625,278.10894775390625,-1.6553577085465232e-13,1.0,31,STANDARD,20,7,2018-04-28,7,1698.70947265625,R_A5,0
277.1366882324219,277.1366882324219,-1.2907368229786442e-10,1.0,31,STANDARD,20,11,2018-04-28,8,1707.6488037109375,R_A5,0
277.318359375,277.318359375,-1.5693837895902618e-10,1.0,31,STANDARD,20,12,2018-04-28,9,1709.5638427734375,R_A5,0
275.9225769042969,275.9225769042969,-4.437421818881404e-10,1.0,31,STANDARD,21,12,2018-04-28,10,1701.7845458984375,R_A5,0
276.1229248046875,276.1229248046875,-1.1336591387856032e-11,1.0,31,STANDARD,21,13,2018-04-28,11,1703.735107421875,R_A5,0
276.3131103515625,276.3131103515625,-1.882836768440921e-11,1.0,31,STANDARD,21,14,2018-04-28,12,1705.6856689453125,R_A5,0
276.5179748535156,276.5179748535156,-3.8434823899924364e-12,1.0,31,STANDARD,21,15,2018-04-28,13,1707.63623046875,R_A5,0
276.9223937988281,276.9223937988281,-3.3646646666746216e-12,1.0,31,STANDARD,21,16,2018-04-28,14,1709.5867919921875,R_A5,0
277.29705810546875,277.29705810546875,-1.0972713623130792e-12,1.0,31,STANDARD,21,17,2018-04-28,15,1711.537353515625,R_A5,0
277.66632080078125,277.66632080078125,-2.5663618365839858e-12,1.0,31,STANDARD,21,18,2018-04-28,16,1713.35400390625,R_A5,0
277.8444519042969,277.8444519042969,0.0,1.0,31,STANDARD,21,19,2018-04-28,17,1714.3951416015625,R_A5,0
277.8723449707031,277.8723449707031,-6.136566406932109e-13,1.0,31,STANDARD,21,27,2018-04-28,18,1715.7628173828125,R_A5,0
278.1166076660156,278.1166076660156,-8.596196671151191e-13,1.0,31,STANDARD,21,28,2018-04-28,19,1718.098388671875,R_A5,0
278.68267822265625,278.68267822265625,-9.395707797539498e-19,1.0,31,STANDARD,21,29,2018-04-28,20,1720.43408203125,R_A5,0
283.0198974609375,283.0198974609375,-1.6598289286597003e-15,1.0,31,STANDARD,21,30,2018-04-28,21,1722.7696533203125,R_A5,0
298.4051513671875,298.4051513671875,5.298860842877875e-20,1.0,31,STANDARD,21,31,2018-04-28,22,1725.105224609375,R_A5,0
280.0887145996094,280.0887145996094,0.0,0.6500557065010071,28,STANDARD,41,1,2018-07-03,1,1609.243408203125,R_A3,0
280.2315979003906,280.2315979003906,0.0,0.22985465824604034,28,STANDARD,41,2,2018-07-03,2,1611.3077392578125,R_A3,0
280.3695068359375,280.3695068359375,0.0,0.19909018278121948,28,STANDARD,41,3,2018-07-03,3,1613.3720703125,R_A3,0
280.54840087890625,280.54840087890625,0.0,0.3822990953922272,28,STANDARD,41,4,2018-07-03,4,1615.4365234375,R_A3,0
280.9231262207031,280.9231262207031,0.0,0.8192270994186401,28,STANDARD,41,5,2018-07-03,5,1617.5008544921875,R_A3,0
281.0863952636719,281.0863952636719,0.0,0.22740715742111206,28,STANDARD,41,6,2018-07-03,6,1619.565185546875,R_A3,0
280.3797302246094,280.3797302246094,0.0,0.26620081067085266,29,STANDARD,41,6,2018-07-03,7,1609.3663330078125,R_A3,0
280.51678466796875,280.51678466796875,0.0,0.19802632927894592,29,STANDARD,41,7,2018-07-03,8,1611.4163818359375,R_A3,0
280.6570739746094,280.6570739746094,0.0,0.38277846574783325,29,STANDARD,41,8,2018-07-03,9,1613.46630859375,R_A3,0
280.86468505859375,280.86468505859375,0.0,0.8010263442993164,29,STANDARD,41,9,2018-07-03,10,1615.516357421875,R_A3,0
282.9189453125,282.9189453125,0.0,0.7979441285133362,29,STANDARD,41,10,2018-07-03,11,1617.5662841796875,R_A3,0
283.2740173339844,283.2740173339844,0.0,0.04906211048364639,29,STANDARD,41,11,2018-07-03,12,1619.750732421875,R_A3,0
283.4288635253906,283.4288635253906,0.0,0.05437791347503662,29,STANDARD,41,12,2018-07-03,13,1622.0697021484375,R_A3,0
283.5847473144531,283.5847473144531,0.0,0.3701084554195404,29,STANDARD,41,13,2018-07-03,14,1624.388671875,R_A3,0
283.7408752441406,283.7408752441406,0.0,0.3684321343898773,29,STANDARD,41,14,2018-07-03,15,1626.707763671875,R_A3,0
283.9039306640625,283.9039306640625,0.0,0.44228067994117737,29,STANDARD,41,15,2018-07-03,16,1629.026611328125,R_A3,0
284.0594177246094,284.0594177246094,0.0,0.8102854490280151,29,STANDARD,41,16,2018-07-03,17,1630.9468994140625,R_A3,0
283.9391174316406,283.9391174316406,0.0,0.3790288269519806,29,STANDARD,41,27,2018-07-03,18,1633.5262451171875,R_A3,0
284.1536865234375,284.1536865234375,0.0,0.045827992260456085,29,STANDARD,41,28,2018-07-03,19,1637.1630859375,R_A3,0
284.39654541015625,284.39654541015625,0.0,0.05069028213620186,29,STANDARD,41,29,2018-07-03,20,1640.8001708984375,R_A3,0
284.6484375,284.6484375,0.0,0.6495394110679626,29,STANDARD,41,30,2018-07-03,21,1644.4371337890625,R_A3,0
284.8907165527344,284.8907165527344,0.0,0.06266911327838898,29,STANDARD,41,31,2018-07-03,22,1648.0740966796875,R_A3,0
277.214599609375,277.214599609375,0.0,0.051800407469272614,30,STANDARD,52,1,2018-09-12,1,1631.1873779296875,R_A4,0
277.0921936035156,277.0921936035156,0.0,0.04875500872731209,31,STANDARD,52,1,2018-09-12,2,1627.4293212890625,R_A4,0
277.2294921875,277.2294921875,0.0,0.0523466020822525,31,STANDARD,52,2,2018-09-12,3,1629.4896240234375,R_A4,0
277.3667297363281,277.3667297363281,0.0,0.05444062501192093,31,STANDARD,52,3,2018-09-12,4,1631.5498046875,R_A4,0
277.5039978027344,277.5039978027344,0.0,0.05747433751821518,31,STANDARD,52,4,2018-09-12,5,1633.610107421875,R_A4,0
277.5480651855469,277.5480651855469,0.0,0.056524597108364105,32,STANDARD,52,4,2018-09-12,6,1632.3968505859375,R_A4,0
277.6180725097656,277.6180725097656,0.0,0.05918862670660019,32,STANDARD,51,4,2018-09-12,7,1635.880615234375,R_A4,0
277.85003662109375,277.85003662109375,0.0,0.05755535885691643,33,STANDARD,51,4,2018-09-12,8,1637.321044921875,R_A4,0
277.72698974609375,277.72698974609375,0.0,0.05642900615930557,33,STANDARD,51,3,2018-09-12,9,1635.474609375,R_A4,0
277.99407958984375,277.99407958984375,0.0,0.06333930790424347,33,STANDARD,50,4,2018-09-12,10,1642.1485595703125,R_A4,0
278.09088134765625,278.09088134765625,0.0,0.061681218445301056,34,STANDARD,50,4,2018-09-12,11,1641.132080078125,R_A4,0
277.9629211425781,277.9629211425781,0.0,0.14037422835826874,34,STANDARD,50,3,2018-09-12,12,1639.20703125,R_A4,0
278.19879150390625,278.19879150390625,0.0,0.14282181859016418,35,STANDARD,50,3,2018-09-12,13,1640.9061279296875,R_A4,0
278.07440185546875,278.07440185546875,0.0,0.23306608200073242,35,STANDARD,50,2,2018-09-12,14,1639.0426025390625,R_A4,0
278.1894226074219,278.1894226074219,0.0,0.23688958585262299,35,STANDARD,49,2,2018-09-12,15,1641.93212890625,R_A4,0
284.8714599609375,284.8714599609375,7.374538479876236e-12,1.0,36,STANDARD,49,30,2018-09-12,16,1642.357421875,R_A4,0
278.3338928222656,278.3338928222656,0.0,0.6498960852622986,36,STANDARD,48,30,2018-09-12,17,1639.6068115234375,R_A4,0
279.0558166503906,279.0558166503906,0.0,0.6511207222938538,37,STANDARD,48,30,2018-09-12,18,1646.7513427734375,R_A4,0
279.75006103515625,279.75006103515625,0.0,0.6541435718536377,38,STANDARD,48,30,2018-09-12,19,1653.461669921875,R_A4,0
279.84674072265625,279.84674072265625,0.0,0.6822939515113831,38,STANDARD,47,30,2018-09-12,20,1657.8184814453125,R_A4,0
274.7536926269531,274.7536926269531,2.360969303236363e-18,1.0,17,STANDARD,42,1,2018-11-07,1,1695.20263671875,R_A6,0
274.898681640625,274.898681640625,1.3608776471698177e-18,1.0,17,STANDARD,42,2,2018-11-07,2,1696.7510986328125,R_A6,0
275.0408630371094,275.0408630371094,1.2654300000703598e-18,1.0,17,STANDARD,42,3,2018-11-07,3,1698.299560546875,R_A6,0
275.1785888671875,275.1785888671875,1.5893665424504669e-18,1.0,17,STANDARD,42,4,2018-11-07,4,1699.84814453125,R_A6,0
275.3140563964844,275.3140563964844,1.3799757999475951e-18,1.0,17,STANDARD,42,5,2018-11-07,5,1701.3966064453125,R_A6,0
275.4537658691406,275.4537658691406,-2.7496928542395193e-19,1.0,17,STANDARD,42,6,2018-11-07,6,1702.9451904296875,R_A6,0
275.2979736328125,275.2979736328125,2.385302847547111e-17,1.0,17,STANDARD,42,7,2018-11-07,7,1704.49365234375,R_A6,0
275.44476318359375,275.44476318359375,9.736704940053511e-18,1.0,17,STANDARD,42,8,2018-11-07,8,1706.042236328125,R_A6,0
275.8894958496094,275.8894958496094,-9.678784926381936e-18,1.0,17,STANDARD,42,9,2018-11-07,9,1707.5906982421875,R_A6,0
275.7266845703125,275.7266845703125,3.0360956317154535e-17,1.0,17,STANDARD,42,10,2018-11-07,10,1709.1392822265625,R_A6,0
275.91851806640625,275.91851806640625,-8.428759345423028e-17,1.0,17,STANDARD,42,11,2018-11-07,11,1711.055419921875,R_A6,0
276.1346435546875,276.1346435546875,-9.777848572849654e-17,1.0,17,STANDARD,42,12,2018-11-07,12,1713.3392333984375,R_A6,0
276.3624267578125,276.3624267578125,-1.7913613596989255e-17,1.0,17,STANDARD,42,13,2018-11-07,13,1715.623046875,R_A6,0
276.5777587890625,276.5777587890625,-1.58693128136808e-17,1.0,17,STANDARD,42,14,2018-11-07,14,1717.9068603515625,R_A6,0
276.7854309082031,276.7854309082031,2.804049632326158e-18,1.0,17,STANDARD,42,15,2018-11-07,15,1720.190673828125,R_A6,0
