DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2000-01-01,7314215424.0,0.0,0.0,0.0,0.0,39751168.0,0.0,0.0,0.0,0.0,0.0,0.0,352625920.0,0.0,0.0,0.0
2000-02-01,7314209280.0,0.0,0.0,0.0,0.0,39751128.0,0.0,0.0,0.0,0.0,0.0,0.0,352625984.0,0.0,0.0,0.08487337082624435
2000-03-01,7253588480.0,2007035.875,2123621.5,60618204.0,61585024.0,39421668.0,10907.8037109375,11540.0,329446.75,329446.75,334660.0,0.0,352757888.0,8106.53759765625,0.0,0.1642710417509079
2000-04-01,7198066176.0,1769384.0,1887736.75,116140664.0,120104864.0,39119916.0,9616.2177734375,10257.2578125,631199.25,631199.25,652635.0,0.0,352883104.0,37881.85546875,4548.0009765625,0.24914442002773285
2000-05-01,7147730432.0,1673094.125,1695579.625,166476272.0,170972256.0,38846352.0,9092.9033203125,9213.5673828125,904762.3125,904762.3125,929042.0,0.0,353007392.0,63602.109375,25817.001953125,0.3312799334526062
2000-06-01,7096864256.0,1638181.5,1638625.75,217342864.0,221769648.0,38569900.0,8903.16015625,8903.451171875,1181211.125,1181211.125,1205049.0,0.0,353137952.0,88038.9375,50901.0,0.41615331172943115
2000-07-01,7051394560.0,1509925.875,1509394.625,262812512.0,267051488.0,38322784.0,8206.119140625,8201.7001953125,1428328.875,1428328.875,1451100.0,0.0,353409536.0,111455.5859375,75951.0,0.4982888400554657
2000-08-01,7007792128.0,1402415.25,1398302.75,306414560.0,310398880.0,38085816.0,7621.82177734375,7597.41943359375,1665296.5,1665296.5,1686620.0,0.0,353692544.0,138427.125,105138.0,0.5831621885299683
2000-09-01,6966386176.0,1330313.25,1325874.25,347820704.0,351500960.0,37860780.0,7229.962890625,7203.8388671875,1890330.0,1890330.0,1909939.0,0.0,353973536.0,167436.28125,136780.015625,0.6680355668067932
2000-10-01,6928087040.0,1269424.125,1270949.375,386120128.0,389629472.0,37652632.0,6899.0439453125,6905.7666015625,2098479.0,2098479.0,2117112.0,0.0,354242624.0,198365.734375,169202.0,0.7501711249351501
2000-11-01,6890080768.0,1219253.5,1227013.0,424126048.0,427666848.0,37446080.0,6626.3779296875,6666.935546875,2305032.75,2305032.75,2323787.0,0.0,354517344.0,233629.4375,204244.0,0.8350445032119751
2000-12-01,6854508544.0,1180487.625,1191768.75,459698496.0,463419936.0,37252752.0,6415.69384765625,6475.7666015625,2498361.5,2498361.5,2518060.0,0.0,354780576.0,270401.8125,239515.0,0.9171800017356873
