CONBPRES,CONIDX,CONIPOS,CONJPOS,CONKPOS,DATE,DEPTH,Drawdown,PRESSURE,SGAS,SWAT,WELL,WELLMODEL
303.1260986328125,1,27,30,5,2000-02-01,1610.447998046875,0,303.1260986328125,0.0,0.03526710346341133,OP_1,MULTISEG
303.30548095703125,2,27,30,6,2000-02-01,1613.2606201171875,0,303.30548095703125,0.0,0.0429207868874073,OP_1,MULTISEG
303.4891357421875,3,27,30,7,2000-02-01,1616.1395263671875,0,303.4891357421875,0.0,0.03857933729887009,OP_1,MULTISEG
303.6727600097656,4,27,30,8,2000-02-01,1619.0185546875,0,303.6727600097656,0.0,0.043673306703567505,OP_1,MULTISEG
303.8564147949219,5,27,30,9,2000-02-01,1621.8974609375,0,303.8564147949219,0.0,0.03607119619846344,OP_1,MULTISEG
304.04010009765625,6,27,30,10,2000-02-01,1624.776611328125,0,304.04010009765625,0.0,0.04399977996945381,OP_1,MULTISEG
305.53216552734375,1,20,13,6,2000-02-01,1652.7034912109375,0,305.53216552734375,0.0,0.13943450152873993,OP_2,MULTISEG
305.6997985839844,2,20,13,7,2000-02-01,1655.37353515625,0,305.6997985839844,0.0,0.07273605465888977,OP_2,MULTISEG
305.869873046875,3,20,13,8,2000-02-01,1658.043212890625,0,305.869873046875,0.0,0.06770056486129761,OP_2,MULTISEG
306.0398254394531,4,20,13,9,2000-02-01,1660.7130126953125,0,306.0398254394531,0.0,0.10403192043304443,OP_2,MULTISEG
306.208984375,5,20,13,10,2000-02-01,1663.383056640625,0,306.208984375,0.0,0.1865137815475464,OP_2,MULTISEG
306.05548095703125,1,28,47,8,2000-02-01,1655.905517578125,0,306.05548095703125,0.0,0.375625342130661,OP_3,MULTISEG
306.248046875,2,28,47,9,2000-02-01,1658.922119140625,0,306.248046875,0.0,0.3707441985607147,OP_3,MULTISEG
306.44061279296875,3,28,47,10,2000-02-01,1661.938720703125,0,306.44061279296875,0.0,0.2708687484264374,OP_3,MULTISEG
306.6302490234375,4,28,47,11,2000-02-01,1664.9091796875,0,306.6302490234375,0.0,0.07031440734863281,OP_3,MULTISEG
306.8169250488281,5,28,47,12,2000-02-01,1667.83349609375,0,306.8169250488281,0.0,0.08048935234546661,OP_3,MULTISEG
307.003662109375,6,28,47,13,2000-02-01,1670.758056640625,0,307.003662109375,0.0,0.0846022218465805,OP_3,MULTISEG
307.19036865234375,7,28,47,14,2000-02-01,1673.682373046875,0,307.19036865234375,0.0,0.1024506613612175,OP_3,MULTISEG
309.3775939941406,1,14,38,2,2000-02-01,1702.4749755859375,0,309.3775939941406,2.2059537529983686e-10,1.0,WI_1,MULTISEG
309.62005615234375,2,14,38,3,2000-02-01,1705.0369873046875,0,309.62005615234375,1.1892424545134617e-10,1.0,WI_1,MULTISEG
309.91741943359375,3,14,38,4,2000-02-01,1707.598876953125,0,309.91741943359375,1.2295888265900778e-11,1.0,WI_1,MULTISEG
310.15740966796875,4,14,38,5,2000-02-01,1710.1607666015625,0,310.15740966796875,1.2515228436926762e-11,1.0,WI_1,MULTISEG
275.4703674316406,1,28,20,7,2000-06-01,1692.2568359375,0,275.4703674316406,0.0,0.9132018685340881,WI_2,MULTISEG
275.72052001953125,2,28,20,8,2000-06-01,1695.3433837890625,0,275.72052001953125,0.0,0.9866825938224792,WI_2,MULTISEG
275.925048828125,3,28,20,9,2000-06-01,1698.429931640625,0,275.925048828125,0.0,0.9999790191650391,WI_2,MULTISEG
272.981201171875,1,18,29,2,2001-01-01,1651.4876708984375,0,272.981201171875,0.0,0.062208641320466995,OP_4,MULTISEG
273.1279296875,2,18,29,3,2001-01-01,1653.8076171875,0,273.1279296875,0.0,0.08269083499908447,OP_4,MULTISEG
273.2744445800781,3,18,29,4,2001-01-01,1656.1278076171875,0,273.2744445800781,0.0,0.11992581933736801,OP_4,MULTISEG
273.4211730957031,4,18,29,5,2001-01-01,1658.4482421875,0,273.4211730957031,0.0,0.09904990345239639,OP_4,MULTISEG
274.0375061035156,5,18,29,6,2001-01-01,1660.920166015625,0,274.0375061035156,0.0,0.7477303743362427,OP_4,MULTISEG
275.4505310058594,6,18,29,10,2001-01-01,1671.4146728515625,0,275.4505310058594,0.0,0.7539651989936829,OP_4,MULTISEG
275.4546203613281,7,18,29,11,2001-01-01,1674.0118408203125,0,275.4546203613281,0.0,0.3915154039859772,OP_4,MULTISEG
275.69091796875,8,18,29,12,2001-01-01,1676.5826416015625,0,275.69091796875,0.0,0.7666141390800476,OP_4,MULTISEG
275.884765625,9,18,29,13,2001-01-01,1679.1534423828125,0,275.884765625,0.0,0.7640774846076965,OP_4,MULTISEG
276.1272888183594,10,18,29,14,2001-01-01,1681.72412109375,0,276.1272888183594,0.0,0.826965868473053,OP_4,MULTISEG
267.593505859375,1,24,37,1,2001-01-01,1613.484375,0,267.593505859375,0.0,0.0347934328019619,OP_5,MULTISEG
