ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5461804,820419,487866,340214,47902094,0,0,0,0,0
Valysar,CentralSouth,68071998,12295603,9150724,6381258,898481146,0,0,0,0,0
Valysar,CentralNorth,37848722,6380584,4667468,3254859,458284217,0,0,0,0,0
Valysar,NorthHorst,3778402,552235,274030,168323,32974538,24496518,3312988,2235134,519798676,79529
Valysar,CentralRamp,13432700,1988901,1340072,934499,131577461,0,0,0,0,0
Valysar,CentralHorst,86416683,13956348,10653764,7429403,1046060019,0,0,0,0,0
Valysar,EastLowland,202040,22201,5353,3733,525583,0,0,0,0,0
Therys,WestLowland,2565174,453027,211474,147471,20763971,0,0,0,0,0
Therys,CentralSouth,16332764,3972561,2520722,1757826,247501845,0,0,0,0,0
Therys,CentralNorth,21360354,3987267,2415970,1684777,237216562,0,0,0,0,0
Therys,NorthHorst,5033363,694724,278643,171157,33529600,18551501,3079555,1957095,455138478,69636
Therys,CentralRamp,6665600,1539449,1184930,826311,116344584,0,0,0,0,0
Therys,CentralHorst,30186447,7663380,5954094,4152088,584613985,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,364293,55478,29588,20633,2905159,0,0,0,0,0
Volon,CentralSouth,33338432,6194639,4669938,3256581,458526684,0,0,0,0,0
Volon,CentralNorth,7875043,1077668,625075,435896,61374135,0,0,0,0,0
Volon,NorthHorst,3256161,559834,392224,240924,47197033,4762357,725837,516488,120113473,18377
Volon,CentralRamp,11802567,2054930,1531397,1067920,150363137,0,0,0,0,0
Volon,CentralHorst,84063910,15262213,12186049,8497942,1196510290,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
