ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5442318,818985,447027,311734,43892195
Valysar,CentralSouth,68089350,12286587,9048282,6309820,888422716
Valysar,CentralNorth,37855106,6387202,4595810,3204888,451248263
Valysar,NorthHorst,3773474,542939,233378,143353,28082777
Valysar,CentralRamp,13433460,1989006,1340139,934546,131584125
Valysar,CentralHorst,86414767,13954108,10603932,7394653,1041167133
Valysar,EastLowland,196647,20398,3611,2518,354552
Therys,WestLowland,2558311,454048,191463,133517,18799190
Therys,CentralSouth,16339508,3961345,2453123,1710686,240864548
Therys,CentralNorth,21369000,3987952,2375798,1656763,233272206
Therys,NorthHorst,5045067,706035,264760,162629,31858958
Therys,CentralRamp,6666238,1538772,1184737,826176,116325599
Therys,CentralHorst,30195673,7658051,5932985,4137368,582541368
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,365850,57828,26552,18516,2607097
Volon,CentralSouth,33356210,6261618,4421429,3083284,434126402
Volon,CentralNorth,7872551,1081235,604004,421202,59305279
Volon,NorthHorst,3257316,556666,361400,221990,43487854
Volon,CentralRamp,11810005,2055866,1510838,1053583,148344528
Volon,CentralHorst,84065019,15270097,12103074,8440080,1188363220
Volon,EastLowland,0,0,0,0,0
