SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9762255,4.1634181,1,SWOF,,,,
0.0405601,4.94e-05,0.9495836,2.2334317,1,SWOF,,,,
0.0605601,0.0003953,0.8921318,0.9246556,1,SWOF,,,,
0.0805601,0.0010906,0.8312771,0.4935447,1,SWOF,,,,
0.1005601,0.0021757,0.7683563,0.3030079,1,SWOF,,,,
0.1205601,0.0036967,0.704433,0.2033024,1,SWOF,,,,
0.1405601,0.0057039,0.6404838,0.1450421,1,SWOF,,,,
0.1605601,0.0082513,0.577443,0.10824,1,SWOF,,,,
0.1805601,0.0113972,0.5161924,0.0836031,1,SWOF,,,,
0.2005601,0.0152041,0.4575285,0.0663518,1,SWOF,,,,
0.2205601,0.0197391,0.4021279,0.0538308,1,SWOF,,,,
0.2405601,0.0250736,0.3505193,0.0444732,1,SWOF,,,,
0.2605601,0.0312844,0.3030685,0.0373072,1,SWOF,,,,
0.2805601,0.0384527,0.2599788,0.0317054,1,SWOF,,,,
0.3005601,0.0466649,0.2213029,0.0272484,1,SWOF,,,,
0.3205601,0.0560122,0.1869645,0.0236477,1,SWOF,,,,
0.3405601,0.0665904,0.1567843,0.0206997,1,SWOF,,,,
0.3605601,0.0784996,0.130508,0.0182574,1,SWOF,,,,
0.3805601,0.0918437,0.1078316,0.0162129,1,SWOF,,,,
0.4005601,0.1067296,0.0884244,0.0144851,1,SWOF,,,,
0.4205601,0.1232664,0.0719467,0.0130127,1,SWOF,,,,
0.4405601,0.1415637,0.0580639,0.0117484,1,SWOF,,,,
0.4605601,0.1617327,0.0464593,0.0106552,1,SWOF,,,,
0.4805601,0.1838902,0.0368343,0.0097039,1,SWOF,,,,
0.5005601,0.2081199,0.0289103,0.0088713,1,SWOF,,,,
0.5205601,0.2345116,0.0224406,0.0081387,1,SWOF,,,,
0.5405601,0.2631418,0.0172052,0.0074909,1,SWOF,,,,
0.5605601,0.2940693,0.0130097,0.0069155,1,SWOF,,,,
0.5805601,0.3273293,0.0096837,0.0064022,1,SWOF,,,,
0.6005601,0.3629269,0.0070789,0.0059425,1,SWOF,,,,
0.6205601,0.4008297,0.0050674,0.0055293,1,SWOF,,,,
0.6405601,0.4409586,0.0035392,0.0051565,1,SWOF,,,,
0.6605601,0.4831786,0.0024003,0.0048193,1,SWOF,,,,
0.6805601,0.5272878,0.0015711,0.0045132,1,SWOF,,,,
0.7005601,0.573006,0.0009842,0.0042346,1,SWOF,,,,
0.7205601,0.6199618,0.0005833,0.0039803,1,SWOF,,,,
0.7405601,0.6676781,0.0003217,0.0037476,1,SWOF,,,,
0.7605601,0.7155542,0.0001611,0.0035343,1,SWOF,,,,
0.7805601,0.7628398,7.03e-05,0.0033381,1,SWOF,,,,
0.8005601,0.808585,2.49e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8515203,6.3e-06,0.0029905,1,SWOF,,,,
0.8405601,0.8896113,8e-07,0.0028362,1,SWOF,,,,
0.8605601,0.9193203,0.0,0.0026932,1,SWOF,,,,
0.8611095,0.9199971,0.0,0.0026896,1,SWOF,,,,
0.8805601,0.9312009,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9427212,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9542415,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9657618,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9772821,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9888023,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.8189197,0.0
,,,,1,SGOF,0.07,0.007008,0.754505,0.0
,,,,1,SGOF,0.09,0.0143607,0.6914211,0.0
,,,,1,SGOF,0.11,0.022132,0.6298255,0.0
,,,,1,SGOF,0.13,0.0303849,0.5700756,0.0
,,,,1,SGOF,0.15,0.0391798,0.5125921,0.0
,,,,1,SGOF,0.17,0.048577,0.4577908,0.0
,,,,1,SGOF,0.19,0.0586377,0.4060437,0.0
,,,,1,SGOF,0.21,0.0694244,0.3576548,0.0
,,,,1,SGOF,0.23,0.0810009,0.3128457,0.0
,,,,1,SGOF,0.25,0.0934326,0.271751,0.0
,,,,1,SGOF,0.27,0.1067856,0.234418,0.0
,,,,1,SGOF,0.29,0.1211265,0.2008137,0.0
,,,,1,SGOF,0.31,0.1365214,0.1708346,0.0
