CONJPOS,CONKPOS,DATE,CONBPRES,PRESSURE,DRAWDOWN,CONIPOS,SWAT,DEPTH,WELLMODEL,CONIDX,SGAS,WELL
41,7,2018-07-03,272.3291015625,272.3291015625,0,29,0.17088395357131958,1612.0743408203125,STANDARD,8,0.0,R_A3
41,8,2018-07-03,272.468505859375,272.468505859375,0,29,0.19654010236263275,1614.1658935546875,STANDARD,9,0.0,R_A3
41,9,2018-07-03,272.7883605957031,272.7883605957031,0,29,0.7879957556724548,1616.25732421875,STANDARD,10,0.0,R_A3
41,10,2018-07-03,275.0859375,275.0859375,0,29,0.775936484336853,1618.348876953125,STANDARD,11,0.0,R_A3
41,11,2018-07-03,296.8716125488281,296.8716125488281,0,29,0.04800255224108696,1620.53662109375,STANDARD,12,0.0,R_A3
41,12,2018-07-03,297.0246276855469,297.0246276855469,0,29,0.05255359411239624,1622.8206787109375,STANDARD,13,0.0,R_A3
41,13,2018-07-03,297.1778564453125,297.1778564453125,0,29,0.36900028586387634,1625.104736328125,STANDARD,14,0.0,R_A3
41,15,2018-07-03,297.63800048828125,297.63800048828125,0,29,0.49375128746032715,1629.6729736328125,STANDARD,15,0.0,R_A3
41,16,2018-07-03,297.7696228027344,297.7696228027344,0,29,0.7984766960144043,1631.604248046875,STANDARD,16,0.0,R_A3
41,25,2018-07-03,294.4874267578125,294.4874267578125,0,29,0.6485246419906616,1634.165771484375,STANDARD,17,0.0,R_A3
41,26,2018-07-03,285.6371154785156,285.6371154785156,0,29,0.047123022377491,1637.71044921875,STANDARD,18,0.0,R_A3
41,27,2018-07-03,285.87396240234375,285.87396240234375,0,29,0.04987644776701927,1641.255126953125,STANDARD,19,0.0,R_A3
41,28,2018-07-03,290.3274230957031,290.3274230957031,0,29,0.8004538416862488,1644.7998046875,STANDARD,20,0.0,R_A3
41,29,2018-07-03,286.1579284667969,286.1579284667969,0,29,0.24112018942832947,1648.344482421875,STANDARD,21,0.0,R_A3
52,1,2018-09-12,278.8247985839844,278.8247985839844,0,30,0.12436992675065994,1631.44873046875,STANDARD,1,0.0,R_A4
