ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,14404848,2034248,957774,667904,94040891
Valysar,CentralSouth,68910921,12333661,9026127,6294370,886247382
Valysar,CentralNorth,26934963,4343787,2845270,1984149,279368226
Valysar,NorthHorst,5380839,659095,301496,185194,36279517
Valysar,CentralRamp,13123519,2076694,1382323,963963,135725979
Valysar,CentralHorst,82496095,13001389,9671040,6744100,949569345
Valysar,EastLowland,4316167,516770,152424,106293,14966032
Therys,WestLowland,4103629,775772,354806,247424,34837276
Therys,CentralSouth,20688911,3829029,2262181,1577532,222116545
Therys,CentralNorth,12293333,2453885,1450638,1011603,142433638
Therys,NorthHorst,8936003,1212955,543436,333806,65392612
Therys,CentralRamp,6723204,1656061,1275492,889464,125236575
Therys,CentralHorst,24471025,6235682,5017435,3498909,492646363
Therys,EastLowland,246,0,0,0,0
Volon,WestLowland,613263,97176,50950,35530,5002588
Volon,CentralSouth,35135068,6276048,4369362,3046975,429014119
Volon,CentralNorth,3298759,471256,237690,165753,23338051
Volon,NorthHorst,5070385,905551,633182,388932,76191851
Volon,CentralRamp,11945967,2167014,1611174,1123552,158196158
Volon,CentralHorst,75613785,12636338,9274736,6467738,910657519
Volon,EastLowland,22893,2021,0,0,0
