FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,18980631.0,0,18980631.0,44173632.0,0.0,3492436149.0,3492436149.0,75803378.0,30278031.0,45525347.0,0.0,30278031.0
2,0.0,0,0.0,69387916.0,0.0,0.0,0.0,71520911.0,0.0,71520911.0,0.0,0.0
3,17337943.0,0,17337943.0,48632839.0,0.0,3190181560.0,3190181560.0,77772225.0,27654508.0,50117717.0,0.0,27654508.0
4,0.0,0,0.0,71677898.0,0.0,0.0,0.0,73875172.0,0.0,73875172.0,0.0,0.0
5,12121199.0,0,12121199.0,34259495.0,0.0,2230300693.0,2230300693.0,54635907.0,19330756.0,35305151.0,0.0,19330756.0
6,0.0,0,0.0,53290351.0,0.0,0.0,0.0,54921599.0,0.0,54921599.0,0.0,0.0
