ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,281010673.49,41256178.53,30176547.91,18978960.63
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,217141274.51,36054998.03,27553705.42,17329374.19
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,127906626.86,24538565.68,19286568.17,12129916.88
LowerReek,Region_2,0.0,0.0,0.0,0.0
