DRAWDOWN,CONKPOS,CONIPOS,CONJPOS,DATE,SWAT,PRESSURE,DEPTH,WELLMODEL,SGAS,CONIDX,WELL,CONBPRES
0,26,29,41,2018-01-01,0.043834276497364044,300.6023864746094,1638.0748291015625,STANDARD,0.0,18,R_A3,300.6023864746094
0,27,29,41,2018-01-01,0.04868486896157265,300.82806396484375,1641.440185546875,STANDARD,0.0,19,R_A3,300.82806396484375
0,28,29,41,2018-01-01,0.8275667428970337,301.0537109375,1644.8055419921875,STANDARD,0.0,20,R_A3,301.0537109375
0,29,29,41,2018-01-01,0.05905258655548096,301.2793884277344,1648.1708984375,STANDARD,0.0,21,R_A3,301.2793884277344
0,1,30,52,2018-01-01,0.1158282458782196,300.2033996582031,1632.123779296875,STANDARD,0.0,1,R_A4,300.2033996582031
0,1,31,52,2018-01-01,0.15778785943984985,299.8323974609375,1626.590087890625,STANDARD,0.0,2,R_A4,299.8323974609375
0,2,31,52,2018-01-01,0.04893461614847183,299.9698181152344,1628.6396484375,STANDARD,0.0,3,R_A4,299.9698181152344
0,3,31,52,2018-01-01,0.051189836114645004,300.1072082519531,1630.689208984375,STANDARD,0.0,4,R_A4,300.1072082519531
0,4,31,52,2018-01-01,0.05273151397705078,300.24462890625,1632.73876953125,STANDARD,0.0,5,R_A4,300.24462890625
0,4,32,52,2018-01-01,0.053446292877197266,300.2016906738281,1632.0985107421875,STANDARD,0.0,6,R_A4,300.2016906738281
0,4,32,51,2018-01-01,0.05410078540444374,300.33892822265625,1634.1451416015625,STANDARD,0.0,7,R_A4,300.33892822265625
0,4,33,51,2018-01-01,0.054646432399749756,300.51434326171875,1636.7615966796875,STANDARD,0.0,8,R_A4,300.51434326171875
0,4,33,50,2018-01-01,0.05782995745539665,300.87994384765625,1642.2139892578125,STANDARD,0.0,9,R_A4,300.87994384765625
0,4,34,50,2018-01-01,0.05873545631766319,300.8103942871094,1641.1767578125,STANDARD,0.0,10,R_A4,300.8103942871094
0,3,34,50,2018-01-01,0.1377042680978775,300.6874084472656,1639.3428955078125,STANDARD,0.0,11,R_A4,300.6874084472656
0,3,35,50,2018-01-01,0.1376836597919464,300.7478332519531,1640.244140625,STANDARD,0.0,12,R_A4,300.7478332519531
0,2,35,50,2018-01-01,0.2230401635169983,300.6309814453125,1638.5009765625,STANDARD,0.0,13,R_A4,300.6309814453125
0,2,35,49,2018-01-01,0.23242944478988647,301.0440979003906,1644.6619873046875,STANDARD,0.0,14,R_A4,301.0440979003906
0,1,35,49,2018-01-01,0.3080672323703766,300.92608642578125,1642.902099609375,STANDARD,0.0,15,R_A4,300.92608642578125
0,27,36,49,2018-01-01,0.052799828350543976,300.8780212402344,1642.1854248046875,STANDARD,0.0,16,R_A4,300.8780212402344
0,27,36,48,2018-01-01,0.054365139454603195,300.895263671875,1642.4427490234375,STANDARD,0.0,17,R_A4,300.895263671875
0,27,37,48,2018-01-01,0.1431804746389389,301.3681640625,1649.49462890625,STANDARD,0.0,18,R_A4,301.3681640625
0,26,37,48,2018-01-01,0.187366783618927,300.9874267578125,1643.8167724609375,STANDARD,0.0,19,R_A4,300.9874267578125
0,26,38,48,2018-01-01,0.18877167999744415,301.19696044921875,1646.94140625,STANDARD,0.0,20,R_A4,301.19696044921875
0,27,38,48,2018-01-01,0.06283871829509735,301.5826416015625,1652.6922607421875,STANDARD,0.0,21,R_A4,301.5826416015625
0,27,38,47,2018-01-01,0.07632022351026535,302.2509460449219,1662.65625,STANDARD,0.0,22,R_A4,302.2509460449219
0,1,31,20,2018-01-01,1.0,303.8912353515625,1685.52392578125,STANDARD,0.0,1,R_A5,303.8912353515625
0,2,31,20,2018-01-01,1.0,304.09368896484375,1687.6605224609375,STANDARD,0.0,2,R_A5,304.09368896484375
0,3,31,20,2018-01-01,1.0,304.2961730957031,1689.797119140625,STANDARD,0.0,3,R_A5,304.2961730957031
0,4,31,20,2018-01-01,1.0,304.4986267089844,1691.9337158203125,STANDARD,0.0,4,R_A5,304.4986267089844
0,5,31,20,2018-01-01,1.0,304.70111083984375,1694.0703125,STANDARD,0.0,5,R_A5,304.70111083984375
0,6,31,20,2018-01-01,1.0,304.9035949707031,1696.20703125,STANDARD,0.0,6,R_A5,304.9035949707031
0,7,31,20,2018-01-01,1.0,305.411865234375,1698.3436279296875,STANDARD,0.0,7,R_A5,305.411865234375
0,11,31,21,2018-01-01,1.0,305.36236572265625,1701.0467529296875,STANDARD,0.0,8,R_A5,305.36236572265625
0,12,31,21,2018-01-01,1.0,305.5605773925781,1703.13818359375,STANDARD,0.0,9,R_A5,305.5605773925781
0,13,31,21,2018-01-01,1.0,305.770751953125,1705.2296142578125,STANDARD,0.0,10,R_A5,305.770751953125
0,14,31,21,2018-01-01,1.0,305.9689636230469,1707.321044921875,STANDARD,0.0,11,R_A5,305.9689636230469
0,15,31,21,2018-01-01,1.0,306.1671447753906,1709.4124755859375,STANDARD,0.0,12,R_A5,306.1671447753906
0,16,31,21,2018-01-01,1.0,306.5103759765625,1711.50390625,STANDARD,0.0,13,R_A5,306.5103759765625
0,17,31,21,2018-01-01,1.0,306.68585205078125,1713.3553466796875,STANDARD,0.0,14,R_A5,306.68585205078125
0,18,31,21,2018-01-01,1.0,306.7951965332031,1714.50927734375,STANDARD,0.0,15,R_A5,306.7951965332031
0,25,31,21,2018-01-01,1.0,306.78228759765625,1716.03076171875,STANDARD,0.0,16,R_A5,306.78228759765625
0,26,31,21,2018-01-01,1.0,306.9956970214844,1718.2822265625,STANDARD,0.0,17,R_A5,306.9956970214844
0,27,31,21,2018-01-01,1.0,307.5148620605469,1720.5338134765625,STANDARD,0.0,18,R_A5,307.5148620605469
0,28,31,21,2018-01-01,1.0,307.728271484375,1722.785400390625,STANDARD,0.0,19,R_A5,307.728271484375
0,29,31,21,2018-01-01,1.0,307.941650390625,1725.036865234375,STANDARD,0.0,20,R_A5,307.941650390625
0,1,17,42,2018-01-01,1.0,305.0148010253906,1694.153564453125,STANDARD,0.0,1,R_A6,305.0148010253906
0,2,17,42,2018-01-01,1.0,305.1601257324219,1695.687255859375,STANDARD,0.0,2,R_A6,305.1601257324219
0,3,17,42,2018-01-01,1.0,305.3054504394531,1697.2208251953125,STANDARD,0.0,3,R_A6,305.3054504394531
0,4,17,42,2018-01-01,1.0,305.4508056640625,1698.7545166015625,STANDARD,0.0,4,R_A6,305.4508056640625
0,5,17,42,2018-01-01,1.0,305.5961608886719,1700.2882080078125,STANDARD,0.0,5,R_A6,305.5961608886719
0,6,17,42,2018-01-01,1.0,305.7414855957031,1701.8218994140625,STANDARD,0.0,6,R_A6,305.7414855957031
0,7,17,42,2018-01-01,1.0,305.5877990722656,1703.35546875,STANDARD,0.0,7,R_A6,305.5877990722656
0,8,17,42,2018-01-01,1.0,305.7331237792969,1704.88916015625,STANDARD,0.0,8,R_A6,305.7331237792969
0,9,17,42,2018-01-01,1.0,306.1775207519531,1706.4227294921875,STANDARD,0.0,9,R_A6,306.1775207519531
0,10,17,42,2018-01-01,1.0,306.01708984375,1707.9564208984375,STANDARD,0.0,10,R_A6,306.01708984375
0,11,17,42,2018-01-01,1.0,306.202392578125,1709.910400390625,STANDARD,0.0,11,R_A6,306.202392578125
0,12,17,42,2018-01-01,1.0,306.4273986816406,1712.2845458984375,STANDARD,0.0,12,R_A6,306.4273986816406
0,13,17,42,2018-01-01,1.0,306.66436767578125,1714.65869140625,STANDARD,0.0,13,R_A6,306.66436767578125
0,14,17,42,2018-01-01,1.0,306.8893737792969,1717.032958984375,STANDARD,0.0,14,R_A6,306.8893737792969
0,15,17,42,2018-01-01,1.0,307.1144104003906,1719.4072265625,STANDARD,0.0,15,R_A6,307.1144104003906
0,16,17,42,2018-01-01,1.0,307.48443603515625,1721.7813720703125,STANDARD,0.0,16,R_A6,307.48443603515625
0,17,17,42,2018-01-01,1.0,307.70660400390625,1724.1256103515625,STANDARD,0.0,17,R_A6,307.70660400390625
0,18,17,42,2018-01-01,1.0,307.8283996582031,1725.41064453125,STANDARD,0.0,18,R_A6,307.8283996582031
0,25,17,42,2018-01-01,1.0,307.7643737792969,1726.392822265625,STANDARD,0.0,19,R_A6,307.7643737792969
0,26,17,42,2018-01-01,1.0,308.23211669921875,1728.1014404296875,STANDARD,0.0,20,R_A6,308.23211669921875
0,27,17,42,2018-01-01,1.0,308.39404296875,1729.8099365234375,STANDARD,0.0,21,R_A6,308.39404296875
0,28,17,42,2018-01-01,1.0,308.5559997558594,1731.5185546875,STANDARD,0.0,22,R_A6,308.5559997558594
0,29,17,42,2018-01-01,1.0,308.4121398925781,1733.2271728515625,STANDARD,0.0,23,R_A6,308.4121398925781
0,1,22,30,2018-03-01,0.05262317880988121,298.287109375,1641.4454345703125,STANDARD,0.0,1,R_A2,298.287109375
0,2,22,30,2018-03-01,0.05408935993909836,298.4048156738281,1643.2021484375,STANDARD,0.0,2,R_A2,298.4048156738281
0,3,22,30,2018-03-01,0.05794958025217056,298.5225524902344,1644.9588623046875,STANDARD,0.0,3,R_A2,298.5225524902344
0,4,22,30,2018-03-01,0.06357784569263458,298.6402893066406,1646.715576171875,STANDARD,0.0,4,R_A2,298.6402893066406
0,5,22,30,2018-03-01,0.0664624273777008,298.758056640625,1648.472412109375,STANDARD,0.0,5,R_A2,298.758056640625
0,6,22,30,2018-03-01,0.30002066493034363,298.9304504394531,1650.22900390625,STANDARD,0.0,6,R_A2,298.9304504394531
0,7,22,30,2018-03-01,0.8768069744110107,299.0814208984375,1651.9857177734375,STANDARD,0.0,7,R_A2,299.0814208984375
0,8,22,30,2018-03-01,0.8505494594573975,299.24725341796875,1653.7425537109375,STANDARD,0.0,8,R_A2,299.24725341796875
0,9,22,30,2018-03-01,0.6486079692840576,299.3724365234375,1655.499267578125,STANDARD,0.0,9,R_A2,299.3724365234375
0,10,22,30,2018-03-01,0.8951972723007202,299.63262939453125,1657.2559814453125,STANDARD,0.0,10,R_A2,299.63262939453125
0,11,22,30,2018-03-01,0.06964773684740067,299.6134948730469,1659.1593017578125,STANDARD,0.0,11,R_A2,299.6134948730469
0,12,22,30,2018-03-01,0.07504209131002426,299.7732849121094,1661.2091064453125,STANDARD,0.0,12,R_A2,299.7732849121094
0,13,22,30,2018-03-01,0.42998096346855164,299.9770812988281,1663.2589111328125,STANDARD,0.0,13,R_A2,299.9770812988281
0,14,22,30,2018-03-01,0.47583892941474915,300.1152038574219,1665.3087158203125,STANDARD,0.0,14,R_A2,300.1152038574219
0,15,22,30,2018-03-01,0.9016156196594238,300.2532653808594,1667.3585205078125,STANDARD,0.0,15,R_A2,300.2532653808594
0,16,22,30,2018-03-01,0.9163798689842224,300.4931335449219,1669.4083251953125,STANDARD,0.0,16,R_A2,300.4931335449219
0,16,22,29,2018-03-01,0.9783902764320374,300.4667663574219,1674.1512451171875,STANDARD,0.0,17,R_A2,300.4667663574219
0,17,22,29,2018-03-01,0.9556474685668945,300.6168518066406,1676.3326416015625,STANDARD,0.0,18,R_A2,300.6168518066406
0,18,22,29,2018-03-01,1.0,300.71893310546875,1677.8529052734375,STANDARD,-1.1812234523844722e-09,19,R_A2,300.71893310546875
0,25,22,29,2018-03-01,1.0,303.3221435546875,1679.1363525390625,STANDARD,-3.769889290190531e-18,20,R_A2,303.3221435546875
0,26,22,29,2018-03-01,1.0,303.44036865234375,1680.8438720703125,STANDARD,-4.4873383560699277e-17,21,R_A2,303.44036865234375
0,27,22,29,2018-03-01,1.0,303.8719177246094,1682.5513916015625,STANDARD,-1.7222773856080892e-16,22,R_A2,303.8719177246094
0,28,22,29,2018-03-01,1.0,303.99481201171875,1684.259033203125,STANDARD,-1.7716006435222992e-15,23,R_A2,303.99481201171875
0,29,22,29,2018-03-01,1.0,304.1313171386719,1685.966552734375,STANDARD,-1.150395933840944e-14,24,R_A2,304.1313171386719
0,1,31,20,2018-04-28,0.9999998211860657,276.5357666015625,1685.52392578125,STANDARD,-6.088042070473421e-09,1,R_A5,276.5357666015625
0,2,31,20,2018-04-28,0.9999998807907104,276.7374572753906,1687.6605224609375,STANDARD,-4.57371918116678e-09,2,R_A5,276.7374572753906
0,3,31,20,2018-04-28,0.9999999403953552,276.93890380859375,1689.797119140625,STANDARD,-2.1716548559425064e-09,3,R_A5,276.93890380859375
0,4,31,20,2018-04-28,0.9999999403953552,277.1406555175781,1691.9337158203125,STANDARD,-2.0772694675486036e-09,4,R_A5,277.1406555175781
0,5,31,20,2018-04-28,0.9999998807907104,277.3429260253906,1694.0703125,STANDARD,-3.617204979988742e-09,5,R_A5,277.3429260253906
0,6,31,20,2018-04-28,0.9999998807907104,277.5453796386719,1696.20703125,STANDARD,-4.742041870287039e-09,6,R_A5,277.5453796386719
0,7,31,20,2018-04-28,1.0,278.0689392089844,1698.3436279296875,STANDARD,-1.8061765624799442e-11,7,R_A5,278.0689392089844
0,11,31,21,2018-04-28,1.0,282.58197021484375,1701.0467529296875,STANDARD,-4.983184975770882e-10,8,R_A5,282.58197021484375
0,12,31,21,2018-04-28,1.0,282.78985595703125,1703.13818359375,STANDARD,-5.282081438906516e-10,9,R_A5,282.78985595703125
0,13,31,21,2018-04-28,1.0,282.9999084472656,1705.2296142578125,STANDARD,-2.342637542285253e-11,10,R_A5,282.9999084472656
0,14,31,21,2018-04-28,1.0,283.1973571777344,1707.321044921875,STANDARD,-2.013688001067937e-11,11,R_A5,283.1973571777344
0,15,31,21,2018-04-28,1.0,283.3975830078125,1709.4124755859375,STANDARD,-5.579113993708917e-12,12,R_A5,283.3975830078125
0,16,31,21,2018-04-28,1.0,283.7557373046875,1711.50390625,STANDARD,-8.962570269277492e-13,13,R_A5,283.7557373046875
0,17,31,21,2018-04-28,1.0,283.9446716308594,1713.3553466796875,STANDARD,-1.1986242077002829e-12,14,R_A5,283.9446716308594
0,18,31,21,2018-04-28,1.0,284.055908203125,1714.50927734375,STANDARD,-9.64386448303045e-13,15,R_A5,284.055908203125
0,25,31,21,2018-04-28,1.0,289.4111022949219,1716.03076171875,STANDARD,-4.804516159917505e-13,16,R_A5,289.4111022949219
0,26,31,21,2018-04-28,1.0,289.6260070800781,1718.2822265625,STANDARD,-3.1529480090143613e-13,17,R_A5,289.6260070800781
0,27,31,21,2018-04-28,1.0,298.83392333984375,1720.5338134765625,STANDARD,-1.008775676018114e-20,18,R_A5,298.83392333984375
0,28,31,21,2018-04-28,1.0,304.8092041015625,1722.785400390625,STANDARD,-1.2666388669803144e-22,19,R_A5,304.8092041015625
0,29,31,21,2018-04-28,1.0,306.8617248535156,1725.036865234375,STANDARD,-2.763480922400299e-24,20,R_A5,306.8617248535156
0,1,28,41,2018-07-03,0.6504063010215759,279.4423828125,1610.030517578125,STANDARD,0.0,1,R_A3,279.4423828125
0,2,28,41,2018-07-03,0.1351858377456665,279.5699157714844,1611.9813232421875,STANDARD,0.0,2,R_A3,279.5699157714844
0,3,29,41,2018-07-03,0.11934351176023483,279.154541015625,1605.9954833984375,STANDARD,0.0,3,R_A3,279.154541015625
0,4,29,41,2018-07-03,0.13910189270973206,279.28643798828125,1607.97314453125,STANDARD,0.0,4,R_A3,279.28643798828125
0,5,29,41,2018-07-03,0.8072381019592285,279.5614929199219,1609.950927734375,STANDARD,0.0,5,R_A3,279.5614929199219
0,6,29,41,2018-07-03,0.6510599851608276,279.645263671875,1611.9285888671875,STANDARD,0.0,6,R_A3,279.645263671875
0,7,29,41,2018-07-03,0.19516076147556305,279.804443359375,1613.9063720703125,STANDARD,0.0,7,R_A3,279.804443359375
0,8,29,41,2018-07-03,0.19780004024505615,279.93646240234375,1615.884033203125,STANDARD,0.0,8,R_A3,279.93646240234375
0,9,29,41,2018-07-03,0.7982635498046875,280.1734313964844,1617.86181640625,STANDARD,0.0,9,R_A3,280.1734313964844
0,10,29,41,2018-07-03,0.79597407579422,280.4561767578125,1619.8394775390625,STANDARD,0.0,10,R_A3,280.4561767578125
0,11,29,41,2018-07-03,0.04795524477958679,297.7694091796875,1621.994140625,STANDARD,0.0,11,R_A3,297.7694091796875
0,12,29,41,2018-07-03,0.054225604981184006,297.9256286621094,1624.32568359375,STANDARD,0.0,12,R_A3,297.9256286621094
0,13,29,41,2018-07-03,0.37502321600914,298.0820007324219,1626.6571044921875,STANDARD,0.0,13,R_A3,298.0820007324219
0,14,29,41,2018-07-03,0.355072945356369,298.1590270996094,1628.9886474609375,STANDARD,0.0,14,R_A3,298.1590270996094
0,15,29,41,2018-07-03,0.7966690063476562,298.1946716308594,1631.3201904296875,STANDARD,0.0,15,R_A3,298.1946716308594
0,16,29,41,2018-07-03,0.7761929035186768,298.2775573730469,1632.75634765625,STANDARD,0.0,16,R_A3,298.2775573730469
0,25,29,41,2018-07-03,0.27926623821258545,282.200927734375,1634.70947265625,STANDARD,0.0,17,R_A3,282.200927734375
0,26,29,41,2018-07-03,0.04412086308002472,282.4461669921875,1638.0748291015625,STANDARD,0.0,18,R_A3,282.4461669921875
0,27,29,41,2018-07-03,0.048953693360090256,282.67156982421875,1641.440185546875,STANDARD,0.0,19,R_A3,282.67156982421875
0,28,29,41,2018-07-03,0.8267459273338318,285.4154052734375,1644.8055419921875,STANDARD,0.0,20,R_A3,285.4154052734375
0,29,29,41,2018-07-03,0.05936187133193016,282.84051513671875,1648.1708984375,STANDARD,0.0,21,R_A3,282.84051513671875
0,1,30,52,2018-09-12,0.11611267924308777,280.051513671875,1632.123779296875,STANDARD,0.0,1,R_A4,280.051513671875
0,1,31,52,2018-09-12,0.15810135006904602,279.8104553222656,1626.590087890625,STANDARD,0.0,2,R_A4,279.8104553222656
0,2,31,52,2018-09-12,0.049082621932029724,279.9469909667969,1628.6396484375,STANDARD,0.0,3,R_A4,279.9469909667969
0,3,31,52,2018-09-12,0.0512780100107193,280.08355712890625,1630.689208984375,STANDARD,0.0,4,R_A4,280.08355712890625
0,4,31,52,2018-09-12,0.05277247354388237,280.22015380859375,1632.73876953125,STANDARD,0.0,5,R_A4,280.22015380859375
0,4,32,52,2018-09-12,0.053357720375061035,280.3118896484375,1632.0985107421875,STANDARD,0.0,6,R_A4,280.3118896484375
0,4,32,51,2018-09-12,0.05423187464475632,280.3132019042969,1634.1451416015625,STANDARD,0.0,7,R_A4,280.3132019042969
0,4,33,51,2018-09-12,0.054852355271577835,280.6282958984375,1636.7615966796875,STANDARD,0.0,8,R_A4,280.6282958984375
0,4,33,50,2018-09-12,0.05794987455010414,280.89794921875,1642.2139892578125,STANDARD,0.0,9,R_A4,280.89794921875
0,4,34,50,2018-09-12,0.059167638421058655,280.94207763671875,1641.1767578125,STANDARD,0.0,10,R_A4,280.94207763671875
0,3,34,50,2018-09-12,0.1387930065393448,280.8197021484375,1639.3428955078125,STANDARD,0.0,11,R_A4,280.8197021484375
0,3,35,50,2018-09-12,0.1378452032804489,280.9403991699219,1640.244140625,STANDARD,0.0,12,R_A4,280.9403991699219
0,2,35,50,2018-09-12,0.22323518991470337,280.824462890625,1638.5009765625,STANDARD,0.0,13,R_A4,280.824462890625
0,2,35,49,2018-09-12,0.23203879594802856,281.1497497558594,1644.6619873046875,STANDARD,0.0,14,R_A4,281.1497497558594
0,1,35,49,2018-09-12,0.3073817193508148,281.03228759765625,1642.902099609375,STANDARD,0.0,15,R_A4,281.03228759765625
0,27,36,49,2018-09-12,0.05474935472011566,280.2158203125,1642.1854248046875,STANDARD,0.0,16,R_A4,280.2158203125
0,27,36,48,2018-09-12,0.05563893914222717,279.9567565917969,1642.4427490234375,STANDARD,0.0,17,R_A4,279.9567565917969
0,27,37,48,2018-09-12,0.13880833983421326,280.7518005371094,1649.49462890625,STANDARD,0.0,18,R_A4,280.7518005371094
0,26,37,48,2018-09-12,0.18181097507476807,280.3731689453125,1643.8167724609375,STANDARD,0.0,19,R_A4,280.3731689453125
0,26,38,48,2018-09-12,0.17897965013980865,280.8555603027344,1646.94140625,STANDARD,0.0,20,R_A4,280.8555603027344
0,27,38,48,2018-09-12,0.05950147286057472,281.2373962402344,1652.6922607421875,STANDARD,0.0,21,R_A4,281.2373962402344
0,27,38,47,2018-09-12,0.07996779680252075,281.6851501464844,1662.65625,STANDARD,0.0,22,R_A4,281.6851501464844
0,1,17,42,2018-11-07,1.0,271.41912841796875,1694.153564453125,STANDARD,1.1208641301349229e-13,1,R_A6,271.41912841796875
0,2,17,42,2018-11-07,1.0,271.5551452636719,1695.687255859375,STANDARD,4.78311915899296e-14,2,R_A6,271.5551452636719
0,3,17,42,2018-11-07,1.0,271.68255615234375,1697.2208251953125,STANDARD,2.9862509085551783e-14,3,R_A6,271.68255615234375
0,4,17,42,2018-11-07,1.0,271.80181884765625,1698.7545166015625,STANDARD,5.440869041656131e-14,4,R_A6,271.80181884765625
0,5,17,42,2018-11-07,1.0,271.9216613769531,1700.2882080078125,STANDARD,3.9836406742765895e-14,5,R_A6,271.9216613769531
0,6,17,42,2018-11-07,1.0,272.05145263671875,1701.8218994140625,STANDARD,2.4067004899402944e-12,6,R_A6,272.05145263671875
0,7,17,42,2018-11-07,1.0,271.8978576660156,1703.35546875,STANDARD,3.782387163892009e-12,7,R_A6,271.8978576660156
0,8,17,42,2018-11-07,1.0,272.0430603027344,1704.88916015625,STANDARD,3.3834007644173436e-12,8,R_A6,272.0430603027344
0,9,17,42,2018-11-07,1.0,272.4873962402344,1706.4227294921875,STANDARD,3.3848865550745177e-12,9,R_A6,272.4873962402344
0,10,17,42,2018-11-07,1.0,272.3631896972656,1707.9564208984375,STANDARD,1.5733560287944925e-11,10,R_A6,272.3631896972656
0,11,17,42,2018-11-07,1.0,282.7715148925781,1709.910400390625,STANDARD,5.5908282628578006e-15,11,R_A6,282.7715148925781
0,12,17,42,2018-11-07,1.0,282.9961853027344,1712.2845458984375,STANDARD,2.8483098566772736e-15,12,R_A6,282.9961853027344
0,13,17,42,2018-11-07,1.0,283.23291015625,1714.65869140625,STANDARD,2.3692485622592123e-16,13,R_A6,283.23291015625
0,14,17,42,2018-11-07,1.0,283.4576721191406,1717.032958984375,STANDARD,1.8476657903725114e-16,14,R_A6,283.4576721191406
0,15,17,42,2018-11-07,1.0,283.6824645996094,1719.4072265625,STANDARD,1.1233610350326628e-16,15,R_A6,283.6824645996094
0,16,17,42,2018-11-07,1.0,284.0525817871094,1721.7813720703125,STANDARD,5.1544919455739566e-17,16,R_A6,284.0525817871094
