DEPTH,SWAT,CONJPOS,CONKPOS,DATE,WELLMODEL,CONIPOS,DRAWDOWN,SGAS,PRESSURE,CONBPRES,WELL,CONIDX
1640.4105224609375,0.05387503281235695,30,1,2018-01-01,STANDARD,22,0,0.0,300.7330322265625,300.7330322265625,R_A2,1
1642.2611083984375,0.05468073859810829,30,2,2018-01-01,STANDARD,22,0,0.0,300.85711669921875,300.85711669921875,R_A2,2
1644.1116943359375,0.056550659239292145,30,3,2018-01-01,STANDARD,22,0,0.0,300.981201171875,300.981201171875,R_A2,3
1645.9622802734375,0.06249605491757393,30,4,2018-01-01,STANDARD,22,0,0.0,301.1053161621094,301.1053161621094,R_A2,4
1647.8128662109375,0.1286918967962265,30,5,2018-01-01,STANDARD,22,0,0.0,301.2294006347656,301.2294006347656,R_A2,5
1649.6634521484375,0.6481541991233826,30,6,2018-01-01,STANDARD,22,0,0.0,301.353515625,301.353515625,R_A2,6
1651.5140380859375,0.8802388906478882,30,7,2018-01-01,STANDARD,22,0,0.0,301.4776306152344,301.4776306152344,R_A2,7
1653.3646240234375,0.8473392724990845,30,8,2018-01-01,STANDARD,22,0,0.0,301.60174560546875,301.60174560546875,R_A2,8
1655.2152099609375,0.8759161233901978,30,9,2018-01-01,STANDARD,22,0,0.0,301.7258605957031,301.7258605957031,R_A2,9
1657.0657958984375,0.6481541991233826,30,10,2018-01-01,STANDARD,22,0,0.0,301.8499755859375,301.8499755859375,R_A2,10
1658.9595947265625,0.06969323754310608,30,11,2018-01-01,STANDARD,22,0,0.0,301.97698974609375,301.97698974609375,R_A2,11
1660.8963623046875,0.0760384052991867,30,12,2018-01-01,STANDARD,22,0,0.0,302.1069030761719,302.1069030761719,R_A2,12
1662.833251953125,0.43337729573249817,30,13,2018-01-01,STANDARD,22,0,0.0,302.23681640625,302.23681640625,R_A2,13
1664.7701416015625,0.4650975167751312,30,14,2018-01-01,STANDARD,22,0,0.0,302.36676025390625,302.36676025390625,R_A2,14
1666.70703125,0.6459897756576538,30,15,2018-01-01,STANDARD,22,0,0.0,302.4966735839844,302.4966735839844,R_A2,15
1668.643798828125,0.9209380745887756,30,16,2018-01-01,STANDARD,22,0,0.0,302.6266174316406,302.6266174316406,R_A2,16
1670.5806884765625,0.9135711193084717,30,17,2018-01-01,STANDARD,22,0,0.0,302.75653076171875,302.75653076171875,R_A2,17
1672.4876708984375,0.9268888831138611,30,18,2018-01-01,STANDARD,22,0,0.0,302.8844909667969,302.8844909667969,R_A2,18
1672.921142578125,0.9329175353050232,29,18,2018-01-01,STANDARD,22,0,0.0,302.91357421875,302.91357421875,R_A2,19
1674.1710205078125,0.9481810927391052,29,19,2018-01-01,STANDARD,22,0,0.0,302.9974060058594,302.9974060058594,R_A2,20
1675.30712890625,0.28884387016296387,29,26,2018-01-01,STANDARD,22,0,0.0,303.0736389160156,303.0736389160156,R_A2,21
1677.0635986328125,0.6481541991233826,29,27,2018-01-01,STANDARD,22,0,0.0,303.1914978027344,303.1914978027344,R_A2,22
1678.820068359375,0.6481541991233826,29,28,2018-01-01,STANDARD,22,0,0.0,303.309326171875,303.309326171875,R_A2,23
1680.576416015625,0.6525232195854187,29,29,2018-01-01,STANDARD,22,0,0.0,303.42718505859375,303.42718505859375,R_A2,24
1682.3328857421875,1.0,29,30,2018-01-01,STANDARD,22,0,0.0,303.5888366699219,303.5888366699219,R_A2,25
1610.7637939453125,0.6481541991233826,41,1,2018-01-01,STANDARD,28,0,0.0,298.74560546875,298.74560546875,R_A3,1
1612.732666015625,0.19524754583835602,41,2,2018-01-01,STANDARD,28,0,0.0,298.8775634765625,298.8775634765625,R_A3,2
1614.701416015625,0.15308994054794312,41,3,2018-01-01,STANDARD,28,0,0.0,299.009521484375,299.009521484375,R_A3,3
1616.6702880859375,0.11823459714651108,41,4,2018-01-01,STANDARD,28,0,0.0,299.1414794921875,299.1414794921875,R_A3,4
1607.050537109375,0.26425838470458984,41,4,2018-01-01,STANDARD,29,0,0.0,298.4967346191406,298.4967346191406,R_A3,5
1609.0594482421875,0.6481541991233826,41,5,2018-01-01,STANDARD,29,0,0.0,298.6313781738281,298.6313781738281,R_A3,6
1611.0682373046875,0.32459768652915955,41,6,2018-01-01,STANDARD,29,0,0.0,298.7660217285156,298.7660217285156,R_A3,7
1613.0771484375,0.19462856650352478,41,7,2018-01-01,STANDARD,29,0,0.0,298.900634765625,298.900634765625,R_A3,8
1615.0859375,0.292123943567276,41,8,2018-01-01,STANDARD,29,0,0.0,299.0352783203125,299.0352783203125,R_A3,9
1617.0947265625,0.7938697338104248,41,9,2018-01-01,STANDARD,29,0,0.0,299.169921875,299.169921875,R_A3,10
1619.1036376953125,0.7996238470077515,41,10,2018-01-01,STANDARD,29,0,0.0,299.3045654296875,299.3045654296875,R_A3,11
1621.1932373046875,0.04854469746351242,41,11,2018-01-01,STANDARD,29,0,0.0,299.44464111328125,299.44464111328125,R_A3,12
1623.363525390625,0.05280723422765732,41,12,2018-01-01,STANDARD,29,0,0.0,299.5901184082031,299.5901184082031,R_A3,13
1625.533935546875,0.3658792972564697,41,13,2018-01-01,STANDARD,29,0,0.0,299.7356262207031,299.7356262207031,R_A3,14
1629.8746337890625,0.4958159029483795,41,15,2018-01-01,STANDARD,29,0,0.0,300.026611328125,300.026611328125,R_A3,15
1631.57666015625,0.8073705434799194,41,16,2018-01-01,STANDARD,29,0,0.0,300.1407165527344,300.1407165527344,R_A3,16
1634.0250244140625,1.0,41,26,2018-01-01,STANDARD,29,0,0.0,300.30487060546875,300.30487060546875,R_A3,17
1637.4384765625,0.04720352590084076,41,27,2018-01-01,STANDARD,29,0,0.0,300.53375244140625,300.53375244140625,R_A3,18
1640.8519287109375,0.05003601685166359,41,28,2018-01-01,STANDARD,29,0,0.0,300.76263427734375,300.76263427734375,R_A3,19
1644.2655029296875,0.6481541991233826,41,29,2018-01-01,STANDARD,29,0,0.0,300.99151611328125,300.99151611328125,R_A3,20
1647.678955078125,0.6481541991233826,41,30,2018-01-01,STANDARD,29,0,0.0,301.2204284667969,301.2204284667969,R_A3,21
1628.0816650390625,0.04743228107690811,52,1,2018-01-01,STANDARD,30,0,0.0,299.9064025878906,299.9064025878906,R_A4,1
1625.1722412109375,0.04708603397011757,52,1,2018-01-01,STANDARD,31,0,0.0,299.71136474609375,299.71136474609375,R_A4,2
1627.2235107421875,0.04823882132768631,52,2,2018-01-01,STANDARD,31,0,0.0,299.848876953125,299.848876953125,R_A4,3
1629.2747802734375,0.04998570308089256,52,3,2018-01-01,STANDARD,31,0,0.0,299.9864196777344,299.9864196777344,R_A4,4
1631.3260498046875,0.051968563348054886,52,4,2018-01-01,STANDARD,31,0,0.0,300.1239318847656,300.1239318847656,R_A4,5
1633.3773193359375,0.05379186570644379,52,5,2018-01-01,STANDARD,31,0,0.0,300.2614440917969,300.2614440917969,R_A4,6
1634.1329345703125,0.055996011942625046,52,5,2018-01-01,STANDARD,32,0,0.0,300.3121032714844,300.3121032714844,R_A4,7
1634.00439453125,0.6481541991233826,51,5,2018-01-01,STANDARD,32,0,0.0,300.3034973144531,300.3034973144531,R_A4,8
1638.0155029296875,0.6481541991233826,51,5,2018-01-01,STANDARD,33,0,0.0,300.5724182128906,300.5724182128906,R_A4,9
1636.1673583984375,0.20975752174854279,51,4,2018-01-01,STANDARD,33,0,0.0,300.4485168457031,300.4485168457031,R_A4,10
1641.0130615234375,0.8261574506759644,50,5,2018-01-01,STANDARD,33,0,0.0,300.7734375,300.7734375,R_A4,11
1641.6483154296875,0.6481541991233826,50,5,2018-01-01,STANDARD,34,0,0.0,300.8160095214844,300.8160095214844,R_A4,12
