FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,632349.0,0.0,632349.0,81138905.0,0.0,89047357.0,89047357.0,84809249.0,906795.0,83902453.0,0.0,906795.0,WestLowland,Valysar
2,5518460.0,0.0,5518460.0,15181572.0,0.0,777109514.0,777109514.0,23610897.0,7911683.0,15699215.0,0.0,7911683.0,CentralSouth,Valysar
3,3062859.0,0.0,3062859.0,10717786.0,-0.0,431311798.0,431311798.0,15474403.0,4391736.0,11082667.0,0.0,4391736.0,CentralNorth,Valysar
4,244104.0,61214.0,305318.0,3431820.0,398374789.0,47827301.0,446202090.0,5660611.0,397466.0,3549390.0,1713756.0,2111221.0,NorthHorst,Valysar
5,932513.0,0.0,932513.0,744127.0,0.0,131316467.0,131316467.0,2107283.0,1337524.0,769759.0,0.0,1337524.0,CentralRamp,Valysar
6,7246618.0,0.0,7246618.0,6125261.0,0.0,1020468697.0,1020468697.0,16731067.0,10395678.0,6335389.0,0.0,10395678.0,CentralHorst,Valysar
7,5687.0,0.0,5687.0,36464985.0,0.0,800830.0,800830.0,37700106.0,8154.0,37691952.0,0.0,8154.0,EastLowland,Valysar
8,169369.0,0.0,169369.0,108530807.0,0.0,23850538.0,23850538.0,112467237.0,242857.0,112224380.0,0.0,242857.0,WestLowland,Therys
9,997383.0,0.0,997383.0,5008755.0,0.0,140451536.0,140451536.0,6609789.0,1429750.0,5180039.0,0.0,1429750.0,CentralSouth,Therys
10,1382959.0,0.0,1382959.0,12016262.0,0.0,194748222.0,194748222.0,14407250.0,1982576.0,12424674.0,0.0,1982576.0,CentralNorth,Therys
11,371906.0,51788.0,423694.0,3757630.0,336294586.0,72867548.0,409162134.0,5937958.0,605568.0,3886213.0,1446177.0,2051745.0,NorthHorst,Therys
12,776481.0,0.0,776481.0,356944.0,0.0,109344062.0,109344062.0,1482669.0,1113451.0,369218.0,0.0,1113451.0,CentralRamp,Therys
13,3433008.0,0.0,3433008.0,4755645.0,-0.0,483436152.0,483436152.0,9842232.0,4923868.0,4918364.0,0.0,4923868.0,CentralHorst,Therys
14,0.0,0.0,0.0,18368703.0,0.0,0.0,0.0,18983672.0,0.0,18983672.0,0.0,0.0,EastLowland,Therys
15,0.0,0.0,0.0,80168635.0,0.0,0.0,0.0,82888550.0,0.0,82888550.0,0.0,0.0,WestLowland,Volon
16,3158652.0,0.0,3158652.0,33678677.0,0.0,444801375.0,444801375.0,39350862.0,4527473.0,34823388.0,0.0,4527473.0,CentralSouth,Volon
17,288478.0,0.0,288478.0,6130677.0,0.0,40623501.0,40623501.0,6752432.0,413537.0,6338895.0,0.0,413537.0,CentralNorth,Volon
18,310011.0,10794.0,320805.0,1963312.0,69883303.0,60740386.0,130623689.0,2835491.0,504752.0,2030368.0,300371.0,805123.0,NorthHorst,Volon
19,1224070.0,0.0,1224070.0,754040.0,-0.0,172373553.0,172373553.0,2534657.0,1754754.0,779903.0,0.0,1754754.0,CentralRamp,Volon
20,8094336.0,0.0,8094336.0,8773996.0,0.0,1139844348.0,1139844348.0,20680953.0,11606725.0,9074228.0,0.0,11606725.0,CentralHorst,Volon
21,0.0,0.0,0.0,34190497.0,0.0,0.0,0.0,35343592.0,0.0,35343592.0,0.0,0.0,EastLowland,Volon
