ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,12391737,1851443,968078,675089,95052596,0,0,0,0,0
Valysar,CentralSouth,58031562,10804580,8058221,5619401,791211686,0,0,0,0,0
Valysar,CentralNorth,35109600,6198727,4542594,3167778,446023173,0,0,0,0,0
Valysar,NorthHorst,5604785,717421,406568,249735,48923034,23003236,2884172,1844777,429017969,65640
Valysar,CentralRamp,13613907,2104795,1421959,991603,139617704,0,0,0,0,0
Valysar,CentralHorst,83619612,13529118,10562298,7365619,1037079190,0,0,0,0,0
Valysar,EastLowland,1615590,98029,10119,7057,993596,0,0,0,0,0
Therys,WestLowland,1897000,489893,271844,189571,26691538,0,0,0,0,0
Therys,CentralSouth,10625947,2195400,1450048,1011191,142375720,0,0,0,0,0
Therys,CentralNorth,17733195,3384493,1994618,1390947,195845334,0,0,0,0,0
Therys,NorthHorst,10909978,1465346,642203,394473,77277334,12444678,2122067,1456337,338682970,51818
Therys,CentralRamp,6612743,1481962,1112640,775899,109246647,0,0,0,0,0
Therys,CentralHorst,26945356,6491738,4947120,3449874,485742317,0,0,0,0,0
Therys,EastLowland,1592,487,258,180,25361,0,0,0,0,0
Volon,WestLowland,4735,417,0,0,0,0,0,0,0,0
Volon,CentralSouth,33788427,6308248,4739600,3305160,465366568,0,0,0,0,0
Volon,CentralNorth,5850420,849610,454339,316833,44610129,0,0,0,0,0
Volon,NorthHorst,5102756,819094,519620,319177,62526749,3033249,471105,334342,77754028,11896
Volon,CentralRamp,12697880,2403805,1802755,1257151,177006897,0,0,0,0,0
Volon,CentralHorst,81393068,15015767,11970207,8347425,1175317431,0,0,0,0,0
Volon,EastLowland,8351,570,0,0,0,0,0,0,0,0
