ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6345701,942791,488820,340879,47995742
Valysar,CentralSouth,64540928,12071697,9106214,6350219,894110879
Valysar,CentralNorth,32281447,5520598,4092774,2854096,401856769
Valysar,NorthHorst,3366256,342121,124106,76232,14933894
Valysar,CentralRamp,13703167,2223670,1578265,1100603,154964917
Valysar,CentralHorst,84558433,14957740,11575528,8072195,1136565099
Valysar,EastLowland,10159146,2188520,1614796,1126078,158551764
Therys,WestLowland,2765296,362157,164313,114584,16133361
Therys,CentralSouth,8418502,1904497,1342176,935966,131784076
Therys,CentralNorth,19103001,3218713,1879070,1310370,184500066
Therys,NorthHorst,4236145,644905,258388,158715,31092313
Therys,CentralRamp,6482207,1396485,1092877,762118,107306220
Therys,CentralHorst,26895382,6724046,5326058,3714127,522949089
Therys,EastLowland,953197,304263,219417,153010,21543854
Volon,WestLowland,481900,71598,37186,25932,3651220
Volon,CentralSouth,33661742,6133589,4741077,3306190,465511620
Volon,CentralNorth,7365496,1020657,537214,374626,52747370
Volon,NorthHorst,1925678,348591,247424,151980,29772912
Volon,CentralRamp,12688745,2247375,1816458,1266707,178352336
Volon,CentralHorst,76769664,13891881,11080979,7727322,1088006917
Volon,EastLowland,403520,54057,26874,18740,2638646
