ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5329827,992451,759564,529682,74579252
Valysar,CentralSouth,66460695,12519280,9550259,6659874,937710312
Valysar,CentralNorth,35902130,6839832,5173961,3608062,508015124
Valysar,NorthHorst,5799340,725083,331546,203652,39895446
Valysar,CentralRamp,13948030,2314212,1706687,1190158,167574250
Valysar,CentralHorst,83794735,14415397,11138118,7767168,1093617220
Valysar,EastLowland,3862319,646481,387192,270009,38017218
Therys,WestLowland,2575724,461511,229287,159894,22513009
Therys,CentralSouth,12673982,2501068,1557573,1086174,152933234
Therys,CentralNorth,17070829,3387027,1981394,1381725,194546875
Therys,NorthHorst,8666640,1330665,590051,362439,71001875
Therys,CentralRamp,6506858,1389193,1063424,741578,104414252
Therys,CentralHorst,26973288,6520182,5169877,3605214,507614199
Therys,EastLowland,282,99,0,0,0
Volon,WestLowland,427071,73386,44385,30952,4358039
Volon,CentralSouth,30512542,5313369,3764532,2625197,369627754
Volon,CentralNorth,4900729,630348,284071,198097,27892046
Volon,NorthHorst,5912464,1130611,913804,561305,109959593
Volon,CentralRamp,12911817,2269607,1664978,1161072,163478990
Volon,CentralHorst,77883033,13251140,9819862,6847881,964181706
Volon,EastLowland,0,0,0,0,0
