Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:21:58
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       278556857.94         48627317.70         38607310.18         24281326.73
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  278556857.94         48627317.70         38607310.18         24281326.73
MidReek    1                       196627076.09         40040337.90         32725628.17         20582155.74
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  196627076.09         40040337.90         32725628.17         20582155.74
LowerReek  1                       126317438.91         26770216.89         22178020.74         13948440.48
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  126317438.91         26770216.89         22178020.74         13948440.48
Totals     1                       601501372.94        115437872.49         93510959.09         58811922.95
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  601501372.94        115437872.49         93510959.09         58811922.95
