ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5391017,864936,514122,358523,50480041
Valysar,CentralSouth,69151125,12834454,9739890,6792113,956329579
Valysar,CentralNorth,39122822,6807014,5015541,3497588,492460431
Valysar,NorthHorst,4301278,716519,427389,262524,51428442
Valysar,CentralRamp,13624164,2095924,1464916,1021559,143835578
Valysar,CentralHorst,86056687,13731361,10440363,7280588,1025106864
Valysar,EastLowland,1648657,162703,73231,51067,7190303
Therys,WestLowland,2348020,420653,209128,145836,20533672
Therys,CentralSouth,18190203,4241929,2615098,1823639,256768341
Therys,CentralNorth,22254516,4077461,2402905,1675666,235933815
Therys,NorthHorst,7936528,979863,369919,227223,44512951
Therys,CentralRamp,6683380,1517637,1179680,822650,115829084
Therys,CentralHorst,30659360,7603804,5943741,4144868,583597433
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,243103,40729,23050,16074,2263247
Volon,CentralSouth,32896098,6077908,4477778,3122579,439659163
Volon,CentralNorth,7423625,997812,532225,371147,52257478
Volon,NorthHorst,5874096,1107684,847162,520370,101940452
Volon,CentralRamp,12105885,2149860,1629315,1136203,159977375
Volon,CentralHorst,83660008,14880780,11716584,8170561,1150415038
Volon,EastLowland,0,0,0,0,0
