FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,524179.0,0.0,524179.0,83898557.0,-0.0,73814823.0,73814823.0,87509049.0,751812.0,86757237.0,0.0,751812.0,WestLowland,Valysar
2,6996130.0,0.0,6996130.0,13312693.0,0.0,985195025.0,985195025.0,23797429.0,10030078.0,13767350.0,0.0,10030078.0,CentralSouth,Valysar
3,3134117.0,0.0,3134117.0,13173550.0,0.0,441346380.0,441346380.0,18116398.0,4493763.0,13622635.0,0.0,4493763.0,CentralNorth,Valysar
4,189263.0,96982.0,286245.0,3745164.0,632726486.0,37082393.0,669808879.0,6905159.0,308180.0,3873571.0,2723408.0,3031588.0,NorthHorst,Valysar
5,971962.0,0.0,971962.0,664573.0,0.0,136871621.0,136871621.0,2081646.0,1394184.0,687461.0,0.0,1394184.0,CentralRamp,Valysar
6,6769744.0,0.0,6769744.0,6293206.0,0.0,953315376.0,953315376.0,16220858.0,9711617.0,6509241.0,0.0,9711617.0,CentralHorst,Valysar
7,24856.0,0.0,24856.0,39015531.0,0.0,3500198.0,3500198.0,40364288.0,35639.0,40328649.0,0.0,35639.0,EastLowland,Valysar
8,136466.0,0.0,136466.0,106899995.0,0.0,19217172.0,19217172.0,110735659.0,195719.0,110539939.0,0.0,195719.0,WestLowland,Therys
9,1896491.0,0.0,1896491.0,4642490.0,0.0,267063838.0,267063838.0,7519732.0,2718439.0,4801294.0,0.0,2718439.0,CentralSouth,Therys
10,1534330.0,0.0,1534330.0,11559600.0,0.0,216064330.0,216064330.0,14152647.0,2199589.0,11953058.0,0.0,2199589.0,CentralNorth,Therys
11,228415.0,66660.0,295075.0,3758007.0,432917939.0,44753376.0,477671314.0,6120676.0,371929.0,3886787.0,1861959.0,2233889.0,NorthHorst,Therys
12,810306.0,0.0,810306.0,278037.0,0.0,114107232.0,114107232.0,1449610.0,1162009.0,287601.0,0.0,1162009.0,CentralRamp,Therys
13,4128188.0,0.0,4128188.0,4254037.0,0.0,581331365.0,581331365.0,10321097.0,5921450.0,4399647.0,0.0,5921450.0,CentralHorst,Therys
14,0.0,0.0,0.0,18185739.0,0.0,0.0,0.0,18794740.0,0.0,18794740.0,0.0,0.0,EastLowland,Therys
15,46949.0,0.0,46949.0,81604668.0,0.0,6611297.0,6611297.0,84440767.0,67325.0,84373442.0,0.0,67325.0,WestLowland,Volon
16,2962501.0,0.0,2962501.0,36180724.0,0.0,417179431.0,417179431.0,41659126.0,4246340.0,37412786.0,0.0,4246340.0,CentralSouth,Volon
17,366622.0,0.0,366622.0,6314104.0,0.0,51627752.0,51627752.0,7054362.0,525532.0,6528831.0,0.0,525532.0,CentralNorth,Volon
18,291076.0,20576.0,311652.0,1625210.0,133052480.0,57030431.0,190082910.0,2726600.0,473961.0,1680791.0,571847.0,1045808.0,NorthHorst,Volon
19,932579.0,0.0,932579.0,939915.0,0.0,131325824.0,131325824.0,2309132.0,1336994.0,972138.0,0.0,1336994.0,CentralRamp,Volon
20,7745511.0,0.0,7745511.0,8906365.0,0.0,1090722901.0,1090722901.0,20318776.0,11107415.0,9211360.0,0.0,11107415.0,CentralHorst,Volon
21,0.0,0.0,0.0,33952414.0,0.0,0.0,0.0,35098506.0,0.0,35098506.0,0.0,0.0,EastLowland,Volon
