PRESSURE,CONKPOS,CONIDX,CONIPOS,WELLMODEL,DRAWDOWN,WELL,CONJPOS,SWAT,SGAS,DEPTH,DATE,CONBPRES
303.4151611328125,27,20,22,STANDARD,0,R_A2,29,1.0,0.0,1679.951904296875,2018-01-01,303.4151611328125
303.5323486328125,28,21,22,STANDARD,0,R_A2,29,0.8418954610824585,0.0,1681.698486328125,2018-01-01,303.5323486328125
304.0,29,22,22,STANDARD,0,R_A2,29,1.0,0.0,1683.4449462890625,2018-01-01,304.0
304.1654968261719,30,23,22,STANDARD,0,R_A2,29,1.0,0.0,1685.19140625,2018-01-01,304.1654968261719
298.5973205566406,1,1,28,STANDARD,0,R_A3,41,0.6481541991233826,0.0,1608.1058349609375,2018-01-01,298.5973205566406
298.731689453125,2,2,28,STANDARD,0,R_A3,41,0.1477019190788269,0.0,1610.111083984375,2018-01-01,298.731689453125
298.24078369140625,2,3,29,STANDARD,0,R_A3,41,0.18648143112659454,0.0,1602.7857666015625,2018-01-01,298.24078369140625
298.3794860839844,3,4,29,STANDARD,0,R_A3,41,0.12876202166080475,0.0,1604.8555908203125,2018-01-01,298.3794860839844
298.5181884765625,4,5,29,STANDARD,0,R_A3,41,0.13802042603492737,0.0,1606.9254150390625,2018-01-01,298.5181884765625
298.65692138671875,5,6,29,STANDARD,0,R_A3,41,0.8070777654647827,0.0,1608.995361328125,2018-01-01,298.65692138671875
298.795654296875,6,7,29,STANDARD,0,R_A3,41,0.6481541991233826,0.0,1611.065185546875,2018-01-01,298.795654296875
298.9343566894531,7,8,29,STANDARD,0,R_A3,41,0.19360996782779694,0.0,1613.1351318359375,2018-01-01,298.9343566894531
299.0730895996094,8,9,29,STANDARD,0,R_A3,41,0.23178799450397491,0.0,1615.2049560546875,2018-01-01,299.0730895996094
299.21185302734375,9,10,29,STANDARD,0,R_A3,41,0.7965493202209473,0.0,1617.2747802734375,2018-01-01,299.21185302734375
299.3505859375,10,11,29,STANDARD,0,R_A3,41,0.7976917624473572,0.0,1619.3447265625,2018-01-01,299.3505859375
299.4949951171875,11,12,29,STANDARD,0,R_A3,41,0.050041962414979935,0.0,1621.4991455078125,2018-01-01,299.4949951171875
299.6451110839844,12,13,29,STANDARD,0,R_A3,41,0.05334288626909256,0.0,1623.73828125,2018-01-01,299.6451110839844
299.7951965332031,13,14,29,STANDARD,0,R_A3,41,0.37216347455978394,0.0,1625.9775390625,2018-01-01,299.7951965332031
299.9453125,14,15,29,STANDARD,0,R_A3,41,0.2513257563114166,0.0,1628.2166748046875,2018-01-01,299.9453125
300.0954284667969,15,16,29,STANDARD,0,R_A3,41,0.5052000880241394,0.0,1630.4559326171875,2018-01-01,300.0954284667969
300.2297668457031,16,17,29,STANDARD,0,R_A3,41,0.8103075623512268,0.0,1632.459716796875,2018-01-01,300.2297668457031
300.407958984375,26,18,29,STANDARD,0,R_A3,41,0.21207360923290253,0.0,1635.117431640625,2018-01-01,300.407958984375
300.64447021484375,27,19,29,STANDARD,0,R_A3,41,0.0434725247323513,0.0,1638.644775390625,2018-01-01,300.64447021484375
300.8809814453125,28,20,29,STANDARD,0,R_A3,41,0.04623337835073471,0.0,1642.1719970703125,2018-01-01,300.8809814453125
301.1175231933594,29,21,29,STANDARD,0,R_A3,41,0.6481541991233826,0.0,1645.6993408203125,2018-01-01,301.1175231933594
301.35406494140625,30,22,29,STANDARD,0,R_A3,41,0.10234671831130981,0.0,1649.2266845703125,2018-01-01,301.35406494140625
300.2051696777344,1,1,30,STANDARD,0,R_A4,52,0.05011902377009392,0.0,1632.0928955078125,2018-01-01,300.2051696777344
299.8646240234375,1,2,31,STANDARD,0,R_A4,52,0.04826416075229645,0.0,1627.012939453125,2018-01-01,299.8646240234375
300.00103759765625,2,3,31,STANDARD,0,R_A4,52,0.04877987504005432,0.0,1629.0478515625,2018-01-01,300.00103759765625
300.137451171875,3,4,31,STANDARD,0,R_A4,52,0.05006285011768341,0.0,1631.082763671875,2018-01-01,300.137451171875
300.2738952636719,4,5,31,STANDARD,0,R_A4,52,0.051387760788202286,0.0,1633.1175537109375,2018-01-01,300.2738952636719
300.1636962890625,4,6,32,STANDARD,0,R_A4,52,0.05000079795718193,0.0,1631.473876953125,2018-01-01,300.1636962890625
300.2887878417969,5,7,32,STANDARD,0,R_A4,52,0.05266095697879791,0.0,1633.33984375,2018-01-01,300.2887878417969
300.5171813964844,5,8,32,STANDARD,0,R_A4,51,0.05624480918049812,0.0,1636.7464599609375,2018-01-01,300.5171813964844
300.39453125,4,9,32,STANDARD,0,R_A4,51,0.05377742648124695,0.0,1634.917236328125,2018-01-01,300.39453125
300.4085388183594,4,10,33,STANDARD,0,R_A4,51,0.05385207384824753,0.0,1635.125732421875,2018-01-01,300.4085388183594
300.5323791503906,5,11,33,STANDARD,0,R_A4,51,0.0563088096678257,0.0,1636.972900390625,2018-01-01,300.5323791503906
300.9311218261719,5,12,33,STANDARD,0,R_A4,50,0.06412649154663086,0.0,1642.919677734375,2018-01-01,300.9311218261719
300.7857666015625,5,13,34,STANDARD,0,R_A4,50,0.06019560992717743,0.0,1640.751953125,2018-01-01,300.7857666015625
300.6616516113281,4,14,34,STANDARD,0,R_A4,50,0.09716850519180298,0.0,1638.9010009765625,2018-01-01,300.6616516113281
300.7101745605469,4,15,35,STANDARD,0,R_A4,50,0.11116886883974075,0.0,1639.62451171875,2018-01-01,300.7101745605469
300.5919189453125,3,16,35,STANDARD,0,R_A4,50,0.19888713955879211,0.0,1637.861083984375,2018-01-01,300.5919189453125
300.93927001953125,3,17,35,STANDARD,0,R_A4,49,0.22281324863433838,0.0,1643.0411376953125,2018-01-01,300.93927001953125
300.8214416503906,2,18,35,STANDARD,0,R_A4,49,0.22514042258262634,0.0,1641.28369140625,2018-01-01,300.8214416503906
300.897705078125,29,19,36,STANDARD,0,R_A4,49,0.08113797008991241,0.0,1642.4210205078125,2018-01-01,300.897705078125
300.8753356933594,29,20,36,STANDARD,0,R_A4,48,0.054610785096883774,0.0,1642.0877685546875,2018-01-01,300.8753356933594
301.3417053222656,29,21,37,STANDARD,0,R_A4,48,0.8235703110694885,0.0,1649.042236328125,2018-01-01,301.3417053222656
301.77593994140625,29,22,38,STANDARD,0,R_A4,48,0.7025501728057861,0.0,1655.5167236328125,2018-01-01,301.77593994140625
301.3864440917969,28,23,38,STANDARD,0,R_A4,48,0.05640255659818649,0.0,1649.70947265625,2018-01-01,301.3864440917969
301.81512451171875,28,24,38,STANDARD,0,R_A4,47,0.21612021327018738,0.0,1656.1009521484375,2018-01-01,301.81512451171875
303.9136962890625,1,1,31,STANDARD,0,R_A5,20,1.0,0.0,1685.760986328125,2018-01-01,303.9136962890625
304.1107177734375,2,2,31,STANDARD,0,R_A5,20,1.0,0.0,1687.8402099609375,2018-01-01,304.1107177734375
304.3077392578125,3,3,31,STANDARD,0,R_A5,20,1.0,0.0,1689.91943359375,2018-01-01,304.3077392578125
304.5047912597656,4,4,31,STANDARD,0,R_A5,20,1.0,0.0,1691.9986572265625,2018-01-01,304.5047912597656
304.70184326171875,5,5,31,STANDARD,0,R_A5,20,1.0,0.0,1694.077880859375,2018-01-01,304.70184326171875
304.89886474609375,6,6,31,STANDARD,0,R_A5,20,1.0,0.0,1696.1571044921875,2018-01-01,304.89886474609375
305.4017028808594,7,7,31,STANDARD,0,R_A5,20,1.0,0.0,1698.236328125,2018-01-01,305.4017028808594
305.5987548828125,8,8,31,STANDARD,0,R_A5,20,1.0,0.0,1700.3155517578125,2018-01-01,305.5987548828125
305.32391357421875,11,9,31,STANDARD,0,R_A5,21,1.0,0.0,1700.64111328125,2018-01-01,305.32391357421875
305.5138244628906,12,10,31,STANDARD,0,R_A5,21,1.0,0.0,1702.644775390625,2018-01-01,305.5138244628906
305.7156677246094,13,11,31,STANDARD,0,R_A5,21,1.0,0.0,1704.6484375,2018-01-01,305.7156677246094
305.9055480957031,14,12,31,STANDARD,0,R_A5,21,1.0,0.0,1706.6519775390625,2018-01-01,305.9055480957031
306.0954284667969,15,13,31,STANDARD,0,R_A5,21,1.0,0.0,1708.6556396484375,2018-01-01,306.0954284667969
306.4303283691406,16,14,31,STANDARD,0,R_A5,21,1.0,0.0,1710.6593017578125,2018-01-01,306.4303283691406
306.6175842285156,17,15,31,STANDARD,0,R_A5,21,1.0,0.0,1712.63525390625,2018-01-01,306.6175842285156
306.7387390136719,18,16,31,STANDARD,0,R_A5,21,1.0,0.0,1713.913330078125,2018-01-01,306.7387390136719
306.7852478027344,19,17,31,STANDARD,0,R_A5,21,1.0,0.0,1714.404052734375,2018-01-01,306.7852478027344
306.7502136230469,26,18,31,STANDARD,0,R_A5,21,1.0,0.0,1715.6922607421875,2018-01-01,306.7502136230469
307.26483154296875,27,19,31,STANDARD,0,R_A5,21,1.0,0.0,1717.8953857421875,2018-01-01,307.26483154296875
307.4736328125,28,20,31,STANDARD,0,R_A5,21,1.0,0.0,1720.0986328125,2018-01-01,307.4736328125
307.68243408203125,29,21,31,STANDARD,0,R_A5,21,1.0,0.0,1722.3018798828125,2018-01-01,307.68243408203125
307.8912658691406,30,22,31,STANDARD,0,R_A5,21,1.0,0.0,1724.505126953125,2018-01-01,307.8912658691406
305.0619201660156,1,1,17,STANDARD,0,R_A6,42,1.0,0.0,1694.65087890625,2018-01-01,305.0619201660156
305.2080383300781,2,2,17,STANDARD,0,R_A6,42,1.0,0.0,1696.19287109375,2018-01-01,305.2080383300781
305.35418701171875,3,3,17,STANDARD,0,R_A6,42,1.0,0.0,1697.73486328125,2018-01-01,305.35418701171875
305.50030517578125,4,4,17,STANDARD,0,R_A6,42,1.0,0.0,1699.27685546875,2018-01-01,305.50030517578125
305.6464538574219,5,5,17,STANDARD,0,R_A6,42,1.0,0.0,1700.81884765625,2018-01-01,305.6464538574219
305.7925720214844,6,6,17,STANDARD,0,R_A6,42,1.0,0.0,1702.36083984375,2018-01-01,305.7925720214844
305.6396484375,7,7,17,STANDARD,0,R_A6,42,1.0,0.0,1703.90283203125,2018-01-01,305.6396484375
305.7857971191406,8,8,17,STANDARD,0,R_A6,42,1.0,0.0,1705.44482421875,2018-01-01,305.7857971191406
306.2309875488281,9,9,17,STANDARD,0,R_A6,42,1.0,0.0,1706.98681640625,2018-01-01,306.2309875488281
306.0713195800781,10,10,17,STANDARD,0,R_A6,42,1.0,0.0,1708.52880859375,2018-01-01,306.0713195800781
306.2518615722656,11,11,17,STANDARD,0,R_A6,42,1.0,0.0,1710.4326171875,2018-01-01,306.2518615722656
306.4665832519531,12,12,17,STANDARD,0,R_A6,42,1.0,0.0,1712.697998046875,2018-01-01,306.4665832519531
306.6932373046875,13,13,17,STANDARD,0,R_A6,42,1.0,0.0,1714.9635009765625,2018-01-01,306.6932373046875
306.907958984375,14,14,17,STANDARD,0,R_A6,42,1.0,0.0,1717.22900390625,2018-01-01,306.907958984375
307.1226501464844,15,15,17,STANDARD,0,R_A6,42,1.0,0.0,1719.494384765625,2018-01-01,307.1226501464844
307.4823913574219,16,16,17,STANDARD,0,R_A6,42,1.0,0.0,1721.7598876953125,2018-01-01,307.4823913574219
307.6971130371094,17,17,17,STANDARD,0,R_A6,42,1.0,0.0,1724.025390625,2018-01-01,307.6971130371094
307.853271484375,18,18,17,STANDARD,0,R_A6,42,1.0,0.0,1725.6729736328125,2018-01-01,307.853271484375
307.8262939453125,26,19,17,STANDARD,0,R_A6,42,1.0,0.0,1727.0460205078125,2018-01-01,307.8262939453125
308.29473876953125,27,20,17,STANDARD,0,R_A6,42,1.0,0.0,1728.76220703125,2018-01-01,308.29473876953125
308.4573974609375,28,21,17,STANDARD,0,R_A6,42,1.0,0.0,1730.4783935546875,2018-01-01,308.4573974609375
308.62005615234375,29,22,17,STANDARD,0,R_A6,42,1.0,0.0,1732.194580078125,2018-01-01,308.62005615234375
308.4769287109375,30,23,17,STANDARD,0,R_A6,42,1.0,0.0,1733.9107666015625,2018-01-01,308.4769287109375
298.95330810546875,1,1,22,STANDARD,0,R_A2,30,0.053765956312417984,0.0,1641.152099609375,2018-03-01,298.95330810546875
299.0726013183594,2,2,22,STANDARD,0,R_A2,30,0.05462140589952469,0.0,1642.9317626953125,2018-03-01,299.0726013183594
299.19189453125,3,3,22,STANDARD,0,R_A2,30,0.05618571490049362,0.0,1644.71142578125,2018-03-01,299.19189453125
299.31121826171875,4,4,22,STANDARD,0,R_A2,30,0.061689287424087524,0.0,1646.490966796875,2018-03-01,299.31121826171875
299.4305114746094,5,5,22,STANDARD,0,R_A2,30,0.06548567861318588,0.0,1648.2706298828125,2018-03-01,299.4305114746094
299.5947570800781,6,6,22,STANDARD,0,R_A2,30,0.6881331205368042,0.0,1650.05029296875,2018-03-01,299.5947570800781
299.8138427734375,7,7,22,STANDARD,0,R_A2,30,0.867448091506958,0.0,1651.829833984375,2018-03-01,299.8138427734375
299.99755859375,8,8,22,STANDARD,0,R_A2,30,0.8705425262451172,0.0,1653.6094970703125,2018-03-01,299.99755859375
300.137451171875,9,9,22,STANDARD,0,R_A2,30,0.12152762711048126,0.0,1655.38916015625,2018-03-01,300.137451171875
300.2566223144531,10,10,22,STANDARD,0,R_A2,30,0.1535699963569641,0.0,1657.1688232421875,2018-03-01,300.2566223144531
300.3774719238281,11,11,22,STANDARD,0,R_A2,30,0.06682839244604111,0.0,1659.0828857421875,2018-03-01,300.3774719238281
300.7844543457031,12,12,22,STANDARD,0,R_A2,30,0.07433266192674637,0.0,1661.1314697265625,2018-03-01,300.7844543457031
300.8190612792969,13,13,22,STANDARD,0,R_A2,30,0.42508283257484436,0.0,1663.18017578125,2018-03-01,300.8190612792969
300.9566650390625,14,14,22,STANDARD,0,R_A2,30,0.4728504419326782,0.0,1665.228759765625,2018-03-01,300.9566650390625
301.09442138671875,15,15,22,STANDARD,0,R_A2,30,0.9070738554000854,0.0,1667.27734375,2018-03-01,301.09442138671875
301.23162841796875,16,16,22,STANDARD,0,R_A2,30,0.9171668291091919,0.0,1669.325927734375,2018-03-01,301.23162841796875
301.4559631347656,17,17,22,STANDARD,0,R_A2,29,0.9136059880256653,0.0,1674.537109375,2018-03-01,301.4559631347656
301.5829162597656,18,18,22,STANDARD,0,R_A2,29,0.9852592945098877,0.0,1676.4344482421875,2018-03-01,301.5829162597656
302.1054992675781,26,19,22,STANDARD,0,R_A2,29,0.6494728922843933,0.0,1678.2054443359375,2018-03-01,302.1054992675781
303.3633728027344,27,20,22,STANDARD,0,R_A2,29,1.0,-2.9454946053969694e-16,1679.951904296875,2018-03-01,303.3633728027344
303.451171875,28,21,22,STANDARD,0,R_A2,29,0.8418915271759033,0.0,1681.698486328125,2018-03-01,303.451171875
303.9481506347656,29,22,22,STANDARD,0,R_A2,29,1.0,-1.5560825333349806e-14,1683.4449462890625,2018-03-01,303.9481506347656
304.1223449707031,30,23,22,STANDARD,0,R_A2,29,1.0,-1.3718524437906967e-14,1685.19140625,2018-03-01,304.1223449707031
284.80377197265625,1,1,31,STANDARD,0,R_A5,20,0.9999999403953552,-2.047564784390943e-09,1685.760986328125,2018-04-28,284.80377197265625
285.0008239746094,2,2,31,STANDARD,0,R_A5,20,0.9999999403953552,-2.2188400006228903e-09,1687.8402099609375,2018-04-28,285.0008239746094
285.1979064941406,3,3,31,STANDARD,0,R_A5,20,0.9999999403953552,-2.512618779704212e-09,1689.91943359375,2018-04-28,285.1979064941406
285.3948974609375,4,4,31,STANDARD,0,R_A5,20,0.9999999403953552,-2.4214739102745853e-09,1691.9986572265625,2018-04-28,285.3948974609375
285.59185791015625,5,5,31,STANDARD,0,R_A5,20,0.9999999403953552,-2.243522034817147e-09,1694.077880859375,2018-04-28,285.59185791015625
285.78875732421875,6,6,31,STANDARD,0,R_A5,20,0.9999999403953552,-2.1755397483502747e-09,1696.1571044921875,2018-04-28,285.78875732421875
286.3112487792969,7,7,31,STANDARD,0,R_A5,20,1.0,-1.4290349285850379e-11,1698.236328125,2018-04-28,286.3112487792969
286.5443420410156,8,8,31,STANDARD,0,R_A5,20,1.0,-1.6862330975975226e-11,1700.3155517578125,2018-04-28,286.5443420410156
277.1413269042969,11,9,31,STANDARD,0,R_A5,21,1.0,-5.043729323084278e-12,1700.64111328125,2018-04-28,277.1413269042969
277.3677062988281,12,10,31,STANDARD,0,R_A5,21,1.0,-5.662341689277595e-12,1702.644775390625,2018-04-28,277.3677062988281
277.5694580078125,13,11,31,STANDARD,0,R_A5,21,1.0,-2.472706826621429e-13,1704.6484375,2018-04-28,277.5694580078125
277.75921630859375,14,12,31,STANDARD,0,R_A5,21,1.0,-8.666202114650592e-14,1706.6519775390625,2018-04-28,277.75921630859375
277.95025634765625,15,13,31,STANDARD,0,R_A5,21,1.0,-9.985769671002828e-14,1708.6556396484375,2018-04-28,277.95025634765625
278.2908935546875,16,14,31,STANDARD,0,R_A5,21,1.0,-1.803527623469095e-14,1710.6593017578125,2018-04-28,278.2908935546875
278.4844055175781,17,15,31,STANDARD,0,R_A5,21,1.0,-2.7690933449226254e-14,1712.63525390625,2018-04-28,278.4844055175781
278.606689453125,18,16,31,STANDARD,0,R_A5,21,1.0,-1.7982035131758334e-14,1713.913330078125,2018-04-28,278.606689453125
278.6534118652344,19,17,31,STANDARD,0,R_A5,21,1.0,0.0,1714.404052734375,2018-04-28,278.6534118652344
282.6832580566406,26,18,31,STANDARD,0,R_A5,21,1.0,-1.994441565296868e-15,1715.6922607421875,2018-04-28,282.6832580566406
283.2464904785156,27,19,31,STANDARD,0,R_A5,21,1.0,-2.5280276410791095e-15,1717.8953857421875,2018-04-28,283.2464904785156
290.0191955566406,28,20,31,STANDARD,0,R_A5,21,1.0,-2.0170746730523728e-22,1720.0986328125,2018-04-28,290.0191955566406
301.17138671875,29,21,31,STANDARD,0,R_A5,21,1.0,4.5465907553408915e-24,1722.3018798828125,2018-04-28,301.17138671875
305.8725891113281,30,22,31,STANDARD,0,R_A5,21,1.0,1.373874236076125e-25,1724.505126953125,2018-04-28,305.8725891113281
279.7982482910156,1,1,28,STANDARD,0,R_A3,41,0.6497899293899536,0.0,1608.1058349609375,2018-07-03,279.7982482910156
279.9297180175781,2,2,28,STANDARD,0,R_A3,41,0.14799761772155762,0.0,1610.111083984375,2018-07-03,279.9297180175781
279.41912841796875,2,3,29,STANDARD,0,R_A3,41,0.18698647618293762,0.0,1602.7857666015625,2018-07-03,279.41912841796875
279.55694580078125,3,4,29,STANDARD,0,R_A3,41,0.12972603738307953,0.0,1604.8555908203125,2018-07-03,279.55694580078125
279.6949768066406,4,5,29,STANDARD,0,R_A3,41,0.1391938179731369,0.0,1606.9254150390625,2018-07-03,279.6949768066406
279.9596252441406,5,6,29,STANDARD,0,R_A3,41,0.8046486377716064,0.0,1608.995361328125,2018-07-03,279.9596252441406
280.0989685058594,6,7,29,STANDARD,0,R_A3,41,0.6493799090385437,0.0,1611.065185546875,2018-07-03,280.0989685058594
280.2984924316406,7,8,29,STANDARD,0,R_A3,41,0.19494253396987915,0.0,1613.1351318359375,2018-07-03,280.2984924316406
280.4371643066406,8,9,29,STANDARD,0,R_A3,41,0.2337309718132019,0.0,1615.2049560546875,2018-07-03,280.4371643066406
280.7042236328125,9,10,29,STANDARD,0,R_A3,41,0.7947957515716553,0.0,1617.2747802734375,2018-07-03,280.7042236328125
283.4647521972656,10,11,29,STANDARD,0,R_A3,41,0.7960606813430786,0.0,1619.3447265625,2018-07-03,283.4647521972656
295.4750061035156,11,12,29,STANDARD,0,R_A3,41,0.05006742477416992,0.0,1621.4991455078125,2018-07-03,295.4750061035156
295.6249694824219,12,13,29,STANDARD,0,R_A3,41,0.05337357521057129,0.0,1623.73828125,2018-07-03,295.6249694824219
295.77532958984375,13,14,29,STANDARD,0,R_A3,41,0.3722912073135376,0.0,1625.9775390625,2018-07-03,295.77532958984375
295.9672546386719,14,15,29,STANDARD,0,R_A3,41,0.2516759932041168,0.0,1628.2166748046875,2018-07-03,295.9672546386719
296.3992919921875,15,16,29,STANDARD,0,R_A3,41,0.5052423477172852,0.0,1630.4559326171875,2018-07-03,296.3992919921875
296.5378112792969,16,17,29,STANDARD,0,R_A3,41,0.810096025466919,0.0,1632.459716796875,2018-07-03,296.5378112792969
286.1632995605469,26,18,29,STANDARD,0,R_A3,41,0.21200871467590332,0.0,1635.117431640625,2018-07-03,286.1632995605469
286.34454345703125,27,19,29,STANDARD,0,R_A3,41,0.04355110973119736,0.0,1638.644775390625,2018-07-03,286.34454345703125
286.58026123046875,28,20,29,STANDARD,0,R_A3,41,0.04634362831711769,0.0,1642.1719970703125,2018-07-03,286.58026123046875
286.80401611328125,29,21,29,STANDARD,0,R_A3,41,0.6506683826446533,0.0,1645.6993408203125,2018-07-03,286.80401611328125
286.9501647949219,30,22,29,STANDARD,0,R_A3,41,0.10471101850271225,0.0,1649.2266845703125,2018-07-03,286.9501647949219
280.724365234375,1,1,30,STANDARD,0,R_A4,52,0.05021091550588608,0.0,1632.0928955078125,2018-09-12,280.724365234375
280.4093322753906,1,2,31,STANDARD,0,R_A4,52,0.04835100844502449,0.0,1627.012939453125,2018-09-12,280.4093322753906
280.5450439453125,2,3,31,STANDARD,0,R_A4,52,0.04887453839182854,0.0,1629.0478515625,2018-09-12,280.5450439453125
280.6807861328125,3,4,31,STANDARD,0,R_A4,52,0.05016191303730011,0.0,1631.082763671875,2018-09-12,280.6807861328125
280.8164978027344,4,5,31,STANDARD,0,R_A4,52,0.0514916367828846,0.0,1633.1175537109375,2018-09-12,280.8164978027344
280.72479248046875,4,6,32,STANDARD,0,R_A4,52,0.05009991675615311,0.0,1631.473876953125,2018-09-12,280.72479248046875
280.8492431640625,5,7,32,STANDARD,0,R_A4,52,0.05275951698422432,0.0,1633.33984375,2018-09-12,280.8492431640625
281.0586242675781,5,8,32,STANDARD,0,R_A4,51,0.056361082941293716,0.0,1636.7464599609375,2018-09-12,281.0586242675781
280.93658447265625,4,9,32,STANDARD,0,R_A4,51,0.053899459540843964,0.0,1634.917236328125,2018-09-12,280.93658447265625
280.9619140625,4,10,33,STANDARD,0,R_A4,51,0.05398397520184517,0.0,1635.125732421875,2018-09-12,280.9619140625
281.08514404296875,5,11,33,STANDARD,0,R_A4,51,0.05642302334308624,0.0,1636.972900390625,2018-09-12,281.08514404296875
281.4700927734375,5,12,33,STANDARD,0,R_A4,50,0.0642782598733902,0.0,1642.919677734375,2018-09-12,281.4700927734375
281.3160095214844,5,13,34,STANDARD,0,R_A4,50,0.06028032675385475,0.0,1640.751953125,2018-09-12,281.3160095214844
281.1925048828125,4,14,34,STANDARD,0,R_A4,50,0.0973537415266037,0.0,1638.9010009765625,2018-09-12,281.1925048828125
281.2103576660156,4,15,35,STANDARD,0,R_A4,50,0.11139222234487534,0.0,1639.62451171875,2018-09-12,281.2103576660156
281.0929870605469,3,16,35,STANDARD,0,R_A4,50,0.199175626039505,0.0,1637.861083984375,2018-09-12,281.0929870605469
281.4068298339844,3,17,35,STANDARD,0,R_A4,49,0.22309061884880066,0.0,1643.0411376953125,2018-09-12,281.4068298339844
281.2884216308594,2,18,35,STANDARD,0,R_A4,49,0.22545717656612396,0.0,1641.28369140625,2018-09-12,281.2884216308594
277.508056640625,29,19,36,STANDARD,0,R_A4,49,0.08302610367536545,0.0,1642.4210205078125,2018-09-12,277.508056640625
277.0870361328125,29,20,36,STANDARD,0,R_A4,48,0.05562485381960869,0.0,1642.0877685546875,2018-09-12,277.0870361328125
291.246826171875,29,21,37,STANDARD,0,R_A4,48,0.8230267763137817,0.0,1649.042236328125,2018-09-12,291.246826171875
279.27392578125,29,22,38,STANDARD,0,R_A4,48,0.7029498815536499,0.0,1655.5167236328125,2018-09-12,279.27392578125
278.5616760253906,28,23,38,STANDARD,0,R_A4,48,0.05781642720103264,0.0,1649.70947265625,2018-09-12,278.5616760253906
278.64697265625,28,24,38,STANDARD,0,R_A4,47,0.21125249564647675,0.0,1656.1009521484375,2018-09-12,278.64697265625
276.8038330078125,1,1,17,STANDARD,0,R_A6,42,1.0,-7.597381382860868e-13,1694.65087890625,2018-11-07,276.8038330078125
276.90155029296875,2,2,17,STANDARD,0,R_A6,42,1.0,-5.090241921544558e-13,1696.19287109375,2018-11-07,276.90155029296875
276.9736328125,3,3,17,STANDARD,0,R_A6,42,1.0,-5.794377998247224e-12,1697.73486328125,2018-11-07,276.9736328125
277.02618408203125,4,4,17,STANDARD,0,R_A6,42,1.0,-5.901758031931492e-13,1699.27685546875,2018-11-07,277.02618408203125
277.07659912109375,5,5,17,STANDARD,0,R_A6,42,1.0,-1.2474496262349088e-12,1700.81884765625,2018-11-07,277.07659912109375
277.1718444824219,6,6,17,STANDARD,0,R_A6,42,1.0,-6.457298584727766e-11,1702.36083984375,2018-11-07,277.1718444824219
277.0094909667969,7,7,17,STANDARD,0,R_A6,42,1.0,-1.327353921221075e-10,1703.90283203125,2018-11-07,277.0094909667969
277.1575622558594,8,8,17,STANDARD,0,R_A6,42,1.0,-8.061390444069616e-11,1705.44482421875,2018-11-07,277.1575622558594
277.6202392578125,9,9,17,STANDARD,0,R_A6,42,1.0,-5.4609264159288795e-12,1706.98681640625,2018-11-07,277.6202392578125
