order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time,report_step,observed,error
0,460994.9,5933813.29,1697.9,1648.9,Valysar,298.6641845703125,0.058861564844846725,0.0,0.9411384351551532,True,True,21,29,2,R_A2,2018-03-01,1,299.23,3.0
0,462753.44,5932869.64,1673.4,1624.4,Therys,296.94024658203125,0.052311815321445465,0.0,0.9476881846785544,True,True,28,40,11,R_A3,2018-07-03,1,298.52,3.0
1,462753.44,5932869.64,1690.7,1641.7,Volon,288.05267333984375,0.04670550674200058,0.0,0.9532944932579994,True,True,28,40,27,R_A3,2018-07-03,1,280.43,3.0
0,464008.82200000004,5931878.919,2578.7,1634.5379999999998,Valysar,281.4072265625,0.054943978786468506,0.0,0.9450560212135316,True,True,31,50,4,R_A4,2018-09-12,1,288.6,3.0
1,464291.761,5932429.155,3197.5,1643.655,Volon,280.31402587890625,0.056663170456886285,0.0,0.9433368295431136,True,True,35,48,28,R_A4,2018-09-12,1,282.13,3.0
0,461519.21,5935692.65,1737.8,1688.8,Valysar,282.10302734375,1.0,1.2517786807109132e-10,-1.2517786807109132e-10,True,True,30,19,3,R_A5,2018-04-28,1,278.7,3.0
1,461519.21,5935692.65,1769.1,1720.1,Volon,285.4676208496094,1.0,-1.661686874253679e-13,1.661686874253679e-13,True,True,30,20,25,R_A5,2018-04-28,1,286.55,3.0
0,461292.74,5931883.26,1759.9,1710.9,Therys,281.36483764648443,1.0,-2.5357169142203867e-10,2.5357169142203867e-10,True,True,16,41,10,R_A6,2018-11-07,1,280.85,3.0
1,461292.74,5931883.26,1777.4,1728.4,Volon,282.4540100097656,1.0,-3.356752538690583e-13,3.356752538690583e-13,True,True,16,41,25,R_A6,2018-11-07,1,286.41,3.0
