Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:50:51
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       293884706.49         44505894.71         30843001.32         19398113.72
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  293884706.49         44505894.71         30843001.32         19398113.72
MidReek    1                       224151382.78         35551701.69         26580665.26         16717399.27
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  224151382.78         35551701.69         26580665.26         16717399.27
LowerReek  1                       131793502.53         23027769.68         17406054.17         10947203.69
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  131793502.53         23027769.68         17406054.17         10947203.69
Totals     1                       649829591.81        103085366.08         74829720.75         47062716.68
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  649829591.81        103085366.08         74829720.75         47062716.68
