X_UTME,Y_UTMN,Z_TVDSS,POLY_ID
460501.787109375,5936054.932373047,1707.43896484375,0
460515.40234375,5936024.510498047,1704.151611328125,0
460528.57080078125,5935995.087890625,1700.9720458984375,0
460540.53369140625,5935967.696777344,1698.0157470703125,0
460570.15380859375,5935879.484863281,1688.6060791015625,0
460570.3994140625,5935878.205810547,1688.4720458984375,0
460571.48681640625,5935870.462890625,1687.3739013671875,0
460573.3818359375,5935853.967529297,1685.0303955078125,0
460579.49072265625,5935768.748779297,1672.889404296875,0
460576.5703125,5935699.772216797,1662.9888916015625,0
460574.63720703125,5935653.449462891,1656.34033203125,0
460566.77685546875,5935577.775878906,1645.4354248046875,0
460566.0947265625,5935568.647949219,1644.1224365234375,0
460564.30712890625,5935524.705322266,1638.9417724609375,0
460564.4033203125,5935508.842285156,1637.636962890625,0
460564.24755859375,5935444.729736328,1632.355224609375,0
460563.26953125,5935380.880126953,1626.4659423828125,0
460562.45947265625,5935356.210693359,1624.1708984375,0
460562.7626953125,5935348.634033203,1623.4910888671875,0
460562.138671875,5935338.484619141,1622.5335693359375,0
460559.07861328125,5935300.1630859375,1618.886474609375,0
460551.79443359375,5935227.8388671875,1611.9344482421875,0
460542.04541015625,5935179.869628906,1607.099609375,0
460538.8544921875,5935154.305908203,1606.0411376953125,0
460531.52099609375,5935116.466796875,1604.4288330078125,0
460515.4794921875,5935052.630126953,1601.6446533203125,0
460504.314453125,5934967.149169922,1598.0966796875,0
460498.1396484375,5934910.596435547,1596.6009521484375,0
460493.12841796875,5934887.069824219,1595.899658203125,0
460491.0478515625,5934852.857177734,1595.04833984375,0
460491.01513671875,5934850.451416016,1594.9921875,0
460496.98974609375,5934771.434326172,1596.920166015625,0
460504.896484375,5934673.418457031,1599.3153076171875,0
460505.0341796875,5934669.176513672,1599.41748046875,0
460504.90478515625,5934666.866699219,1599.4716796875,0
460501.19287109375,5934618.938964844,1600.58740234375,0
460495.26904296875,5934533.740478516,1602.89208984375,0
460493.38671875,5934492.414306641,1604.0074462890625,0
460493.33642578125,5934491.225830078,1604.041748046875,0
460478.693359375,5934398.691894531,1606.7421875,0
460475.126953125,5934363.767822266,1608.743896484375,0
460476.30126953125,5934342.763916016,1610.0306396484375,0
460469.51123046875,5934231.522949219,1616.5208740234375,0
460470.47265625,5934166.807861328,1620.4193115234375,0
460474.86474609375,5934145.574707031,1621.8004150390625,0
460490.57568359375,5934083.237060547,1627.91162109375,0
460498.22900390625,5934037.171142578,1632.40673828125,0
460508.4892578125,5933992.555786133,1636.775390625,0
460513.26953125,5933955.8037109375,1640.354736328125,0
460516.2841796875,5933917.887817383,1644.037353515625,0
460513.5244140625,5933885.471923828,1647.15771484375,0
