SWAT,PRESSURE,WELL,DRAWDOWN,DATE,WELLMODEL,DEPTH,CONIDX,CONJPOS,CONKPOS,SGAS,CONIPOS,CONBPRES
0.9229257106781006,302.5904846191406,R_A2,0,2018-01-01,STANDARD,1667.755126953125,16,30,16,0.0,22,302.5904846191406
0.9384701251983643,302.7686462402344,R_A2,0,2018-01-01,STANDARD,1670.410888671875,17,29,16,0.0,22,302.7686462402344
0.897121250629425,302.9085693359375,R_A2,0,2018-01-01,STANDARD,1672.4962158203125,18,29,17,0.0,22,302.9085693359375
0.9535282850265503,303.0361022949219,R_A2,0,2018-01-01,STANDARD,1674.3974609375,19,29,18,0.0,22,303.0361022949219
1.0,303.16845703125,R_A2,0,2018-01-01,STANDARD,1676.369873046875,20,29,25,0.0,22,303.16845703125
0.8329021334648132,303.288818359375,R_A2,0,2018-01-01,STANDARD,1678.163818359375,21,29,26,0.0,22,303.288818359375
0.8345934152603149,303.4091796875,R_A2,0,2018-01-01,STANDARD,1679.9578857421875,22,29,27,0.0,22,303.4091796875
1.0,303.8395690917969,R_A2,0,2018-01-01,STANDARD,1681.751953125,23,29,28,0.0,22,303.8395690917969
1.0,304.0095520019531,R_A2,0,2018-01-01,STANDARD,1683.5458984375,24,29,29,0.0,22,304.0095520019531
0.6481541991233826,298.5916442871094,R_A3,0,2018-01-01,STANDARD,1608.1163330078125,1,41,1,0.0,28,298.5916442871094
0.11823459714651108,298.72552490234375,R_A3,0,2018-01-01,STANDARD,1610.11376953125,2,41,2,0.0,28,298.72552490234375
0.11823459714651108,298.8594055175781,R_A3,0,2018-01-01,STANDARD,1612.111328125,3,41,3,0.0,28,298.8594055175781
0.11823459714651108,298.378662109375,R_A3,0,2018-01-01,STANDARD,1604.9378662109375,4,41,3,0.0,29,298.378662109375
0.13182371854782104,298.51611328125,R_A3,0,2018-01-01,STANDARD,1606.989013671875,5,41,4,0.0,29,298.51611328125
0.8075253963470459,298.653564453125,R_A3,0,2018-01-01,STANDARD,1609.0401611328125,6,41,5,0.0,29,298.653564453125
0.18935132026672363,298.7910461425781,R_A3,0,2018-01-01,STANDARD,1611.09130859375,7,41,6,0.0,29,298.7910461425781
0.19512122869491577,298.92852783203125,R_A3,0,2018-01-01,STANDARD,1613.1424560546875,8,41,7,0.0,29,298.92852783203125
0.19611306488513947,299.06597900390625,R_A3,0,2018-01-01,STANDARD,1615.193603515625,9,41,8,0.0,29,299.06597900390625
0.7923193573951721,299.2034606933594,R_A3,0,2018-01-01,STANDARD,1617.244873046875,10,41,9,0.0,29,299.2034606933594
0.7921265363693237,299.3409729003906,R_A3,0,2018-01-01,STANDARD,1619.2960205078125,11,41,10,0.0,29,299.3409729003906
0.0477459691464901,299.486328125,R_A3,0,2018-01-01,STANDARD,1621.464599609375,12,41,11,0.0,29,299.486328125
0.05275033414363861,299.6395568847656,R_A3,0,2018-01-01,STANDARD,1623.7506103515625,13,41,12,0.0,29,299.6395568847656
0.36485734581947327,299.7928161621094,R_A3,0,2018-01-01,STANDARD,1626.03662109375,14,41,13,0.0,29,299.7928161621094
0.18584150075912476,299.9460754394531,R_A3,0,2018-01-01,STANDARD,1628.3226318359375,15,41,14,0.0,29,299.9460754394531
0.43602848052978516,300.09930419921875,R_A3,0,2018-01-01,STANDARD,1630.608642578125,16,41,15,0.0,29,300.09930419921875
0.8021581768989563,300.2253112792969,R_A3,0,2018-01-01,STANDARD,1632.4876708984375,17,41,16,0.0,29,300.2253112792969
1.0,300.3929443359375,R_A3,0,2018-01-01,STANDARD,1634.988037109375,18,41,25,0.0,29,300.3929443359375
0.043312281370162964,300.6295471191406,R_A3,0,2018-01-01,STANDARD,1638.516845703125,19,41,26,0.0,29,300.6295471191406
0.052387919276952744,300.86614990234375,R_A3,0,2018-01-01,STANDARD,1642.04541015625,20,41,27,0.0,29,300.86614990234375
0.8102396726608276,301.102783203125,R_A3,0,2018-01-01,STANDARD,1645.57421875,21,41,28,0.0,29,301.102783203125
0.08268088102340698,301.33941650390625,R_A3,0,2018-01-01,STANDARD,1649.1029052734375,22,41,29,0.0,29,301.33941650390625
0.04924370348453522,300.1330261230469,R_A4,0,2018-01-01,STANDARD,1631.1114501953125,1,52,1,0.0,30,300.1330261230469
0.04856576398015022,299.91558837890625,R_A4,0,2018-01-01,STANDARD,1627.867919921875,2,52,1,0.0,31,299.91558837890625
0.049725163727998734,300.051025390625,R_A4,0,2018-01-01,STANDARD,1629.8883056640625,3,52,2,0.0,31,300.051025390625
0.05211053788661957,300.1864929199219,R_A4,0,2018-01-01,STANDARD,1631.90869140625,4,52,3,0.0,31,300.1864929199219
0.0537826232612133,300.3219299316406,R_A4,0,2018-01-01,STANDARD,1633.92919921875,5,52,4,0.0,31,300.3219299316406
0.054550349712371826,300.2799072265625,R_A4,0,2018-01-01,STANDARD,1633.302001953125,6,52,4,0.0,32,300.2799072265625
0.05591343343257904,300.4646911621094,R_A4,0,2018-01-01,STANDARD,1636.058349609375,7,51,4,0.0,32,300.4646911621094
0.05701648071408272,300.49627685546875,R_A4,0,2018-01-01,STANDARD,1636.529296875,8,51,4,0.0,33,300.49627685546875
0.09682804346084595,300.62078857421875,R_A4,0,2018-01-01,STANDARD,1638.386474609375,9,51,5,0.0,33,300.62078857421875
0.060621920973062515,300.9256896972656,R_A4,0,2018-01-01,STANDARD,1642.933349609375,10,50,5,0.0,33,300.9256896972656
0.05673123151063919,300.8361511230469,R_A4,0,2018-01-01,STANDARD,1641.597900390625,11,50,5,0.0,34,300.8361511230469
0.059898342937231064,300.71234130859375,R_A4,0,2018-01-01,STANDARD,1639.751708984375,12,50,4,0.0,34,300.71234130859375
0.06140356510877609,300.83929443359375,R_A4,0,2018-01-01,STANDARD,1641.6451416015625,13,50,4,0.0,35,300.83929443359375
0.22456316649913788,300.72222900390625,R_A4,0,2018-01-01,STANDARD,1639.8992919921875,14,50,3,0.0,35,300.72222900390625
0.2333603948354721,300.973388671875,R_A4,0,2018-01-01,STANDARD,1643.64453125,15,49,3,0.0,35,300.973388671875
0.22964854538440704,300.85711669921875,R_A4,0,2018-01-01,STANDARD,1641.9107666015625,16,49,2,0.0,35,300.85711669921875
0.09317556768655777,301.0600891113281,R_A4,0,2018-01-01,STANDARD,1644.9375,17,49,28,0.0,36,301.0600891113281
0.05520465597510338,300.9947509765625,R_A4,0,2018-01-01,STANDARD,1643.96337890625,18,48,28,0.0,36,300.9947509765625
0.28868311643600464,301.43975830078125,R_A4,0,2018-01-01,STANDARD,1650.5989990234375,19,48,28,0.0,37,301.43975830078125
1.0,301.0565490722656,R_A4,0,2018-01-01,STANDARD,1644.8848876953125,20,48,27,0.0,37,301.0565490722656
1.0,301.3569030761719,R_A4,0,2018-01-01,STANDARD,1649.363525390625,21,48,27,0.0,38,301.3569030761719
1.0,301.7962341308594,R_A4,0,2018-01-01,STANDARD,1655.9140625,22,47,27,0.0,38,301.7962341308594
1.0,303.8485412597656,R_A5,0,2018-01-01,STANDARD,1685.073486328125,1,20,1,0.0,31,303.8485412597656
1.0,304.0419006347656,R_A5,0,2018-01-01,STANDARD,1687.1141357421875,2,20,2,0.0,31,304.0419006347656
1.0,304.23529052734375,R_A5,0,2018-01-01,STANDARD,1689.15478515625,3,20,3,0.0,31,304.23529052734375
1.0,304.42864990234375,R_A5,0,2018-01-01,STANDARD,1691.1953125,4,20,4,0.0,31,304.42864990234375
1.0,304.6220397949219,R_A5,0,2018-01-01,STANDARD,1693.2359619140625,5,20,5,0.0,31,304.6220397949219
1.0,304.8154296875,R_A5,0,2018-01-01,STANDARD,1695.276611328125,6,20,6,0.0,31,304.8154296875
1.0,305.3146057128906,R_A5,0,2018-01-01,STANDARD,1697.3172607421875,7,20,7,0.0,31,305.3146057128906
1.0,305.50799560546875,R_A5,0,2018-01-01,STANDARD,1699.3577880859375,8,20,8,0.0,31,305.50799560546875
1.0,305.3875732421875,R_A5,0,2018-01-01,STANDARD,1701.3126220703125,9,21,11,0.0,31,305.3875732421875
1.0,305.576904296875,R_A5,0,2018-01-01,STANDARD,1703.310546875,10,21,12,0.0,31,305.576904296875
1.0,305.7781982421875,R_A5,0,2018-01-01,STANDARD,1705.308349609375,11,21,13,0.0,31,305.7781982421875
1.0,305.967529296875,R_A5,0,2018-01-01,STANDARD,1707.30615234375,12,21,14,0.0,31,305.967529296875
1.0,306.1568908691406,R_A5,0,2018-01-01,STANDARD,1709.303955078125,13,21,15,0.0,31,306.1568908691406
1.0,306.4912414550781,R_A5,0,2018-01-01,STANDARD,1711.3018798828125,14,21,16,0.0,31,306.4912414550781
1.0,306.6805725097656,R_A5,0,2018-01-01,STANDARD,1713.2996826171875,15,21,17,0.0,31,306.6805725097656
1.0,306.80462646484375,R_A5,0,2018-01-01,STANDARD,1714.6085205078125,16,21,18,0.0,31,306.80462646484375
1.0,306.8431091308594,R_A5,0,2018-01-01,STANDARD,1715.0147705078125,17,21,19,0.0,31,306.8431091308594
1.0,306.7988586425781,R_A5,0,2018-01-01,STANDARD,1716.205322265625,18,21,25,0.0,31,306.7988586425781
1.0,307.00628662109375,R_A5,0,2018-01-01,STANDARD,1718.3941650390625,19,21,26,0.0,31,307.00628662109375
1.0,307.51953125,R_A5,0,2018-01-01,STANDARD,1720.5828857421875,20,21,27,0.0,31,307.51953125
1.0,307.7269592285156,R_A5,0,2018-01-01,STANDARD,1722.7716064453125,21,21,28,0.0,31,307.7269592285156
1.0,307.9344177246094,R_A5,0,2018-01-01,STANDARD,1724.96044921875,22,21,29,0.0,31,307.9344177246094
1.0,305.0140380859375,R_A6,0,2018-01-01,STANDARD,1694.145751953125,1,42,1,0.0,17,305.0140380859375
1.0,305.1590576171875,R_A6,0,2018-01-01,STANDARD,1695.676025390625,2,42,2,0.0,17,305.1590576171875
1.0,305.3040771484375,R_A6,0,2018-01-01,STANDARD,1697.206298828125,3,42,3,0.0,17,305.3040771484375
1.0,305.4491271972656,R_A6,0,2018-01-01,STANDARD,1698.7366943359375,4,42,4,0.0,17,305.4491271972656
1.0,305.5941467285156,R_A6,0,2018-01-01,STANDARD,1700.26708984375,5,42,5,0.0,17,305.5941467285156
1.0,305.7391662597656,R_A6,0,2018-01-01,STANDARD,1701.79736328125,6,42,6,0.0,17,305.7391662597656
1.0,305.58514404296875,R_A6,0,2018-01-01,STANDARD,1703.32763671875,7,42,7,0.0,17,305.58514404296875
1.0,305.7301940917969,R_A6,0,2018-01-01,STANDARD,1704.8580322265625,8,42,8,0.0,17,305.7301940917969
1.0,306.17425537109375,R_A6,0,2018-01-01,STANDARD,1706.3883056640625,9,42,9,0.0,17,306.17425537109375
1.0,306.31927490234375,R_A6,0,2018-01-01,STANDARD,1707.9185791015625,10,42,10,0.0,17,306.31927490234375
1.0,306.1934814453125,R_A6,0,2018-01-01,STANDARD,1709.81640625,11,42,11,0.0,17,306.1934814453125
1.0,306.4081726074219,R_A6,0,2018-01-01,STANDARD,1712.081787109375,12,42,12,0.0,17,306.4081726074219
1.0,306.63482666015625,R_A6,0,2018-01-01,STANDARD,1714.34716796875,13,42,13,0.0,17,306.63482666015625
1.0,306.84954833984375,R_A6,0,2018-01-01,STANDARD,1716.612548828125,14,42,14,0.0,17,306.84954833984375
1.0,307.0642395019531,R_A6,0,2018-01-01,STANDARD,1718.8779296875,15,42,15,0.0,17,307.0642395019531
1.0,307.4239501953125,R_A6,0,2018-01-01,STANDARD,1721.143310546875,16,42,16,0.0,17,307.4239501953125
1.0,307.638671875,R_A6,0,2018-01-01,STANDARD,1723.40869140625,17,42,17,0.0,17,307.638671875
1.0,307.7890319824219,R_A6,0,2018-01-01,STANDARD,1724.9952392578125,18,42,18,0.0,17,307.7890319824219
1.0,307.7557373046875,R_A6,0,2018-01-01,STANDARD,1726.301513671875,19,42,25,0.0,17,307.7557373046875
1.0,307.9173278808594,R_A6,0,2018-01-01,STANDARD,1728.006591796875,20,42,26,0.0,17,307.9173278808594
1.0,308.3847351074219,R_A6,0,2018-01-01,STANDARD,1729.711669921875,21,42,27,0.0,17,308.3847351074219
1.0,308.54632568359375,R_A6,0,2018-01-01,STANDARD,1731.416748046875,22,42,28,0.0,17,308.54632568359375
1.0,308.40216064453125,R_A6,0,2018-01-01,STANDARD,1733.121826171875,23,42,29,0.0,17,308.40216064453125
0.05196104198694229,298.3363342285156,R_A2,0,2018-03-01,STANDARD,1639.7293701171875,1,30,1,0.0,22,298.3363342285156
0.054232534021139145,298.4547424316406,R_A2,0,2018-03-01,STANDARD,1641.49560546875,2,30,2,0.0,22,298.4547424316406
0.057232167571783066,298.5731506347656,R_A2,0,2018-03-01,STANDARD,1643.2618408203125,3,30,3,0.0,22,298.5731506347656
0.06167743727564812,298.69158935546875,R_A2,0,2018-03-01,STANDARD,1645.0281982421875,4,30,4,0.0,22,298.69158935546875
0.06565363705158234,298.80999755859375,R_A2,0,2018-03-01,STANDARD,1646.79443359375,5,30,5,0.0,22,298.80999755859375
0.31045785546302795,298.9532775878906,R_A2,0,2018-03-01,STANDARD,1648.560791015625,6,30,6,0.0,22,298.9532775878906
0.8696097731590271,299.08233642578125,R_A2,0,2018-03-01,STANDARD,1650.3270263671875,7,30,7,0.0,22,299.08233642578125
0.8660446405410767,299.2090148925781,R_A2,0,2018-03-01,STANDARD,1652.09326171875,8,30,8,0.0,22,299.2090148925781
0.8729529976844788,299.6051025390625,R_A2,0,2018-03-01,STANDARD,1653.8594970703125,9,30,9,0.0,22,299.6051025390625
0.8765764832496643,299.8991394042969,R_A2,0,2018-03-01,STANDARD,1655.625732421875,10,30,10,0.0,22,299.8991394042969
0.06688769906759262,299.7957458496094,R_A2,0,2018-03-01,STANDARD,1657.5313720703125,11,30,11,0.0,22,299.7957458496094
0.07339480519294739,299.93548583984375,R_A2,0,2018-03-01,STANDARD,1659.5760498046875,12,30,12,0.0,22,299.93548583984375
0.42193078994750977,300.0984191894531,R_A2,0,2018-03-01,STANDARD,1661.620849609375,13,30,13,0.0,22,300.0984191894531
0.46630939841270447,300.2363586425781,R_A2,0,2018-03-01,STANDARD,1663.6656494140625,14,30,14,0.0,22,300.2363586425781
0.9005822539329529,300.37811279296875,R_A2,0,2018-03-01,STANDARD,1665.71044921875,15,30,15,0.0,22,300.37811279296875
0.9228769540786743,300.5199279785156,R_A2,0,2018-03-01,STANDARD,1667.755126953125,16,30,16,0.0,22,300.5199279785156
0.9384306073188782,300.6658935546875,R_A2,0,2018-03-01,STANDARD,1670.410888671875,17,29,16,0.0,22,300.6658935546875
0.8970552086830139,300.8056335449219,R_A2,0,2018-03-01,STANDARD,1672.4962158203125,18,29,17,0.0,22,300.8056335449219
0.9534984230995178,300.9329833984375,R_A2,0,2018-03-01,STANDARD,1674.3974609375,19,29,18,0.0,22,300.9329833984375
1.0,302.8571472167969,R_A2,0,2018-03-01,STANDARD,1676.369873046875,20,29,25,-1.2276422893119261e-14,22,302.8571472167969
0.8328757286071777,302.7701416015625,R_A2,0,2018-03-01,STANDARD,1678.163818359375,21,29,26,0.0,22,302.7701416015625
0.8345772624015808,303.0890197753906,R_A2,0,2018-03-01,STANDARD,1679.9578857421875,22,29,27,0.0,22,303.0890197753906
1.0,302.74908447265625,R_A2,0,2018-03-01,STANDARD,1681.751953125,23,29,28,-1.4456864594336594e-09,22,302.74908447265625
1.0,302.8497314453125,R_A2,0,2018-03-01,STANDARD,1683.5458984375,24,29,29,-1.554722905972028e-09,22,302.8497314453125
1.0,284.7146911621094,R_A5,0,2018-04-28,STANDARD,1685.073486328125,1,20,1,-2.688882172474649e-10,31,284.7146911621094
1.0,284.9081115722656,R_A5,0,2018-04-28,STANDARD,1687.1141357421875,2,20,2,-7.109118294046368e-10,31,284.9081115722656
1.0,285.1015625,R_A5,0,2018-04-28,STANDARD,1689.15478515625,3,20,3,-8.782975458032638e-10,31,285.1015625
1.0,285.2949523925781,R_A5,0,2018-04-28,STANDARD,1691.1953125,4,20,4,-9.531859745948168e-10,31,285.2949523925781
1.0,285.48822021484375,R_A5,0,2018-04-28,STANDARD,1693.2359619140625,5,20,5,-6.902517446505385e-10,31,285.48822021484375
1.0,285.6814880371094,R_A5,0,2018-04-28,STANDARD,1695.276611328125,6,20,6,-6.879579128593605e-10,31,285.6814880371094
1.0,286.20166015625,R_A5,0,2018-04-28,STANDARD,1697.3172607421875,7,20,7,-4.786709223436603e-12,31,286.20166015625
1.0,286.4219970703125,R_A5,0,2018-04-28,STANDARD,1699.3577880859375,8,20,8,-3.7292582216741366e-12,31,286.4219970703125
1.0,274.74676513671875,R_A5,0,2018-04-28,STANDARD,1701.3126220703125,9,21,11,-1.3123434630668562e-11,31,274.74676513671875
1.0,274.9360656738281,R_A5,0,2018-04-28,STANDARD,1703.310546875,10,21,12,-1.4479415062773615e-11,31,274.9360656738281
1.0,275.13861083984375,R_A5,0,2018-04-28,STANDARD,1705.308349609375,11,21,13,-6.291496728975943e-13,31,275.13861083984375
1.0,275.3376770019531,R_A5,0,2018-04-28,STANDARD,1707.30615234375,12,21,14,0.0,31,275.3376770019531
1.0,275.53912353515625,R_A5,0,2018-04-28,STANDARD,1709.303955078125,13,21,15,-8.64007704357711e-13,31,275.53912353515625
1.0,275.89215087890625,R_A5,0,2018-04-28,STANDARD,1711.3018798828125,14,21,16,-1.1225052056482512e-13,31,275.89215087890625
1.0,276.1029968261719,R_A5,0,2018-04-28,STANDARD,1713.2996826171875,15,21,17,-1.6869945924143787e-13,31,276.1029968261719
1.0,276.2317199707031,R_A5,0,2018-04-28,STANDARD,1714.6085205078125,16,21,18,-6.902007990746556e-14,31,276.2317199707031
1.0,276.2709655761719,R_A5,0,2018-04-28,STANDARD,1715.0147705078125,17,21,19,0.0,31,276.2709655761719
1.0,283.2924499511719,R_A5,0,2018-04-28,STANDARD,1716.205322265625,18,21,25,-5.420924126253723e-12,31,283.2924499511719
1.0,283.6117248535156,R_A5,0,2018-04-28,STANDARD,1718.3941650390625,19,21,26,-4.158836469647653e-12,31,283.6117248535156
1.0,295.0447082519531,R_A5,0,2018-04-28,STANDARD,1720.5828857421875,20,21,27,-3.5846580118384953e-19,31,295.0447082519531
1.0,303.5721435546875,R_A5,0,2018-04-28,STANDARD,1722.7716064453125,21,21,28,-4.361669651719913e-21,31,303.5721435546875
1.0,306.8150329589844,R_A5,0,2018-04-28,STANDARD,1724.96044921875,22,21,29,-2.5410908963558636e-23,31,306.8150329589844
0.6500479578971863,275.0010986328125,R_A3,0,2018-07-03,STANDARD,1608.1163330078125,1,41,1,0.0,28,275.0010986328125
0.11853976547718048,275.1305847167969,R_A3,0,2018-07-03,STANDARD,1610.11376953125,2,41,2,0.0,28,275.1305847167969
0.11860419809818268,275.263671875,R_A3,0,2018-07-03,STANDARD,1612.111328125,3,41,3,0.0,28,275.263671875
0.11899847537279129,274.77301025390625,R_A3,0,2018-07-03,STANDARD,1604.9378662109375,4,41,3,0.0,29,274.77301025390625
0.13292500376701355,274.9096374511719,R_A3,0,2018-07-03,STANDARD,1606.989013671875,5,41,4,0.0,29,274.9096374511719
0.8056947588920593,275.1500549316406,R_A3,0,2018-07-03,STANDARD,1609.0401611328125,6,41,5,0.0,29,275.1500549316406
0.19026951491832733,275.2424011230469,R_A3,0,2018-07-03,STANDARD,1611.09130859375,7,41,6,0.0,29,275.2424011230469
0.19621606171131134,275.3793640136719,R_A3,0,2018-07-03,STANDARD,1613.1424560546875,8,41,7,0.0,29,275.3793640136719
0.1979421079158783,275.5163269042969,R_A3,0,2018-07-03,STANDARD,1615.193603515625,9,41,8,0.0,29,275.5163269042969
0.7910694479942322,275.7793884277344,R_A3,0,2018-07-03,STANDARD,1617.244873046875,10,41,9,0.0,29,275.7793884277344
0.7904692888259888,278.6689758300781,R_A3,0,2018-07-03,STANDARD,1619.2960205078125,11,41,10,0.0,29,278.6689758300781
0.04775194451212883,298.534423828125,R_A3,0,2018-07-03,STANDARD,1621.464599609375,12,41,11,0.0,29,298.534423828125
0.05275706201791763,298.6876220703125,R_A3,0,2018-07-03,STANDARD,1623.7506103515625,13,41,12,0.0,29,298.6876220703125
0.3648877441883087,298.8409118652344,R_A3,0,2018-07-03,STANDARD,1626.03662109375,14,41,13,0.0,29,298.8409118652344
0.1858612596988678,299.0085144042969,R_A3,0,2018-07-03,STANDARD,1628.3226318359375,15,41,14,0.0,29,299.0085144042969
0.43608027696609497,299.1830139160156,R_A3,0,2018-07-03,STANDARD,1630.608642578125,16,41,15,0.0,29,299.1830139160156
0.8021045923233032,299.31060791015625,R_A3,0,2018-07-03,STANDARD,1632.4876708984375,17,41,16,0.0,29,299.31060791015625
0.9999991655349731,288.7268981933594,R_A3,0,2018-07-03,STANDARD,1634.988037109375,18,41,25,-5.6454620533941124e-08,29,288.7268981933594
0.04358683526515961,286.0818786621094,R_A3,0,2018-07-03,STANDARD,1638.516845703125,19,41,26,0.0,29,286.0818786621094
0.05259452015161514,286.317626953125,R_A3,0,2018-07-03,STANDARD,1642.04541015625,20,41,27,0.0,29,286.317626953125
0.8095969557762146,289.9377136230469,R_A3,0,2018-07-03,STANDARD,1645.57421875,21,41,28,0.0,29,289.9377136230469
0.08413099497556686,286.80401611328125,R_A3,0,2018-07-03,STANDARD,1649.1029052734375,22,41,29,0.0,29,286.80401611328125
0.04937397316098213,280.2142028808594,R_A4,0,2018-09-12,STANDARD,1631.1114501953125,1,52,1,0.0,30,280.2142028808594
0.048656634986400604,280.0182800292969,R_A4,0,2018-09-12,STANDARD,1627.867919921875,2,52,1,0.0,31,280.0182800292969
0.04981926083564758,280.1530456542969,R_A4,0,2018-09-12,STANDARD,1629.8883056640625,3,52,2,0.0,31,280.1530456542969
0.05219847708940506,280.28778076171875,R_A4,0,2018-09-12,STANDARD,1631.90869140625,4,52,3,0.0,31,280.28778076171875
0.053863681852817535,280.4225158691406,R_A4,0,2018-09-12,STANDARD,1633.92919921875,5,52,4,0.0,31,280.4225158691406
0.05462457239627838,280.3971252441406,R_A4,0,2018-09-12,STANDARD,1633.302001953125,6,52,4,0.0,32,280.3971252441406
0.05601473152637482,280.5505676269531,R_A4,0,2018-09-12,STANDARD,1636.058349609375,7,51,4,0.0,32,280.5505676269531
0.05710666999220848,280.5838928222656,R_A4,0,2018-09-12,STANDARD,1636.529296875,8,51,4,0.0,33,280.5838928222656
0.09699276834726334,280.707763671875,R_A4,0,2018-09-12,STANDARD,1638.386474609375,9,51,5,0.0,33,280.707763671875
0.06086041405797005,280.984619140625,R_A4,0,2018-09-12,STANDARD,1642.933349609375,10,50,5,0.0,33,280.984619140625
0.056864555925130844,280.8884582519531,R_A4,0,2018-09-12,STANDARD,1641.597900390625,11,50,5,0.0,34,280.8884582519531
0.06000180542469025,280.7652587890625,R_A4,0,2018-09-12,STANDARD,1639.751708984375,12,50,4,0.0,34,280.7652587890625
0.061604853719472885,280.8668212890625,R_A4,0,2018-09-12,STANDARD,1641.6451416015625,13,50,4,0.0,35,280.8668212890625
0.22489836812019348,280.7507019042969,R_A4,0,2018-09-12,STANDARD,1639.8992919921875,14,50,3,0.0,35,280.7507019042969
0.23357455432415009,280.95928955078125,R_A4,0,2018-09-12,STANDARD,1643.64453125,15,49,3,0.0,35,280.95928955078125
0.22991730272769928,280.8424072265625,R_A4,0,2018-09-12,STANDARD,1641.9107666015625,16,49,2,0.0,35,280.8424072265625
0.09378385543823242,275.3252258300781,R_A4,0,2018-09-12,STANDARD,1644.9375,17,49,28,0.0,36,275.3252258300781
0.06739252060651779,274.4508056640625,R_A4,0,2018-09-12,STANDARD,1643.96337890625,18,48,28,0.0,36,274.4508056640625
0.2632380723953247,275.8884582519531,R_A4,0,2018-09-12,STANDARD,1650.5989990234375,19,48,28,0.0,37,275.8884582519531
1.0,279.2708435058594,R_A4,0,2018-09-12,STANDARD,1644.8848876953125,20,48,27,-6.32976201835056e-14,37,279.2708435058594
1.0,279.5809020996094,R_A4,0,2018-09-12,STANDARD,1649.363525390625,21,48,27,-6.217095116717655e-14,38,279.5809020996094
1.0,281.3767395019531,R_A4,0,2018-09-12,STANDARD,1655.9140625,22,47,27,-1.654086752549827e-13,38,281.3767395019531
1.0,274.9355773925781,R_A6,0,2018-11-07,STANDARD,1694.145751953125,1,42,1,1.1137582013338171e-13,17,274.9355773925781
1.0,275.0782775878906,R_A6,0,2018-11-07,STANDARD,1695.676025390625,2,42,2,5.890155306857367e-14,17,275.0782775878906
1.0,275.2185363769531,R_A6,0,2018-11-07,STANDARD,1697.206298828125,3,42,3,3.439719822449956e-14,17,275.2185363769531
1.0,275.3558654785156,R_A6,0,2018-11-07,STANDARD,1698.7366943359375,4,42,4,1.764282215330551e-14,17,275.3558654785156
1.0,275.4923400878906,R_A6,0,2018-11-07,STANDARD,1700.26708984375,5,42,5,1.042270229948154e-15,17,275.4923400878906
1.0,275.6318054199219,R_A6,0,2018-11-07,STANDARD,1701.79736328125,6,42,6,-8.627582697741387e-13,17,275.6318054199219
1.0,275.4771728515625,R_A6,0,2018-11-07,STANDARD,1703.32763671875,7,42,7,-1.8902028380007874e-12,17,275.4771728515625
1.0,275.6303405761719,R_A6,0,2018-11-07,STANDARD,1704.8580322265625,8,42,8,-1.4266580538463414e-12,17,275.6303405761719
1.0,276.12188720703125,R_A6,0,2018-11-07,STANDARD,1706.3883056640625,9,42,9,-6.035117203076826e-14,17,276.12188720703125
1.0,276.3456726074219,R_A6,0,2018-11-07,STANDARD,1707.9185791015625,10,42,10,-6.608421627843711e-14,17,276.3456726074219
1.0,281.33819580078125,R_A6,0,2018-11-07,STANDARD,1709.81640625,11,42,11,1.4271351461703219e-11,17,281.33819580078125
