ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,20296933,3536518,2274674,1586244,223343215
Valysar,CentralSouth,71011812,11722784,8441851,5886925,828879110
Valysar,CentralNorth,54083622,9195688,6217292,4335629,610456638
Valysar,NorthHorst,3831501,402572,131383,80702,15809539
Valysar,CentralRamp,13822146,1962229,1304395,909620,128074497
Valysar,CentralHorst,88576006,14872596,11053061,7707853,1085265772
Valysar,EastLowland,1229754,282870,174146,121441,17098857
Therys,WestLowland,8418272,1368231,651451,454289,63963915
Therys,CentralSouth,12882013,3095445,2097148,1462446,205912456
Therys,CentralNorth,22855960,4452799,2661960,1856318,261369598
Therys,NorthHorst,7195044,984964,374699,230159,45088154
Therys,CentralRamp,6418338,1421706,1114942,777505,109472705
Therys,CentralHorst,27233336,6318396,4991588,3480884,490108539
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,782786,140496,92696,64642,9101544
Volon,CentralSouth,29322265,5314021,3967225,2766544,389529470
Volon,CentralNorth,8049600,1195752,692929,483214,68036536
Volon,NorthHorst,5559834,1088486,850603,522484,102354530
Volon,CentralRamp,13082033,2270440,1654821,1153989,162481705
Volon,CentralHorst,80956155,12787276,9000040,6276179,883686009
Volon,EastLowland,0,0,0,0,0
