ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5642362,963132,573435,399885,56303781
Valysar,CentralSouth,68938709,12606962,9476590,6608501,930476894
Valysar,CentralNorth,38535917,6633734,4920664,3431426,483144762
Valysar,NorthHorst,4477872,713810,429307,263702,51659296
Valysar,CentralRamp,13474616,2137937,1538867,1073129,151096619
Valysar,CentralHorst,85592598,13865580,10671912,7442059,1047841878
Valysar,EastLowland,1281236,234051,156202,108927,15336992
Therys,WestLowland,2617244,478368,253821,177002,24921914
Therys,CentralSouth,10834076,2723528,1736957,1211267,170546448
Therys,CentralNorth,21943198,4118755,2384585,1662890,234134957
Therys,NorthHorst,6172542,814276,332657,204335,40029136
Therys,CentralRamp,6615146,1539025,1178058,821519,115669879
Therys,CentralHorst,30680945,7572779,5872968,4095515,576648471
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,359132,63242,40503,28245,3976891
Volon,CentralSouth,35000860,6822645,5380659,3752203,528310229
Volon,CentralNorth,7070891,973830,521615,363748,51215738
Volon,NorthHorst,4277009,722227,511698,314311,61573444
Volon,CentralRamp,12601126,2146403,1591618,1109915,156276001
Volon,CentralHorst,84025831,14945153,11817026,8240604,1160277060
Volon,EastLowland,0,0,0,0,0
