ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,46838679,6971195,3899928,2719615,382921773
Valysar,CentralSouth,68285288,12563874,9140296,6373987,897457323
Valysar,CentralNorth,44510916,6796234,4832113,3369675,474450197
Valysar,NorthHorst,2929033,347260,105493,64799,12694136
Valysar,CentralRamp,13344298,2268658,1648260,1149414,161837522
Valysar,CentralHorst,83987992,14868798,11660147,8131204,1144873587
Valysar,EastLowland,2382477,498770,264820,184672,26001882
Therys,WestLowland,35819083,10280804,7750162,5404576,760964353
Therys,CentralSouth,18121307,4112170,2419352,1687135,237548614
Therys,CentralNorth,24201422,4564716,2637786,1839461,258996047
Therys,NorthHorst,5605359,791117,286984,176280,34533249
Therys,CentralRamp,6842941,1474845,1152068,803395,113117994
Therys,CentralHorst,29886826,7664637,5978367,4169015,586997267
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,4494137,810109,501791,349924,49269310
Volon,CentralSouth,29327402,5111301,3314046,2311050,325395854
Volon,CentralNorth,7016458,1044128,598437,417320,58758628
Volon,NorthHorst,2334297,393078,245828,151000,29580919
Volon,CentralRamp,12037251,2294820,1752941,1222414,172115872
Volon,CentralHorst,81949678,14911940,11873666,8280102,1165838354
Volon,EastLowland,0,0,0,0,0
