ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4858555,798833,489863,341606,48098120,0,0,0,0,0
Valysar,CentralSouth,69162186,12326601,9185369,6405418,901882837,0,0,0,0,0
Valysar,CentralNorth,39127889,6548219,4756230,3316757,466999421,0,0,0,0,0
Valysar,NorthHorst,4247653,662732,372829,229010,44863092,24044737,3253017,2166528,503843707,77088
Valysar,CentralRamp,13534726,1987208,1333848,930159,130966377,0,0,0,0,0
Valysar,CentralHorst,85949815,13573297,10330223,7203782,1014292515,0,0,0,0,0
Valysar,EastLowland,2098289,270105,157449,109797,15459430,0,0,0,0,0
Therys,WestLowland,2248339,415868,203534,141934,19984325,0,0,0,0,0
Therys,CentralSouth,16214926,3641347,2281423,1590951,224005864,0,0,0,0,0
Therys,CentralNorth,21570787,4003477,2361975,1647124,231914998,0,0,0,0,0
Therys,NorthHorst,6396113,868664,357235,219432,42986646,16882130,2908578,1887220,438888439,67150
Therys,CentralRamp,6707646,1619192,1241428,865710,121891944,0,0,0,0,0
Therys,CentralHorst,31343157,7663150,5870483,4093782,576404526,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,267445,41801,23671,16507,2324195,0,0,0,0,0
Volon,CentralSouth,33855226,6153452,4590836,3201420,450759945,0,0,0,0,0
Volon,CentralNorth,6931020,911448,467174,325784,45870409,0,0,0,0,0
Volon,NorthHorst,4720695,839723,609989,374686,73401041,2926537,519932,424025,98610449,15087
Volon,CentralRamp,12051034,2104247,1632877,1138687,160327126,0,0,0,0,0
Volon,CentralHorst,82785920,14872412,11741714,8188085,1152882395,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
