SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.951738,4.1634181,1,SWOF,,,,
0.0405601,0.0001314,0.9038823,2.2334317,1,SWOF,,,,
0.0605601,0.0009804,0.8111966,0.9246556,1,SWOF,,,,
0.0805601,0.002556,0.723868,0.4935447,1,SWOF,,,,
0.1005601,0.0048689,0.6425524,0.3030079,1,SWOF,,,,
0.1205601,0.0079532,0.5675314,0.2033024,1,SWOF,,,,
0.1405601,0.0118535,0.4988346,0.1450421,1,SWOF,,,,
0.1605601,0.0166217,0.4363336,0.10824,1,SWOF,,,,
0.1805601,0.0223151,0.3798034,0.0836031,1,SWOF,,,,
0.2005601,0.028995,0.3289611,0.0663518,1,SWOF,,,,
0.2205601,0.0367263,0.2834898,0.0538308,1,SWOF,,,,
0.2405601,0.0455769,0.2430517,0.0444732,1,SWOF,,,,
0.2605601,0.0556166,0.2072958,0.0373072,1,SWOF,,,,
0.2805601,0.0669168,0.1758637,0.0317054,1,SWOF,,,,
0.3005601,0.0795492,0.1483942,0.0272484,1,SWOF,,,,
0.3205601,0.093585,0.1245281,0.0236477,1,SWOF,,,,
0.3405601,0.1090935,0.1039134,0.0206997,1,SWOF,,,,
0.3605601,0.126141,0.0862097,0.0182574,1,SWOF,,,,
0.3805601,0.1447891,0.0710932,0.0162129,1,SWOF,,,,
0.4005601,0.1650924,0.0582595,0.0144851,1,SWOF,,,,
0.4205601,0.1870976,0.0474264,0.0130127,1,SWOF,,,,
0.4405601,0.2108401,0.0383353,0.0117484,1,SWOF,,,,
0.4605601,0.2363428,0.030752,0.0106552,1,SWOF,,,,
0.4805601,0.263613,0.0244659,0.0097039,1,SWOF,,,,
0.5005601,0.2926402,0.0192896,0.0088713,1,SWOF,,,,
0.5205601,0.3234132,0.0150751,0.0081387,1,SWOF,,,,
0.5405601,0.355871,0.0116555,0.0074909,1,SWOF,,,,
0.5605601,0.3899261,0.0089026,0.0069155,1,SWOF,,,,
0.5805601,0.4254722,0.0067072,0.0064022,1,SWOF,,,,
0.6005601,0.4623738,0.0049749,0.0059425,1,SWOF,,,,
0.6205601,0.5004649,0.0036244,0.0055293,1,SWOF,,,,
0.6405601,0.5395471,0.0025861,0.0051565,1,SWOF,,,,
0.6605601,0.5793893,0.0018008,0.0048193,1,SWOF,,,,
0.6805601,0.6197265,0.0012182,0.0045132,1,SWOF,,,,
0.7005601,0.6602597,0.0007958,0.0042346,1,SWOF,,,,
0.7205601,0.7006542,0.000498,0.0039803,1,SWOF,,,,
0.7405601,0.740539,0.0002954,0.0037476,1,SWOF,,,,
0.7605601,0.7795035,0.0001635,0.0035343,1,SWOF,,,,
0.7805601,0.8170919,8.24e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8527909,3.65e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8860034,1.33e-05,0.0029905,1,SWOF,,,,
0.8405601,0.9159824,3.5e-06,0.0028362,1,SWOF,,,,
0.8605601,0.9416208,5e-07,0.0026932,1,SWOF,,,,
0.8805601,0.9606336,0.0,0.0025605,1,SWOF,,,,
0.8859155,0.9646479,0.0,0.0025274,1,SWOF,,,,
0.9005601,0.9691859,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9753835,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.981581,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9877785,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.993976,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.8865237,0.0
,,,,1,SGOF,0.07,7.95e-05,0.8353639,0.0
,,,,1,SGOF,0.09,0.000431,0.7816607,0.0
,,,,1,SGOF,0.11,0.0011725,0.7260738,0.0
,,,,1,SGOF,0.13,0.0024047,0.6693476,0.0
,,,,1,SGOF,0.15,0.0042245,0.6122768,0.0
,,,,1,SGOF,0.17,0.0067297,0.5556668,0.0
,,,,1,SGOF,0.19,0.0100197,0.5002933,0.0
,,,,1,SGOF,0.21,0.0141973,0.4468647,0.0
,,,,1,SGOF,0.23,0.0193684,0.3959918,0.0
,,,,1,SGOF,0.25,0.0256421,0.3481667,0.0
,,,,1,SGOF,0.27,0.03313,0.3037521,0.0
