ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,238065196.61,41293771.26,31842030.16,20026433.72
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,209743615.43,45115628.59,37884169.44,23826521.26
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,153111239.85,33543404.91,27698196.81,17420249.29
LowerReek,2,0.0,0.0,0.0,0.0
