SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9962174,4.1634181,1,SWOF,,,,
0.0405601,5e-07,0.9898722,2.2334317,1,SWOF,,,,
0.0605601,9.9e-06,0.9721441,0.9246556,1,SWOF,,,,
0.0805601,4.28e-05,0.9487077,0.4935447,1,SWOF,,,,
0.1005601,0.0001157,0.9200679,0.3030079,1,SWOF,,,,
0.1205601,0.0002466,0.8865581,0.2033024,1,SWOF,,,,
0.1405601,0.0004559,0.8485204,0.1450421,1,SWOF,,,,
0.1605601,0.000766,0.8063708,0.10824,1,SWOF,,,,
0.1805601,0.0012018,0.7606251,0.0836031,1,SWOF,,,,
0.2005601,0.0017914,0.7119038,0.0663518,1,SWOF,,,,
0.2205601,0.0025654,0.6609216,0.0538308,1,SWOF,,,,
0.2405601,0.0035585,0.6084653,0.0444732,1,SWOF,,,,
0.2605601,0.004809,0.5553623,0.0373072,1,SWOF,,,,
0.2805601,0.0063597,0.502444,0.0317054,1,SWOF,,,,
0.3005601,0.0082584,0.4505079,0.0272484,1,SWOF,,,,
0.3205601,0.0105587,0.4002823,0.0236477,1,SWOF,,,,
0.3405601,0.0133204,0.3523969,0.0206997,1,SWOF,,,,
0.3605601,0.0166126,0.3073698,0.0182574,1,SWOF,,,,
0.3805601,0.0205108,0.2655767,0.0162129,1,SWOF,,,,
0.4005601,0.0250988,0.2272696,0.0144851,1,SWOF,,,,
0.4205601,0.030473,0.1925791,0.0130127,1,SWOF,,,,
0.4405601,0.036742,0.1615266,0.0117484,1,SWOF,,,,
0.4605601,0.0440296,0.1340421,0.0106552,1,SWOF,,,,
0.4805601,0.0524765,0.1099821,0.0097039,1,SWOF,,,,
0.5005601,0.0622444,0.0891489,0.0088713,1,SWOF,,,,
0.5205601,0.0735192,0.0713076,0.0081387,1,SWOF,,,,
0.5405601,0.0865173,0.056201,0.0074909,1,SWOF,,,,
0.5605601,0.1014917,0.0435623,0.0069155,1,SWOF,,,,
0.5805601,0.1187421,0.0331244,0.0064022,1,SWOF,,,,
0.6005601,0.1386285,0.0246275,0.0059425,1,SWOF,,,,
0.6205601,0.1615902,0.0178237,0.0055293,1,SWOF,,,,
0.6405601,0.1881751,0.0124808,0.0051565,1,SWOF,,,,
0.6605601,0.2190846,0.0083836,0.0048193,1,SWOF,,,,
0.6805601,0.2552491,0.0053349,0.0045132,1,SWOF,,,,
0.7005601,0.2979483,0.0031543,0.0042346,1,SWOF,,,,
0.7205601,0.3490565,0.001678,0.0039803,1,SWOF,,,,
0.7405601,0.4115433,0.0007573,0.0037476,1,SWOF,,,,
0.7605601,0.4907147,0.0002556,0.0035343,1,SWOF,,,,
0.7805601,0.5983809,4.59e-05,0.0033381,1,SWOF,,,,
0.8005601,0.7929401,1.6e-06,0.0031574,1,SWOF,,,,
0.8015739,0.8031477,0.0,0.0031489,1,SWOF,,,,
0.8205601,0.8219834,0.0,0.0029905,1,SWOF,,,,
0.8405601,0.8418247,0.0,0.0028362,1,SWOF,,,,
0.8605601,0.8616661,0.0,0.0026932,1,SWOF,,,,
0.8805601,0.8815075,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9013488,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9211902,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9410316,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9608729,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9807143,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.8156084,0.0
,,,,1,SGOF,0.07,0.0073497,0.7505489,0.0
,,,,1,SGOF,0.09,0.0150475,0.687011,0.0
,,,,1,SGOF,0.11,0.0231653,0.6251274,0.0
,,,,1,SGOF,0.13,0.031764,0.5652361,0.0
,,,,1,SGOF,0.15,0.0409025,0.5077391,0.0
,,,,1,SGOF,0.17,0.050639,0.453033,0.0
,,,,1,SGOF,0.19,0.0610328,0.4014697,0.0
,,,,1,SGOF,0.21,0.0721445,0.3533329,0.0
,,,,1,SGOF,0.23,0.0840359,0.3088253,0.0
,,,,1,SGOF,0.25,0.09677,0.2680635,0.0
,,,,1,SGOF,0.27,0.1104108,0.2310794,0.0
,,,,1,SGOF,0.29,0.1250224,0.1978271,0.0
,,,,1,SGOF,0.31,0.1406688,0.1681926,0.0
,,,,1,SGOF,0.33,0.1574123,0.1420066,0.0
,,,,1,SGOF,0.35,0.1753127,0.1190579,0.0
,,,,1,SGOF,0.37,0.1944258,0.0991063,0.0
,,,,1,SGOF,0.39,0.2148016,0.0818948,0.0
,,,,1,SGOF,0.41,0.2364827,0.0671598,0.0
,,,,1,SGOF,0.43,0.259502,0.0546399,0.0
,,,,1,SGOF,0.45,0.2838807,0.0440824,0.0
,,,,1,SGOF,0.47,0.3096258,0.0352477,0.0
,,,,1,SGOF,0.49,0.3367279,0.0279131,0.0
,,,,1,SGOF,0.51,0.3651594,0.0218739,0.0
,,,,1,SGOF,0.53,0.3948718,0.016945,0.0
,,,,1,SGOF,0.55,0.4257947,0.0129602,0.0
,,,,1,SGOF,0.57,0.4578343,0.0097717,0.0
,,,,1,SGOF,0.59,0.4908725,0.0072497,0.0
,,,,1,SGOF,0.61,0.5247675,0.0052803,0.0
,,,,1,SGOF,0.63,0.5593538,0.0037649,0.0
,,,,1,SGOF,0.65,0.5944441,0.0026185,0.0
,,,,1,SGOF,0.67,0.6298307,0.0017684,0.0
,,,,1,SGOF,0.69,0.6652881,0.0011527,0.0
,,,,1,SGOF,0.71,0.7005755,0.0007195,0.0
,,,,1,SGOF,0.73,0.735439,0.0004253,0.0
,,,,1,SGOF,0.75,0.7696131,0.0002344,0.0
,,,,1,SGOF,0.77,0.8028202,0.0001176,0.0
,,,,1,SGOF,0.79,0.8347665,5.17e-05,0.0
