ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,7810941,1410589,889240,620112,87311727
Valysar,CentralSouth,67341097,12600736,9854710,6872183,967603376
Valysar,CentralNorth,39007757,7287076,5449913,3800497,535110055
Valysar,NorthHorst,4973528,791255,476437,292652,57330515
Valysar,CentralRamp,14178274,2219836,1556950,1085739,152872122
Valysar,CentralHorst,86630147,14424839,11233637,7833778,1102995945
Valysar,EastLowland,1219833,276939,180637,125967,17736206
Therys,WestLowland,2525450,500637,259028,180633,25433137
Therys,CentralSouth,13784968,3185362,2178849,1519420,213934375
Therys,CentralNorth,16583199,3088705,1768586,1233324,173652003
Therys,NorthHorst,6160615,891525,335202,205898,40335462
Therys,CentralRamp,6812224,1450788,1131464,789027,111094954
Therys,CentralHorst,31180009,6980948,5446756,3798296,534800054
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,254747,40966,23848,16631,2341608
Volon,CentralSouth,37907612,6622068,4711645,3285666,462621797
Volon,CentralNorth,4841337,613756,303358,211547,29785817
Volon,NorthHorst,3523384,676450,519574,319149,62521264
Volon,CentralRamp,13253165,2372954,1826536,1273735,179341863
Volon,CentralHorst,80557130,13649493,10318140,7195356,1013106160
Volon,EastLowland,0,0,0,0,0
