ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,14378716,2523958,1321873,921808,129790577,0,0,0,0,0
Valysar,CentralSouth,61354097,11426199,8791322,6130629,863192567,0,0,0,0,0
Valysar,CentralNorth,45688342,8129706,5885615,4104334,577890208,0,0,0,0,0
Valysar,NorthHorst,4166189,601522,328929,202045,39580560,25379394,3892895,2815057,654664481,100164
Valysar,CentralRamp,13461144,2092646,1537984,1072513,151009862,0,0,0,0,0
Valysar,CentralHorst,84748937,14271859,11131015,7762214,1092919791,0,0,0,0,0
Valysar,EastLowland,4734782,733195,349908,244008,34356379,0,0,0,0,0
Therys,WestLowland,3374643,530758,236076,164628,23179598,0,0,0,0,0
Therys,CentralSouth,13940740,3293283,2251161,1569848,221034542,0,0,0,0,0
Therys,CentralNorth,19197900,3901582,2308306,1609697,226645350,0,0,0,0,0
Therys,NorthHorst,4984046,752873,271168,166565,32630151,19075966,3076502,1933785,449717474,68807
Therys,CentralRamp,6580320,1358650,1059474,738824,104026490,0,0,0,0,0
Therys,CentralHorst,30238062,7389425,5691667,3969084,558847066,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,555257,78732,33223,23168,3262036,0,0,0,0,0
Volon,CentralSouth,38791754,7130303,5172235,3606858,507845688,0,0,0,0,0
Volon,CentralNorth,5759772,857051,490542,342079,48164748,0,0,0,0,0
Volon,NorthHorst,3703897,679158,466124,286317,56089485,4555729,859436,716857,166710895,25507
Volon,CentralRamp,13306099,2496695,1945967,1357020,191068432,0,0,0,0,0
Volon,CentralHorst,82454266,14398083,11386426,7940325,1117997816,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
