ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,14378716,2523958,1321873,921808,129790577
Valysar,CentralSouth,61354097,11426199,8791322,6130629,863192567
Valysar,CentralNorth,45688342,8129706,5885615,4104334,577890208
Valysar,NorthHorst,4166189,601522,328929,202045,39580560
Valysar,CentralRamp,13461144,2092646,1537984,1072513,151009862
Valysar,CentralHorst,84748937,14271859,11131015,7762214,1092919791
Valysar,EastLowland,4734782,733195,349908,244008,34356379
Therys,WestLowland,3374643,530758,236076,164628,23179598
Therys,CentralSouth,13940740,3293283,2251161,1569848,221034542
Therys,CentralNorth,19197900,3901582,2308306,1609697,226645350
Therys,NorthHorst,4984046,752873,271168,166565,32630151
Therys,CentralRamp,6580320,1358650,1059474,738824,104026490
Therys,CentralHorst,30238062,7389425,5691667,3969084,558847066
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,555257,78732,33223,23168,3262036
Volon,CentralSouth,38791754,7130303,5172235,3606858,507845688
Volon,CentralNorth,5759772,857051,490542,342079,48164748
Volon,NorthHorst,3703897,679158,466124,286317,56089485
Volon,CentralRamp,13306099,2496695,1945967,1357020,191068432
Volon,CentralHorst,82454266,14398083,11386426,7940325,1117997816
Volon,EastLowland,0,0,0,0,0
