FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,925116.0,0.0,925116.0,83685501.0,0.0,130274835.0,130274835.0,87865859.0,1326777.0,86539082.0,0.0,1326777.0,WestLowland,Valysar
2,6110827.0,0.0,6110827.0,13054087.0,0.0,860526617.0,860526617.0,22260902.0,8761158.0,13499744.0,0.0,8761158.0,CentralSouth,Valysar
3,4075995.0,0.0,4075995.0,11191028.0,-0.0,573981585.0,573981585.0,17416370.0,5843546.0,11572824.0,0.0,5843546.0,CentralNorth,Valysar
4,205368.0,95752.0,301120.0,3539736.0,624234900.0,40237799.0,664472699.0,6681217.0,334394.0,3661046.0,2685777.0,3020171.0,NorthHorst,Valysar
5,1049692.0,0.0,1049692.0,569631.0,0.0,147817588.0,147817588.0,2094961.0,1505704.0,589258.0,0.0,1505704.0,CentralRamp,Valysar
6,7649202.0,0.0,7649202.0,6448449.0,0.0,1077160681.0,1077160681.0,17643543.0,10973717.0,6669826.0,0.0,10973717.0,CentralHorst,Valysar
7,245718.0,0.0,245718.0,34146454.0,0.0,34601954.0,34601954.0,35650544.0,352335.0,35298209.0,0.0,352335.0,EastLowland,Valysar
8,169148.0,0.0,169148.0,110979250.0,0.0,23819402.0,23819402.0,115004381.0,242587.0,114761795.0,0.0,242587.0,WestLowland,Therys
9,1581213.0,0.0,1581213.0,4575137.0,0.0,222666458.0,222666458.0,6998141.0,2266543.0,4731598.0,0.0,2266543.0,CentralSouth,Therys
10,1622332.0,0.0,1622332.0,11930056.0,0.0,228456840.0,228456840.0,14662159.0,2325616.0,12336543.0,0.0,2325616.0,CentralNorth,Therys
11,162734.0,69229.0,231964.0,4067412.0,449308785.0,31884569.0,481193354.0,6403380.0,264964.0,4206698.0,1931718.0,2196682.0,NorthHorst,Therys
12,738373.0,0.0,738373.0,291354.0,0.0,103977708.0,103977708.0,1360233.0,1058858.0,301375.0,0.0,1058858.0,CentralRamp,Therys
13,3956529.0,0.0,3956529.0,4470582.0,0.0,557158371.0,557158371.0,10298977.0,5675336.0,4623641.0,0.0,5675336.0,CentralHorst,Therys
14,0.0,0.0,0.0,18647013.0,0.0,0.0,0.0,19272254.0,0.0,19272254.0,0.0,0.0,EastLowland,Therys
15,24114.0,0.0,24114.0,80830488.0,-0.0,3395683.0,3395683.0,83610111.0,34578.0,83575533.0,0.0,34578.0,WestLowland,Volon
16,3596740.0,0.0,3596740.0,34695256.0,0.0,506492912.0,506492912.0,41031294.0,5155462.0,35875832.0,0.0,5155462.0,CentralSouth,Volon
17,336075.0,0.0,336075.0,6071277.0,0.0,47326042.0,47326042.0,6759723.0,481733.0,6277990.0,0.0,481733.0,CentralNorth,Volon
18,285041.0,25236.0,310277.0,1714951.0,163180046.0,55848012.0,219028058.0,2938827.0,464125.0,1773575.0,701128.0,1165253.0,NorthHorst,Volon
19,1329161.0,0.0,1329161.0,623800.0,0.0,187172415.0,187172415.0,2550688.0,1905481.0,645207.0,0.0,1905481.0,CentralRamp,Volon
20,7788591.0,0.0,7788591.0,8437988.0,0.0,1096789375.0,1096789375.0,19896843.0,11170016.0,8726828.0,0.0,11170016.0,CentralHorst,Volon
21,0.0,0.0,0.0,33609724.0,0.0,0.0,0.0,34745446.0,0.0,34745446.0,0.0,0.0,EastLowland,Volon
