DATE,SWAT,CONIPOS,WELLMODEL,CONKPOS,CONIDX,PRESSURE,CONBPRES,CONJPOS,SGAS,DEPTH,WELL,DRAWDOWN
2018-01-01,1.0,17,STANDARD,5,5,305.72552490234375,305.72552490234375,42,0.0,1701.6531982421875,R_A6,0
2018-01-01,1.0,17,STANDARD,6,6,305.87286376953125,305.87286376953125,42,0.0,1703.2080078125,R_A6,0
2018-01-01,1.0,17,STANDARD,7,7,305.7211608886719,305.7211608886719,42,0.0,1704.7628173828125,R_A6,0
2018-01-01,1.0,17,STANDARD,8,8,305.8684997558594,305.8684997558594,42,0.0,1706.317626953125,R_A6,0
2018-01-01,1.0,17,STANDARD,9,9,306.3149108886719,306.3149108886719,42,0.0,1707.8724365234375,R_A6,0
2018-01-01,1.0,17,STANDARD,10,10,306.1564636230469,306.1564636230469,42,0.0,1709.42724609375,R_A6,0
2018-01-01,1.0,17,STANDARD,11,11,306.3401184082031,306.3401184082031,42,0.0,1711.3636474609375,R_A6,0
2018-01-01,1.0,17,STANDARD,12,12,306.5597839355469,306.5597839355469,42,0.0,1713.681640625,R_A6,0
2018-01-01,1.0,17,STANDARD,13,13,306.79144287109375,306.79144287109375,42,0.0,1715.9996337890625,R_A6,0
2018-01-01,1.0,17,STANDARD,14,14,307.0111389160156,307.0111389160156,42,0.0,1718.317626953125,R_A6,0
2018-01-01,1.0,17,STANDARD,15,15,307.2308044433594,307.2308044433594,42,0.0,1720.635498046875,R_A6,0
2018-01-01,1.0,17,STANDARD,16,16,307.59552001953125,307.59552001953125,42,0.0,1722.9534912109375,R_A6,0
2018-01-01,1.0,17,STANDARD,17,17,307.8152160644531,307.8152160644531,42,0.0,1725.271484375,R_A6,0
2018-01-01,1.0,17,STANDARD,18,18,307.964111328125,307.964111328125,42,0.0,1726.8427734375,R_A6,0
2018-01-01,1.0,17,STANDARD,28,19,307.9281311035156,307.9281311035156,42,0.0,1728.1204833984375,R_A6,0
2018-01-01,1.0,17,STANDARD,29,20,308.3979797363281,308.3979797363281,42,0.0,1729.851318359375,R_A6,0
2018-01-01,1.0,17,STANDARD,30,21,308.56201171875,308.56201171875,42,0.0,1731.582275390625,R_A6,0
2018-01-01,1.0,17,STANDARD,31,22,308.72607421875,308.72607421875,42,0.0,1733.3131103515625,R_A6,0
2018-01-01,1.0,17,STANDARD,32,23,308.89013671875,308.89013671875,42,0.0,1735.0439453125,R_A6,0
2018-03-01,0.10679269582033157,22,STANDARD,1,1,298.56036376953125,298.56036376953125,30,0.0,1640.177734375,R_A2,0
2018-03-01,0.10922481119632721,22,STANDARD,2,2,298.6859130859375,298.6859130859375,30,0.0,1642.0498046875,R_A2,0
2018-03-01,0.0766967236995697,22,STANDARD,3,3,298.8114318847656,298.8114318847656,30,0.0,1643.9219970703125,R_A2,0
2018-03-01,0.06590797007083893,22,STANDARD,4,4,298.9369201660156,298.9369201660156,30,0.0,1645.794189453125,R_A2,0
2018-03-01,0.07152897119522095,22,STANDARD,5,5,299.06243896484375,299.06243896484375,30,0.0,1647.6663818359375,R_A2,0
2018-03-01,0.11801086366176605,22,STANDARD,6,6,299.1879577636719,299.1879577636719,30,0.0,1649.53857421875,R_A2,0
2018-03-01,0.6482847929000854,22,STANDARD,7,7,299.3134765625,299.3134765625,30,0.0,1651.4107666015625,R_A2,0
2018-03-01,0.6486488580703735,22,STANDARD,8,8,299.45916748046875,299.45916748046875,30,0.0,1653.282958984375,R_A2,0
2018-03-01,0.1722470074892044,22,STANDARD,9,9,299.6396789550781,299.6396789550781,30,0.0,1655.1551513671875,R_A2,0
2018-03-01,0.32482415437698364,22,STANDARD,10,10,299.8028564453125,299.8028564453125,30,0.0,1657.02734375,R_A2,0
2018-03-01,0.07908793538808823,22,STANDARD,11,11,300.04522705078125,300.04522705078125,30,0.0,1659.0018310546875,R_A2,0
2018-03-01,0.0783088207244873,22,STANDARD,12,12,300.18438720703125,300.18438720703125,30,0.0,1661.07861328125,R_A2,0
2018-03-01,0.477293461561203,22,STANDARD,13,13,301.0376892089844,301.0376892089844,30,0.0,1663.1552734375,R_A2,0
2018-03-01,0.48521631956100464,22,STANDARD,14,14,300.83154296875,300.83154296875,30,0.0,1665.2320556640625,R_A2,0
2018-03-01,0.6973915696144104,22,STANDARD,15,15,300.97015380859375,300.97015380859375,30,0.0,1667.308837890625,R_A2,0
2018-03-01,0.9651042819023132,22,STANDARD,16,16,301.10858154296875,301.10858154296875,30,0.0,1669.3856201171875,R_A2,0
2018-03-01,0.9619956612586975,22,STANDARD,17,17,301.24713134765625,301.24713134765625,30,0.0,1671.4622802734375,R_A2,0
2018-03-01,0.970894992351532,22,STANDARD,18,18,301.3832702636719,301.3832702636719,30,0.0,1673.4990234375,R_A2,0
2018-03-01,0.9753824472427368,22,STANDARD,19,19,301.46112060546875,301.46112060546875,30,0.0,1674.66064453125,R_A2,0
2018-03-01,0.6483863592147827,22,STANDARD,28,20,300.99603271484375,300.99603271484375,29,0.0,1673.6109619140625,R_A2,0
2018-03-01,1.0,22,STANDARD,29,21,302.9740905761719,302.9740905761719,29,3.457033048836892e-15,1675.4404296875,R_A2,0
2018-03-01,1.0,22,STANDARD,30,22,303.10052490234375,303.10052490234375,29,2.3002522229911924e-15,1677.269775390625,R_A2,0
2018-03-01,1.0,22,STANDARD,31,23,303.5791931152344,303.5791931152344,29,1.1069710533824105e-15,1679.09912109375,R_A2,0
2018-03-01,1.0,22,STANDARD,32,24,303.7558288574219,303.7558288574219,29,1.8777926347239788e-16,1680.928466796875,R_A2,0
2018-04-28,1.0,31,STANDARD,1,1,265.5278625488281,265.5278625488281,20,-4.3213590240510586e-18,1685.091796875,R_A5,0
2018-04-28,1.0,31,STANDARD,2,2,265.7528076171875,265.7528076171875,20,-9.726288254599631e-18,1687.4671630859375,R_A5,0
2018-04-28,1.0,31,STANDARD,3,3,265.9778137207031,265.9778137207031,20,-1.1492342023457497e-17,1689.842529296875,R_A5,0
2018-04-28,1.0,31,STANDARD,4,4,266.2028503417969,266.2028503417969,20,-9.154170438288555e-18,1692.218017578125,R_A5,0
2018-04-28,1.0,31,STANDARD,5,5,266.4278869628906,266.4278869628906,20,-1.0820171748974456e-17,1694.5933837890625,R_A5,0
2018-04-28,1.0,31,STANDARD,6,6,266.65277099609375,266.65277099609375,20,-8.21944559275567e-18,1696.96875,R_A5,0
2018-04-28,1.0,31,STANDARD,7,7,267.202880859375,267.202880859375,20,-3.8751140182599094e-20,1699.343994140625,R_A5,0
2018-04-28,1.0,31,STANDARD,11,8,268.5614013671875,268.5614013671875,20,-7.46749613100145e-13,1708.613525390625,R_A5,0
2018-04-28,1.0,31,STANDARD,12,9,268.7276306152344,268.7276306152344,20,-1.0285412929342264e-12,1710.52490234375,R_A5,0
2018-04-28,1.0,31,STANDARD,13,10,269.58258056640625,269.58258056640625,20,-1.3120724667338435e-13,1712.436279296875,R_A5,0
2018-04-28,1.0,31,STANDARD,14,11,270.5783996582031,270.5783996582031,20,-1.1183898859096209e-12,1714.34765625,R_A5,0
2018-04-28,1.0,31,STANDARD,15,12,270.7904968261719,270.7904968261719,20,-2.5029262516740314e-12,1716.259033203125,R_A5,0
2018-04-28,1.0,31,STANDARD,15,13,267.87689208984375,267.87689208984375,21,-4.222797025249525e-12,1708.5440673828125,R_A5,0
2018-04-28,1.0,31,STANDARD,16,14,268.1958923339844,268.1958923339844,21,-1.7618559606039086e-12,1710.2535400390625,R_A5,0
2018-04-28,1.0,31,STANDARD,17,15,268.3826904296875,268.3826904296875,21,-9.259524570703892e-13,1711.952880859375,R_A5,0
2018-04-28,1.0,31,STANDARD,18,16,268.5261535644531,268.5261535644531,21,-2.0749962078431272e-12,1713.331298828125,R_A5,0
2018-04-28,1.0,31,STANDARD,19,17,268.60009765625,268.60009765625,21,-4.5617073486659e-12,1714.0960693359375,R_A5,0
2018-04-28,1.0,31,STANDARD,28,18,268.9854736328125,268.9854736328125,21,-1.6053595085219197e-12,1715.50048828125,R_A5,0
2018-04-28,1.0,31,STANDARD,29,19,269.2257995605469,269.2257995605469,21,-1.6660954300223851e-12,1717.7601318359375,R_A5,0
2018-04-28,1.0,31,STANDARD,30,20,269.4392395019531,269.4392395019531,21,-1.4307583167273014e-13,1720.0198974609375,R_A5,0
2018-04-28,1.0,31,STANDARD,31,21,273.3312683105469,273.3312683105469,21,-1.2296517055726975e-15,1722.2796630859375,R_A5,0
2018-04-28,1.0,31,STANDARD,32,22,289.1282043457031,289.1282043457031,21,-1.0180168667357225e-18,1724.5394287109375,R_A5,0
