PRESSURE,WELL,CONIPOS,SWAT,WELLMODEL,DRAWDOWN,SGAS,DATE,CONKPOS,CONJPOS,DEPTH,CONBPRES,CONIDX
302.7572021484375,R_A2,22,0.9426966905593872,STANDARD,0,0.0,2018-01-01,16,29,1670.9903564453125,302.7572021484375,17
302.8929138183594,R_A2,22,0.9331498146057129,STANDARD,0,0.0,2018-01-01,17,29,1673.013427734375,302.8929138183594,18
303.0220642089844,R_A2,22,0.9820907711982727,STANDARD,0,0.0,2018-01-01,18,29,1674.9383544921875,303.0220642089844,19
303.152587890625,R_A2,22,0.6481541991233826,STANDARD,0,0.0,2018-01-01,27,29,1676.8836669921875,303.152587890625,20
303.26983642578125,R_A2,22,1.0,STANDARD,0,0.0,2018-01-01,28,29,1678.631103515625,303.26983642578125,21
303.70941162109375,R_A2,22,1.0,STANDARD,0,0.0,2018-01-01,29,29,1680.3785400390625,303.70941162109375,22
303.875,R_A2,22,1.0,STANDARD,0,0.0,2018-01-01,30,29,1682.1259765625,303.875,23
304.04058837890625,R_A2,22,1.0,STANDARD,0,0.0,2018-01-01,31,29,1683.8734130859375,304.04058837890625,24
298.06573486328125,R_A3,29,0.21936462819576263,STANDARD,0,0.0,2018-01-01,1,41,1601.018798828125,298.06573486328125,1
298.2064208984375,R_A3,29,0.18705950677394867,STANDARD,0,0.0,2018-01-01,2,41,1603.1180419921875,298.2064208984375,2
298.3470764160156,R_A3,29,0.14248619973659515,STANDARD,0,0.0,2018-01-01,3,41,1605.21728515625,298.3470764160156,3
298.4877624511719,R_A3,29,0.6481541991233826,STANDARD,0,0.0,2018-01-01,4,41,1607.31640625,298.4877624511719,4
298.6284484863281,R_A3,29,0.8141924142837524,STANDARD,0,0.0,2018-01-01,5,41,1609.415771484375,298.6284484863281,5
298.7691345214844,R_A3,29,0.6481541991233826,STANDARD,0,0.0,2018-01-01,6,41,1611.5150146484375,298.7691345214844,6
298.90985107421875,R_A3,29,0.19663187861442566,STANDARD,0,0.0,2018-01-01,7,41,1613.6142578125,298.90985107421875,7
299.050537109375,R_A3,29,0.19939713180065155,STANDARD,0,0.0,2018-01-01,8,41,1615.7135009765625,299.050537109375,8
299.1912536621094,R_A3,29,0.8011045455932617,STANDARD,0,0.0,2018-01-01,9,41,1617.812744140625,299.1912536621094,9
299.3319396972656,R_A3,29,0.8037216067314148,STANDARD,0,0.0,2018-01-01,10,41,1619.9119873046875,299.3319396972656,10
299.4760437011719,R_A3,29,0.048280078917741776,STANDARD,0,0.0,2018-01-01,11,41,1622.0615234375,299.4760437011719,11
299.6235046386719,R_A3,29,0.053163040429353714,STANDARD,0,0.0,2018-01-01,12,41,1624.2613525390625,299.6235046386719,12
299.7709655761719,R_A3,29,0.36989882588386536,STANDARD,0,0.0,2018-01-01,13,41,1626.461181640625,299.7709655761719,13
299.91845703125,R_A3,29,0.22688540816307068,STANDARD,0,0.0,2018-01-01,14,41,1628.6610107421875,299.91845703125,14
300.06591796875,R_A3,29,0.49935346841812134,STANDARD,0,0.0,2018-01-01,15,41,1630.86083984375,300.06591796875,15
300.1929626464844,R_A3,29,0.8068732619285583,STANDARD,0,0.0,2018-01-01,16,41,1632.755859375,300.1929626464844,16
300.3737487792969,R_A3,29,0.6957111954689026,STANDARD,0,0.0,2018-01-01,27,41,1635.4520263671875,300.3737487792969,17
300.6117858886719,R_A3,29,0.045761704444885254,STANDARD,0,0.0,2018-01-01,28,41,1639.0025634765625,300.6117858886719,18
300.8498840332031,R_A3,29,0.050715744495391846,STANDARD,0,0.0,2018-01-01,29,41,1642.55322265625,300.8498840332031,19
301.0879821777344,R_A3,29,0.8117385506629944,STANDARD,0,0.0,2018-01-01,30,41,1646.103759765625,301.0879821777344,20
301.3260803222656,R_A3,29,0.14302782714366913,STANDARD,0,0.0,2018-01-01,31,41,1649.654296875,301.3260803222656,21
299.6907653808594,R_A4,30,0.04841388016939163,STANDARD,0,0.0,2018-01-01,1,52,1625.264892578125,299.6907653808594,1
299.6626892089844,R_A4,31,0.04772211238741875,STANDARD,0,0.0,2018-01-01,1,52,1624.8460693359375,299.6626892089844,2
299.7998046875,R_A4,31,0.04831467568874359,STANDARD,0,0.0,2018-01-01,2,52,1626.8914794921875,299.7998046875,3
299.9369201660156,R_A4,31,0.0501740425825119,STANDARD,0,0.0,2018-01-01,3,52,1628.936767578125,299.9369201660156,4
300.0740661621094,R_A4,31,0.05201307684183121,STANDARD,0,0.0,2018-01-01,4,52,1630.982177734375,300.0740661621094,5
300.211181640625,R_A4,31,0.05507586523890495,STANDARD,0,0.0,2018-01-01,5,52,1633.027587890625,300.211181640625,6
300.230712890625,R_A4,32,0.05410649627447128,STANDARD,0,0.0,2018-01-01,5,52,1633.318603515625,300.230712890625,7
300.3561706542969,R_A4,32,0.05530466139316559,STANDARD,0,0.0,2018-01-01,6,52,1635.18994140625,300.3561706542969,8
300.4363708496094,R_A4,32,0.0582454651594162,STANDARD,0,0.0,2018-01-01,6,51,1636.3861083984375,300.4363708496094,9
300.3180847167969,R_A4,32,0.05577461048960686,STANDARD,0,0.0,2018-01-01,5,51,1634.6219482421875,300.3180847167969,10
300.5914306640625,R_A4,33,0.058713700622320175,STANDARD,0,0.0,2018-01-01,5,51,1638.6988525390625,300.5914306640625,11
300.4706726074219,R_A4,33,0.05740170553326607,STANDARD,0,0.0,2018-01-01,4,51,1636.897705078125,300.4706726074219,12
300.899169921875,R_A4,33,0.06178626790642738,STANDARD,0,0.0,2018-01-01,4,50,1643.2879638671875,300.899169921875,13
300.7705078125,R_A4,34,0.06295806914567947,STANDARD,0,0.0,2018-01-01,4,50,1641.3695068359375,300.7705078125,14
300.6405029296875,R_A4,34,0.20616450905799866,STANDARD,0,0.0,2018-01-01,3,50,1639.4305419921875,300.6405029296875,15
300.8673095703125,R_A4,35,0.2326844036579132,STANDARD,0,0.0,2018-01-01,4,50,1642.8131103515625,300.8673095703125,16
300.7428894042969,R_A4,35,0.2294192761182785,STANDARD,0,0.0,2018-01-01,3,50,1640.957763671875,300.7428894042969,17
300.5920104980469,R_A4,35,0.2124946266412735,STANDARD,0,0.0,2018-01-01,30,49,1638.7073974609375,300.5920104980469,18
300.9494934082031,R_A4,36,0.13549163937568665,STANDARD,0,0.0,2018-01-01,30,49,1644.0386962890625,300.9494934082031,19
300.9591369628906,R_A4,36,0.6481541991233826,STANDARD,0,0.0,2018-01-01,30,48,1644.1824951171875,300.9591369628906,20
301.2445983886719,R_A4,37,0.7182683944702148,STANDARD,0,0.0,2018-01-01,30,48,1648.4390869140625,301.2445983886719,21
301.38897705078125,R_A4,38,0.22309646010398865,STANDARD,0,0.0,2018-01-01,30,48,1650.592041015625,301.38897705078125,22
301.72216796875,R_A4,38,0.350224107503891,STANDARD,0,0.0,2018-01-01,30,47,1655.5601806640625,301.72216796875,23
303.7218322753906,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,1,20,1683.736572265625,303.7218322753906,1
303.92913818359375,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,2,20,1685.924072265625,303.92913818359375,2
304.1364440917969,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,3,20,1688.111572265625,304.1364440917969,3
304.3437194824219,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,4,20,1690.2989501953125,304.3437194824219,4
304.551025390625,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,5,20,1692.4864501953125,304.551025390625,5
304.75830078125,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,6,20,1694.6739501953125,304.75830078125,6
305.2713928222656,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,7,20,1696.8614501953125,305.2713928222656,7
305.47869873046875,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,8,20,1699.048828125,305.47869873046875,8
305.386962890625,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,9,20,1701.236328125,305.386962890625,9
305.5942687988281,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,10,20,1703.423828125,305.5942687988281,10
305.7818603515625,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,11,20,1705.4732666015625,305.7818603515625,11
305.4409484863281,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,11,21,1701.8759765625,305.4409484863281,12
305.62310791015625,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,12,21,1703.7979736328125,305.62310791015625,13
305.8172302246094,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,13,21,1705.7200927734375,305.8172302246094,14
305.9993896484375,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,14,21,1707.64208984375,305.9993896484375,15
306.1815185546875,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,15,21,1709.5640869140625,306.1815185546875,16
306.5086975097656,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,16,21,1711.4862060546875,306.5086975097656,17
306.69085693359375,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,17,21,1713.408203125,306.69085693359375,18
306.8496398925781,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,18,21,1715.0836181640625,306.8496398925781,19
306.8764343261719,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,27,21,1717.0238037109375,306.8764343261719,20
307.09271240234375,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,28,21,1719.305908203125,307.09271240234375,21
307.6147766113281,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,29,21,1721.587890625,307.6147766113281,22
307.8310546875,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,30,21,1723.8699951171875,307.8310546875,23
308.04736328125,R_A5,31,1.0,STANDARD,0,0.0,2018-01-01,31,21,1726.152099609375,308.04736328125,24
305.1200256347656,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,1,42,1695.2640380859375,305.1200256347656,1
305.2663879394531,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,2,42,1696.80859375,305.2663879394531,2
305.41278076171875,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,3,42,1698.3531494140625,305.41278076171875,3
305.55914306640625,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,4,42,1699.8978271484375,305.55914306640625,4
305.7055358886719,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,5,42,1701.4423828125,305.7055358886719,5
305.8518981933594,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,6,42,1702.987060546875,305.8518981933594,6
305.6992492675781,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,7,42,1704.5316162109375,305.6992492675781,7
305.84564208984375,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,8,42,1706.076171875,305.84564208984375,8
306.2910461425781,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,9,42,1707.6207275390625,306.2910461425781,9
306.13165283203125,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,10,42,1709.165283203125,306.13165283203125,10
306.3133239746094,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,11,42,1711.0810546875,306.3133239746094,11
306.5300598144531,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,12,42,1713.367919921875,306.5300598144531,12
306.7587585449219,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,13,42,1715.6546630859375,306.7587585449219,13
306.9754943847656,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,14,42,1717.94140625,306.9754943847656,14
307.19219970703125,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,15,42,1720.228271484375,307.19219970703125,15
307.553955078125,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,16,42,1722.5150146484375,307.553955078125,16
307.77069091796875,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,17,42,1724.8017578125,307.77069091796875,17
307.922119140625,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,18,42,1726.3995361328125,307.922119140625,18
307.8896789550781,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,27,42,1727.7149658203125,307.8896789550781,19
308.05291748046875,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,28,42,1729.4371337890625,308.05291748046875,20
308.2161560058594,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,29,42,1731.1593017578125,308.2161560058594,21
308.6851806640625,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,30,42,1732.8814697265625,308.6851806640625,22
308.5426025390625,R_A6,17,1.0,STANDARD,0,0.0,2018-01-01,31,42,1734.603759765625,308.5426025390625,23
299.3765869140625,R_A2,22,0.05489513278007507,STANDARD,0,0.0,2018-03-01,1,30,1640.2540283203125,299.3765869140625,1
299.4963073730469,R_A2,22,0.05602392554283142,STANDARD,0,0.0,2018-03-01,2,30,1642.0400390625,299.4963073730469,2
299.6159973144531,R_A2,22,0.059385884553194046,STANDARD,0,0.0,2018-03-01,3,30,1643.826171875,299.6159973144531,3
299.7357177734375,R_A2,22,0.06407693773508072,STANDARD,0,0.0,2018-03-01,4,30,1645.6121826171875,299.7357177734375,4
299.85540771484375,R_A2,22,0.06717239320278168,STANDARD,0,0.0,2018-03-01,5,30,1647.3983154296875,299.85540771484375,5
299.9751281738281,R_A2,22,0.15907901525497437,STANDARD,0,0.0,2018-03-01,6,30,1649.184326171875,299.9751281738281,6
300.0893859863281,R_A2,22,0.8797332048416138,STANDARD,0,0.0,2018-03-01,7,30,1650.9703369140625,300.0893859863281,7
300.194580078125,R_A2,22,0.7184086441993713,STANDARD,0,0.0,2018-03-01,8,30,1652.7564697265625,300.194580078125,8
300.30279541015625,R_A2,22,0.11434472352266312,STANDARD,0,0.0,2018-03-01,9,30,1654.54248046875,300.30279541015625,9
300.42413330078125,R_A2,22,0.16110411286354065,STANDARD,0,0.0,2018-03-01,10,30,1656.32861328125,300.42413330078125,10
300.3807678222656,R_A2,22,0.07089833915233612,STANDARD,0,0.0,2018-03-01,11,30,1658.24365234375,300.3807678222656,11
300.7314758300781,R_A2,22,0.06762663275003433,STANDARD,0,0.0,2018-03-01,12,30,1660.28759765625,300.7314758300781,12
300.90087890625,R_A2,22,0.43454644083976746,STANDARD,0,0.0,2018-03-01,13,30,1662.3316650390625,300.90087890625,13
301.03802490234375,R_A2,22,0.4764479994773865,STANDARD,0,0.0,2018-03-01,14,30,1664.3756103515625,301.03802490234375,14
301.1742248535156,R_A2,22,0.9118094444274902,STANDARD,0,0.0,2018-03-01,15,30,1666.4195556640625,301.1742248535156,15
301.3105163574219,R_A2,22,0.9368172883987427,STANDARD,0,0.0,2018-03-01,16,30,1668.463623046875,301.3105163574219,16
301.3944396972656,R_A2,22,0.942672848701477,STANDARD,0,0.0,2018-03-01,16,29,1670.9903564453125,301.3944396972656,17
301.5301513671875,R_A2,22,0.9331220388412476,STANDARD,0,0.0,2018-03-01,17,29,1673.013427734375,301.5301513671875,18
301.6593322753906,R_A2,22,0.9820833206176758,STANDARD,0,0.0,2018-03-01,18,29,1674.9383544921875,301.6593322753906,19
302.1029052734375,R_A2,22,0.6483168601989746,STANDARD,0,0.0,2018-03-01,27,29,1676.8836669921875,302.1029052734375,20
302.64215087890625,R_A2,22,1.0,STANDARD,0,-5.5506849117037405e-12,2018-03-01,28,29,1678.631103515625,302.64215087890625,21
303.4576110839844,R_A2,22,1.0,STANDARD,0,-4.328765536125434e-13,2018-03-01,29,29,1680.3785400390625,303.4576110839844,22
303.77410888671875,R_A2,22,1.0,STANDARD,0,-4.003271509862155e-14,2018-03-01,30,29,1682.1259765625,303.77410888671875,23
303.99114990234375,R_A2,22,1.0,STANDARD,0,-5.4852371356530795e-15,2018-03-01,31,29,1683.8734130859375,303.99114990234375,24
271.4565734863281,R_A5,31,1.0,STANDARD,0,-1.91360921114039e-15,2018-04-28,1,20,1683.736572265625,271.4565734863281,1
271.6634521484375,R_A5,31,1.0,STANDARD,0,-3.458614035832942e-15,2018-04-28,2,20,1685.924072265625,271.6634521484375,2
271.870361328125,R_A5,31,1.0,STANDARD,0,-3.689887276476546e-15,2018-04-28,3,20,1688.111572265625,271.870361328125,3
272.0772705078125,R_A5,31,1.0,STANDARD,0,-3.662835585240085e-15,2018-04-28,4,20,1690.2989501953125,272.0772705078125,4
272.2842102050781,R_A5,31,1.0,STANDARD,0,-3.551510680257163e-15,2018-04-28,5,20,1692.4864501953125,272.2842102050781,5
272.4911804199219,R_A5,31,1.0,STANDARD,0,-3.3213834751911944e-15,2018-04-28,6,20,1694.6739501953125,272.4911804199219,6
273.0198974609375,R_A5,31,1.0,STANDARD,0,-7.672720897760991e-16,2018-04-28,7,20,1696.8614501953125,273.0198974609375,7
274.5296325683594,R_A5,31,1.0,STANDARD,0,-5.552306792603451e-16,2018-04-28,8,20,1699.048828125,274.5296325683594,8
275.616455078125,R_A5,31,1.0,STANDARD,0,2.0310914950784353e-14,2018-04-28,9,20,1701.236328125,275.616455078125,9
275.9454345703125,R_A5,31,1.0,STANDARD,0,-2.3563234696766244e-12,2018-04-28,10,20,1703.423828125,275.9454345703125,10
275.5999450683594,R_A5,31,1.0,STANDARD,0,-2.3773548234184982e-12,2018-04-28,11,20,1705.4732666015625,275.5999450683594,11
274.5382995605469,R_A5,31,1.0,STANDARD,0,2.3415902550283363e-10,2018-04-28,11,21,1701.8759765625,274.5382995605469,12
274.72021484375,R_A5,31,1.0,STANDARD,0,2.409270005720998e-10,2018-04-28,12,21,1703.7979736328125,274.72021484375,13
274.9146423339844,R_A5,31,1.0,STANDARD,0,1.0529863439523446e-11,2018-04-28,13,21,1705.7200927734375,274.9146423339844,14
275.0973815917969,R_A5,31,1.0,STANDARD,0,1.722402082071639e-11,2018-04-28,14,21,1707.64208984375,275.0973815917969,15
275.2821350097656,R_A5,31,1.0,STANDARD,0,4.4256044141877116e-12,2018-04-28,15,21,1709.5640869140625,275.2821350097656,16
275.62060546875,R_A5,31,1.0,STANDARD,0,1.069282249549497e-12,2018-04-28,16,21,1711.4862060546875,275.62060546875,17
275.830078125,R_A5,31,1.0,STANDARD,0,9.420077565214235e-13,2018-04-28,17,21,1713.408203125,275.830078125,18
276.0079650878906,R_A5,31,1.0,STANDARD,0,2.917251076123284e-12,2018-04-28,18,21,1715.0836181640625,276.0079650878906,19
286.6240539550781,R_A5,31,1.0,STANDARD,0,4.279428374165395e-12,2018-04-28,27,21,1717.0238037109375,286.6240539550781,20
286.8189697265625,R_A5,31,1.0,STANDARD,0,4.121706882048715e-12,2018-04-28,28,21,1719.305908203125,286.8189697265625,21
287.4376220703125,R_A5,31,1.0,STANDARD,0,5.041592143761875e-12,2018-04-28,29,21,1721.587890625,287.4376220703125,22
296.6281433105469,R_A5,31,1.0,STANDARD,0,2.4300771414878713e-17,2018-04-28,30,21,1723.8699951171875,296.6281433105469,23
303.9657287597656,R_A5,31,1.0,STANDARD,0,3.06599638072214e-19,2018-04-28,31,21,1726.152099609375,303.9657287597656,24
283.7750549316406,R_A3,29,0.2197541892528534,STANDARD,0,0.0,2018-07-03,1,41,1601.018798828125,283.7750549316406,1
283.914794921875,R_A3,29,0.1874110996723175,STANDARD,0,0.0,2018-07-03,2,41,1603.1180419921875,283.914794921875,2
284.0546569824219,R_A3,29,0.1429247409105301,STANDARD,0,0.0,2018-07-03,3,41,1605.21728515625,284.0546569824219,3
284.1962585449219,R_A3,29,0.650275468826294,STANDARD,0,0.0,2018-07-03,4,41,1607.31640625,284.1962585449219,4
284.4129333496094,R_A3,29,0.81336909532547,STANDARD,0,0.0,2018-07-03,5,41,1609.415771484375,284.4129333496094,5
284.5104675292969,R_A3,29,0.6526173949241638,STANDARD,0,0.0,2018-07-03,6,41,1611.5150146484375,284.5104675292969,6
284.6752014160156,R_A3,29,0.19750164449214935,STANDARD,0,0.0,2018-07-03,7,41,1613.6142578125,284.6752014160156,7
284.8155517578125,R_A3,29,0.20079320669174194,STANDARD,0,0.0,2018-07-03,8,41,1615.7135009765625,284.8155517578125,8
285.01409912109375,R_A3,29,0.8003660440444946,STANDARD,0,0.0,2018-07-03,9,41,1617.812744140625,285.01409912109375,9
285.8662109375,R_A3,29,0.8028733134269714,STANDARD,0,0.0,2018-07-03,10,41,1619.9119873046875,285.8662109375,10
291.554443359375,R_A3,29,0.04834449291229248,STANDARD,0,0.0,2018-07-03,11,41,1622.0615234375,291.554443359375,11
291.7016296386719,R_A3,29,0.053224608302116394,STANDARD,0,0.0,2018-07-03,12,41,1624.2613525390625,291.7016296386719,12
291.84967041015625,R_A3,29,0.3701225817203522,STANDARD,0,0.0,2018-07-03,13,41,1626.461181640625,291.84967041015625,13
292.0355224609375,R_A3,29,0.22845959663391113,STANDARD,0,0.0,2018-07-03,14,41,1628.6610107421875,292.0355224609375,14
292.5053405761719,R_A3,29,0.49906691908836365,STANDARD,0,0.0,2018-07-03,15,41,1630.86083984375,292.5053405761719,15
292.63568115234375,R_A3,29,0.806435227394104,STANDARD,0,0.0,2018-07-03,16,41,1632.755859375,292.63568115234375,16
296.4349060058594,R_A3,29,0.6959515810012817,STANDARD,0,0.0,2018-07-03,27,41,1635.4520263671875,296.4349060058594,17
286.4786071777344,R_A3,29,0.04594064876437187,STANDARD,0,0.0,2018-07-03,28,41,1639.0025634765625,286.4786071777344,18
286.7158508300781,R_A3,29,0.05089689418673515,STANDARD,0,0.0,2018-07-03,29,41,1642.55322265625,286.7158508300781,19
289.98193359375,R_A3,29,0.8111125230789185,STANDARD,0,0.0,2018-07-03,30,41,1646.103759765625,289.98193359375,20
287.1925354003906,R_A3,29,0.1421455293893814,STANDARD,0,0.0,2018-07-03,31,41,1649.654296875,287.1925354003906,21
279.0057678222656,R_A4,30,0.04849075898528099,STANDARD,0,0.0,2018-09-12,1,52,1625.264892578125,279.0057678222656,1
279.04046630859375,R_A4,31,0.04780491814017296,STANDARD,0,0.0,2018-09-12,1,52,1624.8460693359375,279.04046630859375,2
279.1768493652344,R_A4,31,0.04840819165110588,STANDARD,0,0.0,2018-09-12,2,52,1626.8914794921875,279.1768493652344,3
279.313232421875,R_A4,31,0.05027322098612785,STANDARD,0,0.0,2018-09-12,3,52,1628.936767578125,279.313232421875,4
279.44964599609375,R_A4,31,0.0521170012652874,STANDARD,0,0.0,2018-09-12,4,52,1630.982177734375,279.44964599609375,5
279.5860900878906,R_A4,31,0.05517697334289551,STANDARD,0,0.0,2018-09-12,5,52,1633.027587890625,279.5860900878906,6
279.6693115234375,R_A4,32,0.05421581491827965,STANDARD,0,0.0,2018-09-12,5,52,1633.318603515625,279.6693115234375,7
279.7941589355469,R_A4,32,0.05541934445500374,STANDARD,0,0.0,2018-09-12,6,52,1635.18994140625,279.7941589355469,8
279.7689514160156,R_A4,32,0.058371707797050476,STANDARD,0,0.0,2018-09-12,6,51,1636.3861083984375,279.7689514160156,9
279.6512756347656,R_A4,32,0.05590033903717995,STANDARD,0,0.0,2018-09-12,5,51,1634.6219482421875,279.6512756347656,10
279.9778747558594,R_A4,33,0.058843377977609634,STANDARD,0,0.0,2018-09-12,5,51,1638.6988525390625,279.9778747558594,11
279.85772705078125,R_A4,33,0.057532019913196564,STANDARD,0,0.0,2018-09-12,4,51,1636.897705078125,279.85772705078125,12
280.0968322753906,R_A4,33,0.061999812722206116,STANDARD,0,0.0,2018-09-12,4,50,1643.2879638671875,280.0968322753906,13
280.0514221191406,R_A4,34,0.0632677897810936,STANDARD,0,0.0,2018-09-12,4,50,1641.3695068359375,280.0514221191406,14
279.9222412109375,R_A4,34,0.20655497908592224,STANDARD,0,0.0,2018-09-12,3,50,1639.4305419921875,279.9222412109375,15
280.434814453125,R_A4,35,0.23190680146217346,STANDARD,0,0.0,2018-09-12,4,50,1642.8131103515625,280.434814453125,16
280.3129577636719,R_A4,35,0.2285381555557251,STANDARD,0,0.0,2018-09-12,3,50,1640.957763671875,280.3129577636719,17
280.6426086425781,R_A4,35,0.21029658615589142,STANDARD,0,0.0,2018-09-12,30,49,1638.7073974609375,280.6426086425781,18
281.0298156738281,R_A4,36,0.13790640234947205,STANDARD,0,0.0,2018-09-12,30,49,1644.0386962890625,281.0298156738281,19
280.99493408203125,R_A4,36,0.6531260013580322,STANDARD,0,0.0,2018-09-12,30,48,1644.1824951171875,280.99493408203125,20
285.9983215332031,R_A4,37,0.7189201712608337,STANDARD,0,0.0,2018-09-12,30,48,1648.4390869140625,285.9983215332031,21
281.5937805175781,R_A4,38,0.2153743952512741,STANDARD,0,0.0,2018-09-12,30,48,1650.592041015625,281.5937805175781,22
281.8775939941406,R_A4,38,0.34241124987602234,STANDARD,0,0.0,2018-09-12,30,47,1655.5601806640625,281.8775939941406,23
276.1929016113281,R_A6,17,1.0,STANDARD,0,3.970349223003655e-12,2018-11-07,1,42,1695.2640380859375,276.1929016113281,1
276.3380126953125,R_A6,17,1.0,STANDARD,0,4.249495720587415e-12,2018-11-07,2,42,1696.80859375,276.3380126953125,2
276.4811096191406,R_A6,17,1.0,STANDARD,0,3.334677152466714e-12,2018-11-07,3,42,1698.3531494140625,276.4811096191406,3
276.6214294433594,R_A6,17,1.0,STANDARD,0,1.2739849323054053e-12,2018-11-07,4,42,1699.8978271484375,276.6214294433594,4
276.7599792480469,R_A6,17,1.0,STANDARD,0,1.5160667860003585e-12,2018-11-07,5,42,1701.4423828125,276.7599792480469,5
276.9006042480469,R_A6,17,1.0,STANDARD,0,7.592789591504001e-11,2018-11-07,6,42,1702.987060546875,276.9006042480469,6
276.7464599609375,R_A6,17,1.0,STANDARD,0,1.345518002571211e-10,2018-11-07,7,42,1704.5316162109375,276.7464599609375,7
276.8924865722656,R_A6,17,1.0,STANDARD,0,8.709792609362665e-11,2018-11-07,8,42,1706.076171875,276.8924865722656,8
